t_ms,tof1_mm,tof2_mm,tof3_mm,tof4_mm,roll_deg,pitch_deg,acc_z_dyn_mps2,log_vz_mps,log_height_mm,opt_height_mm,opt_vz_mps,ref_mm,valid_cnt,accept_cnt,flags
32868,407.668182,406.375671,384.447845,416.114563,-0.597454,-1.183354,0.362204,0.094781,403.443634,405.497477,0.098593,407.021927,4,4,
32878,407.668182,411.356506,384.447845,417.134705,-0.583525,-1.214216,0.698951,0.097282,404.654053,406.769253,0.099409,409.512344,4,4,
32888,408.634918,411.356506,385.370972,422.122406,-0.551036,-1.254749,1.024944,0.100474,405.962067,408.123678,0.100439,409.995712,4,4,
32898,408.634918,411.408752,387.228912,420.116638,-0.533212,-1.268832,1.356677,0.101095,407.031952,409.111100,0.100390,410.021835,4,4,
32908,409.643890,407.500244,388.207367,423.098816,-0.519913,-1.270705,0.664847,0.099821,407.909180,409.823517,0.099558,408.572067,4,4,
32918,409.643890,412.540253,388.207367,421.081024,-0.509283,-1.267247,1.624402,0.098772,408.797211,410.674282,0.099144,411.092071,4,4,
32928,414.660583,412.615753,391.195953,423.098816,-0.489178,-1.276476,1.276180,0.100717,409.989166,411.829104,0.099611,413.638168,4,4,
32938,414.750275,413.575378,391.195953,421.081024,-0.449610,-1.285038,0.954112,0.100103,410.931824,412.732713,0.099346,414.162826,4,4,
32948,415.700226,416.728760,392.155182,425.060455,-0.428596,-1.297935,0.256527,0.101978,412.129791,413.967802,0.100037,416.214493,4,4,
32958,415.794525,416.776367,394.992676,426.965698,-0.402725,-1.306023,-0.381399,0.103564,413.316101,415.058874,0.100296,416.285446,4,4,
32968,416.765137,416.776367,397.039642,428.962128,-0.394115,-1.315642,-0.233352,0.105057,414.508514,416.098818,0.100401,416.770752,4,4,
32978,418.843933,416.798859,396.902039,428.962128,-0.355279,-1.322971,-0.359245,0.105367,415.591553,417.095429,0.100380,417.821396,4,4,
32988,418.843933,421.863892,398.966736,428.962128,-0.319069,-1.333906,0.008952,0.107063,416.823364,418.269801,0.100868,420.353912,4,4,
32998,418.843933,421.929657,400.720245,429.768921,-0.244397,-1.338797,0.429147,0.107508,417.940704,419.254548,0.100799,420.386795,4,4,
33008,418.991547,421.929657,400.720245,429.768921,-0.184576,-1.325634,0.762083,0.105956,418.852783,420.054715,0.100206,420.460602,4,4,
33018,423.241943,423.047302,400.720245,430.669098,-0.098803,-1.313794,0.724070,0.105934,419.910095,421.143731,0.100454,423.144622,4,4,
33028,425.097351,426.333069,408.449158,431.430176,-0.033268,-1.308227,0.308668,0.109927,421.388641,422.427577,0.101252,425.715210,4,4,
33038,423.241943,426.333069,408.449158,431.430176,0.045904,-1.329096,-0.133688,0.110113,422.507446,423.321087,0.100912,424.787506,4,4,
33048,425.484039,425.470703,408.449158,431.333221,0.120693,-1.375981,0.126949,0.108875,423.478638,424.133788,0.100351,425.477371,4,4,
33058,425.484039,425.470703,408.939941,431.333221,0.197300,-1.434229,1.177128,0.106031,424.268738,424.779651,0.099329,425.477371,4,4,
33068,427.518097,424.980804,411.130920,437.205811,0.284423,-1.498023,0.407345,0.106023,425.328186,425.685755,0.099080,426.249450,4,4,
33078,427.559265,425.793549,410.500580,437.205811,0.369533,-1.567884,1.421515,0.104229,426.200104,426.477944,0.098512,426.676407,4,4,
33088,430.586639,428.167877,414.721741,437.030548,0.450896,-1.659595,0.134091,0.105259,427.350494,427.522931,0.098683,429.377258,4,4,
33098,430.586639,430.368439,417.058533,437.030548,0.492596,-1.752970,1.452533,0.106213,428.503265,428.584770,0.098898,430.477539,4,4,
33108,430.510040,430.513275,421.247803,440.050171,0.517870,-1.878898,0.594939,0.108149,429.768677,429.776803,0.099478,430.511658,4,4,
33118,430.510040,430.808319,421.623383,440.050171,0.530363,-2.023231,0.366472,0.107939,430.828125,430.765547,0.099461,430.659179,4,4,
33128,430.962921,433.971741,421.623383,442.123047,0.543157,-2.193913,-0.051126,0.108483,431.964630,431.846572,0.099708,432.467331,4,4,
33138,431.752808,433.971741,419.087067,439.463867,0.566481,-2.361830,-0.082424,0.105002,432.683990,432.512065,0.098760,432.862275,4,4,
33148,431.752808,435.144867,419.087067,442.357178,0.589975,-2.524595,0.168209,0.102138,433.433289,433.238876,0.098015,433.448837,4,4,
33158,431.752808,436.310028,420.513214,442.614227,0.632887,-2.681565,0.426455,0.099210,434.147217,433.952487,0.097254,434.031418,4,4,
33168,432.546417,436.310028,420.811798,443.555908,0.628827,-2.833013,0.828565,0.095945,434.796570,434.618697,0.096378,434.428223,4,4,
33178,436.134277,439.491516,425.286560,443.735992,0.644671,-2.968373,0.481828,0.096937,435.860107,435.718750,0.096768,437.812896,4,4,
33188,439.943848,439.727112,427.871552,446.808594,0.646627,-3.083705,0.613072,0.100482,437.201691,437.087032,0.097912,439.835480,4,4,
33198,439.943848,439.952545,428.626221,446.889801,0.683554,-3.203390,0.561997,0.101881,438.353485,438.239809,0.098408,439.948196,4,4,
33208,440.766418,439.952545,428.401947,446.917450,0.707466,-3.322393,0.761641,0.101390,439.320648,439.198580,0.098336,440.359482,4,4,
33218,441.473419,439.952545,428.626221,449.957733,0.744798,-3.432861,-0.096527,0.100882,440.281219,440.156862,0.098264,440.712982,4,4,
33228,443.344635,440.197479,431.932465,449.957733,0.772176,-3.548200,-0.471785,0.101065,441.309296,441.188392,0.098404,441.771057,4,4,
33238,444.050446,440.197479,432.160614,448.011383,0.812101,-3.669572,-1.100471,0.098846,442.086884,441.965946,0.097814,442.123963,4,4,
33248,444.050446,444.304901,435.452667,448.011383,0.828257,-3.782967,0.147362,0.098731,443.063354,442.956956,0.097851,444.177673,4,4,
33258,443.724213,445.531342,435.452667,449.101196,0.855650,-3.902307,0.498410,0.097694,443.941803,443.847626,0.097600,444.627777,4,4,
33268,442.887848,445.531342,435.452667,452.111206,0.886713,-4.014100,0.953739,0.095952,444.735779,444.658309,0.097128,444.209595,4,4,
33278,443.430359,445.846924,435.972961,451.138641,0.909896,-4.120086,1.141471,0.092937,445.378723,445.323564,0.096253,444.638642,4,4,
33288,443.430359,445.846924,436.754608,452.111206,0.944128,-4.232189,0.791011,0.089535,445.950928,445.931183,0.095239,444.638642,4,4,
33298,447.143494,445.957825,436.754608,453.141907,0.972370,-4.329340,-0.076115,0.087530,446.635773,446.662557,0.094608,446.550659,4,4,
33308,448.270660,446.163788,439.045990,453.141907,1.016272,-4.428388,-0.484388,0.085937,447.343811,447.419658,0.094068,447.217224,4,4,
33318,453.917053,447.047485,436.297180,456.121918,1.039565,-4.497415,-0.314329,0.086450,448.257019,448.379254,0.094122,450.482269,4,4,
33328,453.917053,448.225525,438.693939,456.121918,1.075083,-4.575368,-0.047773,0.086862,449.164825,449.321040,0.094123,451.071289,4,4,
33338,453.825958,448.336273,438.693939,456.121918,1.065004,-4.645291,-0.181532,0.085556,449.896210,450.074812,0.093588,451.081116,4,4,
33348,453.687897,449.310364,439.583588,458.149628,1.090675,-4.731767,-0.365407,0.084638,450.655457,450.858880,0.093154,451.499130,4,4,
33358,451.573822,453.395996,440.384888,458.149628,1.112157,-4.806351,-0.326486,0.083663,451.399384,451.625304,0.092682,452.484909,4,4,
33368,450.388092,453.460632,441.982361,458.149628,1.161205,-4.888040,-0.412362,0.081390,451.997406,452.246251,0.091808,451.924362,4,4,
33378,450.388092,453.460632,444.201874,458.150330,1.199856,-4.966919,-0.743868,0.078996,452.559906,452.839146,0.090879,451.924362,4,4,
33388,454.279053,451.734772,443.575317,460.073181,1.230062,-5.045557,0.323784,0.077276,453.169281,453.484399,0.090126,453.006912,4,4,
33398,454.279053,451.734772,445.371216,460.073181,1.263789,-5.121947,0.771515,0.075216,453.725769,454.077607,0.089246,453.006912,4,4,
33408,454.076172,455.795837,443.575317,460.035828,1.297814,-5.173690,-0.082264,0.073289,454.275574,454.663374,0.088370,454.936004,4,4,
33418,454.076172,455.862213,445.079010,460.035828,1.335042,-5.216297,0.125173,0.071026,454.770813,455.196306,0.087368,454.969192,4,4,
33428,458.985291,455.862213,445.079010,462.889496,1.372259,-5.233807,-0.403527,0.071671,455.548859,456.015791,0.087213,457.423752,4,4,
33438,460.961609,458.019745,445.079010,466.821899,1.404328,-5.243041,0.044454,0.074712,456.584869,457.080633,0.087763,459.490677,4,4,
33448,460.038666,458.019745,443.910767,466.821899,1.418563,-5.234467,-0.455469,0.074791,457.340240,457.841233,0.087429,459.029205,4,4,
33458,462.076263,461.031372,442.922455,467.761719,1.431767,-5.218692,0.818252,0.076061,458.221466,458.874878,0.087884,461.553817,4,4,
33468,462.076263,461.031372,443.910767,469.701874,1.449352,-5.165148,0.906861,0.076922,459.072571,459.802298,0.088023,461.553817,4,4,
33478,466.355865,461.031372,445.978882,467.761719,1.452349,-5.074264,0.466476,0.078240,459.980194,460.761039,0.088247,463.693618,4,4,
33488,466.355865,461.936371,446.141388,469.701874,1.454082,-4.941382,0.001485,0.079270,460.870667,461.698526,0.088405,464.146118,4,4,
33498,466.355865,461.992523,446.670044,470.595612,1.438889,-4.795951,-1.100265,0.079261,461.662506,462.499757,0.088168,464.174194,4,4,
33508,465.150269,465.756226,449.950073,472.548676,1.436958,-4.635204,-0.736382,0.081328,462.672150,463.431403,0.088311,465.453247,4,4,
33518,466.444397,465.756226,449.950073,472.548676,1.421552,-4.458153,-1.190969,0.082116,463.568146,464.275397,0.088199,466.100311,4,4,
33528,466.444397,465.551361,449.950073,476.305145,1.422800,-4.270399,-0.365091,0.082756,464.456543,465.115729,0.088080,465.997879,4,4,
33538,470.765289,465.551361,448.620850,476.224365,1.408439,-4.075401,-0.498147,0.083342,465.345673,466.111996,0.088410,468.158325,4,4,
33548,471.087158,472.405640,446.293762,476.305145,1.412450,-3.890087,-0.519417,0.085312,466.385925,467.461618,0.089740,471.746399,4,4,
33558,472.407776,472.405640,446.293762,476.224365,1.426819,-3.714025,-0.708340,0.086222,467.334534,468.646147,0.090560,472.406708,4,4,
33568,472.407776,473.302490,448.557495,475.852844,1.443382,-3.545808,0.032867,0.086056,468.179352,469.640362,0.090814,472.855133,4,4,
33578,474.719147,471.220825,450.801239,474.714172,1.465022,-3.383115,0.588892,0.084713,468.898865,470.386026,0.090349,472.967499,4,4,
33588,478.309906,473.971893,451.242737,475.852844,1.478259,-3.235143,0.826378,0.085893,469.869873,471.462160,0.090843,474.912369,4,4,
33598,478.309906,473.971893,454.022247,477.421967,1.521936,-3.100693,0.906780,0.087075,470.852997,472.436710,0.091032,475.696930,4,4,
33608,479.051910,474.933136,452.481293,482.578064,1.559141,-2.995391,0.544247,0.089107,471.937103,473.643070,0.091877,476.992523,4,4,
33618,479.051910,474.933136,454.582275,483.168823,1.582519,-2.902457,0.626480,0.090162,472.938904,474.642135,0.092107,476.992523,4,4,
33628,480.369751,477.900818,454.582275,483.168823,1.582234,-2.809930,0.293904,0.091541,473.985291,475.762237,0.092675,479.135285,4,4,
33638,481.223999,480.791412,455.840912,483.168823,1.583277,-2.731944,0.372109,0.093376,475.093445,476.934538,0.093377,481.007705,4,4,
33648,484.485748,480.791412,455.840912,485.040405,1.602107,-2.657397,-0.885452,0.096222,476.326050,478.217954,0.094376,482.638580,4,4,
33658,484.485748,479.672150,455.840912,489.945343,1.609200,-2.603065,0.220102,0.098247,477.500854,479.441385,0.095175,482.078949,4,4,
33668,484.623993,479.672150,453.924896,490.854828,1.607040,-2.550405,0.174406,0.098697,478.530640,480.497975,0.095475,482.148072,4,4,
33678,486.790802,481.626373,458.149292,491.823853,1.603176,-2.502984,0.403137,0.100415,479.697998,481.685399,0.096139,484.208588,4,4,
33688,488.855286,485.526978,456.247131,491.823853,1.594879,-2.448511,-0.022550,0.104244,481.104156,483.093815,0.097417,487.191132,4,4,
33698,490.924744,485.579590,458.149292,491.823853,1.593404,-2.377031,0.375567,0.106785,482.413391,484.375457,0.098295,488.252167,4,4,
33708,492.029114,486.467743,458.352783,494.792206,1.571049,-2.302172,-0.177927,0.109696,483.786896,485.722613,0.099336,489.248428,4,4,
33718,492.029114,487.379181,458.352783,496.665527,1.566975,-2.230325,-0.673999,0.111618,485.085724,486.985429,0.100106,489.704147,4,4,
33728,490.216827,488.315094,460.498413,497.714752,1.558385,-2.166775,-0.293215,0.110947,486.131348,487.990029,0.100116,489.265961,4,4,
33738,490.216827,488.315094,461.716003,502.622284,1.591665,-2.120622,-1.947582,0.110463,487.190063,489.047279,0.100276,489.265961,4,4,
33748,493.405304,490.250336,462.772644,503.468689,1.602974,-2.074010,-1.482136,0.112057,488.462036,490.322157,0.101053,491.827820,4,4,
33758,499.480927,494.225067,465.771057,503.526459,1.636414,-2.033051,-2.198073,0.118230,490.230743,492.084272,0.103201,496.852997,4,4,
33768,499.480927,494.225067,465.771057,505.375000,1.650572,-1.988465,-0.678572,0.121961,491.804871,493.616906,0.104631,496.852997,4,4,
33778,498.664734,497.229248,466.809387,505.375000,1.677560,-1.953342,-1.004454,0.124321,493.272278,495.020453,0.105652,497.946991,4,4,
33788,497.828796,499.210876,466.813019,509.309265,1.697675,-1.915174,-0.035962,0.126607,494.755432,496.453949,0.106729,498.519836,4,4,
33798,497.828796,499.210876,468.846893,507.111572,1.714389,-1.883129,-0.320130,0.125037,495.856689,497.482212,0.106617,498.519836,4,4,
33808,502.890106,498.197235,470.828491,512.162903,1.730907,-1.854843,0.246460,0.126467,497.257233,498.864285,0.107520,500.543670,4,4,
33818,503.004913,498.197235,468.846893,510.015137,1.738672,-1.823319,-0.780691,0.124615,498.327423,499.888145,0.107373,500.601074,4,4,
33828,503.949646,497.197418,468.863373,511.927094,1.774866,-1.796941,0.038982,0.121670,499.264404,500.810423,0.106941,500.573532,4,4,
33838,507.082275,500.173401,468.863373,511.927094,1.790624,-1.758282,-0.209675,0.121397,500.452454,501.995251,0.107270,503.627838,4,4,
33848,509.216248,501.180145,473.885193,512.864929,1.811013,-1.731588,-0.021802,0.121223,501.648102,503.201104,0.107651,505.198196,4,4,
33858,509.216248,506.136230,476.884033,512.864929,1.803790,-1.696847,-0.178878,0.122289,502.972290,504.528800,0.108368,507.676239,4,4,
33868,509.216248,506.136230,477.944000,515.802979,1.803589,-1.676720,-0.405875,0.122267,504.192871,505.757554,0.108783,507.676239,4,4,
33878,509.284515,508.106384,479.987823,518.765381,1.817145,-1.647071,-1.125467,0.122715,505.462524,507.049008,0.109365,508.695449,4,4,
33888,509.342255,509.100250,479.987823,519.714417,1.830656,-1.622939,-0.501635,0.122039,506.618744,508.219658,0.109585,509.221252,4,4,
33898,511.469421,509.100250,479.987823,521.597290,1.850091,-1.582686,-0.759481,0.121637,507.796936,509.419768,0.109883,510.284835,4,4,
33908,512.389343,513.045593,481.018005,524.664673,1.842118,-1.550561,-0.377885,0.123900,509.250854,510.909036,0.110998,512.717468,4,4,
33918,515.501038,514.008789,481.018005,526.543945,1.841671,-1.511327,-0.675818,0.127268,510.843475,512.520100,0.112430,514.754913,4,4,
33928,517.552979,513.045593,486.071686,528.576538,1.838089,-1.465230,-0.097636,0.128919,512.289551,513.976660,0.113379,515.299286,4,4,
33938,517.552979,514.008789,487.229065,526.543945,1.857822,-1.414069,-0.162802,0.127693,513.449951,515.115270,0.113393,515.780884,4,4,
33948,518.611267,515.937622,488.193481,529.352722,1.871273,-1.361888,0.286310,0.127712,514.728882,516.396671,0.113814,517.274445,4,4,
33958,521.868530,520.901306,489.274109,529.352722,1.889202,-1.319059,1.507328,0.131212,516.373535,518.039372,0.115256,521.384918,4,4,
33968,521.868530,524.867859,489.299988,530.280273,1.910578,-1.279621,0.302378,0.134878,518.070557,519.711149,0.116739,523.368194,4,4,
33978,521.868530,524.867859,489.348236,535.126221,1.927534,-1.232001,1.620804,0.137675,519.713013,521.329772,0.118029,523.368194,4,4,
33988,528.025940,520.846130,492.312500,535.201294,1.944968,-1.191797,0.677013,0.138682,521.195557,522.779436,0.118798,524.436035,4,4,
33998,528.025940,520.846130,496.364990,535.126221,1.958894,-1.145557,1.532614,0.136683,522.372498,523.923928,0.118674,524.436035,4,4,
34008,526.235535,523.798157,496.401245,539.053833,1.979014,-1.120731,0.459494,0.135220,523.585693,525.136573,0.118748,525.016846,4,4,
34018,526.235535,531.783508,499.395630,539.924011,1.989871,-1.099412,0.638734,0.137455,525.172607,526.736100,0.119925,529.009522,4,4,
34028,531.272339,531.783508,500.403381,539.924011,1.986451,-1.092704,-0.228713,0.140372,526.853516,528.407184,0.121273,531.527924,4,4,
34038,532.276489,530.772583,502.416748,538.884460,1.987038,-1.090580,-0.712199,0.139590,528.175110,529.689850,0.121473,531.524536,4,4,
34048,533.272034,528.777405,503.413574,538.884460,1.986055,-1.095098,-0.623447,0.135620,529.154175,530.638309,0.120712,531.024719,4,4,
34058,536.257690,530.772583,504.347748,543.883606,2.004138,-1.119995,-0.644097,0.135666,530.515198,532.027314,0.121232,533.515137,4,4,
34068,535.225464,532.819092,504.347748,545.909668,1.991061,-1.133510,-0.616375,0.134937,531.795349,533.333448,0.121500,534.022278,4,4,
34078,536.216492,532.819092,507.307373,545.909668,2.003174,-1.150124,-0.726300,0.132399,532.878174,534.440542,0.121192,534.517792,4,4,
34088,536.216492,540.810547,510.348602,545.909668,1.993007,-1.147743,-0.214308,0.133430,534.310425,535.904988,0.121913,538.513520,4,4,
34098,536.243896,538.852905,511.285797,549.865356,2.018664,-1.142954,0.097724,0.132196,535.515137,537.147924,0.121981,537.548400,4,4,
34108,540.204773,538.852905,514.323059,549.865356,2.030940,-1.126746,0.276385,0.131499,536.763977,538.429502,0.122158,539.528839,4,4,
34118,544.273010,538.852905,511.285797,549.865356,2.051229,-1.102394,0.228606,0.131550,538.084290,539.775108,0.122512,541.562958,4,4,
34128,546.338257,542.819214,516.318726,556.763855,2.040735,-1.084695,0.083231,0.136269,539.895325,541.649928,0.124368,544.578735,4,4,
34138,546.338257,544.846619,516.318726,557.760803,2.032600,-1.071895,-0.060597,0.139562,541.603760,543.377885,0.125752,545.592438,4,4,
34148,546.338257,543.778381,518.348511,557.765625,2.016131,-1.072434,-0.334942,0.138801,542.919495,544.681782,0.125885,545.058319,4,4,
34158,547.325500,546.794312,518.377441,559.805542,2.014379,-1.080532,-0.772195,0.139461,544.376709,546.139811,0.126454,547.059906,4,4,
34168,547.325500,547.781006,522.366821,560.793823,2.008583,-1.095298,-0.930728,0.138336,545.653259,547.414331,0.126482,547.553253,4,4,
34178,548.258911,549.792053,522.366821,559.856934,2.001283,-1.109366,-1.145343,0.136658,546.860352,548.613512,0.126295,549.025482,4,4,
34188,548.258911,551.785400,523.357117,561.828674,1.992871,-1.133498,-0.993829,0.135025,548.055420,549.821449,0.126137,550.022156,4,4,
34198,548.258911,552.803101,526.297241,565.921143,1.991097,-1.162549,-1.229478,0.133785,549.275513,551.034909,0.126001,550.531006,4,4,
34208,553.130554,552.803101,526.297241,567.954895,1.985099,-1.188588,-0.967772,0.134501,550.688477,552.505038,0.126601,552.966827,4,4,
34218,553.130554,552.828613,526.297241,567.954895,1.990387,-1.209173,-2.067179,0.132685,551.842896,553.693014,0.126378,552.979583,4,4,
34228,555.074036,554.888977,532.204590,569.987793,1.988279,-1.232038,-0.329884,0.133083,553.211548,555.012447,0.126537,554.981507,4,4,
