t_ms,tof1_mm,tof2_mm,tof3_mm,tof4_mm,roll_deg,pitch_deg,acc_z_dyn_mps2,log_vz_mps,log_height_mm,opt_height_mm,opt_vz_mps,ref_mm,valid_cnt,accept_cnt,flags
198489,1155.295532,1143.747559,1153.623535,1182.222168,0.781388,-4.276668,-0.235421,0.057481,1157.774902,1154.425480,0.037605,1154.459533,4,4,
198499,1152.122681,1143.747559,1151.461182,1300.000000,0.781076,-4.340088,-0.657387,0.039263,1156.436890,1153.629005,0.034255,1151.461182,3,3,
198509,1151.772705,1143.747559,1153.623535,1300.000000,0.764085,-4.402902,-0.177065,0.025359,1155.369507,1153.106016,0.031782,1151.772705,3,3,
198519,1150.375366,1148.664917,1154.313232,1174.270996,0.773448,-4.485245,0.360520,0.026904,1155.785156,1153.748508,0.032709,1152.344299,4,4,
198529,1150.375366,1148.664917,1158.968140,1300.000000,0.728656,-4.546461,0.745539,0.020275,1155.358276,1153.779973,0.031865,1150.375366,3,3,
198539,1157.131470,1143.577026,1158.968140,1300.000000,0.725153,-4.616434,0.137512,0.016129,1155.125610,1153.947544,0.031433,1157.131470,3,3,
198549,1164.731689,1143.577026,1147.827759,1300.000000,0.662390,-4.651633,0.671885,0.009711,1154.613037,1153.685113,0.029785,1147.827759,3,3,
198559,1164.731689,1146.436646,1147.827759,1172.432739,0.631588,-4.667013,0.402408,0.015256,1155.292480,1154.663823,0.031730,1156.279724,4,4,
198569,1147.583008,1151.307739,1154.813721,1300.000000,0.589462,-4.692744,0.086172,0.006986,1154.576660,1154.207838,0.029521,1151.307739,3,3,
198579,1147.583008,1151.307739,1155.679321,1300.000000,0.595208,-4.735728,-0.283177,0.000879,1154.005249,1153.889166,0.027767,1151.307739,3,3,
198589,1151.456177,1144.284912,1156.806396,1169.423340,0.598348,-4.805732,-1.367849,0.003396,1154.278320,1154.394478,0.028417,1154.131286,4,4,
198599,1151.456177,1141.239868,1155.679321,1169.423340,0.574953,-4.854076,-0.378980,0.003462,1154.319214,1154.575713,0.028123,1153.567749,4,4,
198609,1153.917603,1141.239868,1152.388428,1300.000000,0.541981,-4.897615,-1.321705,-0.006326,1153.326172,1153.715117,0.024861,1152.388428,3,3,
198619,1151.095337,1141.239868,1150.351074,1300.000000,0.478399,-4.925652,0.144812,-0.017376,1152.102661,1152.650943,0.021110,1150.351074,3,3,
198629,1153.917603,1141.963623,1149.330078,1178.665161,0.392552,-4.914971,-0.366257,-0.012102,1152.482788,1152.813649,0.020972,1151.623840,4,4,
198639,1142.731201,1147.856445,1150.351074,1300.000000,0.310562,-4.869638,-0.515687,-0.022691,1151.250000,1151.769945,0.017391,1147.856445,3,3,
198649,1149.708862,1146.754639,1152.062500,1300.000000,0.215511,-4.822419,-0.734635,-0.025670,1150.710327,1151.439357,0.015949,1149.708862,3,3,
198659,1149.708862,1146.754639,1152.062500,1163.184814,0.147767,-4.782931,-0.699876,-0.021173,1150.925781,1151.845918,0.016655,1150.885681,4,4,
198669,1149.708862,1141.616333,1152.062500,1300.000000,0.074358,-4.735653,-0.774545,-0.026731,1150.130493,1151.157735,0.014213,1149.708862,3,3,
198679,1136.830200,1141.616333,1148.292480,1300.000000,0.001072,-4.685233,-0.832915,-0.041571,1148.304932,1149.434060,0.008882,1141.616333,3,3,
198689,1136.830200,1145.520874,1160.038086,1174.596558,-0.101779,-4.635853,-0.610613,-0.030730,1149.027588,1150.101371,0.010535,1152.779480,4,4,
198699,1136.830200,1145.520874,1139.817017,1174.596558,-0.241202,-4.563827,0.454658,-0.034348,1148.340454,1149.100012,0.007373,1142.668946,4,4,
198709,1140.800049,1145.210571,1155.929321,1174.596558,-0.407151,-4.471672,0.140890,-0.024083,1149.074707,1149.652621,0.008741,1150.569946,4,4,
198719,1135.755005,1142.767090,1155.929321,1184.317139,-0.565539,-4.386074,0.442839,-0.019743,1149.289673,1149.597135,0.008333,1149.348205,4,4,
198729,1136.710327,1138.527588,1155.929321,1184.317139,-0.732930,-4.294262,-0.049697,-0.018204,1149.253784,1149.304980,0.007260,1147.228454,4,4,
198739,1135.755005,1142.267090,1161.243042,1182.794312,-0.892171,-4.202350,-0.677805,-0.010828,1149.846313,1149.710208,0.008211,1151.755066,4,4,
198749,1136.710327,1142.267090,1161.243042,1182.794312,-1.062678,-4.094472,-0.773654,-0.004152,1150.439087,1150.043841,0.008929,1151.755066,4,4,
198759,1131.742676,1142.267090,1161.243042,1182.794312,-1.166793,-3.982972,-0.307439,-0.000744,1150.755371,1150.346486,0.009539,1151.755066,4,4,
198769,1139.631714,1142.642578,1162.502686,1173.197632,-1.274390,-3.875459,-0.790751,0.005562,1151.410034,1150.909028,0.010873,1152.572632,4,4,
198779,1131.742676,1142.642578,1153.807495,1173.197632,-1.327494,-3.783926,0.065868,0.003000,1151.196655,1150.425501,0.009181,1148.225036,4,4,
198789,1139.786743,1145.485474,1162.502686,1178.400391,-1.365679,-3.726863,-0.403363,0.011721,1152.142456,1151.149991,0.010989,1153.994080,4,4,
198799,1131.075684,1145.485474,1164.115479,1178.400391,-1.390594,-3.674626,0.784694,0.015949,1152.703613,1151.915932,0.012863,1154.800477,4,4,
198809,1133.183716,1145.485474,1168.950562,1184.435669,-1.398515,-3.621318,0.242155,0.023139,1153.618042,1152.956985,0.015470,1157.218018,4,4,
198819,1133.183716,1151.422241,1164.115479,1174.518921,-1.401674,-3.583788,1.011680,0.027089,1154.264282,1154.051478,0.018155,1157.768860,4,4,
198829,1135.359497,1151.422241,1159.423096,1175.509766,-1.390414,-3.552393,-0.748278,0.028675,1154.701660,1154.461649,0.018809,1155.422668,4,4,
198839,1135.359497,1149.450684,1159.423096,1175.509766,-1.432482,-3.482134,0.235574,0.028442,1154.963867,1154.595034,0.018652,1154.436890,4,4,
198849,1129.618896,1149.450684,1159.632080,1182.543945,-1.448419,-3.398408,1.042658,0.026895,1155.085815,1154.711886,0.018453,1154.541382,4,4,
198859,1122.749268,1148.352417,1159.632080,1300.000000,-1.448032,-3.348432,0.669299,0.007289,1153.296143,1153.463933,0.014360,1148.352417,3,3,
198869,1122.749268,1148.352417,1162.838745,1300.000000,-1.382321,-3.330787,0.575869,-0.006794,1151.890381,1152.667927,0.011676,1148.352417,3,3,
198879,1117.063843,1139.500366,1158.963501,1141.514160,-1.308228,-3.335296,-0.300645,-0.029007,1149.489990,1150.423361,0.004929,1140.507263,4,4,
198889,1112.938354,1139.500366,1158.855469,1171.514160,-1.225767,-3.343269,-0.012635,-0.028578,1149.244995,1150.350167,0.004579,1149.177918,4,4,
198899,1104.228271,1140.800293,1157.754150,1182.349243,-1.173455,-3.340522,-1.091835,-0.026258,1149.202881,1150.303055,0.004314,1149.277221,4,4,
198909,1104.228271,1140.964600,1157.706055,1185.288818,-1.138855,-3.324298,-0.479337,-0.024215,1149.154785,1150.248469,0.004035,,4,4,
198919,1096.563110,1147.965210,1157.706055,1300.000000,-1.131870,-3.279456,-0.853976,-0.030730,1148.228516,1149.798977,0.002635,1147.965210,3,3,
198929,1105.639038,1147.965210,1157.706055,1300.000000,-1.124372,-3.244477,-0.320078,-0.036940,1147.269165,1149.330983,0.001223,1147.965210,3,3,
198939,1105.639038,1147.965210,1154.879517,1300.000000,-1.127757,-3.190025,-0.711805,-0.043416,1146.219849,1148.701988,-0.000609,1147.965210,3,3,
198949,1105.754150,1147.021973,1154.879517,1187.214111,-1.101411,-3.165196,-0.174161,-0.033487,1146.828125,1149.198903,0.000828,,4,4,
198959,1105.754150,1147.021973,1156.032959,1187.214111,-1.087317,-3.139333,-0.441492,-0.023663,1147.524780,1149.731386,0.002325,,4,4,
198969,1110.849365,1151.051514,1157.074341,1187.191528,-1.080742,-3.116034,-0.357196,-0.010738,1148.645264,1150.661695,0.004917,1154.062928,4,4,
198979,1109.051514,1158.028564,1160.114502,1181.208862,-1.101016,-3.075122,-1.289061,0.009857,1150.700317,1152.561168,0.010204,1159.071533,4,4,
198989,1109.051514,1151.051514,1161.226563,1187.191528,-1.127760,-3.016796,-0.235180,0.021023,1151.971191,1153.453405,0.012461,1156.139038,4,4,
198999,1108.130249,1151.847778,1161.226563,1173.235352,-1.182902,-2.969953,-1.338621,0.028176,1152.932495,1154.384262,0.014765,1156.537171,4,4,
199009,1104.134521,1145.782593,1157.664673,1187.331299,-1.220129,-2.936974,-0.942061,0.027601,1153.153809,1154.125006,0.013602,,4,4,
199019,1104.134399,1150.732666,1152.561279,1187.331299,-1.240661,-2.912154,-1.569830,0.026350,1153.298462,1153.867434,0.012478,,4,4,
199029,1104.134521,1150.732666,1157.664673,1187.331299,-1.235220,-2.890951,-0.520903,0.029945,1153.939453,1154.184070,0.013026,,4,4,
199039,1104.258667,1156.762451,1163.771362,1189.321045,-1.218297,-2.880157,-0.591759,0.044095,1155.724609,1155.686332,0.016946,,4,4,
199049,1108.197754,1158.728516,1168.793823,1189.321045,-1.209376,-2.864723,0.054613,0.061154,1157.956787,1157.612809,0.021966,,4,4,
199059,1120.311890,1159.739990,1168.793823,1190.322021,-1.224841,-2.838000,-0.386734,0.073227,1159.835938,1159.203593,0.025883,1164.266907,4,4,
199069,1121.370361,1159.739990,1166.957520,1190.322021,-1.233572,-2.801686,0.086522,0.079973,1161.276611,1160.325431,0.028349,1163.348755,4,4,
199079,1120.311890,1158.719849,1164.873657,1300.000000,-1.231913,-2.784308,0.539571,0.064589,1160.460938,1159.768930,0.025949,1158.719849,3,3,
199089,1121.370361,1158.719849,1166.957520,1300.000000,-1.187962,-2.801586,0.156943,0.052346,1159.821289,1159.468703,0.024350,1158.719849,3,3,
199099,1115.418335,1158.719849,1163.837769,1188.254639,-1.159400,-2.823187,-0.813531,0.056543,1160.785522,1160.171387,0.025662,1161.278809,4,4,
199109,1121.456909,1155.948730,1163.837769,1189.213013,-1.118541,-2.852702,-1.192858,0.055349,1161.225586,1160.405200,0.025597,1159.893249,4,4,
199119,1123.487671,1152.993408,1163.837769,1189.213013,-1.097888,-2.865498,-0.866566,0.050320,1161.250977,1160.277389,0.024500,1158.415589,4,4,
199129,1123.525757,1155.948730,1168.590942,1193.186279,-1.057136,-2.882876,-0.252422,0.052280,1161.959961,1160.914428,0.025620,1162.269836,4,4,
199139,1123.525757,1157.065674,1170.520386,1193.186279,-1.022344,-2.896251,-0.433363,0.055970,1162.870239,1161.750026,0.027276,1163.793030,4,4,
199149,1133.546753,1161.125732,1170.520386,1200.133667,-0.948833,-2.903230,0.020293,0.059687,1163.820190,1162.717710,0.029261,1165.823059,4,4,
199159,1137.779297,1161.125732,1170.520386,1190.110840,-0.873073,-2.910935,-1.731331,0.062221,1164.683105,1163.572525,0.030868,1165.823059,4,4,
199169,1137.779297,1153.409180,1173.418335,1196.808105,-0.765500,-2.941657,-0.985661,0.058111,1164.873779,1163.730909,0.030438,1163.413757,4,4,
199179,1135.905518,1153.409180,1168.321289,1190.682007,-0.653679,-2.971401,-1.159479,0.049844,1164.586792,1163.407075,0.028643,1160.865235,4,4,
199189,1135.905518,1147.611206,1167.705200,1196.808105,-0.539034,-3.004939,0.352480,0.037063,1163.743164,1162.449065,0.025088,1157.658203,4,4,
199199,1133.286011,1143.197021,1163.929932,1190.682007,-0.427360,-3.030596,-0.202233,0.019965,1162.318481,1160.895924,0.019933,1153.563476,4,4,
199209,1138.437256,1143.197021,1158.343750,1191.243896,-0.315827,-3.040173,0.506985,0.003051,1160.742188,1159.085660,0.014192,1150.770385,4,4,
199219,1133.286011,1150.367188,1154.114380,1189.073975,-0.190547,-3.067692,0.620792,-0.011122,1159.284546,1157.733363,0.009923,1152.240784,4,4,
199229,1137.674683,1155.740234,1158.343750,1191.243896,-0.072410,-3.103658,0.917140,-0.013910,1158.880615,1157.567475,0.009165,1157.041992,4,4,
199239,1137.674683,1155.983643,1157.561768,1200.888306,0.091823,-3.127785,1.282127,-0.017541,1158.360229,1157.293005,0.008119,1156.772706,4,4,
199249,1140.858643,1155.740234,1157.561768,1300.000000,0.250005,-3.098075,0.808309,-0.030148,1156.861084,1156.203444,0.004774,1155.740234,3,3,
199259,1140.858643,1154.423462,1157.561768,1300.000000,0.408626,-3.062708,-0.535419,-0.040525,1155.469971,1155.210884,0.001802,1154.423462,3,3,
199269,1143.634521,1154.423462,1159.208008,1189.968384,0.525630,-3.044693,-1.383927,-0.033650,1155.786499,1155.505720,0.002593,1156.815735,4,4,
199279,1141.738770,1154.576050,1166.045654,1189.968384,0.641581,-3.065695,-0.547613,-0.023401,1156.526123,1156.354700,0.004944,1160.310852,4,4,
199289,1143.634521,1154.576050,1166.045654,1184.780884,0.751859,-3.087471,-0.242797,-0.013477,1157.334106,1157.094793,0.006917,1160.310852,4,4,
199299,1141.738770,1158.719116,1159.279907,1184.780884,0.886975,-3.111879,1.021698,-0.007527,1157.824097,1157.464012,0.007775,1158.999512,4,4,
199309,1133.090088,1153.864014,1159.279907,1184.590820,1.015750,-3.114534,0.603954,-0.009413,1157.550781,1157.320788,0.007143,1156.571960,4,4,
199319,1133.090088,1159.248413,1159.279907,1177.128906,1.090625,-3.109787,-0.451209,-0.008595,1157.542603,1157.817753,0.008359,1159.264160,4,4,
199329,1133.326782,1159.248413,1170.779175,1177.128906,1.177164,-3.087713,-1.945576,0.000294,1158.390015,1159.235651,0.012172,1165.013794,4,4,
199339,1135.499268,1159.248413,1154.656372,1170.624512,1.286995,-3.060373,-2.209707,-0.005327,1157.802734,1158.864644,0.010764,1156.952392,4,4,
199349,1135.499268,1159.577026,1154.656372,1184.812866,1.411421,-3.034343,-0.420958,-0.005568,1157.724243,1158.569347,0.009612,1157.116699,4,4,
199359,1139.883911,1157.701416,1154.656372,1185.092163,1.540571,-2.995995,-1.005731,-0.005430,1157.682983,1158.091423,0.007972,1156.178894,4,4,
199369,1146.663452,1157.701416,1157.120483,1187.350342,1.662528,-2.960499,-0.605515,-0.000745,1158.120605,1158.139328,0.007881,1157.410950,4,4,
199379,1139.883911,1156.811401,1157.120483,1300.000000,1.775119,-2.936181,-1.528589,-0.013281,1156.796875,1156.951473,0.004262,1156.811401,3,3,
199389,1153.050781,1148.921753,1157.120483,1300.000000,1.867447,-2.910956,-1.094007,-0.020376,1155.919189,1156.178621,0.001932,1153.050781,3,3,
199399,1141.522339,1147.101929,1160.568848,1150.178223,1.998126,-2.882540,0.271900,-0.031728,1154.523438,1154.902565,-0.001769,1148.640076,4,4,
199409,1157.623413,1146.002197,1160.568848,1171.913208,2.098125,-2.856725,-0.105169,-0.022655,1155.158813,1155.711298,0.000593,1159.096131,4,4,
199419,1148.748291,1146.228394,1152.419312,1300.000000,2.173315,-2.832077,0.714130,-0.034143,1153.726074,1154.344498,-0.003330,1148.748291,3,3,
199429,1150.835938,1146.228394,1152.419312,1300.000000,2.240186,-2.811220,0.469397,-0.041137,1152.650146,1153.380391,-0.005989,1150.835938,3,3,
199439,1148.748291,1151.295044,1158.186157,1176.478516,2.284178,-2.824187,1.165529,-0.029999,1153.408325,1154.018543,-0.003995,1154.740601,4,4,
199449,1148.860962,1151.295044,1158.186157,1176.478516,2.324485,-2.828137,0.561708,-0.020410,1154.115234,1154.552627,-0.002354,1154.740601,4,4,
199459,1148.860962,1138.349731,1154.963257,1300.000000,2.326031,-2.824327,0.764966,-0.032709,1152.619751,1153.101259,-0.006434,1148.860962,3,3,
199469,1148.860962,1138.349731,1154.963257,1300.000000,2.332813,-2.804266,0.393393,-0.041918,1151.325684,1151.910297,-0.009653,1148.860962,3,3,
199479,1142.907593,1138.349731,1150.975952,1180.388672,2.318953,-2.810246,-0.344214,-0.043107,1150.781738,1151.080538,-0.011748,1146.941772,4,4,
199489,1142.907593,1134.350830,1155.992920,1300.000000,2.347637,-2.835411,0.014251,-0.054327,1149.172607,1149.653600,-0.015489,1142.907593,3,3,
199499,1145.866943,1134.350830,1157.833252,1300.000000,2.350167,-2.858307,-1.364955,-0.059203,1148.117432,1148.809660,-0.017458,1145.866943,3,3,
199509,1150.809082,1142.362793,1157.833252,1300.000000,2.333247,-2.890814,-1.620448,-0.053804,1148.092285,1148.981637,-0.016468,1150.809082,3,3,
199519,1154.646729,1152.335205,1155.806152,1177.427124,2.310268,-2.917501,-1.409918,-0.030706,1149.979492,1150.722268,-0.011024,1155.226441,4,4,
199529,1154.646729,1152.335205,1152.809204,1300.000000,2.286821,-2.941472,-0.467390,-0.023541,1150.424805,1151.167363,-0.009437,1152.809204,3,3,
199539,1153.581055,1138.356567,1152.809204,1300.000000,2.311923,-2.939824,1.739191,-0.026913,1149.835327,1150.534391,-0.010976,1152.809204,3,3,
199549,1153.581055,1135.382935,1153.699219,1300.000000,2.342785,-2.931998,1.036794,-0.030208,1149.220215,1150.051208,-0.012043,1153.581055,3,3,
199559,1151.652710,1138.356567,1153.699219,1172.354980,2.346563,-2.928698,2.072277,-0.021182,1149.865845,1150.474251,-0.010490,1152.675965,4,4,
199569,1158.628174,1135.382935,1145.714844,1300.000000,2.360499,-2.923352,0.199479,-0.027009,1149.042236,1149.611269,-0.012656,1145.714844,3,3,
199579,1152.686157,1138.378784,1143.698486,1300.000000,2.359968,-2.916380,0.471827,-0.034454,1147.990356,1148.555174,-0.015312,1143.698486,3,3,
199589,1160.654053,1137.395874,1143.698486,1172.305420,2.368103,-2.934327,-0.231263,-0.024365,1148.705200,1149.094094,-0.013335,1152.176269,4,4,
199599,1152.686157,1137.395874,1135.732056,1172.305420,2.380381,-2.941867,0.419193,-0.024267,1148.471802,1148.427791,-0.014858,1145.041015,4,4,
199609,1150.648193,1133.442505,1131.509277,1165.197388,2.421992,-2.957282,0.917356,-0.030093,1147.617432,1147.265479,-0.017754,1142.045349,4,4,
199619,1150.648193,1133.442505,1129.408203,1165.197388,2.490230,-2.932564,1.302357,-0.035179,1146.782471,1146.196123,-0.020302,1142.045349,4,4,
199629,1149.812378,1136.519043,1131.509277,1300.000000,2.564166,-2.918932,1.487449,-0.048831,1144.997192,1144.636132,-0.024179,1136.519043,3,3,
199639,1155.882935,1144.518921,1129.408203,1300.000000,2.601899,-2.889903,0.451390,-0.050914,1144.290161,1144.198562,-0.024738,1144.518921,3,3,
199649,1155.882935,1136.519043,1127.172363,1176.614868,2.651116,-2.866946,3.819921,-0.045241,1144.376709,1144.279531,-0.023800,1146.200989,4,4,
199659,1155.882935,1135.611572,1122.252563,1176.614868,2.735820,-2.871396,3.778136,-0.042440,1144.218262,1144.293299,-0.023081,1145.747254,4,4,
199669,1156.957275,1135.611572,1124.870361,1176.614868,2.788315,-2.855357,1.977623,-0.037654,1144.296387,1144.397808,-0.022123,1146.284424,4,4,
199679,1151.090332,1135.611572,1117.980591,1300.000000,2.843113,-2.857331,1.068326,-0.053718,1142.233154,1142.547958,-0.026776,1135.611572,3,3,
199689,1158.050781,1134.682983,1124.870361,1300.000000,2.873437,-2.860140,0.399994,-0.058928,1141.148804,1141.099159,-0.030150,1134.682983,3,3,
199699,1154.080444,1134.682983,1116.760254,1136.249146,2.839360,-2.857669,-0.270919,-0.068266,1139.579102,1139.751517,-0.033139,1135.466064,4,4,
199709,1154.080444,1134.682983,1129.638916,1300.000000,2.814511,-2.873277,-0.294208,-0.067792,1138.946167,1139.134155,-0.033956,1134.682983,3,3,
199719,1154.034912,1136.643188,1128.762695,1300.000000,2.793904,-2.894917,-1.069732,-0.065386,1138.520874,1138.816689,-0.033893,1136.643188,3,3,
199729,1145.997803,1136.643188,1128.762695,1170.292847,2.791667,-2.943859,-0.363048,-0.054814,1138.977173,1139.056389,-0.032240,1141.320496,4,4,
199739,1144.882568,1136.643188,1127.665649,1170.292847,2.800374,-2.950824,-1.970320,-0.046520,1139.299927,1139.123772,-0.031126,1140.762878,4,4,
199749,1144.882568,1136.648315,1120.583984,1170.292847,2.801315,-2.978967,-1.365692,-0.041953,1139.314331,1139.114526,-0.030263,1140.765441,4,4,
199759,1145.797729,1142.648071,1109.674561,1171.247437,2.810629,-2.990884,-0.089894,-0.031740,1139.967163,1139.917883,-0.027104,1144.222900,4,4,
199769,1152.801392,1143.639648,1112.623657,1171.247437,2.775472,-2.999026,0.032491,-0.016355,1141.265259,1141.386354,-0.022134,1148.220520,4,4,
199779,1150.761963,1142.648071,1109.468262,1170.189209,2.835525,-3.006891,0.128218,-0.005713,1142.219116,1142.332346,-0.018798,1146.705017,4,4,
199789,1154.739502,1147.673706,1109.468262,1300.000000,2.884115,-3.019977,-0.133185,-0.004893,1142.248047,1142.815332,-0.016881,1147.673706,3,3,
199799,1150.761963,1134.682983,1107.278809,1300.000000,2.873456,-3.053969,-0.901040,-0.022148,1140.387329,1141.249018,-0.020874,1134.682983,3,3,
199809,1145.570679,1147.673706,1104.222900,1300.000000,2.855264,-3.103677,0.379317,-0.024759,1139.891724,1141.122732,-0.020639,1145.570679,3,3,
199819,1145.570679,1140.656494,1107.278809,1300.000000,2.796157,-3.123065,0.037652,-0.033650,1138.710571,1140.256708,-0.022523,1140.656494,3,3,
199829,1148.490234,1140.656494,1111.407593,1300.000000,2.739025,-3.139519,1.663288,-0.038626,1137.851563,1139.752901,-0.023319,1140.656494,3,3,
199839,1149.361694,1133.646240,1111.407593,1300.000000,2.687275,-3.154210,1.516633,-0.048717,1136.405762,1138.458678,-0.026351,1133.646240,3,3,
199849,1154.408691,1133.646240,1111.407593,1300.000000,2.669301,-3.156342,0.702735,-0.053363,1135.430786,1137.350465,-0.028764,1133.646240,3,3,
199859,1149.361694,1132.621216,1116.509399,1166.594116,2.677783,-3.154049,-1.586061,-0.043033,1135.981812,1137.782914,-0.026707,1140.991455,4,4,
199869,1151.405884,1136.600952,1116.509399,1300.000000,2.687980,-3.132370,-1.824715,-0.043937,1135.456543,1137.372445,-0.027116,1136.600952,3,3,
199879,1149.503540,1135.628906,1113.540771,1300.000000,2.721472,-3.098956,-0.487200,-0.047118,1134.683228,1136.806549,-0.027958,1135.628906,3,3,
199889,1149.503540,1135.628906,1113.540771,1300.000000,2.731283,-3.054650,0.571382,-0.048880,1134.027100,1136.342745,-0.028485,1135.628906,3,3,
199899,1140.629883,1135.628906,1114.690796,1164.452515,2.735145,-3.010688,0.313874,-0.040448,1134.423706,1136.434259,-0.027410,1138.129394,4,4,
199909,1140.629883,1133.635864,1116.599487,1167.395996,2.753276,-2.955397,1.007096,-0.034037,1134.692505,1136.272349,-0.027089,1137.132874,4,4,
199919,1140.013550,1136.626099,1116.950928,1167.395996,2.740244,-2.881516,-0.706765,-0.026220,1135.172974,1136.392017,-0.025973,1138.319824,4,4,
199929,1150.833740,1130.632080,1125.739136,1300.000000,2.758696,-2.846399,-1.321467,-0.025339,1135.003174,1135.709491,-0.027181,1130.632080,3,3,
199939,1140.013550,1135.613037,1116.950928,1300.000000,2.754734,-2.815650,-0.162292,-0.031959,1134.054688,1134.783681,-0.029050,1135.613037,3,3,
199949,1145.141602,1135.613037,1129.031738,1300.000000,2.750171,-2.818458,-0.455262,-0.026589,1134.298950,1134.909326,-0.027861,1135.613037,3,3,
199959,1145.141602,1137.606201,1129.031738,1300.000000,2.773499,-2.837891,-1.849801,-0.020416,1134.681274,1135.163033,-0.026340,1137.606201,3,3,
199969,1145.141602,1137.615234,1129.031738,1300.000000,2.762188,-2.834318,-1.677446,-0.015081,1135.037354,1135.378454,-0.024972,1137.615234,3,3,
199979,1146.109985,1137.615234,1130.956421,1300.000000,2.765986,-2.833630,-2.009668,-0.008740,1135.552368,1135.750865,-0.023194,1137.615234,3,3,
199989,1152.100708,1137.615234,1126.017700,1300.000000,2.750838,-2.827662,-2.729584,-0.003143,1136.052734,1136.106166,-0.021516,1137.615234,3,3,
199999,1153.103394,1139.598999,1126.017700,1176.374878,2.746585,-2.814534,-2.577215,0.015815,1138.011963,1137.802134,-0.016056,1146.351197,4,4,
200009,1155.124634,1139.598999,1122.065308,1176.374878,2.764168,-2.822408,-2.526399,0.030789,1139.742432,1139.428737,-0.010950,1147.361817,4,4,
200019,1155.124634,1139.598999,1117.984131,1300.000000,2.776206,-2.823447,-1.069012,0.026860,1139.637817,1139.428911,-0.010636,1139.598999,3,3,
200029,1154.110596,1139.616089,1117.984131,1300.000000,2.789149,-2.832122,-0.106389,0.022644,1139.463745,1139.405336,-0.010400,1139.616089,3,3,
200039,1146.141968,1146.582153,1123.049927,1167.406372,2.743005,-2.824818,2.083308,0.033774,1140.858765,1140.696238,-0.006415,1146.362061,4,4,
200049,1148.079834,1146.582153,1135.890991,1179.571533,2.663912,-2.822719,1.666712,0.049628,1142.861206,1142.023623,-0.002439,1147.330993,4,4,
200059,1148.079834,1132.526489,1123.049927,1300.000000,2.583901,-2.829775,1.165680,0.033200,1141.632568,1140.485215,-0.006764,1132.526489,3,3,
200069,1148.079834,1132.526489,1135.633667,1300.000000,2.486066,-2.825392,2.123471,0.026890,1141.302124,1140.062720,-0.007778,1135.633667,3,3,
200079,1148.901001,1134.462158,1123.783813,1300.000000,2.420633,-2.838517,0.859524,0.015939,1140.421143,1139.132976,-0.010213,1134.462158,3,3,
200089,1147.869507,1134.462158,1128.981567,1300.000000,2.338487,-2.829410,-0.175908,0.009177,1139.870605,1138.625531,-0.011371,1134.462158,3,3,
200099,1148.901001,1141.407959,1123.783813,1300.000000,2.275993,-2.843901,-1.338940,0.006084,1139.637695,1138.609321,-0.011092,1141.407959,3,3,
200109,1149.792480,1137.279541,1128.981567,1300.000000,2.211452,-2.871896,-0.733219,0.004028,1139.482544,1138.520919,-0.011028,1137.279541,3,3,
200119,1149.792480,1137.279541,1127.391357,1300.000000,2.113195,-2.876699,0.951407,0.001369,1139.243652,1138.350026,-0.011201,1137.279541,3,3,
200129,1158.670166,1137.279541,1134.168945,1300.000000,2.016515,-2.884212,1.338210,0.008173,1139.971680,1138.838941,-0.009484,1137.279541,3,3,
200139,1151.416382,1137.041626,1127.391357,1163.368652,1.899377,-2.886590,1.597812,0.016446,1140.921997,1139.771926,-0.006547,1144.229004,4,4,
200149,1151.416382,1137.041626,1122.931030,1186.459106,1.838834,-2.905726,1.799080,0.020855,1141.549438,1140.375848,-0.004635,1144.229004,4,4,
200159,1151.416382,1137.041626,1122.931030,1172.611084,1.779776,-2.919603,2.000829,0.025986,1142.296753,1141.004955,-0.002705,1144.229004,4,4,
200169,1154.240112,1141.936279,1123.106812,1185.698975,1.727634,-2.932151,0.236593,0.033577,1143.353760,1142.204639,0.000800,1148.088195,4,4,
200179,1154.240112,1141.936279,1123.106812,1300.000000,1.653733,-2.952123,0.908500,0.026859,1142.984131,1142.016802,0.000241,1141.936279,3,3,
200189,1150.066406,1135.839355,1123.106812,1300.000000,1.558379,-2.945860,0.086775,0.014114,1141.914429,1140.903583,-0.002947,1135.839355,3,3,
200199,1150.066406,1135.839355,1122.523438,1162.183350,1.512646,-2.942700,0.731076,0.015229,1142.172607,1141.275964,-0.001799,1142.952880,4,4,
200209,1151.914063,1138.701538,1130.411499,1181.245728,1.465858,-2.940277,0.693418,0.023124,1143.153931,1141.879463,-0.000023,1145.307800,4,4,
200219,1151.914063,1138.701538,1129.742310,1163.391846,1.406713,-2.933176,0.696383,0.027558,1143.850586,1142.519265,0.001806,1145.307800,4,4,
200229,1151.914063,1141.529907,1129.742310,1181.245728,1.347335,-2.908624,-0.988060,0.034023,1144.805054,1143.203065,0.003708,1146.721985,4,4,
200239,1142.886597,1141.529907,1124.918945,1178.584961,1.293814,-2.886888,-2.148585,0.030386,1144.763306,1142.898213,0.002731,1142.208252,4,4,
200249,1140.875488,1141.529907,1124.184448,1178.584961,1.246356,-2.875994,-0.276863,0.025100,1144.512207,1142.438527,0.001339,1141.202697,4,4,
200259,1140.793457,1147.463135,1123.071899,1300.000000,1.175838,-2.867525,1.235529,0.011372,1143.321777,1141.595199,-0.001108,1140.793457,3,3,
