I0,I1,I2,I3,I4,I5,I6,I7,I8,I9
32418.000000,360.681427,365.173035,348.424438,371.778137,0.132149,-1.910472,0.548809,0.106732,361.467438
32428.000000,360.747162,365.173035,351.499176,372.832367,0.127394,-1.861687,0.479145,0.106844,362.546539
32438.000000,359.812988,365.173035,352.591614,376.689545,0.120694,-1.799712,-0.917215,0.106575,363.586761
32448.000000,362.870300,366.997864,352.591614,377.736755,0.115710,-1.750425,-0.390939,0.107296,364.728149
32458.000000,365.069061,368.051147,352.664703,376.689545,0.130762,-1.716340,-0.913679,0.107127,365.783447
32468.000000,368.999603,368.986664,355.678955,378.546326,0.151866,-1.698002,-0.212737,0.109575,367.111694
32478.000000,367.223846,369.999725,357.685272,378.546326,0.216798,-1.693778,-0.170734,0.109911,368.242706
32488.000000,368.375305,373.089111,356.440857,379.288147,0.317457,-1.689260,-0.043839,0.110059,369.357391
32498.000000,368.375305,374.230255,356.440857,379.288147,0.398181,-1.678089,-0.506626,0.108680,370.313232
32508.000000,368.506348,374.230255,356.333069,379.288147,0.426346,-1.643956,-0.360210,0.105561,371.072479
32518.000000,369.591675,375.329285,356.333069,385.009277,0.444498,-1.602275,-0.766463,0.104708,372.038483
32528.000000,369.751495,375.329285,354.336151,385.009277,0.450357,-1.548979,-0.583911,0.101397,372.737976
32538.000000,369.818970,377.285645,356.362457,384.949310,0.456435,-1.504234,-1.394095,0.098645,373.462952
32548.000000,369.818970,380.249908,364.541656,383.861389,0.449892,-1.456828,-0.947866,0.098993,374.485931
32558.000000,371.870911,380.249908,364.541656,383.861389,0.443288,-1.413756,-1.179796,0.098435,375.417297
32568.000000,373.917023,381.078613,360.687714,384.816345,0.425968,-1.373511,-1.277344,0.096418,376.189911
32578.000000,377.965973,380.040039,358.609802,386.828583,0.417316,-1.346550,-0.506170,0.094725,376.976288
32588.000000,378.943054,381.078613,360.687714,388.801880,0.405502,-1.347354,0.172764,0.094304,377.879364
32598.000000,378.915100,384.022675,360.752686,388.851105,0.392692,-1.358323,0.968144,0.093718,378.760864
32608.000000,383.851105,384.022675,360.752686,390.820099,0.365976,-1.376883,-0.076497,0.094977,379.830200
32618.000000,378.915100,382.995270,360.758118,391.909058,0.348756,-1.382965,0.023374,0.091606,380.426086
32628.000000,381.745728,382.976471,363.825195,391.941223,0.312843,-1.399464,-0.078645,0.089855,381.158264
32638.000000,379.694977,382.976471,363.825195,393.064728,0.278914,-1.401274,0.702995,0.086172,381.670135
32648.000000,381.745728,386.892303,363.825195,394.104492,0.259743,-1.412689,1.372988,0.085140,382.423431
32658.000000,388.649506,387.875427,364.888000,394.104492,0.268779,-1.429105,1.776387,0.087231,383.494415
32668.000000,388.649506,387.936798,366.852356,398.095551,0.283047,-1.441141,0.463178,0.089841,384.640717
32678.000000,390.640381,391.903198,366.852356,398.128113,0.262451,-1.442617,-0.445885,0.093355,385.908112
32688.000000,387.504822,393.906464,367.965637,398.128113,0.184256,-1.439583,-0.916019,0.094238,386.934357
32698.000000,389.391174,393.906464,366.075653,401.242065,0.109068,-1.441938,-0.443834,0.095152,387.972778
32708.000000,389.391174,393.555725,367.965637,403.356262,0.029613,-1.432012,-0.306150,0.095325,388.942413
32718.000000,391.249634,392.682617,369.205872,404.464661,-0.018349,-1.406110,1.018749,0.095182,389.880707
32728.000000,393.219452,393.555725,370.448975,404.464661,-0.075334,-1.363983,0.724380,0.095271,390.841858
32738.000000,393.219452,394.333557,370.448975,404.564331,-0.118532,-1.309937,0.550720,0.094052,391.666565
32748.000000,393.219452,395.215851,368.582825,404.564331,-0.176737,-1.262299,-0.659072,0.091418,392.330505
32758.000000,394.225128,399.003052,368.582825,404.620270,-0.208933,-1.232749,0.438476,0.091012,393.201996
32768.000000,395.141632,399.003052,371.813354,408.601563,-0.264922,-1.204180,-0.129575,0.091278,394.140045
32778.000000,395.141632,396.890656,373.044403,405.732300,-0.322377,-1.180512,0.342344,0.087859,394.693848
32788.000000,395.141632,396.890656,375.930389,409.671997,-0.384426,-1.162564,-0.130754,0.086180,395.396149
32798.000000,397.935699,398.667084,376.155914,409.802643,-0.444068,-1.151552,0.441119,0.085798,396.217834
32808.000000,398.012848,401.564148,378.343933,409.876831,-0.499255,-1.143441,0.990583,0.086273,397.125732
32818.000000,399.860748,405.418915,379.254669,410.000000,-0.534444,-1.146427,1.844709,0.088354,398.206909
32828.000000,400.802399,405.418915,380.385376,415.021271,-0.542081,-1.158191,0.864359,0.091487,399.419403
