I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24
10451.000000,-0.043263,-0.416894,0.001051,0.045254,-0.043898,-0.998500,2.428920,2.022200,0.278184,97.509109,118.671066,108.408035,105.756432,0.001104,106.045021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10452.000000,-0.066940,-0.407219,0.001392,0.045306,-0.043956,-0.998538,2.429016,2.022309,0.278163,97.509109,118.671066,108.408035,105.756432,0.001475,106.045021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10453.000000,-0.090206,-0.407546,0.018219,0.045352,-0.044026,-0.998606,2.429069,2.022428,0.278143,97.509109,118.671066,108.408035,105.756432,0.001832,106.045021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10454.000000,-0.098341,-0.411855,0.028145,0.045364,-0.044070,-0.998639,2.429085,2.022483,0.278133,97.509109,118.671066,108.408035,105.756432,0.002005,106.045021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10455.000000,-0.102685,-0.417252,0.036257,0.045363,-0.044099,-0.998636,2.429097,2.022532,0.278123,97.509109,118.671066,108.408035,105.756432,0.002175,106.045021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10456.000000,-0.104180,-0.422025,0.041514,0.045352,-0.044122,-0.998642,2.429108,2.022576,0.278112,97.509109,118.671066,108.408035,105.756432,0.002342,106.045021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10457.000000,-0.103650,-0.424971,0.043971,0.045341,-0.044134,-0.998637,2.429120,2.022617,0.278101,97.509109,118.671066,108.408035,105.756432,0.002505,106.045021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10458.000000,-0.101040,-0.427145,0.043879,0.045337,-0.044132,-0.998623,2.429134,2.022656,0.278090,97.509109,118.671066,108.408035,105.756432,0.002666,106.045021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10461.000000,-0.097199,-0.431268,0.043323,0.045337,-0.044121,-0.998599,2.429153,2.022690,0.278079,97.509209,116.673721,104.414436,103.759216,0.002739,105.899139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10462.000000,-0.092547,-0.438434,0.045508,0.045346,-0.044102,-0.998572,2.429175,2.022718,0.278068,97.509209,116.673721,104.414436,103.759216,0.002810,105.899139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10463.000000,-0.068889,-0.462714,0.063397,0.045362,-0.044005,-0.998481,2.429281,2.022750,0.278031,97.509209,116.673721,104.414436,103.759216,0.003016,105.899139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10464.000000,-0.061981,-0.464789,0.067733,0.045369,-0.043968,-0.998440,2.429329,2.022752,0.278019,97.509209,116.673721,104.414436,103.759216,0.003082,105.899139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10465.000000,-0.056953,-0.462601,0.069905,0.045361,-0.043927,-0.998432,2.429381,2.022757,0.278006,97.509209,116.673721,104.414436,103.759216,0.003146,105.899139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10466.000000,-0.054789,-0.458243,0.069397,0.045374,-0.043904,-0.998419,2.429434,2.022766,0.277994,97.509209,116.673721,104.414436,103.759216,0.003209,105.899139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10467.000000,-0.056393,-0.453890,0.066304,0.045382,-0.043890,-0.998419,2.429485,2.022780,0.277982,97.509209,116.673721,104.414436,103.759216,0.003271,105.899139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10468.000000,-0.062128,-0.449799,0.062035,0.045375,-0.043884,-0.998412,2.429530,2.022798,0.277970,97.509209,116.673721,104.414436,103.759216,0.003332,105.899139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10471.000000,-0.071583,-0.446665,0.058399,0.045366,-0.043874,-0.998411,2.429566,2.022818,0.277958,94.513824,117.672249,102.417480,106.754372,0.003312,105.720047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10472.000000,-0.087802,-0.442516,0.058112,0.045338,-0.043841,-0.998420,2.429608,2.022863,0.277934,94.513824,117.672249,102.417480,106.754372,0.003272,105.720047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10473.000000,-0.082556,-0.428798,0.062330,0.045318,-0.043804,-0.998425,2.429647,2.022929,0.277911,94.513824,117.672249,102.417480,106.754372,0.003234,105.720047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10474.000000,-0.074345,-0.420436,0.058827,0.045310,-0.043789,-0.998427,2.429677,2.022973,0.277900,94.513824,117.672249,102.417480,106.754372,0.003216,105.720047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10475.000000,-0.066365,-0.413582,0.050346,0.045310,-0.043775,-0.998421,2.429714,2.023025,0.277889,94.513824,117.672249,102.417480,106.754372,0.003197,105.720047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10476.000000,-0.062021,-0.408909,0.039758,0.045307,-0.043760,-0.998409,2.429755,2.023081,0.277879,94.513824,117.672249,102.417480,106.754372,0.003179,105.720047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10477.000000,-0.063244,-0.405524,0.030603,0.045296,-0.043743,-0.998411,2.429794,2.023140,0.277868,94.513824,117.672249,102.417480,106.754372,0.003161,105.720047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10478.000000,-0.070163,-0.402561,0.024508,0.045290,-0.043711,-0.998397,2.429825,2.023202,0.277858,94.513824,117.672249,102.417480,106.754372,0.003143,105.720047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10481.000000,-0.080840,-0.400451,0.020746,0.045296,-0.043684,-0.998397,2.429844,2.023266,0.277848,94.513924,115.675018,101.419243,105.755653,0.002976,105.278748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10482.000000,-0.091392,-0.400724,0.018619,0.045305,-0.043668,-0.998384,2.429852,2.023330,0.277838,94.513924,115.675018,101.419243,105.755653,0.002812,105.278748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10483.000000,-0.113032,-0.418354,0.016693,0.045357,-0.043657,-0.998298,2.429832,2.023496,0.277805,94.513924,115.675018,101.419243,105.755653,0.002337,105.278748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10484.000000,-0.116157,-0.426888,0.017768,0.045371,-0.043643,-0.998267,2.429815,2.023536,0.277794,94.513924,115.675018,101.419243,105.755653,0.002184,105.278748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10485.000000,-0.113961,-0.434378,0.022504,0.045383,-0.043626,-0.998245,2.429800,2.023570,0.277782,94.513924,115.675018,101.419243,105.755653,0.002034,105.278748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10486.000000,-0.109193,-0.438936,0.028240,0.045395,-0.043619,-0.998228,2.429788,2.023599,0.277770,94.513924,115.675018,101.419243,105.755653,0.001888,105.278748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10487.000000,-0.104853,-0.441055,0.031004,0.045391,-0.043608,-0.998229,2.429782,2.023626,0.277758,94.513924,115.675018,101.419243,105.755653,0.001743,105.278748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10488.000000,-0.100087,-0.442308,0.030450,0.045388,-0.043622,-0.998214,2.429780,2.023651,0.277746,94.513924,115.675018,101.419243,105.755653,0.001602,105.278748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10491.000000,-0.095372,-0.443025,0.027939,0.045389,-0.043633,-0.998217,2.429784,2.023677,0.277734,97.509430,112.679077,106.411995,104.757149,0.001489,105.298164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10492.000000,-0.093878,-0.443845,0.028221,0.045353,-0.043642,-0.998198,2.429795,2.023725,0.277710,97.509430,112.679077,106.411995,104.757149,0.001269,105.298164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10493.000000,-0.091339,-0.444618,0.053083,0.045304,-0.043625,-0.998194,2.429807,2.023766,0.277686,97.509430,112.679077,106.411995,104.757149,0.001058,105.298164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10494.000000,-0.090082,-0.445309,0.069271,0.045280,-0.043620,-0.998189,2.429816,2.023785,0.277673,97.509430,112.679077,106.411995,104.757149,0.000955,105.298164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10495.000000,-0.090104,-0.446685,0.081898,0.045262,-0.043629,-0.998187,2.429824,2.023803,0.277661,97.509430,112.679077,106.411995,104.757149,0.000854,105.298164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10496.000000,-0.091113,-0.449078,0.086184,0.045246,-0.043627,-0.998179,2.429832,2.023817,0.277649,97.509430,112.679077,106.411995,104.757149,0.000755,105.298164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10497.000000,-0.092453,-0.452169,0.080043,0.045244,-0.043644,-0.998177,2.429839,2.023827,0.277636,97.509430,112.679077,106.411995,104.757149,0.000657,105.298164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10498.000000,-0.093064,-0.454546,0.066033,0.045249,-0.043657,-0.998165,2.429846,2.023836,0.277624,97.509430,112.679077,106.411995,104.757149,0.000562,105.298164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10502.000000,-0.091355,-0.455276,0.049418,0.045253,-0.043650,-0.998162,2.429854,2.023844,0.277611,93.515549,113.677399,105.413635,107.752510,0.000462,105.231476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10503.000000,-0.065999,-0.466850,0.031171,0.045260,-0.043543,-0.998245,2.429940,2.023858,0.277560,93.515549,113.677399,105.413635,107.752510,0.000078,105.231476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10504.000000,-0.062739,-0.474008,0.038395,0.045254,-0.043505,-0.998261,2.429971,2.023848,0.277546,93.515549,113.677399,105.413635,107.752510,-0.000013,105.231476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10505.000000,-0.061191,-0.481159,0.046628,0.045259,-0.043475,-0.998269,2.430003,2.023830,0.277532,93.515549,113.677399,105.413635,107.752510,-0.000103,105.231476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10506.000000,-0.059238,-0.485684,0.054895,0.045267,-0.043453,-0.998262,2.430037,2.023808,0.277518,93.515549,113.677399,105.413635,107.752510,-0.000191,105.231476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10507.000000,-0.056323,-0.486570,0.060385,0.045270,-0.043425,-0.998246,2.430072,2.023785,0.277504,93.515549,113.677399,105.413635,107.752510,-0.000277,105.231476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10508.000000,-0.054887,-0.483949,0.060950,0.045277,-0.043411,-0.998227,2.430108,2.023766,0.277490,93.515549,113.677399,105.413635,107.752510,-0.000362,105.231476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10511.000000,-0.057041,-0.478098,0.057359,0.045286,-0.043376,-0.998206,2.430140,2.023752,0.277476,95.512520,112.679123,106.411987,108.750824,-0.000366,105.425758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10512.000000,-0.066620,-0.460057,0.042826,0.045310,-0.043285,-0.998168,2.430187,2.023753,0.277449,95.512520,112.679123,106.411987,108.750824,-0.000375,105.425758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10513.000000,-0.073529,-0.435247,0.028596,0.045342,-0.043202,-0.998122,2.430211,2.023802,0.277424,95.512520,112.679123,106.411987,108.750824,-0.000383,105.425758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10514.000000,-0.075134,-0.421310,0.025303,0.045357,-0.043179,-0.998094,2.430220,2.023849,0.277412,95.512520,112.679123,106.411987,108.750824,-0.000387,105.425758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10515.000000,-0.076275,-0.408197,0.024152,0.045360,-0.043149,-0.998080,2.430226,2.023908,0.277401,95.512520,112.679123,106.411987,108.750824,-0.000391,105.425758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10516.000000,-0.078323,-0.398816,0.023925,0.045348,-0.043141,-0.998049,2.430230,2.023977,0.277390,95.512520,112.679123,106.411987,108.750824,-0.000395,105.425758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10517.000000,-0.082036,-0.395486,0.024548,0.045339,-0.043120,-0.998031,2.430228,2.024048,0.277380,95.512520,112.679123,106.411987,108.750824,-0.000399,105.425758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10518.000000,-0.085755,-0.399051,0.026669,0.045346,-0.043093,-0.998001,2.430223,2.024115,0.277369,95.512520,112.679123,106.411987,108.750824,-0.000403,105.425758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10521.000000,-0.087780,-0.408205,0.030779,0.045361,-0.043074,-0.997982,2.430215,2.024175,0.277357,99.506493,119.668159,103.416794,105.755272,-0.000233,105.957253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10522.000000,-0.089305,-0.418807,0.037212,0.045392,-0.043065,-0.997966,2.430205,2.024225,0.277346,99.506493,119.668159,103.416794,105.755272,-0.000067,105.957253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10523.000000,-0.099820,-0.428162,0.062012,0.045544,-0.043151,-0.997974,2.430162,2.024357,0.277309,99.506493,119.668159,103.416794,105.755272,0.000415,105.957253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10524.000000,-0.103917,-0.420867,0.070225,0.045578,-0.043158,-0.997991,2.430141,2.024410,0.277298,99.506493,119.668159,103.416794,105.755272,0.000569,105.957253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10525.000000,-0.105442,-0.411829,0.077325,0.045609,-0.043188,-0.998015,2.430119,2.024475,0.277286,99.506493,119.668159,103.416794,105.755272,0.000720,105.957253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10526.000000,-0.103268,-0.407713,0.080426,0.045622,-0.043203,-0.998027,2.430100,2.024544,0.277275,99.506493,119.668159,103.416794,105.755272,0.000868,105.957253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10527.000000,-0.097783,-0.412421,0.078202,0.045639,-0.043223,-0.998060,2.430087,2.024608,0.277264,99.506493,119.668159,103.416794,105.755272,0.001014,105.957253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10528.000000,-0.090025,-0.424091,0.072077,0.045646,-0.043260,-0.998080,2.430083,2.024661,0.277252,99.506493,119.668159,103.416794,105.755272,0.001156,105.957253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10531.000000,-0.082211,-0.438639,0.063476,0.045648,-0.043294,-0.998091,2.430088,2.024699,0.277240,93.515709,112.678162,105.414207,105.755295,0.001100,105.440002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10532.000000,-0.072658,-0.463647,0.043075,0.045641,-0.043347,-0.998090,2.430116,2.024737,0.277214,93.515709,112.678162,105.414207,105.755295,0.000989,105.440002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10533.000000,-0.067478,-0.471156,0.030440,0.045622,-0.043374,-0.998043,2.430159,2.024749,0.277187,93.515709,112.678162,105.414207,105.755295,0.000883,105.440002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10534.000000,-0.066940,-0.470317,0.027062,0.045609,-0.043399,-0.998002,2.430183,2.024755,0.277173,93.515709,112.678162,105.414207,105.755295,0.000831,105.440002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10535.000000,-0.067356,-0.471250,0.026017,0.045599,-0.043403,-0.997971,2.430206,2.024758,0.277160,93.515709,112.678162,105.414207,105.755295,0.000780,105.440002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10536.000000,-0.069100,-0.475107,0.028475,0.045592,-0.043414,-0.997929,2.430229,2.024759,0.277146,93.515709,112.678162,105.414207,105.755295,0.000730,105.440002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10537.000000,-0.073580,-0.479578,0.034053,0.045590,-0.043422,-0.997891,2.430247,2.024755,0.277132,93.515709,112.678162,105.414207,105.755295,0.000681,105.440002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10538.000000,-0.079844,-0.482148,0.040255,0.045597,-0.043437,-0.997859,2.430260,2.024749,0.277118,93.515709,112.678162,105.414207,105.755295,0.000633,105.440002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10542.000000,-0.085395,-0.482652,0.044038,0.045598,-0.043429,-0.997846,2.430267,2.024742,0.277104,94.514221,116.672066,104.415741,109.749077,0.000685,105.727295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10543.000000,-0.067935,-0.471525,0.033165,0.045583,-0.043300,-0.997961,2.430304,2.024736,0.277049,94.514221,116.672066,104.415741,109.749077,0.000882,105.727295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10544.000000,-0.055690,-0.467187,0.029814,0.045565,-0.043261,-0.998009,2.430334,2.024743,0.277035,94.514221,116.672066,104.415741,109.749077,0.000929,105.727295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10545.000000,-0.047330,-0.461154,0.028298,0.045545,-0.043244,-0.998044,2.430372,2.024756,0.277022,94.514221,116.672066,104.415741,109.749077,0.000975,105.727295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10546.000000,-0.046565,-0.452657,0.028064,0.045534,-0.043220,-0.998073,2.430410,2.024777,0.277009,94.514221,116.672066,104.415741,109.749077,0.001020,105.727295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10547.000000,-0.052378,-0.442819,0.028696,0.045524,-0.043201,-0.998110,2.430442,2.024807,0.276996,94.514221,116.672066,104.415741,109.749077,0.001064,105.727295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10548.000000,-0.061336,-0.433905,0.029715,0.045498,-0.043186,-0.998139,2.430464,2.024845,0.276984,94.514221,116.672066,104.415741,109.749077,0.001107,105.727295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10551.000000,-0.071105,-0.427551,0.029845,0.045462,-0.043166,-0.998168,2.430475,2.024888,0.276972,101.503586,113.676643,100.421867,106.753494,0.001124,105.683006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10552.000000,-0.085149,-0.426198,0.026116,0.045290,-0.043127,-0.998258,2.430471,2.025014,0.276937,101.503586,113.676643,100.421867,106.753494,0.001171,105.683006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10553.000000,-0.083884,-0.430274,0.024211,0.045216,-0.043143,-0.998280,2.430469,2.025046,0.276924,101.503586,113.676643,100.421867,106.753494,0.001186,105.683006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10554.000000,-0.083329,-0.434446,0.022645,0.045142,-0.043166,-0.998298,2.430467,2.025071,0.276912,101.503586,113.676643,100.421867,106.753494,0.001201,105.683006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10555.000000,-0.084870,-0.437809,0.022490,0.045070,-0.043185,-0.998321,2.430465,2.025090,0.276900,101.503586,113.676643,100.421867,106.753494,0.001215,105.683006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
