I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13
0.000000,0.000000,2.193451,12.837649,82.127090,-3.491486,3.004018,0.000000,5.689793,0.000000,0.752306,0.480576,0.776509,-0.411212
-46.000000,22.000000,-25.818697,9.755927,-51.740871,196.702164,1.810782,0.000000,7.529408,0.000000,0.610205,0.304287,1.001781,-0.327406
0.000000,0.000000,-25.818697,9.755927,16.590887,224.986725,-0.414901,0.000000,7.627038,0.000000,0.342874,-0.023296,1.018072,-0.245309
0.000000,0.000000,-25.818697,9.755927,35.357262,119.949249,-4.766587,0.000000,7.415118,0.000000,-0.182189,-0.128025,0.997091,-0.105893
0.000000,0.000000,-25.818697,9.755927,-34.015820,82.192963,-7.843461,0.000000,8.043912,0.000000,-0.556119,-0.157316,1.077373,-0.010294
-4.000000,78.000000,1.591852,30.240335,-73.097565,110.898697,-9.543836,0.000000,9.073042,0.000000,-0.765891,-0.120757,1.206312,0.022628
0.000000,0.000000,1.591852,30.240335,-72.430382,150.311478,-11.395835,0.000000,8.111160,0.000000,-0.994968,-0.080647,1.095753,0.006197
0.000000,0.000000,1.591852,30.240335,-14.484215,-23.122272,-14.286165,0.000000,6.619442,0.000000,-1.350379,-0.047700,0.920718,0.022181
117.000000,-1.000000,51.495522,-3.967105,-8.122368,9.838373,-11.405688,0.000000,5.566695,0.000000,-1.011566,-0.011229,0.797729,0.100224
0.000000,0.000000,51.495522,-3.967105,-65.058212,39.014626,-11.579892,0.000000,5.220712,0.000000,-1.039418,-0.054625,0.759343,0.139104
0.000000,0.000000,51.495522,-3.967105,-70.452568,21.800089,-12.129985,0.000000,4.347707,0.000000,-1.112707,-0.124970,0.657191,0.166744
1.000000,92.000000,0.380258,40.345634,4.226579,4.053222,-11.611073,0.000000,4.837625,0.000000,-1.057404,-0.168203,0.718884,0.206830
-33.000000,-6.000000,-14.430379,-8.978518,-42.648525,-55.681091,-11.844190,0.000000,3.980347,0.000000,-1.092485,-0.163410,0.618399,0.220528
-33.000000,-6.000000,-13.320503,-7.987591,-32.742908,-2.907980,-11.426623,0.000000,2.779290,0.000000,-1.049233,-0.110427,0.475940,0.173897
8.000000,3.000000,5.880964,-1.899835,-28.450798,6.969395,-9.917958,0.000000,1.727503,0.000000,-0.874144,-0.174884,0.350762,0.095094
0.000000,0.000000,5.880964,-1.899835,23.939726,11.011226,-10.053756,0.000000,1.078292,0.000000,-0.896472,-0.226327,0.273503,0.063825
0.000000,0.000000,5.880964,-1.899835,-52.809864,43.658134,-10.277143,0.000000,1.199937,0.000000,-0.929445,-0.272166,0.288821,0.013699
8.000000,-20.000000,7.992389,-5.655602,-75.767059,73.181725,-9.571857,0.000000,0.435616,0.000000,-0.850554,-0.375009,0.197364,-0.081799
