I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13
44208.000000,3.244982,1.887216,0.476257,-4.000000,-4.000000,-0.523647,-1.233111,0.194742,-1.792856,-0.518156,10.716406,-1.184038,1.447021
44209.000000,3.156820,2.021083,0.476257,-4.000000,-4.000000,-0.499237,-1.206905,0.186192,-1.793882,-0.518755,10.716419,-1.184038,1.447021
44210.000000,3.065753,2.149295,0.476257,-4.000000,-4.000000,-0.475579,-1.178455,0.177153,-1.794884,-0.519337,10.716436,-1.184038,1.447021
44211.000000,2.969583,2.273044,0.476257,-4.000000,-4.000000,-0.452451,-1.148051,0.168829,-1.795861,-0.519902,10.716448,-1.184038,1.447021
44212.000000,2.865334,2.395963,0.476257,-4.000000,-4.000000,-0.431103,-1.115321,0.163066,-1.796810,-0.520452,10.716461,-1.184038,1.447021
44213.000000,2.754368,2.519726,0.476257,-4.000000,-4.000000,-0.414025,-1.082462,0.161790,-1.797733,-0.520992,10.716475,-1.184038,1.447021
44214.000000,2.637945,2.640735,0.476257,-4.000000,-4.000000,-0.402575,-1.052760,0.164262,-1.798631,-0.521527,10.716489,-1.184038,1.447021
44215.000000,2.512058,2.758832,0.476257,-4.000000,-4.000000,-0.396180,-1.025539,0.168863,-1.799510,-0.522062,10.716505,-1.184038,1.447021
44218.000000,2.090649,3.135852,0.475986,-4.000000,-4.000000,-0.382583,-0.924245,0.205446,-1.801993,-0.523686,10.716745,-1.184038,1.447021
44219.000000,1.945654,3.258194,0.475986,-4.000000,-4.000000,-0.377810,-0.881492,0.218478,-1.802755,-0.524236,10.716973,-1.184038,1.447021
44220.000000,1.799210,3.381383,0.475986,-4.000000,-4.000000,-0.372913,-0.834337,0.228469,-1.803477,-0.524788,10.717212,-1.184038,1.447021
44221.000000,1.650717,3.504296,0.475986,-4.000000,-4.000000,-0.365971,-0.784049,0.235587,-1.804157,-0.525340,10.717455,-1.184038,1.447021
44222.000000,1.500864,3.620882,0.475986,-4.000000,-4.000000,-0.355636,-0.734462,0.238811,-1.804795,-0.525888,10.717705,-1.184038,1.447021
44223.000000,1.355751,3.731165,0.475986,-4.000000,-4.000000,-0.342312,-0.688854,0.237042,-1.805395,-0.526429,10.717950,-1.184038,1.447021
44224.000000,1.215325,3.836575,0.475986,-4.000000,-4.000000,-0.327585,-0.646153,0.231815,-1.805959,-0.526960,10.718188,-1.184038,1.447021
44225.000000,1.074603,3.934251,0.475986,-4.000000,-4.000000,-0.312365,-0.603338,0.224585,-1.806489,-0.527481,10.718422,-1.184038,1.447021
44228.000000,0.676146,4.154336,0.475991,-7.000000,-7.000000,-0.249776,-0.449696,0.210078,-1.807826,-0.528952,10.719082,-4.517868,-1.695564
44229.000000,0.551120,4.202987,0.475991,-7.000000,-7.000000,-0.225163,-0.385973,0.213795,-1.808165,-0.529401,10.719300,-4.517868,-1.695564
44230.000000,0.428970,4.239404,0.475991,-7.000000,-7.000000,-0.206022,-0.323247,0.218271,-1.808449,-0.529833,10.719526,-4.517868,-1.695564
44231.000000,0.309676,4.265642,0.475991,-7.000000,-7.000000,-0.193229,-0.264738,0.224044,-1.808679,-0.530254,10.719755,-4.517868,-1.695564
44232.000000,0.193842,4.287888,0.475991,-7.000000,-7.000000,-0.183580,-0.211780,0.231145,-1.808864,-0.530667,10.719991,-4.517868,-1.695564
44233.000000,0.082242,4.313196,0.475991,-7.000000,-7.000000,-0.175903,-0.164860,0.236632,-1.809007,-0.531074,10.720234,-4.517868,-1.695564
44234.000000,-0.026311,4.341093,0.475991,-7.000000,-7.000000,-0.172037,-0.122430,0.238460,-1.809113,-0.531479,10.720475,-4.517868,-1.695564
44235.000000,-0.129209,4.367560,0.475991,-7.000000,-7.000000,-0.170427,-0.081504,0.238025,-1.809185,-0.531885,10.720716,-4.517868,-1.695564
44238.000000,-0.380885,4.413281,0.475727,-7.000000,-7.000000,-0.144757,0.058404,0.211140,-1.809155,-0.533062,10.721403,-4.517868,-1.695564
44239.000000,-0.456022,4.421271,0.475727,-7.000000,-7.000000,-0.130717,0.109904,0.189386,-1.809054,-0.533424,10.721410,-4.517868,-1.695564
44240.000000,-0.530987,4.424282,0.475727,-7.000000,-7.000000,-0.116474,0.160635,0.167804,-1.808907,-0.533772,10.721415,-4.517868,-1.695564
