I0,I1,I2,I3,I4,I5,I6,I7,I8
3.558971,8.679812,9.713541,-3.000000,-1.525625,0.943079,-0.582546,-3.182546,-3.073757
19.310314,11.751904,10.598718,-3.000000,-1.631846,0.932200,-0.699646,-3.299646,-3.190248
16.857805,11.486994,10.984459,-3.000000,-1.678135,0.921012,-0.757123,-3.357123,-3.151612
18.046547,12.300550,11.555983,-3.000000,-1.746718,0.909367,-0.837351,-3.437351,-3.031743
3.974963,8.758056,10.340959,-3.000000,-1.600915,0.898695,-0.702220,-3.302220,-2.953886
5.782023,8.292335,9.451326,-2.700000,-1.458159,0.888974,-0.569185,-3.169185,-2.919748
3.935279,6.563732,8.197364,-2.700000,-1.307684,0.880256,-0.427428,-3.027428,-2.834443
6.811046,6.862911,7.617866,-1.500000,-1.094144,0.872961,-0.221183,-2.821182,-2.772802
1.030869,3.868796,5.989800,-1.500000,-0.898776,0.866970,-0.031806,-2.631806,-2.752015
1.107860,5.191045,5.642934,-1.300000,-0.833152,0.861415,0.028263,-2.571737,-2.752503
0.184736,4.133735,4.987551,-1.300000,-0.754506,0.856385,0.101879,-2.498121,-2.834556
4.435142,3.716560,4.435612,0.000000,-0.532273,0.852837,0.320563,-2.279437,-2.891943
-6.842380,1.788207,3.285954,0.000000,-0.394314,0.850208,0.455894,-2.144106,-2.996418
0.540939,1.373437,2.455427,0.000000,-0.294651,0.848244,0.553592,-2.046407,-3.023404
-2.863590,0.371324,1.550388,0.000000,-0.186047,0.847003,0.660957,-1.939043,-2.954491
2.596748,1.603377,1.573398,0.000000,-0.188808,0.845745,0.656937,-1.943063,-2.865333
5.159546,2.040830,1.776385,0.000000,-0.213166,0.844324,0.631157,-1.968843,-2.745347
8.187753,2.860626,2.247226,0.000000,-0.269667,0.842526,0.572859,-2.027141,-2.573837
2.320910,2.139935,2.200634,0.000000,-0.264076,0.840765,0.576689,-2.023311,-2.450427
4.402258,2.337948,2.260264,0.000000,-0.271232,0.838957,0.567725,-2.032274,-2.398028
-4.061889,0.657467,1.564236,0.000000,-0.187708,0.837706,0.649997,-1.950003,-2.373489
4.197254,1.831471,1.680285,0.000000,-0.201634,0.836361,0.634727,-1.965273,-2.340311
-1.649496,-0.021375,0.941325,0.000000,-0.112959,0.835608,0.722649,-1.877350,-2.297036
1.085132,0.875332,0.912667,0.000000,-0.109520,0.834878,0.725358,-1.874642,-2.303898
-1.941575,-1.200429,-0.004963,0.000000,0.000596,0.834882,0.835478,-1.764522,-2.386226
-5.918014,-0.496239,-0.218304,0.000000,0.026196,0.835057,0.861253,-1.738747,-2.366493
-4.890209,-1.412557,-0.736918,0.000000,0.088430,0.835646,0.924077,-1.675923,-2.314641
1.960399,0.070405,-0.386331,0.000000,0.046360,0.835955,0.882315,-1.717685,-2.226334
3.582402,-0.003710,-0.220175,0.000000,0.026421,0.836132,0.862553,-1.737447,-2.198762
-9.213625,-1.977467,-0.983294,0.000000,0.117995,0.836918,0.954913,-1.645086,-2.242642
3.486301,0.313265,-0.420252,0.000000,0.050430,0.837254,0.887685,-1.712315,-2.300117
-24.009270,-6.449495,-3.038502,0.000000,0.364620,0.839685,1.204306,-1.395694,-2.385567
-12.879329,-5.316697,-4.027828,0.000000,0.483339,0.842908,1.326247,-1.273753,-2.400755
-4.793400,-4.151631,-4.081590,0.000000,0.489791,0.846173,1.335964,-1.264036,-2.309290
-7.678149,-4.739619,-4.367345,0.000000,0.524081,0.849667,1.373748,-1.226252,-2.157295
-4.693531,-4.332695,-4.352298,0.000000,0.522276,0.853149,1.375424,-1.224576,-1.985799
0.937173,-2.518948,-3.556150,0.000000,0.426738,0.855994,1.282732,-1.317268,-1.867013
1.109131,-0.400206,-2.185654,0.000000,0.262279,0.857742,1.120021,-1.479979,-1.762420
1.287182,-1.341419,-1.819038,0.000000,0.218285,0.859197,1.077482,-1.522518,-1.616795
-10.109433,-4.540030,-3.000652,0.000000,0.360078,0.861598,1.221676,-1.378324,-1.565422
0.743487,-2.809941,-2.917834,0.000000,0.350140,0.863932,1.214072,-1.385928,-1.530784
-7.042489,-4.044390,-3.407050,0.000000,0.408846,0.866658,1.275504,-1.324496,-1.501215
-23.184767,-8.595539,-5.660196,0.000000,0.679224,0.871186,1.550409,-1.049590,-1.480309
-22.895166,-10.405300,-7.720798,0.000000,0.926496,0.877363,1.803858,-0.796142,-1.443774
-6.145227,-7.909538,-7.802760,0.000000,0.936331,0.883605,1.819936,-0.780064,-1.404003
-4.081016,-6.561842,-7.263881,0.000000,0.871666,0.889416,1.761081,-0.838918,-1.323596
-8.919068,-7.485589,-7.360159,0.000000,0.883219,0.895304,1.778523,-0.821477,-1.192119
-5.617576,-6.651080,-7.052236,0.000000,0.846268,0.900946,1.747214,-0.852786,-1.017379
-6.961320,-6.568635,-6.842228,0.000000,0.821067,0.906420,1.727487,-0.872513,-0.930938
-9.847407,-7.708495,-7.218411,0.000000,0.866209,0.912194,1.778404,-0.821596,-0.851474
-0.109641,-6.298653,-6.818998,0.000000,0.818280,0.917650,1.735929,-0.864071,-0.819956
-10.378331,-8.247509,-7.439341,0.000000,0.892721,0.923601,1.816322,-0.783678,-0.872752
-12.318515,-9.246655,-8.224182,0.000000,0.986902,0.930180,1.917082,-0.682918,-0.945229
-6.750011,-10.426094,-9.180381,0.000000,1.101646,0.937525,2.039170,-0.560830,-1.040087
-5.389652,-9.702172,-9.406973,0.000000,1.128837,0.945050,2.073887,-0.526113,-1.005365
-15.969563,-13.030868,-10.980680,0.000000,1.317682,0.953835,2.271516,-0.328484,-0.901042
2.279429,-8.147946,-9.750542,0.000000,1.170065,0.961635,2.131700,-0.468300,-0.737833
-4.816142,-8.429066,-9.176680,0.000000,1.101202,0.968976,2.070178,-0.529822,-0.572458
-5.047147,-8.209270,-8.756574,0.000000,1.050789,0.975982,2.026771,-0.573229,-0.424202
8.935616,-3.373436,-6.418900,0.000000,0.770268,0.981117,1.751385,-0.848615,-0.334949
-19.436626,-9.685514,-7.837456,0.000000,0.940495,0.987387,1.927881,-0.672118,-0.267920
-0.178108,-6.206232,-7.129083,0.000000,0.855490,0.993090,1.848580,-0.751420,-0.212040
2.131728,-4.113615,-5.819590,0.000000,0.698351,0.997746,1.696097,-0.903903,-0.190630
0.250531,-3.339733,-4.742691,0.000000,0.569123,1.001540,1.570663,-1.029337,-0.223806
-0.586014,-2.760855,-3.882062,0.000000,0.465847,1.004646,1.470493,-1.129507,-0.251411
-4.614450,-4.541416,-4.168392,0.000000,0.500207,1.007980,1.508187,-1.091812,-0.320193
-5.562446,-3.768973,-3.994941,0.000000,0.479393,1.011176,1.490569,-1.109431,-0.343584
0.321239,-4.570112,-4.244714,0.000000,0.509366,1.014572,1.523938,-1.076062,-0.252367
-0.560462,-2.070808,-3.300676,0.000000,0.396081,1.017213,1.413294,-1.186706,-0.259386
-0.329205,-3.258483,-3.282354,0.000000,0.393882,1.019839,1.413721,-1.186279,-0.209763
-0.250538,-2.372728,-2.887341,0.000000,0.346481,1.022148,1.368629,-1.231370,-0.244639
-4.630702,-3.929128,-3.339746,0.000000,0.400770,1.024820,1.425590,-1.174410,-0.333688
10.987081,1.088601,-1.416698,0.000000,0.170004,1.025954,1.195957,-1.404042,-0.412559
11.098907,1.355143,-0.213002,0.000000,0.025560,1.026124,1.051684,-1.548316,-0.491447
-2.460248,-0.258267,-0.232659,0.000000,0.027919,1.026310,1.054229,-1.545771,-0.511266
1.285618,0.439060,0.059041,0.000000,-0.007085,1.026263,1.019178,-1.580822,-0.475336
1.498745,0.595879,0.292167,0.000000,-0.035060,1.026029,0.990969,-1.609031,-0.471075
-1.420710,0.003840,0.166959,0.000000,-0.020035,1.025896,1.005861,-1.594139,-0.507139
2.827604,1.364733,0.687102,0.000000,-0.082452,1.025346,0.942894,-1.657106,-0.584249
1.560450,0.576200,0.638942,0.000000,-0.076673,1.024835,0.948162,-1.651838,-0.585816
-2.784384,-0.993756,-0.070071,0.000000,0.008409,1.024891,1.033299,-1.566701,-0.728097
4.386412,0.656198,0.245318,0.000000,-0.029438,1.024695,0.995256,-1.604743,-0.883042
9.363632,1.737823,0.893451,0.000000,-0.107214,1.023980,0.916766,-1.683234,-0.958869
3.465970,0.619014,0.774274,0.000000,-0.092913,1.023360,0.930447,-1.669552,-0.993876
