tick,t_s,target_mm,logged_h_mm,logged_v_mps,ref_h_mm,ref_v_mps,tof_health,tof_valid_count,tof_spread_mm,steady_mask,rec_h_mm,rec_v_mps,pos_out_mps,tof1,tof2,tof3,tof4
17651.0,17.651,0.0,126.361061,-0.001211,121.73123033819247,0.003942712724382069,1.0,4,75.37974599999998,False,121.05611710092397,0.0069395892551283485,0.0,118.784569,120.366096,122.613243,140.193497
17662.0,17.662,0.0,126.183777,-0.002634,121.77103004175538,0.003906605841614841,1.0,4,73.37993,False,121.12769632131918,0.006818267414934212,0.0,118.784698,119.366417,120.613228,140.193298
17671.0,17.671,0.0,126.177254,-0.002463,121.8083135423984,0.0038301185168752028,1.0,4,73.37993,False,121.19993018287353,0.006726295588308115,0.0,121.78392,123.36602,120.613228,140.193298
17681.0,17.681,0.0,126.126114,-0.002692,121.84314258683735,0.003363268969482469,1.0,4,72.380121,False,121.26586500191354,0.0065594975489850615,0.0,121.78392,122.36554,119.613419,140.193298
17691.0,17.691,0.0,126.159027,-0.002176,121.87557892178803,0.0030023089813253634,1.0,4,71.379625,False,121.34034448012042,0.00654226010230021,0.0,121.78392,122.36554,121.613167,143.193542
17702.0,17.702,0.0,126.127907,-0.002257,121.90568429396629,0.00293268183694817,1.0,4,73.379021,False,121.40961074169296,0.006453389454214958,0.0,120.783112,121.36573,121.613571,141.19455
17711.0,17.711000000000002,0.0,126.098618,-0.002315,121.93352045008793,0.0028418358136912403,1.0,4,73.37931900000001,False,121.4733349261555,0.006299995204421645,0.0,120.783112,121.365433,121.613869,141.19455
17721.0,17.721,0.0,126.071007,-0.002353,121.95914913686876,0.002455582546835089,1.0,4,73.37931900000001,False,121.53128294347155,0.0060893689103509495,0.0,120.783112,121.36573,121.613869,141.19455
17731.0,17.731,0.0,126.141678,-0.001542,121.98263210102462,0.002156423154772824,1.0,4,74.379166,False,121.59532625899085,0.006000536736402466,0.0,124.781303,122.364189,121.614265,140.195099
17742.0,17.742,0.0,126.208488,-0.000834,122.00403108927131,0.002059548431029512,1.0,4,75.378702,False,121.66409561188539,0.00599386196867881,0.0,122.781494,123.364258,122.614777,140.196075
17751.0,17.751,0.0,126.249397,-0.00041,122.02340784832465,0.001958125326301463,1.0,4,75.379053,False,121.73329351206259,0.005994409535460883,0.0,122.781494,122.36451,122.614777,140.195724
17761.0,17.761,0.0,126.28833,-3.9e-05,122.04082412490048,0.0016466908694967586,1.0,4,75.378702,False,121.8020468971546,0.0059885166289689856,0.0,122.781494,122.36451,122.614777,140.196075
17771.0,17.771,0.0,126.395729,0.000889,122.05634166571458,0.0014050552447315567,1.0,4,79.37875400000001,False,121.87859100854537,0.0060948911654013505,0.0,120.782806,121.364891,127.613899,141.195145
17782.0,17.782,0.0,126.522446,0.001904,122.07002221748282,0.0012872056238606433,1.0,4,80.37897500000003,False,121.96425703646906,0.006314044626062382,0.0,120.782806,121.364891,128.61412,141.195145
17791.0,17.791,0.0,126.63781,0.002734,122.08192752692095,0.0011789870547067594,1.0,4,78.37910500000001,False,122.05713592160433,0.0066001149032436715,0.0,120.782806,121.364891,127.613899,142.194794
17801.0,17.801000000000002,0.0,126.752739,0.003488,122.09211934074484,0.0009365939374665899,1.0,4,79.38003599999999,False,122.15542590178673,0.006916332352826848,0.0,122.783447,122.36451,126.614235,140.194199
17811.0,17.811,0.0,126.768242,0.003321,122.1006594056703,0.0007482052511971204,1.0,4,70.380822,False,122.24842301645783,0.007104813965381838,0.0,122.783447,122.365158,120.614838,143.194016
17822.0,17.822,0.0,126.727676,0.002686,122.10760946841314,0.0006156534154388993,1.0,4,70.38128,False,122.32952968030396,0.007092363765638774,0.0,119.783607,123.365524,120.614838,143.193558
17831.0,17.831,0.0,126.75119,0.002657,122.11303127568917,0.0004931403338019891,1.0,4,73.37931900000001,False,122.40494092766238,0.007000602692804769,0.0,119.783607,122.365158,123.612877,143.193558
17842.0,17.842,0.0,126.704681,0.002028,122.11698657421422,0.0003176737857604195,1.0,4,79.379403,False,122.46228248659493,0.006665828583376186,0.0,119.784103,120.366318,125.613281,139.193878
17851.0,17.851,0.0,126.611702,0.001052,122.11953711070412,0.00020526471216619768,1.0,4,77.379243,False,122.49659522879213,0.006057253623795544,0.0,119.784103,120.366318,123.612877,139.193634
17862.0,17.862000000000002,0.0,126.521362,0.000183,122.12074463187466,4.489180576872087e-05,1.0,4,76.37883099999999,False,122.50967748398415,0.005245700002141499,0.0,119.784103,121.366524,122.612709,139.193878
17871.0,17.871,0.0,126.48082,-0.000182,122.12067088444167,-5.7413259781036174e-05,1.0,4,76.37814399999999,False,122.50940311985764,0.004377109382173768,0.0,119.783775,123.366241,122.612709,139.194565
17882.0,17.882,0.0,126.460297,-0.000343,122.11937761512097,-0.00020269252453619657,1.0,4,74.37870900000001,False,122.50002154965696,0.0035215893193840417,0.0,120.783272,123.366241,121.612877,140.194168
17891.0,17.891000000000002,0.0,126.578598,0.000706,122.11692657062837,-0.00031135518017588737,1.0,4,78.37832800000001,False,122.5005119000341,0.0029481157187592403,0.0,123.78334,122.366615,125.612694,140.194366
17901.0,17.901,0.0,126.659409,0.001341,122.1133794976797,-0.00040642138187862997,1.0,4,73.378938,False,122.50684855125694,0.0025526888041813222,0.0,123.78334,122.366615,122.612801,142.193863
17911.0,17.911,0.0,126.713654,0.001693,122.10879814299078,-0.0004804038479209183,1.0,4,73.378938,False,122.51534697623404,0.0022533242787574565,0.0,121.784294,123.366264,122.612801,142.193863
17922.0,17.922,0.0,126.746635,0.001831,122.10324425327742,-0.0006804276210026217,1.0,4,74.37903,False,122.52266316717662,0.001986416228821226,0.0,121.784294,123.366264,122.612801,141.193771
17930.0,17.93,0.0,126.776146,0.001927,122.09677957525544,-0.0007477895311023275,1.0,4,74.37979200000001,False,122.52880305020166,0.0017466993737306252,0.0,121.784294,123.365929,122.613136,141.193344
17941.0,17.941,0.0,126.716255,0.001246,122.08946585564065,-0.0007409500930659618,1.0,4,74.379365,False,122.52176235169135,0.0013582020496113883,0.0,120.783012,120.366302,122.613136,141.193771
17951.0,17.951,0.0,126.635239,0.000441,122.08136484114888,-0.0008999055199581107,1.0,4,72.37901400000001,False,122.50288993247086,0.0008647178168810883,0.0,120.783012,120.365784,121.613609,142.194595
17960.0,17.96,0.0,126.501411,-0.00075,122.07253827849594,-0.0009276432186702266,1.0,4,70.37963200000002,False,122.46752324597536,0.00021694430795019838,0.0,120.783012,120.365784,119.614227,142.194595
17971.0,17.971,0.0,126.440636,-0.001209,122.06304791439766,-0.0008901264966407751,1.0,4,69.379998,False,122.42666873910697,-0.0004024513611678396,0.0,123.782806,119.364792,119.614227,143.194229
17982.0,17.982,0.0,126.271904,-0.002558,122.05295549556985,-0.0010626494307466317,1.0,4,78.37992200000002,False,122.36026722178325,-0.001284706689314083,0.0,117.783218,121.365067,122.614609,137.194687
17991.0,17.991,0.0,126.244286,-0.002576,122.04232276872833,-0.0011043304480402583,1.0,4,79.38028800000001,False,122.28959004248841,-0.002082616989464301,0.0,116.784225,121.3647,126.614227,140.193939
18002.0,18.002,0.0,126.24514,-0.002346,122.0312114805889,-0.0011590478629264211,1.0,4,80.38057800000001,False,122.2188490090195,-0.0027499165299535114,0.0,116.784225,123.364388,126.614227,139.193649
18011.0,18.011,0.0,126.168396,-0.002805,122.0196833778674,-0.00130062629495864,1.0,4,76.380586,False,122.13983237543222,-0.0034254450964001045,0.0,119.78434,121.365028,122.614235,139.193649
18020.0,18.02,0.0,126.097633,-0.003173,122.00780020727964,-0.0012243229656121457,1.0,4,74.38071499999998,False,122.05424494397323,-0.004083491945505103,0.0,119.784447,123.364388,120.613861,139.193146
18031.0,18.031,0.0,126.094627,-0.002926,121.99562371554146,-0.0011174799050470696,1.0,4,76.38108899999997,False,121.97273550510327,-0.0045748130853806015,0.0,121.784698,122.366158,122.614235,139.193146
18042.0,18.042,0.0,126.201416,-0.001754,121.98321564936863,-0.0013851922234238145,1.0,4,76.38007499999998,False,121.91087379546903,-0.004704465817421711,0.0,121.785683,123.366913,124.612061,141.191986
18050.0,18.05,0.0,126.28141,-0.000914,121.97063775546366,-0.00135710212849105,1.0,4,76.38007499999998,False,121.86446253543112,-0.004592026627455781,0.0,121.785683,122.367294,124.612061,141.191986
18062.0,18.062,0.0,126.315788,-0.000539,121.9582249528951,0.00025156557480698893,1.0,4,76.381463,False,121.82654111529787,-0.004376837842120073,0.0,121.787422,122.367294,123.611862,140.190399
18071.0,18.071,0.0,126.239319,-0.001151,121.96916931214315,0.0013501097689285757,1.0,4,73.38295099999999,False,121.78171812322675,-0.004295713428033851,0.0,121.787422,122.366386,119.613091,139.19014
18082.0,18.082,0.0,126.166328,-0.001681,121.98582301428469,0.0016180365575886313,1.0,4,73.381868,False,121.7312186270237,-0.004309054013723856,0.0,121.787422,122.366386,119.613091,139.191223
18091.0,18.091,0.0,126.164551,-0.001551,122.00115163007443,0.0015108960144836203,1.0,4,75.381448,False,121.68522322549406,-0.004255851404084993,0.0,122.786674,122.367104,121.612671,139.191223
18102.0,18.102,0.0,126.22805,-0.000871,122.0151863411623,0.0014878250937933046,1.0,4,75.381104,False,121.65286760084403,-0.004016564452364587,0.0,122.786674,123.368088,122.612114,140.19101
18110.0,18.11,0.0,126.330894,9e-05,122.02832206056065,0.0012989417287281313,1.0,4,76.37977699999999,False,121.63923052603606,-0.0035493123358543233,0.0,122.786674,122.36869,124.610359,141.190582
18121.0,18.121,0.0,126.385994,0.000557,122.03742219373615,0.00030958207535736193,1.0,4,76.37977699999999,False,121.63666498255907,-0.0030009146477494525,0.0,119.787415,123.368088,124.610359,141.190582
18131.0,18.131,0.0,126.498825,0.001481,122.03581162577353,-0.0011083460282304003,1.0,4,74.38002800000001,False,121.65317757670911,-0.002270366869193759,0.0,119.787415,124.368942,124.609924,143.189896
18142.0,18.142,0.0,126.504501,0.001402,122.01215761975618,-0.002683624984204158,1.0,4,75.379143,False,121.6717279453971,-0.0016311273358608804,0.0,119.787415,124.368942,122.610107,140.190964
18151.0,18.151,0.0,126.485008,0.001113,121.9840782562742,-0.0029758601402214424,1.0,4,75.379143,False,121.68893597624107,-0.0011164326395127144,0.0,120.787033,122.369186,122.610107,140.190964
18160.0,18.16,0.0,126.512222,0.001252,121.95859213723219,-0.002594541426055308,1.0,4,77.379029,False,121.71077779730014,-0.0006203802648290116,0.0,120.787033,122.369186,124.60984,140.190811
18170.0,18.17,0.0,126.583656,0.001759,121.93528282940068,-0.001815742160779621,1.0,4,77.379029,False,121.74258536979002,-6.372644380979236e-05,0.0,121.78643,123.368965,124.60984,140.190811
18181.0,18.181,0.0,126.60704,0.001809,121.9215434479628,-0.0003854403752221458,1.0,4,75.378266,False,121.7770339507882,0.00043890044374710654,0.0,121.786736,123.368965,122.610023,140.191757
18190.0,18.19,0.0,126.664063,0.002144,121.9244336789837,0.00035542925031251116,1.0,4,73.37887599999999,False,121.8194994175428,0.0009732041344016931,0.0,121.78643,123.36895,122.610023,142.191147
18200.0,18.2,0.0,126.660103,0.001926,121.92836899893365,0.0002541891484888481,1.0,4,76.377557,False,121.8597066347077,0.0013871755576253828,0.0,121.785408,121.369812,123.609314,140.191757
18211.0,18.211000000000002,0.0,126.704521,0.002142,121.92947903112429,-4.020717293506948e-05,1.0,4,73.37726699999999,False,121.90644568017709,0.0018262221362681495,0.0,121.785408,121.369812,123.609314,143.192047
