tick,t_s,target_mm,fused_mm,height_err_mm,pos_out_mps,vz_mps,vel_error_mps,acc_up_mps2,tof_codebias_height_mm,tof_ownbias_height_mm,tof_codebias_spread_mm,steady_mask,fused_deriv_ref_mps,tof_deriv_ref_mps,tof1,tof2,tof3,tof4
440413.0,440.413,0.0,133.231567,133.231567,0.0,-0.007414,0.007414,0.15124089291899762,120.926189,120.72352000000001,74.373536,False,-0.007402729085582926,0.003407256382849333,121.883583,125.464149,118.42028,137.006744
440423.0,440.423,0.0,133.066757,133.066757,0.0,-0.008195,0.008195,0.15065903540942321,120.18224875000001,119.97957975,75.38839100000001,False,-0.006860463862266464,0.0033882110005789556,117.892967,125.464149,119.435135,137.006744
440433.0,440.433,0.0,133.14241,133.14241,0.0,-0.006837,0.006837,0.14871485767966028,122.93174175,122.72907275,70.42624,False,-0.00628812402439749,0.003325828671109754,120.894638,126.433067,120.467751,143.001511
440443.0,440.443,0.0,133.12674,133.12674,0.0,-0.006383,0.006383,0.14774988336837835,121.93364925,121.73098025,70.42624,False,-0.005845600777590221,0.0030515434785671758,117.892967,125.442368,120.467751,143.001511
440453.0,440.45300000000003,0.0,133.087738,133.087738,0.0,-0.00617,0.00617,0.14708146440270614,121.67855075,121.47588175000001,73.42910900000001,False,-0.005543158404614168,0.00260135529119232,120.894638,124.423172,120.467751,139.998642
440463.0,440.463,0.0,132.924149,132.924149,0.0,-0.007047,0.007047,0.1470506389859296,120.18422125000001,119.98155225,72.44101800000001,False,-0.005158997339496096,0.002358769921265491,115.905411,124.423172,119.47966,139.998642
440473.0,440.473,0.0,132.783218,132.783218,0.0,-0.007654,0.007654,0.14860970905789941,120.44025399999998,120.237585,71.48673300000002,False,-0.004801538820098372,0.0023117120541069625,118.906509,123.411476,118.519882,139.993149
440483.0,440.483,0.0,132.631302,132.631302,0.0,-0.008303,0.008303,0.1505108911443038,120.1820375,119.97936849999999,71.48673300000002,False,-0.0045661785356241325,0.001911746019579219,115.909676,125.375443,118.519882,139.993149
440493.0,440.493,0.0,132.543396,132.543396,0.0,-0.008345,0.008345,0.15295526030769574,120.93176249999999,120.7290935,72.497185,False,-0.004407026593004737,0.0013355999425437304,118.906509,124.367058,119.530334,139.993149
440503.0,440.503,0.0,132.569504,132.569504,0.0,-0.007402,0.007402,0.15120882219669374,122.18458749999999,121.9819185,76.50803499999998,False,-0.004265816359927399,0.0007807660115153325,117.913643,124.367058,124.537842,140.989807
440513.0,440.51300000000003,0.0,132.614212,132.614212,0.0,-0.006379,0.006379,0.14695440399622875,122.43429,122.231621,75.51142199999998,False,-0.0041327975629013025,0.0009929504180057336,117.91584,124.367058,124.537842,141.98642
440523.0,440.523,0.0,132.610489,132.610489,0.0,-0.005862,0.005862,0.14502476021077057,121.93779,121.735121,74.53429499999999,False,-0.003959076023528851,0.0017693225291601777,117.91584,123.358185,123.560715,141.98642
440533.0,440.533,0.0,132.561462,132.561462,0.0,-0.005779,0.005779,0.15001117916520817,121.435381,121.23271199999999,71.563692,False,-0.0036726492853214054,0.002006535188968428,117.918137,124.321953,120.587563,141.983871
440543.0,440.543,0.0,132.489563,132.489563,0.0,-0.005901,0.005901,0.15284094984339033,121.18805524999999,120.98538625,71.56495799999999,False,-0.0033364625770859746,0.0020647077014883664,117.918137,123.333916,120.587563,141.982605
440553.0,440.553,0.0,132.422394,132.422394,0.0,-0.005971,0.005971,0.15251574437030288,121.18909274999999,120.98642375,71.574502,False,-0.0031919263494808447,0.0013531322318529604,116.924706,124.321953,120.597107,141.982605
440563.0,440.563,0.0,132.247147,132.247147,0.0,-0.006966,0.006966,0.14859626514793034,119.93226425,119.72959525000002,74.57643999999999,False,-0.0031824873881003413,3.3674393026039695e-05,116.924706,122.296577,120.597107,138.980667
