I0,I1,I2,I3,I4,I5,I6,I7,AB_I0_filt_mm,AB_I1_filt_mm,AB_h_pred_mm,AB_q0,AB_q1,AB_z_meas_mm,AB_fused_h_mm,AB_fused_vz_mps,AB_valid,AB_hold_cnt,AB_predict_only,AB_hard_relock
110.840698,111.839264,111.339981,0.000000,0.000000,0.000000,0.000000,0.000000,109.842079,111.839264,112.184704,0.980478,0.997121,110.849076,111.944291,0.008758,1,0,0,0
108.843559,122.823471,115.833511,0.000000,0.000000,0.000000,0.000000,0.000000,108.843559,111.839264,112.031873,0.973431,0.998395,110.360375,111.731003,0.003744,1,0,0,0
106.846443,113.836395,110.341415,0.000000,0.000000,0.000000,0.000000,0.000000,108.843559,113.836395,111.768440,0.975626,0.982767,111.349080,111.692955,0.002486,1,0,0,0
105.847862,117.830643,111.839249,0.000000,0.000000,0.000000,0.000000,0.000000,106.846443,117.830643,111.717811,0.959405,0.949060,112.308771,111.824184,0.004258,1,0,0,0
112.837822,111.839264,112.338547,0.000000,0.000000,0.000000,0.000000,0.000000,106.846443,113.836395,111.866769,0.958164,0.983586,110.387177,111.600443,-0.000180,1,0,0,0
107.845047,118.829262,113.337158,0.000000,0.000000,0.000000,0.000000,0.000000,107.845047,117.830643,111.598640,0.968720,0.948067,112.784047,111.812013,0.003376,1,0,0,0
107.845070,114.835022,111.340042,0.000000,0.000000,0.000000,0.000000,0.000000,107.845070,114.835022,111.845773,0.966661,0.975090,111.355217,111.757473,0.001904,1,0,0,0
103.850815,117.830727,110.840775,0.000000,0.000000,0.000000,0.000000,0.000000,107.845047,117.830727,111.776515,0.967238,0.949548,112.791809,111.959268,0.004950,1,0,0,0
107.845093,112.837914,110.341507,0.000000,0.000000,0.000000,0.000000,0.000000,107.845070,114.835022,112.008770,0.965303,0.976448,111.360107,111.892011,0.003004,1,0,0,0
103.850861,118.829346,111.340103,0.000000,0.000000,0.000000,0.000000,0.000000,103.850861,117.830727,111.922052,0.932740,0.950761,110.907672,111.739464,-0.000039,1,0,0,0
111.839378,113.836510,112.837944,0.000000,0.000000,0.000000,0.000000,0.000000,107.845093,113.836510,111.739074,0.967550,0.982521,110.863800,111.581525,-0.002665,1,0,0,0
106.846527,118.829315,112.837921,0.000000,0.000000,0.000000,0.000000,0.000000,106.846527,118.829315,111.554877,0.960764,0.939380,112.770494,111.773688,0.000982,1,0,0,0
106.846504,109.842201,108.344353,0.000000,0.000000,0.000000,0.000000,0.000000,106.846527,113.836510,111.783509,0.958858,0.982892,110.384776,111.531737,-0.003214,1,0,0,0
108.843613,110.840744,109.842178,0.000000,0.000000,0.000000,0.000000,0.000000,106.846527,110.840744,111.499595,0.961224,0.994510,108.877625,111.027641,-0.011080,1,0,0,0
105.847916,116.832138,111.340027,0.000000,0.000000,0.000000,0.000000,0.000000,106.846504,110.840744,110.916840,0.966081,0.999366,108.877446,110.549749,-0.017198,1,0,0,0
107.845032,112.837860,110.341446,0.000000,0.000000,0.000000,0.000000,0.000000,107.845032,112.837860,110.377767,0.978894,0.979499,110.342218,110.371368,-0.017305,1,0,0,0
107.845039,115.833565,111.839302,0.000000,0.000000,0.000000,0.000000,0.000000,107.845032,115.833565,110.198319,0.980389,0.953040,111.782797,110.483525,-0.012551,1,0,0,0
105.847870,118.829216,112.338547,0.000000,0.000000,0.000000,0.000000,0.000000,107.845032,115.833565,110.358011,0.979059,0.954370,111.788295,110.615462,-0.008261,1,0,0,0
106.846436,112.837830,109.842133,0.000000,0.000000,0.000000,0.000000,0.000000,106.846436,115.833565,110.532856,0.969280,0.955827,111.308600,110.672490,-0.005933,1,0,0,0
111.839264,113.836388,112.837830,0.000000,0.000000,0.000000,0.000000,0.000000,106.846436,113.836388,110.613156,0.968611,0.973140,110.349564,110.565710,-0.006724,1,0,0,0
107.844978,110.840675,109.342827,0.000000,0.000000,0.000000,0.000000,0.000000,107.844978,112.837830,110.498468,0.977888,0.980505,110.344741,110.470797,-0.007185,1,0,0,0
104.849243,115.833450,110.341347,0.000000,0.000000,0.000000,0.000000,0.000000,107.844978,113.836388,110.398944,0.978717,0.971355,110.829373,110.476421,-0.005894,1,0,0,0
109.842018,108.843452,109.342735,0.000000,0.000000,0.000000,0.000000,0.000000,107.844978,110.840675,110.417481,0.978562,0.996473,109.356410,110.226488,-0.009077,1,0,0,0
110.840576,117.830521,114.335548,0.000000,0.000000,0.000000,0.000000,0.000000,109.842018,115.833450,110.135716,0.997553,0.952519,112.768553,110.609626,-0.001179,1,0,0,0
109.842026,112.837723,111.339874,0.000000,0.000000,0.000000,0.000000,0.000000,109.842026,112.837723,110.597839,0.993702,0.981334,111.330495,110.729717,0.001019,1,0,0,0
108.843483,116.832001,112.837738,0.000000,0.000000,0.000000,0.000000,0.000000,109.842026,116.832001,110.739910,0.992518,0.949233,113.259104,111.193365,0.008577,1,0,0,0
103.850693,111.839203,107.844948,0.000000,0.000000,0.000000,0.000000,0.000000,108.843483,112.837723,111.279133,0.979703,0.987012,110.848025,111.201533,0.007283,1,0,0,0
104.849281,119.827751,112.338516,0.000000,0.000000,0.000000,0.000000,0.000000,104.849281,116.832001,111.274368,0.946458,0.953686,110.863434,111.200400,0.006051,1,0,0,0
107.844994,113.836380,110.840683,0.000000,0.000000,0.000000,0.000000,0.000000,104.849281,113.836380,111.260907,0.946570,0.978538,109.417449,110.929085,0.000520,1,0,0,0
107.845016,112.837837,110.341431,0.000000,0.000000,0.000000,0.000000,0.000000,107.844994,113.836380,110.934288,0.974256,0.975816,110.843083,110.917871,0.000247,1,0,0,0
106.846466,115.833549,111.340012,0.000000,0.000000,0.000000,0.000000,0.000000,107.844994,113.836380,110.920338,0.974372,0.975700,110.842726,110.906368,0.000014,1,0,0,0
100.855103,115.833580,108.344345,0.000000,0.000000,0.000000,0.000000,0.000000,106.846466,115.833549,110.906507,0.966166,0.958941,111.323143,110.981501,0.001264,1,0,0,0
108.843666,118.829330,113.836502,0.000000,0.000000,0.000000,0.000000,0.000000,106.846466,115.833580,110.994139,0.965436,0.959671,111.326567,111.053976,0.002261,1,0,0,0
108.843666,116.832191,112.837929,0.000000,0.000000,0.000000,0.000000,0.000000,108.843666,116.832191,111.076587,0.981392,0.952037,112.777283,111.382712,0.007363,1,0,0,0
107.845070,115.833588,111.839325,0.000000,0.000000,0.000000,0.000000,0.000000,108.843666,116.832191,111.456343,0.978228,0.955201,112.790358,111.696466,0.011365,1,0,0,0
104.849403,117.830757,111.340080,0.000000,0.000000,0.000000,0.000000,0.000000,107.845070,116.832191,111.810118,0.966958,0.958149,112.318070,111.901549,0.012889,1,0,0,0
107.845093,113.836487,110.840790,0.000000,0.000000,0.000000,0.000000,0.000000,107.845070,115.833588,112.030440,0.965122,0.968307,111.845909,111.997224,0.012335,1,0,0,0
110.840782,118.829308,114.835045,0.000000,0.000000,0.000000,0.000000,0.000000,107.845093,117.830757,112.120579,0.964371,0.952415,112.806783,112.244096,0.014394,1,0,0,0
104.849396,117.830750,111.340073,0.000000,0.000000,0.000000,0.000000,0.000000,107.845093,117.830750,112.388036,0.962142,0.954644,112.818391,112.465500,0.015685,1,0,0,0
106.846573,115.833672,111.340118,0.000000,0.000000,0.000000,0.000000,0.000000,106.846573,117.830750,112.622351,0.951869,0.956597,112.352268,112.573736,0.014875,1,0,0,0
102.852325,121.825081,112.338699,0.000000,0.000000,0.000000,0.000000,0.000000,104.849396,117.830750,112.722485,0.934391,0.957431,111.419122,112.487880,0.010965,1,0,0,0
107.845146,114.835106,111.340126,0.000000,0.000000,0.000000,0.000000,0.000000,106.846573,115.833672,112.597528,0.952075,0.973032,111.389039,112.380000,0.007339,1,0,0,0
105.847984,121.825043,113.836517,0.000000,0.000000,0.000000,0.000000,0.000000,105.847984,121.825043,112.453393,0.944955,0.921903,113.737871,112.684599,0.011193,1,0,0,0
102.852295,117.830788,110.341537,0.000000,0.000000,0.000000,0.000000,0.000000,105.847984,117.830788,112.796527,0.942095,0.958048,111.889686,112.633295,0.008472,1,0,0,0
109.842255,113.836510,111.839386,0.000000,0.000000,0.000000,0.000000,0.000000,105.847984,117.830788,112.718018,0.942750,0.957394,111.885560,112.568175,0.005975,1,0,0,0
102.852272,116.832191,109.842232,0.000000,0.000000,0.000000,0.000000,0.000000,102.852295,116.832191,112.627924,0.918536,0.964964,110.014544,112.157516,-0.001865,1,0,0,0
109.842239,114.835068,112.338654,0.000000,0.000000,0.000000,0.000000,0.000000,109.842239,114.835068,112.138863,0.980861,0.977532,112.334409,112.174061,-0.001279,1,0,0,0
107.845139,113.836533,110.840836,0.000000,0.000000,0.000000,0.000000,0.000000,107.845139,114.835068,112.161275,0.964032,0.977718,111.364737,112.017898,-0.003668,1,0,0,0
106.846596,116.832260,111.839432,0.000000,0.000000,0.000000,0.000000,0.000000,107.845139,114.835068,111.981216,0.965533,0.976218,111.359336,111.869277,-0.005534,1,0,0,0
108.843697,117.830788,113.337242,0.000000,0.000000,0.000000,0.000000,0.000000,107.845139,116.832260,111.813938,0.966927,0.958181,112.318285,111.904721,-0.004021,1,0,0,0
108.843704,120.826500,114.835098,0.000000,0.000000,0.000000,0.000000,0.000000,108.843697,117.830788,111.864512,0.974827,0.950281,113.279949,112.119291,0.000225,1,0,0,0
107.845139,115.833664,111.839401,0.000000,0.000000,0.000000,0.000000,0.000000,108.843697,117.830788,112.121545,0.972685,0.952423,113.289948,112.331858,0.003731,1,0,0,0
109.842285,117.830818,113.836548,0.000000,0.000000,0.000000,0.000000,0.000000,108.843704,117.830818,112.369165,0.970621,0.954486,113.299599,112.536643,0.006522,1,0,0,0
108.843742,112.838005,110.840874,0.000000,0.000000,0.000000,0.000000,0.000000,108.843742,115.833664,112.601863,0.968682,0.973068,112.346597,112.555915,0.005756,1,0,0,0
109.842316,113.836586,111.839447,0.000000,0.000000,0.000000,0.000000,0.000000,109.842285,113.836586,112.613477,0.976907,0.989807,111.852536,112.476507,0.003473,1,0,0,0
105.848076,116.832314,111.340195,0.000000,0.000000,0.000000,0.000000,0.000000,108.843742,113.836586,112.511241,0.969438,0.988955,111.365044,112.304925,0.000035,1,0,0,0
109.842339,120.826576,115.334457,0.000000,0.000000,0.000000,0.000000,0.000000,109.842316,116.832314,112.305273,0.979475,0.962275,113.306355,112.485468,0.003038,1,0,0,0
110.840904,112.838043,111.839478,0.000000,0.000000,0.000000,0.000000,0.000000,109.842339,116.832314,112.515848,0.977721,0.964029,113.312683,112.659278,0.005429,1,0,0,0
106.846626,114.835159,110.840897,0.000000,0.000000,0.000000,0.000000,0.000000,109.842339,114.835159,112.713563,0.976073,0.982320,112.346712,112.647530,0.004328,1,0,0,0
107.845146,115.833679,111.839417,0.000000,0.000000,0.000000,0.000000,0.000000,107.845146,114.835159,112.690810,0.959619,0.982130,111.380671,112.454985,0.000398,1,0,0,0
109.842247,114.835083,112.338669,0.000000,0.000000,0.000000,0.000000,0.000000,107.845146,114.835159,112.458960,0.961552,0.980198,111.373715,112.263616,-0.002858,1,0,0,0
104.849388,116.832184,110.840790,0.000000,0.000000,0.000000,0.000000,0.000000,107.845146,115.833679,112.235034,0.963418,0.970011,111.853034,112.166274,-0.004004,1,0,0,0
107.845108,111.839371,109.842239,0.000000,0.000000,0.000000,0.000000,0.000000,107.845108,114.835083,112.126232,0.964324,0.977426,111.363679,111.988973,-0.006292,1,0,0,0
111.839363,114.835060,113.337212,0.000000,0.000000,0.000000,0.000000,0.000000,107.845108,114.835060,111.926054,0.965992,0.975758,111.357662,111.823744,-0.007997,1,0,0,0
108.843666,112.837929,110.840797,0.000000,0.000000,0.000000,0.000000,0.000000,108.843666,112.837929,111.743773,0.975832,0.990882,110.856080,111.583989,-0.010660,1,0,0,0
107.845116,120.826469,114.335793,0.000000,0.000000,0.000000,0.000000,0.000000,108.843666,114.835060,111.477387,0.978052,0.972019,111.830095,111.540875,-0.009602,1,0,0,0
110.840836,113.836533,112.338684,0.000000,0.000000,0.000000,0.000000,0.000000,108.843666,113.836533,111.444855,0.978323,0.980069,111.342325,111.426400,-0.009910,1,0,0,0
106.846596,115.833687,111.340141,0.000000,0.000000,0.000000,0.000000,0.000000,107.845116,115.833687,111.327304,0.970982,0.962447,111.821769,111.416308,-0.008426,1,0,0,0
110.840851,115.833679,113.337265,0.000000,0.000000,0.000000,0.000000,0.000000,110.840836,115.833679,111.332046,0.995907,0.962486,113.294656,111.685316,-0.002538,1,0,0,0
107.845139,114.835091,111.340118,0.000000,0.000000,0.000000,0.000000,0.000000,107.845139,115.833679,111.659932,0.968210,0.965219,111.833229,111.691126,-0.002018,1,0,0,0
109.842232,113.836502,111.839371,0.000000,0.000000,0.000000,0.000000,0.000000,109.842232,114.835091,111.670941,0.984761,0.973632,112.324475,111.788577,-0.000058,1,0,0,0
102.852264,120.826447,111.839355,0.000000,0.000000,0.000000,0.000000,0.000000,107.845139,114.835091,111.787999,0.967143,0.974608,111.353551,111.709798,-0.001361,1,0,0,0
105.847939,114.835030,110.341484,0.000000,0.000000,0.000000,0.000000,0.000000,105.847939,114.835030,111.696186,0.951265,0.973843,110.394186,111.461826,-0.005267,1,0,0,0
107.845070,117.830719,112.837891,0.000000,0.000000,0.000000,0.000000,0.000000,105.847939,117.830719,111.409154,0.953657,0.946487,111.816722,111.482516,-0.004044,1,0,0,0
104.849396,118.829308,111.839355,0.000000,0.000000,0.000000,0.000000,0.000000,105.847939,117.830719,111.442072,0.953382,0.946761,111.818452,111.509820,-0.002915,1,0,0,0
103.850807,114.835030,109.342918,0.000000,0.000000,0.000000,0.000000,0.000000,104.849396,117.830719,111.480667,0.944739,0.947083,111.348098,111.456804,-0.003313,1,0,0,0
107.845085,114.835045,111.340065,0.000000,0.000000,0.000000,0.000000,0.000000,104.849396,114.835045,111.423674,0.945214,0.971572,109.910876,111.151370,-0.007851,1,0,0,0
109.842201,118.829292,114.335747,0.000000,0.000000,0.000000,0.000000,0.000000,107.845085,114.835045,111.072856,0.973102,0.968648,111.332049,111.119510,-0.007074,1,0,0,0
107.845078,108.843643,108.344360,0.000000,0.000000,0.000000,0.000000,0.000000,107.845085,114.835045,111.048772,0.973303,0.968448,111.331327,111.099632,-0.006226,1,0,0,0
110.840775,115.833603,113.337189,0.000000,0.000000,0.000000,0.000000,0.000000,109.842201,115.833603,111.037370,0.990040,0.960031,112.791802,111.353168,-0.000963,1,0,0,0
107.845085,116.832176,112.338631,0.000000,0.000000,0.000000,0.000000,0.000000,107.845085,115.833603,111.343538,0.970846,0.962583,111.822273,111.429711,0.000473,1,0,0,0
103.850845,118.829330,111.340088,0.000000,0.000000,0.000000,0.000000,0.000000,107.845085,116.832176,111.434444,0.970089,0.955019,112.303455,111.590866,0.003080,1,0,0,0
107.845146,112.837975,110.341560,0.000000,0.000000,0.000000,0.000000,0.000000,107.845085,116.832176,111.621669,0.968528,0.956579,112.310739,111.745701,0.005148,1,0,0,0
109.842293,118.829384,114.335838,0.000000,0.000000,0.000000,0.000000,0.000000,107.845146,118.829330,111.797177,0.967066,0.941399,113.263373,112.061092,0.009546,1,0,0,0
106.846565,113.836525,110.341545,0.000000,0.000000,0.000000,0.000000,0.000000,107.845146,113.836525,112.156553,0.964072,0.986000,110.874522,111.925788,0.005700,1,0,0,0
105.847992,116.832222,111.340103,0.000000,0.000000,0.000000,0.000000,0.000000,106.846565,116.832222,111.982788,0.957198,0.959588,111.845619,111.958098,0.005289,1,0,0,0
105.847977,119.827896,112.837936,0.000000,0.000000,0.000000,0.000000,0.000000,105.847992,116.832222,112.010983,0.948642,0.959823,111.372284,111.896017,0.003372,1,0,0,0
109.842232,110.840797,110.341515,0.000000,0.000000,0.000000,0.000000,0.000000,105.847992,116.832222,111.929741,0.949319,0.959146,111.368387,111.828698,0.001688,1,0,0,0
106.846527,115.833618,111.340073,0.000000,0.000000,0.000000,0.000000,0.000000,106.846527,115.833618,111.845581,0.958341,0.966766,111.359738,111.758130,0.000231,1,0,0,0
108.843666,114.835060,111.839363,0.000000,0.000000,0.000000,0.000000,0.000000,108.843666,114.835060,111.760438,0.975694,0.974378,111.837342,111.774281,0.000462,1,0,0,0
105.847961,116.832184,111.340073,0.000000,0.000000,0.000000,0.000000,0.000000,106.846527,115.833618,111.778896,0.958897,0.966211,111.357144,111.702981,-0.000804,1,0,0,0
103.850838,114.835060,109.342949,0.000000,0.000000,0.000000,0.000000,0.000000,105.847961,114.835060,111.694944,0.951275,0.973832,110.394163,111.460803,-0.004706,1,0,0,0
110.840782,118.829308,114.835045,0.000000,0.000000,0.000000,0.000000,0.000000,105.847961,116.832184,111.413743,0.953618,0.954846,111.343606,111.401118,-0.004916,1,0,0,0
106.846519,114.835052,110.840790,0.000000,0.000000,0.000000,0.000000,0.000000,106.846519,114.835060,111.351954,0.962455,0.970974,110.858390,111.263112,-0.006397,1,0,0,0
110.840767,116.832153,113.836456,0.000000,0.000000,0.000000,0.000000,0.000000,110.840767,116.832153,111.199141,0.997014,0.953058,113.768936,111.661704,0.001312,1,0,0,0
111.839333,121.824982,116.832153,0.000000,0.000000,0.000000,0.000000,0.000000,110.840767,116.832153,111.674826,0.993050,0.957022,113.781115,112.053958,0.007631,1,0,0,0
106.846497,116.832146,111.839325,0.000000,0.000000,0.000000,0.000000,0.000000,110.840767,116.832153,112.130269,0.989254,0.960818,113.792776,112.429520,0.012619,1,0,0,0
108.843628,111.839325,110.341476,0.000000,0.000000,0.000000,0.000000,0.000000,108.843628,116.832146,112.555707,0.969066,0.964363,112.828171,112.604750,0.013436,1,0,0,0
104.849350,119.827827,112.338593,0.000000,0.000000,0.000000,0.000000,0.000000,106.846497,116.832146,112.739110,0.950895,0.965891,111.878384,112.584180,0.010854,1,0,0,0
106.846474,118.829254,112.837860,0.000000,0.000000,0.000000,0.000000,0.000000,106.846474,118.829254,112.692718,0.951281,0.948862,112.830236,112.717471,0.011266,1,0,0,0
106.846436,113.836380,110.341408,0.000000,0.000000,0.000000,0.000000,0.000000,106.846436,118.829254,112.830135,0.950136,0.950007,112.837440,112.831450,0.011288,1,0,0,0
102.852173,114.834953,108.843567,0.000000,0.000000,0.000000,0.000000,0.000000,106.846436,114.834953,112.944333,0.949184,0.984245,110.913126,112.578716,0.005195,1,0,0,0
107.844994,117.830635,112.837814,0.000000,0.000000,0.000000,0.000000,0.000000,106.846436,114.834953,112.630663,0.951798,0.981631,110.902326,112.319562,0.000010,1,0,0,0
111.839233,115.833488,113.836365,0.000000,0.000000,0.000000,0.000000,0.000000,107.844994,115.833488,112.319659,0.962711,0.970718,111.855782,112.236161,-0.001382,1,0,0,0
110.840668,113.836357,112.338516,0.000000,0.000000,0.000000,0.000000,0.000000,110.840668,115.833488,112.222342,0.988486,0.969907,113.313395,112.418731,0.001891,1,0,0,0
112.837776,116.832031,114.834900,0.000000,0.000000,0.000000,0.000000,0.000000,111.839233,115.833488,112.437643,0.995013,0.971701,113.812688,112.685151,0.006016,1,0,0,0
108.843506,111.839195,110.341354,0.000000,0.000000,0.000000,0.000000,0.000000,110.840668,113.836357,112.745315,0.984128,0.990908,112.343654,112.673016,0.004811,1,0,0,0
105.847801,117.830582,111.839188,0.000000,0.000000,0.000000,0.000000,0.000000,108.843506,116.832031,112.721129,0.967686,0.965742,112.833752,112.741402,0.005149,1,0,0,0
107.844910,111.839172,109.842041,0.000000,0.000000,0.000000,0.000000,0.000000,107.844910,111.839195,112.792894,0.958767,0.992053,109.876129,112.267876,-0.003601,1,0,0,0
105.847786,117.830559,111.839172,0.000000,0.000000,0.000000,0.000000,0.000000,105.847801,117.830559,112.231865,0.946799,0.953344,111.859816,112.164897,-0.004717,1,0,0,0
107.844925,112.837753,110.341339,0.000000,0.000000,0.000000,0.000000,0.000000,107.844910,112.837753,112.117724,0.964393,0.994000,110.379072,111.804767,-0.009933,1,0,0,0
104.849243,115.833458,110.341354,0.000000,0.000000,0.000000,0.000000,0.000000,105.847786,115.833458,111.705435,0.951186,0.965600,110.878166,111.556527,-0.012415,1,0,0,0
