I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14_KF3_VZ_OPT,I15_KF3_H_M,I16_KF3_ACC_BIAS,I17_KF3_QUALITY,I18_KF2_VZ,I19_LS15_VZ_REFONLY
206838.000000,704.575500,731.318298,693.276733,772.307190,3.548656,-8.510356,-10.975002,-0.290290,666.936707,1.031386,0.009967,0.197246,-0.020164,0.437071,0.673278,-0.666797,0.457389,0.298557,0.565546
206848.000000,714.116821,748.280029,705.707825,779.354736,3.590200,-8.302588,-10.173550,-0.224289,675.583984,1.135464,0.109304,0.295605,0.077876,0.544436,0.684399,-0.696797,0.444878,0.397459,0.702844
206858.000000,724.643372,755.381958,712.157898,808.076660,3.578748,-8.119202,-9.248438,-0.164475,683.808533,1.225174,0.196097,0.376522,0.163541,0.645949,0.695826,-0.726797,0.439954,0.489200,0.826155
206868.000000,740.990784,768.356445,729.521118,816.169617,3.555679,-7.957446,-7.290531,-0.095071,694.309387,1.297842,0.293364,0.472918,0.259903,0.751650,0.708780,-0.756797,0.441389,0.586425,0.938507
206878.000000,761.227051,796.138611,744.877869,830.201172,3.541841,-7.814267,-5.990476,-0.020759,706.363403,1.367971,0.408045,0.597209,0.373855,0.864860,0.723733,-0.786797,0.359455,0.686544,1.044018
206888.000000,766.590881,800.195801,755.220703,847.166138,3.514455,-7.683672,-5.394504,0.049401,718.433716,1.420705,0.496824,0.679467,0.461784,0.967379,0.738419,-0.816797,0.436381,0.781740,1.140864
206898.000000,789.712402,825.068787,769.516418,862.180786,3.477721,-7.574113,-4.839568,0.123743,731.937744,1.477580,0.602140,0.788972,0.566494,1.075994,0.754949,-0.846797,0.367607,0.877850,1.232447
206908.000000,803.870422,825.994812,791.692017,874.236267,3.465754,-7.429128,-4.509833,0.206759,747.702881,1.522214,0.695123,0.875306,0.658808,1.178446,0.771908,-0.876797,0.473408,0.975180,1.325984
206918.000000,825.083618,838.036804,803.038391,901.113647,3.469648,-7.296638,-3.458829,0.289043,764.170105,1.557001,0.783428,0.957033,0.746606,1.274190,0.789503,-0.906797,0.450785,1.060763,1.423318
206928.000000,841.326355,867.839600,823.223389,920.032654,3.487656,-7.135055,-2.247879,0.370702,781.351013,1.586486,0.879973,1.053541,0.842822,1.366397,0.808376,-0.936797,0.416332,1.133797,1.525350
206938.000000,860.640930,882.829956,838.517334,926.073853,3.491000,-6.960649,-2.199799,0.452867,799.436829,1.616699,0.974900,1.146385,0.937459,1.453268,0.828034,-0.966797,0.436339,1.206264,1.633083
206948.000000,875.038391,909.714722,852.896606,949.992554,3.483434,-6.746062,-2.447441,0.526916,816.924133,1.651066,1.062856,1.233850,1.025198,1.534421,0.848105,-0.996797,0.418488,1.274926,1.738186
206958.000000,893.517456,923.751099,861.475403,975.964539,3.453664,-6.476021,-1.445106,0.599072,834.820496,1.673352,1.139467,1.308664,1.101715,1.573048,0.864022,-1.000000,0.421336,1.331828,1.834247
206968.000000,898.267822,949.717529,883.155823,985.188049,3.437630,-6.159584,-1.602075,0.660117,851.494202,1.693032,1.196981,1.356780,1.159275,1.609471,0.880399,-1.000000,0.375110,1.380025,1.908371
206978.000000,928.267822,964.813782,899.977234,1014.247986,3.406830,-5.806887,-0.690858,0.730470,870.407227,1.708901,1.270097,1.427143,1.232681,1.641683,0.897195,-1.000000,0.397912,1.426452,1.962320
206988.000000,944.831299,976.934204,926.858521,1023.513611,3.411908,-5.414063,0.377654,0.803482,890.488892,1.710542,1.335514,1.482227,1.298576,1.716045,0.920905,-1.000000,0.441141,1.462823,2.002802
206998.000000,968.777771,1003.975891,936.865051,1050.571411,3.415509,-4.985579,1.867538,0.873036,910.695557,1.704347,1.407331,1.552014,1.370859,1.732710,0.938710,-1.000000,0.403791,1.483535,2.031958
207008.000000,981.863647,1006.158691,948.924194,1077.636230,3.393344,-4.524387,2.875393,0.938142,930.819580,1.676683,1.450995,1.578749,1.415079,1.768564,0.960644,-1.000000,0.458874,1.489977,2.055278
207018.000000,999.957031,1036.158691,973.031189,1083.857910,3.356053,-4.080564,2.618186,0.998893,950.832336,1.659091,1.503973,1.622474,1.468828,1.769522,0.978833,-1.000000,0.449720,1.496620,2.073124
207028.000000,1029.908447,1300.000000,994.114319,1102.997314,3.308836,-3.618562,2.699592,1.054735,970.593689,1.633052,1.534342,1.637065,1.500021,1.765609,0.996934,-1.000000,0.433330,1.476315,2.083454
207038.000000,1035.957520,1081.059570,999.285767,1130.091309,3.295622,-3.151258,2.268867,1.105376,990.003235,1.622879,1.582591,1.681065,1.549267,1.760085,1.015010,-1.000000,0.357268,1.486712,2.087983
207048.000000,1052.935547,1300.000000,1014.209900,1159.044800,3.264698,-2.743044,2.024691,1.139252,1006.985352,1.588000,1.571316,1.637607,1.539083,1.751291,1.032619,-1.000000,0.559095,1.470550,2.079234
207058.000000,1071.725708,1119.751343,1020.271973,1163.073853,3.239363,-2.347533,2.297591,1.183426,1026.108276,1.583191,1.623677,1.694523,1.592806,1.744175,1.050567,-1.000000,0.312127,1.481415,2.061284
207068.000000,1101.725708,1142.543945,1045.960693,1186.987183,3.220587,-1.976227,2.600858,1.237661,1047.433594,1.584714,1.690164,1.770469,1.660616,1.736774,1.068667,-1.000000,0.322955,1.496086,2.046209
207078.000000,1111.092163,1142.543945,1047.248413,1198.876831,3.216947,-1.655951,3.724934,1.285841,1068.241699,1.562345,1.723653,1.796840,1.695415,1.723763,1.086521,-1.000000,0.376388,1.494787,2.036825
207088.000000,1139.597656,1300.000000,1047.248413,1225.679443,3.166991,-1.409685,4.177909,1.291380,1082.069336,1.531320,1.742938,1.805212,1.715799,1.700405,1.103290,-0.997812,0.177648,1.453506,2.003464
207098.000000,1149.309692,1178.009155,1046.077515,1243.639893,3.176620,-1.202545,4.699461,1.348789,1105.029663,1.504874,1.776210,1.835304,1.750554,1.679810,1.121052,-1.000000,0.298051,1.409610,1.974535
207108.000000,1151.969360,1300.000000,1042.784424,1266.439697,3.153889,-1.044292,4.811321,1.344594,1117.783569,1.447363,1.784674,1.845308,1.759169,1.648524,1.137406,-0.998329,0.133123,1.361137,1.923038
207118.000000,1171.507202,1300.000000,1046.077515,1277.370605,3.156624,-0.952642,5.375168,1.347146,1131.676147,1.406124,1.803048,1.866083,1.778012,1.616712,1.153883,-0.999177,0.101491,1.311327,1.851730
207128.000000,1200.597412,1300.000000,1042.378296,1291.270996,3.136289,-0.904908,5.688831,1.373683,1149.791504,1.377463,1.838669,1.906031,1.814628,1.581828,1.169876,-0.999177,0.000000,1.262638,1.781831
207138.000000,1206.650635,1300.000000,1037.632324,1293.285889,3.044879,-0.884249,5.246165,1.304999,1163.528320,1.346475,1.858177,1.920837,1.835218,1.567548,1.189549,-1.000000,0.142472,1.215560,1.706151
207148.000000,1208.648560,1300.000000,1029.899048,1294.515015,2.982408,-0.887718,5.027846,1.345845,1183.726440,1.310026,1.856827,1.905625,1.834999,1.544821,1.207781,-1.000000,0.190101,1.165560,1.650075
207158.000000,1220.601685,1300.000000,1016.066406,1294.684448,2.880487,-0.923729,5.108801,1.390743,1205.041992,1.270277,1.838043,1.863583,1.817756,1.519201,1.225425,-1.000000,0.248847,1.135406,1.629437
207168.000000,1224.503052,1300.000000,1300.000000,1294.981812,2.763020,-0.980944,5.685483,1.420881,1224.223633,1.216965,1.797507,1.792776,1.778992,1.487585,1.241795,-1.000000,0.400880,1.104542,1.639030
207178.000000,1249.334473,1300.000000,972.706970,1295.330322,2.661986,-1.005526,6.337899,1.454189,1244.261475,1.158610,1.742659,1.713794,1.725140,1.455848,1.257913,-1.000000,0.468651,1.079275,1.675421
207188.000000,1254.245605,1300.000000,972.706970,1295.606689,2.523529,-1.037998,6.513633,1.469508,1261.484131,1.089927,1.691238,1.639748,1.673719,1.417698,1.272518,-1.000000,0.533617,1.050104,1.721004
207198.000000,1274.105713,1300.000000,1300.000000,1295.977295,2.438123,-1.079148,6.502413,1.479076,1277.853638,1.021398,1.656688,1.589996,1.639169,1.377365,1.286348,-0.999330,0.908868,1.021367,1.769374
207208.000000,1279.990967,1300.000000,1017.208740,1296.217285,2.356367,-1.097305,6.400074,1.474023,1291.760132,0.947137,1.628470,1.549363,1.610952,1.331348,1.298667,-0.993785,0.601006,0.988169,1.741588
207218.000000,1280.916992,1300.000000,1017.208740,1296.428711,2.237394,-1.087565,6.219765,1.461095,1297.737549,0.872011,1.601536,1.510578,1.584018,1.279111,1.309304,-0.982990,0.538286,0.949517,1.714238
207228.000000,1290.853394,1300.000000,1004.496521,1296.705933,2.144513,-1.084714,5.787488,1.453721,1298.709595,0.806762,1.586174,1.488456,1.568655,1.223941,1.318853,-0.969899,0.510473,0.908251,1.687318
207238.000000,1300.000000,1300.000000,1300.000000,1300.000000,2.042466,-1.086864,5.599345,1.381034,1300.000000,0.713231,1.506865,1.414033,1.490222,1.183742,1.330892,-0.969899,0.000000,0.858251,1.660821
207248.000000,1300.000000,1300.000000,1300.000000,1297.336792,1.949543,-1.041494,5.234780,1.379454,1299.723511,0.627839,1.431522,1.343331,1.415711,1.143512,1.342528,-0.969899,0.000000,0.808251,1.634739
207258.000000,1300.000000,1300.000000,735.671082,1300.000000,1.854800,-0.957828,5.588914,1.310482,1300.000000,0.543352,1.359946,1.276165,1.344926,1.103261,1.353762,-0.969899,0.000000,0.758251,1.609067
207268.000000,1300.000000,1300.000000,1300.000000,1300.000000,1.756186,-0.834352,5.950464,1.244958,1300.000000,0.459655,1.291948,1.212357,1.277679,1.062995,1.364593,-0.969899,0.000000,0.708251,1.583799
207278.000000,1300.000000,1300.000000,1300.000000,1297.649902,1.667889,-0.662234,6.641339,1.243562,1299.755737,0.373580,1.227351,1.151739,1.213795,1.022719,1.375022,-0.969899,0.000000,0.658251,1.558927
207288.000000,1300.000000,1300.000000,1300.000000,1300.000000,1.589562,-0.442148,7.466193,1.181384,1300.000000,0.283972,1.165983,1.094152,1.153106,0.982435,1.385047,-0.969899,0.000000,0.608251,1.534446
207298.000000,1300.000000,1300.000000,1300.000000,1300.000000,1.546499,-0.173416,7.638788,1.122314,1300.000000,0.197205,1.107684,1.039444,1.095450,0.942146,1.394670,-0.969899,0.000000,0.558251,1.510349
207308.000000,1300.000000,1300.000000,1300.000000,1300.000000,1.529252,0.130175,7.096934,1.066199,1300.000000,0.119924,1.052300,0.987472,1.040678,0.901853,1.403890,-0.969899,0.000000,0.508251,1.486631
207318.000000,1300.000000,1300.000000,1300.000000,1300.000000,1.530100,0.469634,6.765757,1.012889,1300.000000,0.049653,0.999685,0.938098,0.988644,0.861558,1.412707,-0.969899,0.000000,0.458251,1.463285
207328.000000,1300.000000,1300.000000,1300.000000,1300.000000,1.525162,0.807531,6.834804,0.962244,1300.000000,-0.017761,0.949701,0.891193,0.939212,0.821261,1.421121,-0.969899,0.000000,0.408251,1.440306
207338.000000,1300.000000,1300.000000,1030.505737,1300.000000,1.509738,1.141226,7.096581,0.914132,1300.000000,-0.084290,0.902216,0.846634,0.892251,0.780963,1.429133,-0.969899,0.000000,0.358251,1.417687
207348.000000,1300.000000,1300.000000,1300.000000,1300.000000,1.500272,1.463642,7.306898,0.868425,1300.000000,-0.149491,0.857105,0.804302,0.847639,0.740664,1.436741,-0.969899,0.000000,0.308251,1.395424
207358.000000,1300.000000,1300.000000,1300.000000,1300.000000,1.460550,1.780842,7.098235,0.825004,1300.000000,-0.209450,0.814250,0.764087,0.805257,0.700364,1.443946,-0.969899,0.000000,0.258251,1.373510
207368.000000,1300.000000,1300.000000,1156.195801,1300.000000,1.400968,2.085189,6.839889,0.783754,1300.000000,-0.263956,0.773537,0.725883,0.764994,0.660064,1.450748,-0.969899,0.000000,0.208251,1.351941
207378.000000,1300.000000,1300.000000,1179.458130,1300.000000,1.306265,2.373979,6.838428,0.744566,1300.000000,-0.315723,0.734860,0.689589,0.726744,0.619764,1.457147,-0.969899,0.000000,0.158251,1.330710
207388.000000,1300.000000,1300.000000,1156.195801,1300.000000,1.238696,2.648016,7.412330,0.707338,1300.000000,-0.370354,0.698117,0.655109,0.690407,0.550490,1.463143,-0.969899,0.000000,0.102839,1.309813
207398.000000,1300.000000,1300.000000,1300.000000,1300.000000,1.132494,2.867971,7.930044,0.671971,1300.000000,-0.427172,0.663211,0.622354,0.655887,0.484680,1.468447,-0.969899,0.000000,0.050197,1.289244
207408.000000,1300.000000,1300.000000,1300.000000,1300.000000,1.052790,3.011698,7.879586,0.638372,1300.000000,-0.480670,0.630051,0.591236,0.623092,0.422161,1.473092,-0.969899,0.000000,0.000187,1.268998
207418.000000,1300.000000,1300.000000,1300.000000,1300.000000,0.996817,3.136591,7.943959,0.606454,1300.000000,-0.532104,0.598548,0.561674,0.591938,0.362767,1.477112,-0.969899,0.000000,-0.047322,1.249069
207428.000000,1300.000000,1300.000000,1156.335938,1292.903931,0.921635,3.153463,8.128452,0.602326,1299.277588,-0.598304,0.000000,0.000000,0.000000,0.322466,1.224620,-0.969899,0.292894,0.000000,1.229454
207438.000000,1300.000000,1300.000000,1156.335938,1300.000000,0.892054,3.018703,7.847735,0.572210,1300.000000,-0.642943,0.000000,0.000000,0.000000,0.282165,1.227643,-0.969899,0.000000,-0.050000,1.210147
207448.000000,1299.806030,1300.000000,1129.422241,1293.703735,0.875100,2.846224,6.805838,0.568411,1299.335205,-0.675451,0.038180,0.054979,0.038180,0.253576,1.236347,-0.969928,0.076818,-0.092449,1.191143
207458.000000,1299.790039,1300.000000,1129.422241,1294.210693,0.860376,2.630273,6.911113,0.564891,1299.384033,-0.696890,0.090171,0.134495,0.090626,0.235523,1.245889,-0.970018,0.076069,-0.130400,1.172437
207468.000000,1286.706909,1300.000000,1105.393799,1294.210693,0.839702,2.355390,6.274987,0.553595,1298.023071,-0.706415,0.225775,0.318229,0.225188,0.275223,1.272641,-0.970625,0.431022,-0.100400,1.154025
207478.000000,1285.777100,1300.000000,1105.393799,1294.832520,0.797984,2.000026,5.501407,0.542183,1298.003052,-0.710524,0.317300,0.427394,0.314635,0.275064,1.281080,-0.970960,0.582704,-0.078317,1.135903
207488.000000,1255.777100,1300.000000,1094.329590,1295.619263,0.777218,1.686099,4.599758,0.517998,1295.767456,-0.729544,0.334974,0.431322,0.330443,0.216519,1.281613,-0.970746,0.555994,-0.117333,1.118065
207498.000000,1248.583130,1300.000000,1094.329590,1296.243286,0.770704,1.353574,4.508563,0.492267,1295.497192,-0.750144,0.335373,0.413431,0.329448,0.150097,1.281204,-0.970357,0.448406,-0.161814,1.100507
207508.000000,1236.981934,1300.000000,1104.753052,1296.834229,0.763729,1.010497,5.024826,0.464923,1295.214722,-0.780607,0.320864,0.378438,0.314068,0.074135,1.279718,-0.969745,0.334430,-0.220050,1.083224
207518.000000,1235.229736,1204.166748,1104.996094,1297.398804,0.732004,0.649229,4.559064,0.407923,1289.888916,-0.832148,0.234784,0.243727,0.227515,-0.043712,1.257316,-0.963562,0.283993,-0.345640,1.066214
207528.000000,1213.647827,1300.000000,1112.191040,1297.398804,0.731814,0.336675,4.532491,0.386517,1290.222168,-0.885013,0.218119,0.216775,0.211055,-0.082210,1.256612,-0.963530,0.207293,-0.380883,1.049470
207538.000000,1197.349365,1167.928955,1112.191040,1290.404785,0.694935,0.012159,3.843336,0.363488,1290.057251,-0.957811,0.086869,0.027321,0.079906,-0.161702,1.252722,-0.962179,0.212529,-0.457484,1.032989
207548.000000,1170.956543,1300.000000,1108.903564,1275.863525,0.647406,-0.296994,5.058394,0.345314,1293.692139,-1.040566,0.068455,0.002987,0.061980,-0.207117,1.250307,-0.961868,0.143082,-0.511415,1.016767
207558.000000,1170.956543,1137.421387,1105.339966,1252.283936,0.571921,-0.609437,5.632906,0.328048,1297.145264,-1.128547,-0.054955,-0.174206,-0.061285,-0.311288,1.243118,-0.959273,0.160350,-0.621925,1.000800
207568.000000,1148.530640,1167.421387,1103.617432,1229.718262,0.487869,-0.947756,5.664148,0.311646,1300.000000,-1.195126,-0.200262,-0.363068,-0.203972,-0.429754,1.203222,-0.939533,0.232524,-0.726718,0.985084
207578.000000,1148.441406,1155.737671,1101.005371,1220.148682,0.423301,-1.236833,5.139915,0.296063,1300.000000,-1.248669,-0.329675,-0.529709,-0.331579,-0.493015,1.196708,-0.938221,0.384195,-0.836444,0.969614
207588.000000,1127.921021,1155.737671,1079.680298,1202.472290,0.380439,-1.539065,3.298954,0.281260,1300.000000,-1.279532,-0.427330,-0.657771,-0.424628,-0.551601,1.189462,-0.936660,0.372997,-0.917657,0.954387
207598.000000,1102.383789,1146.881104,1065.271729,1183.740845,0.354488,-1.829011,3.506688,0.267197,1300.000000,-1.316205,-0.507154,-0.769240,-0.500187,-0.612223,1.181050,-0.934506,0.313500,-1.000221,0.939400
207608.000000,1079.864990,1123.019165,1052.829956,1159.950317,0.320776,-2.093451,4.645301,0.253837,1300.000000,-1.372677,-0.608434,-0.899426,-0.597896,-0.725714,1.152246,-0.915726,0.285122,-1.111786,0.924647
207618.000000,1069.353149,1100.113525,1045.419922,1143.134399,0.280812,-2.341137,4.093631,0.241145,1300.000000,-1.426161,-0.745913,-1.034440,-0.732866,-0.838823,1.126229,-0.897123,0.355862,-1.232723,0.910127
207628.000000,1058.844604,1081.173218,1021.045288,1125.304565,0.254365,-2.523906,3.884291,0.229088,1300.000000,-1.474921,-0.870180,-1.146681,-0.853968,-0.885469,1.116114,-0.895142,0.405932,-1.285281,0.895834
207638.000000,1045.468262,1300.000000,1014.745361,1111.416260,0.236745,-2.686021,2.123567,0.217634,1300.000000,-1.517631,-0.990950,-1.271490,-0.972401,-0.991762,1.090666,-0.870826,0.309473,-1.386516,0.881766
207648.000000,1024.147095,1300.000000,995.478027,1085.514526,0.191997,-2.863363,0.855789,0.206752,1300.000000,-1.549450,-1.112729,-1.388627,-1.091082,-1.090300,1.067561,-0.847410,0.348083,-1.470253,0.867919
207658.000000,1005.750122,1012.240112,973.222656,1074.637573,0.131416,-3.047081,-0.011936,0.196414,1300.000000,-1.568114,-1.228020,-1.483105,-1.203630,-1.112285,1.055270,-0.844497,0.408999,-1.476121,0.854289
207668.000000,977.326904,1012.240112,964.955322,1048.799316,0.057262,-3.183448,-1.046474,0.186594,1300.000000,-1.569619,-1.317404,-1.540401,-1.290175,-1.194040,1.032719,-0.816065,0.440343,-1.506507,0.840874
207678.000000,968.949280,998.179016,948.810913,1037.947998,-0.033575,-3.347783,-2.049326,0.177264,1300.000000,-1.555189,-1.384414,-1.571170,-1.354635,-1.250837,1.013008,-0.793532,0.481145,-1.506068,0.827669
207688.000000,938.949280,970.117432,932.629578,1017.136475,-0.126807,-3.523941,-0.896716,0.168401,1300.000000,-1.565603,-1.471327,-1.637115,-1.439648,-1.314591,0.991461,-0.763532,0.476165,-1.533571,0.814671
207698.000000,932.017029,945.047180,903.446594,996.325256,-0.232239,-3.731548,-0.376720,0.000000,938.532043,-1.578174,-1.540835,-1.682898,-1.507594,-1.363382,0.971048,-0.735194,0.461131,-1.557236,0.801878
207708.000000,913.442566,934.927673,886.188232,984.509399,-0.309274,-3.972772,-0.839294,-0.015633,935.796265,-1.581191,-1.590695,-1.706878,-1.556337,-1.397482,0.951775,-0.709954,0.478936,-1.567361,0.789285
207718.000000,884.855957,928.833496,871.803101,958.676697,-0.329896,-4.253885,-1.256464,-0.041543,931.105652,-1.578244,-1.625527,-1.722730,-1.590710,-1.419176,0.933432,-0.687716,0.481071,-1.569007,0.776890
207728.000000,870.228638,901.901123,851.257996,932.760681,-0.293851,-4.595798,-2.385770,-0.084146,923.234802,-1.567399,-1.664175,-1.743422,-1.629339,-1.439740,0.914425,-0.660200,0.518630,-1.562573,0.764690
207738.000000,857.530457,898.878235,831.484741,914.729492,-0.211056,-5.001384,-3.819640,-0.123621,915.485291,-1.531370,-1.672907,-1.728117,-1.638400,-1.434415,0.897533,-0.643922,0.561249,-1.529118,0.221774
207748.000000,840.745178,890.003357,820.447693,895.606689,-0.110329,-5.432623,-5.235856,-0.166897,906.675781,-1.478649,-1.671908,-1.704433,-1.638179,-1.414442,0.881458,-0.630990,0.524145,-1.480567,-0.172029
207758.000000,823.898010,860.003357,791.371460,884.390991,0.006153,-5.894449,-5.415683,-0.224097,894.996887,-1.432836,-1.684681,-1.703887,-1.652224,-1.397707,0.864440,-0.608352,0.530829,-1.440352,-0.493324
207768.000000,806.967773,836.315796,789.044861,865.144409,0.120684,-6.389739,-5.707131,-0.293838,880.551270,-1.391121,-1.705707,-1.717457,-1.674851,-1.383640,0.846757,-0.578352,0.554643,-1.406756,-0.783284
207778.000000,793.890381,816.397583,769.684448,851.818726,0.297893,-6.877154,-6.461898,-0.364805,865.193665,-1.343069,-1.721588,-1.725863,-1.692454,-1.365913,0.829340,-0.548352,0.540137,-1.373870,-1.043847
207788.000000,765.991516,802.502197,755.188049,841.338379,0.465615,-7.388541,-7.588706,-0.435464,849.180298,-1.288765,-1.742959,-1.745691,-1.715474,-1.349326,0.811741,-0.518352,0.521974,-1.345102,-1.271840
207798.000000,761.804565,786.558411,743.579346,828.824707,0.589269,-7.867734,-8.462501,-0.504042,832.824463,-1.221136,-1.745505,-1.739019,-1.719785,-1.324957,0.795129,-0.488352,0.555636,-1.311488,-1.465108
207808.000000,737.783997,782.433228,742.989685,805.468506,0.717188,-8.310516,-8.742052,-0.567888,816.610962,-1.146610,-1.735182,-1.716906,-1.711231,-1.292286,0.779702,-0.464673,0.638471,-1.273156,-1.622069
207818.000000,733.664001,761.474304,716.721863,794.003235,0.885261,-8.681711,-9.114378,-0.630627,799.952759,-1.070981,-1.722055,-1.693621,-1.700085,-1.260147,0.764476,-0.438844,0.596463,-1.235822,-1.747116
207828.000000,721.868896,754.462036,705.440369,790.419983,1.062861,-9.013845,-10.651793,-0.683346,784.420654,-0.977090,-1.698375,-1.658031,-1.678403,-1.221720,0.750318,-0.419944,0.590588,-1.194745,-1.839178
207838.000000,707.230774,744.510742,695.235901,781.889893,1.223350,-9.255185,-11.294436,-0.732035,769.066711,-0.878250,-1.672617,-1.622436,-1.654718,-1.181907,0.736696,-0.402139,0.583766,-1.153324,-1.901594
207848.000000,706.667419,725.730713,691.252075,766.560547,1.356093,-9.461910,-12.466944,-0.779034,753.521423,-0.768855,-1.633206,-1.570389,-1.617775,-1.139502,0.723783,-0.387324,0.669119,-1.110055,-1.921130
207858.000000,703.206421,711.889282,680.510559,756.249512,1.482018,-9.601178,-12.850195,-0.819403,738.666626,-0.655441,-1.585413,-1.509657,-1.572482,-1.093083,0.711786,-0.377692,0.679481,-1.063963,-1.903570
207868.000000,687.132629,711.889282,675.429382,751.935059,1.575844,-9.699558,-12.327442,-0.852204,724.732483,-0.546825,-1.534756,-1.449039,-1.524681,-1.043363,0.700657,-0.372463,0.666587,-1.015801,-1.854028
207878.000000,681.997925,709.934387,674.921875,744.762817,1.637360,-9.788176,-11.827592,-0.874015,712.393555,-0.439853,-1.468704,-1.369798,-1.461407,-0.986490,0.690906,-0.377180,0.704691,-0.962239,-1.770270
207888.000000,676.795532,698.145508,662.231445,737.660461,1.706920,-9.831752,-10.908583,-0.891950,700.514709,-0.345360,-1.405810,-1.298741,-1.401328,-0.928639,0.681832,-0.383172,0.674971,-0.908234,-1.661524
207898.000000,675.591614,690.229370,659.720886,735.516907,1.728366,-9.907335,-10.466414,-0.902862,689.685608,-0.255681,-1.335952,-1.220194,-1.334219,-0.866617,0.673842,-0.395010,0.695403,-0.851142,-1.539713
207908.000000,675.591614,696.120605,656.059265,735.396301,1.775761,-9.967606,-10.651979,-0.899371,681.267883,-0.155996,-1.249175,-1.119142,-1.250056,-0.793824,0.667792,-0.422130,0.611728,-0.785694,-1.406667
207918.000000,671.511292,686.279602,659.720886,733.274231,1.799420,-9.991279,-10.462230,-0.894737,673.085083,-0.064591,-1.167673,-1.030146,-1.171327,-0.722151,0.662299,-0.447281,0.706846,-0.721299,-1.265607
207928.000000,671.511292,691.184692,657.323364,733.204651,1.795357,-10.003920,-10.431934,-0.879489,666.806152,0.031425,-1.077344,-0.930077,-1.083639,-0.643161,0.658405,-0.477281,0.630237,-0.651161,-1.116256
207938.000000,675.352783,691.184692,660.309326,733.204651,1.744892,-10.000297,-10.536297,-0.855309,662.242737,0.130484,-0.979565,-0.822060,-0.988489,-0.557639,0.656083,-0.507281,0.606467,-0.575830,-0.957667
207948.000000,676.330505,698.984924,671.207703,737.344299,1.700225,-9.973879,-11.214578,-0.819592,659.940186,0.240308,-0.870731,-0.700808,-0.882267,-0.463640,0.655644,-0.537281,0.581837,-0.493629,-0.786992
207958.000000,678.262695,706.882690,671.207703,739.201721,1.636757,-9.943300,-12.165785,-0.778568,658.923462,0.360537,-0.763877,-0.585010,-0.778015,-0.366941,0.656456,-0.567281,0.551808,-0.409008,-0.606273
207968.000000,681.281921,712.666931,672.358459,744.386047,1.548015,-9.906582,-12.286063,-0.733234,659.071106,0.481872,-0.659440,-0.474635,-0.676102,-0.268364,0.658443,-0.597281,0.512707,-0.322555,-0.418253
207978.000000,694.102661,718.636230,679.741394,753.450562,1.454568,-9.845527,-11.996609,-0.677938,661.415588,0.603984,-0.544199,-0.350342,-0.563272,-0.162230,0.662339,-0.627281,0.460962,-0.229682,-0.225936
207988.000000,697.150818,725.426453,683.059021,757.627502,1.383035,-9.757659,-11.145326,-0.621364,664.536743,0.715197,-0.436116,-0.238855,-0.457580,-0.056756,0.667189,-0.657281,0.456024,-0.136796,-0.036106
207998.000000,712.133606,734.301697,692.334900,776.573486,1.308014,-9.670137,-10.399610,-0.557399,669.516907,0.822198,-0.320458,-0.116707,-0.344115,0.054283,0.673772,-0.687281,0.401020,-0.039066,0.150009
208008.000000,716.276062,735.290649,699.647217,783.707092,1.231656,-9.569713,-9.579461,-0.495542,674.768005,0.913500,-0.218805,-0.018276,-0.244690,0.160962,0.680892,-0.717281,0.445943,0.056062,0.326622
208018.000000,725.387939,748.118958,713.905884,794.802429,1.175694,-9.447218,-8.299088,-0.429107,681.438660,0.993569,-0.112685,0.086964,-0.140547,0.270850,0.689462,-0.747281,0.442968,0.154337,0.491321
208028.000000,745.447510,761.985718,721.303589,805.891663,1.109650,-9.306920,-7.334138,-0.354645,690.178345,1.071694,0.005805,0.211137,-0.023786,0.387516,0.699968,-0.777281,0.367179,0.256624,0.644562
208038.000000,752.738770,766.985596,733.710815,815.049866,1.034465,-9.165216,-6.647468,-0.281248,699.476440,1.136409,0.110844,0.312555,0.079491,0.499906,0.711076,-0.807281,0.418716,0.357186,0.785747
208048.000000,765.946289,783.819214,749.104065,827.188416,1.003666,-8.962401,-6.789252,-0.202483,710.447815,1.205968,0.220908,0.421992,0.188020,0.615298,0.723667,-0.837281,0.404529,0.461168,0.918588
208058.000000,770.526367,801.767273,755.739929,842.288513,0.984598,-8.756401,-5.889161,-0.132361,720.694336,1.264569,0.317003,0.512509,0.282770,0.724876,0.736647,-0.867281,0.401644,0.557902,1.034984
208068.000000,792.913330,820.731140,771.256836,854.413818,0.962578,-8.530213,-5.066618,-0.053782,733.122009,1.323079,0.429149,0.627740,0.393840,0.841581,0.751611,-0.897281,0.356465,0.660459,1.140605
208078.000000,811.421814,834.778748,786.850281,876.456726,0.953290,-8.254714,-4.353985,0.030358,747.308594,1.375359,0.539394,0.739319,0.503073,0.956212,0.767692,-0.927281,0.348821,0.760281,1.242617
208088.000000,812.304260,840.978821,804.564026,895.577271,0.930859,-7.942409,-3.514855,0.108380,761.265991,1.405746,0.619230,0.804194,0.581918,1.054342,0.783254,-0.957281,0.471943,0.845236,1.340489
208098.000000,834.063049,870.250793,820.440796,907.833801,0.907607,-7.597144,-1.773142,0.188262,776.329163,1.431013,0.717873,0.901735,0.679986,1.151336,0.800606,-0.987281,0.385374,0.914243,1.433415
