I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
0.000000,59.000000,-21.222097,-51.165451,9.881220,8.026592,-0.802659,-0.337532,0.000000,-2.380192,0.112441,1.038000
0.000000,53.000000,-5.929773,89.265724,6.085526,6.376686,-0.637669,-0.340083,0.000000,-2.217752,0.068652,1.041000
0.000000,56.000000,-1.341870,-5.472683,3.914005,4.283407,-0.428341,-0.341796,0.000000,-2.010137,0.088930,1.040000
1.000000,62.000000,8.494604,140.840286,-3.514002,-2.344390,0.234439,-0.340859,0.000000,-1.346420,0.251440,1.033000
1.000000,60.000000,8.613649,62.647598,-6.105496,-5.541330,0.554133,-0.338642,0.000000,-1.024509,0.306004,1.036000
0.000000,60.000000,-3.028841,17.420059,-1.430445,-2.047077,0.204708,-0.337823,0.000000,-1.373116,0.396575,1.034000
0.000000,54.000000,-1.560471,-52.249046,0.279187,-0.069752,0.006975,-0.337795,0.000000,-1.570820,0.367089,1.037000
0.000000,59.000000,-1.218797,-224.198074,2.816503,2.383565,-0.238357,-0.338749,0.000000,-1.817105,0.260842,1.044000
1.000000,55.000000,7.150210,-196.534058,-0.417982,0.002250,-0.000225,-0.338750,0.000000,-1.578975,0.048447,1.039000
0.000000,60.000000,-1.672397,-57.786762,1.415191,1.203250,-0.120325,-0.339231,0.000000,-1.699556,-0.022034,1.050000
2.000000,58.000000,21.567980,4.585741,-10.228223,-8.513502,0.851350,-0.335826,0.000000,-0.724476,-0.055649,1.048000
0.000000,56.000000,-1.642041,-4.749688,-3.388234,-4.157024,0.415702,-0.334163,0.000000,-1.158460,0.004275,1.046000
2.000000,49.000000,16.431913,17.932955,-10.473799,-9.526283,0.952628,-0.330352,0.000000,-0.617724,0.073978,1.046000
0.000000,56.000000,-1.357746,-45.543209,-3.628837,-4.513453,0.451345,-0.328547,0.000000,-1.117202,0.019718,1.050000
0.000000,52.000000,-4.087347,-119.535393,0.982301,0.157938,-0.015794,-0.328610,0.000000,-1.584404,0.007253,1.055000
2.000000,51.000000,12.390275,-115.042130,-4.965748,-4.197195,0.419720,-0.326931,0.000000,-1.147212,0.064740,1.056000
1.000000,51.000000,0.184063,-58.233341,-1.608296,-1.996630,0.199663,-0.326133,0.000000,-1.366470,0.111208,1.054000
