I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33
25849.000000,0.000000,123.288597,1.000000,0.000000,0.000000,0.003098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.509308,124.453781,115.539268,141.484573,135.000000,125.000000,117.000000,141.000000,1.000000,1.000000,1.000000,1.000000,-0.010558,-0.414066,-0.444205,15.637324,-12.621942,-0.550623,-0.781376,0.000000
25859.000000,0.000000,123.306442,1.000000,0.000000,0.000000,0.003779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.508194,124.453781,115.540421,142.484177,134.000000,124.000000,116.000000,143.000000,1.000000,1.000000,1.000000,1.000000,-0.010731,-0.413893,-0.444207,15.637324,-12.621942,-0.550623,-0.781376,0.000000
25869.000000,0.000000,123.329849,1.000000,0.000000,0.000000,0.004540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.508194,125.453651,115.540421,141.484573,133.000000,125.000000,116.000000,140.000000,1.000000,1.000000,1.000000,1.000000,-0.010548,-0.413975,-0.444210,15.642140,-12.622965,-0.739476,-0.107159,0.000000
25879.000000,0.000000,123.354347,1.000000,0.000000,0.000000,0.005065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.508392,124.453316,115.540421,142.484344,132.000000,123.000000,117.000000,142.000000,1.000000,1.000000,1.000000,1.000000,-0.010331,-0.414182,-0.444213,15.642140,-12.622965,-0.739476,-0.107159,0.000000
25889.000000,0.000000,123.379387,1.000000,0.000000,0.000000,0.005385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.508392,123.454262,116.539474,142.483917,136.000000,122.000000,118.000000,142.000000,1.000000,1.000000,1.000000,1.000000,-0.009804,-0.414504,-0.444215,15.656350,-12.635767,-0.739108,-0.104441,0.000000
25899.000000,0.000000,123.410072,1.000000,0.000000,0.000000,0.005885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.508621,123.454262,116.539474,142.483917,135.000000,123.000000,115.000000,140.000000,1.000000,1.000000,1.000000,1.000000,-0.009762,-0.414727,-0.444216,15.656350,-12.635767,-0.739108,-0.104441,0.000000
25909.000000,0.000000,123.444603,1.000000,0.000000,0.000000,0.006387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.508804,123.455704,117.538292,140.484161,136.000000,127.000000,119.000000,136.000000,1.000000,1.000000,1.000000,1.000000,-0.009415,-0.414490,-0.444218,15.664630,-12.646652,-0.739108,-0.104441,0.000000
25919.000000,0.000000,123.481590,1.000000,0.000000,0.000000,0.006795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.508621,127.455719,114.538055,140.484161,128.000000,127.000000,115.000000,143.000000,1.000000,1.000000,1.000000,1.000000,-0.009490,-0.414471,-0.444220,15.664630,-12.646652,-0.739108,-0.104441,0.000000
25929.000000,0.000000,123.517220,1.000000,0.000000,0.000000,0.006887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.509735,127.455719,114.537949,142.483109,132.000000,125.000000,112.000000,142.000000,1.000000,1.000000,1.000000,1.000000,-0.009576,-0.414071,-0.444222,15.673296,-12.647454,0.598279,-0.201908,0.000000
25939.000000,0.000000,123.534874,1.000000,0.000000,0.000000,0.005686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.510117,125.455193,111.539032,142.483109,131.000000,122.000000,112.000000,140.000000,1.000000,1.000000,1.000000,1.000000,-0.009595,-0.413737,-0.444223,15.673296,-12.647454,0.598279,-0.201908,0.000000
25949.000000,0.000000,123.539017,1.000000,0.000000,0.000000,0.003875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.509735,125.455193,111.539032,141.482147,133.000000,126.000000,114.000000,141.000000,1.000000,1.000000,1.000000,1.000000,-0.009388,-0.413451,-0.444225,15.679917,-12.647116,-2.096553,0.087568,0.000000
25959.000000,0.000000,123.544189,1.000000,0.000000,0.000000,0.002575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.510712,126.454750,113.539001,141.481491,134.000000,126.000000,119.000000,141.000000,1.000000,1.000000,1.000000,1.000000,-0.009153,-0.413173,-0.444226,15.679917,-12.647116,-2.096553,0.087568,0.000000
25969.000000,0.000000,123.552826,1.000000,0.000000,0.000000,0.001790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.511368,126.454750,113.539001,141.482147,135.000000,125.000000,113.000000,142.000000,1.000000,1.000000,1.000000,1.000000,-0.009449,-0.413232,-0.444226,15.686508,-12.651420,2.518893,-0.780913,0.000000
25979.000000,0.000000,123.563934,1.000000,0.000000,0.000000,0.001312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.511368,125.454674,113.539101,142.481979,129.000000,125.000000,114.000000,144.000000,1.000000,1.000000,1.000000,1.000000,-0.009389,-0.413365,-0.444228,15.686508,-12.651420,2.518893,-0.780913,0.000000
25989.000000,0.000000,123.576744,1.000000,0.000000,0.000000,0.001015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.511307,125.454445,113.539101,142.481979,134.000000,120.000000,117.000000,142.000000,1.000000,1.000000,1.000000,1.000000,-0.009222,-0.413133,-0.444231,15.691483,-12.651274,-0.845077,-0.402514,0.000000
25999.000000,0.000000,123.582382,1.000000,0.000000,0.000000,0.000291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.511444,120.455528,116.539040,142.481522,133.000000,120.000000,119.000000,139.000000,1.000000,1.000000,1.000000,1.000000,-0.008926,-0.413404,-0.444234,15.691483,-12.651274,-0.845077,-0.402514,0.000000
26009.000000,0.000000,123.582649,1.000000,0.000000,0.000000,-0.000596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.511444,120.455315,116.539040,142.481522,132.000000,120.000000,117.000000,143.000000,1.000000,1.000000,1.000000,1.000000,-0.008858,-0.413119,-0.444237,15.705347,-12.651135,0.020656,1.140078,0.000000
26019.000000,0.000000,123.573402,1.000000,0.000000,0.000000,-0.001845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.511444,120.455528,116.538521,140.480774,133.000000,123.000000,115.000000,140.000000,1.000000,1.000000,1.000000,1.000000,-0.008663,-0.413151,-0.444241,15.705347,-12.651135,0.020656,1.140078,0.000000
26029.000000,0.000000,123.565521,1.000000,0.000000,0.000000,-0.002632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.512283,123.455566,114.538246,143.480560,132.000000,125.000000,112.000000,143.000000,1.000000,1.000000,1.000000,1.000000,-0.008733,-0.412958,-0.444243,15.721055,-12.657387,-0.459722,0.764108,0.000000
26039.000000,0.000000,123.555969,1.000000,0.000000,0.000000,-0.003277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.512283,123.455566,114.538025,142.480469,131.000000,122.000000,115.000000,142.000000,1.000000,1.000000,1.000000,1.000000,-0.008506,-0.413140,-0.444244,15.721055,-12.657387,-0.459722,0.764108,0.000000
26049.000000,0.000000,123.539757,1.000000,0.000000,0.000000,-0.004128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.512283,122.455811,113.537910,142.480469,132.000000,120.000000,114.000000,139.000000,1.000000,1.000000,1.000000,1.000000,-0.008400,-0.413135,-0.444245,15.728145,-12.662848,0.601040,1.435041,0.000000
26059.000000,0.000000,123.516037,1.000000,0.000000,0.000000,-0.005158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.512558,120.456276,114.538025,142.480469,137.000000,120.000000,116.000000,145.000000,1.000000,1.000000,1.000000,1.000000,-0.008318,-0.413257,-0.444246,15.728145,-12.662848,0.601040,1.435041,0.000000
26069.000000,0.000000,123.495308,1.000000,0.000000,0.000000,-0.005621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.512726,120.456276,115.537590,143.480087,133.000000,125.000000,119.000000,143.000000,1.000000,1.000000,1.000000,1.000000,-0.008034,-0.413441,-0.444247,15.734390,-12.669231,-0.361394,0.180114,0.000000
26079.000000,0.000000,123.488091,1.000000,0.000000,0.000000,-0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.512833,123.457161,115.537590,143.480087,134.000000,123.000000,114.000000,143.000000,1.000000,1.000000,1.000000,1.000000,-0.007875,-0.413534,-0.444249,15.734390,-12.669231,-0.361394,0.180114,0.000000
26089.000000,0.000000,123.488182,1.000000,0.000000,0.000000,-0.004015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.512726,123.457161,115.536819,143.479950,132.000000,119.000000,116.000000,140.000000,1.000000,1.000000,1.000000,1.000000,-0.007976,-0.413480,-0.444252,15.740443,-12.681883,-1.228436,-0.011333,0.000000
26099.000000,0.000000,123.482620,1.000000,0.000000,0.000000,-0.003598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.513000,123.457161,114.535873,140.480118,133.000000,123.000000,115.000000,140.000000,1.000000,1.000000,1.000000,1.000000,-0.007564,-0.413789,-0.444255,15.740443,-12.681883,-1.228436,-0.011333,0.000000
26109.000000,0.000000,123.472939,1.000000,0.000000,0.000000,-0.003471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.512802,123.457909,115.535309,140.480118,131.000000,123.000000,116.000000,143.000000,1.000000,1.000000,1.000000,1.000000,-0.007325,-0.413957,-0.444258,15.754594,-12.691132,-1.228436,-0.011333,0.000000
26119.000000,0.000000,123.460312,1.000000,0.000000,0.000000,-0.003470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.513229,123.457909,115.534836,141.479767,131.000000,121.000000,116.000000,141.000000,1.000000,1.000000,1.000000,1.000000,-0.007199,-0.414210,-0.444262,15.754594,-12.691132,-1.228436,-0.011333,0.000000
26129.000000,0.000000,123.445648,1.000000,0.000000,0.000000,-0.003502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.513229,121.458977,115.535309,143.479614,135.000000,120.000000,120.000000,144.000000,1.000000,1.000000,1.000000,1.000000,-0.006929,-0.414606,-0.444266,15.772146,-12.699322,1.076683,-0.781041,0.000000
26139.000000,0.000000,123.424110,1.000000,0.000000,0.000000,-0.003874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.513138,121.458977,115.534836,141.479767,131.000000,122.000000,115.000000,140.000000,1.000000,1.000000,1.000000,1.000000,-0.006663,-0.414947,-0.444270,15.772146,-12.699322,1.076683,-0.781041,0.000000
26149.000000,0.000000,123.411545,1.000000,0.000000,0.000000,-0.003467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.512955,122.460571,114.533218,142.479523,139.000000,126.000000,112.000000,142.000000,1.000000,1.000000,1.000000,1.000000,-0.006432,-0.415021,-0.444273,15.790112,-12.709004,-1.612413,0.086411,0.000000
26159.000000,0.000000,123.386406,1.000000,0.000000,0.000000,-0.003911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.513336,122.461670,113.532127,140.479813,131.000000,122.000000,114.000000,140.000000,1.000000,1.000000,1.000000,1.000000,-0.006196,-0.415309,-0.444275,15.790112,-12.709004,-1.612413,0.086411,0.000000
26169.000000,0.000000,123.363304,1.000000,0.000000,0.000000,-0.004006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.513412,122.461670,111.532867,142.479523,135.000000,121.000000,111.000000,143.000000,1.000000,1.000000,1.000000,1.000000,-0.006086,-0.415286,-0.444277,15.802929,-12.715709,0.314021,-0.389969,0.000000
26179.000000,0.000000,123.333672,1.000000,0.000000,0.000000,-0.004416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.513336,122.461670,113.532127,141.479507,129.000000,124.000000,118.000000,141.000000,1.000000,1.000000,1.000000,1.000000,-0.006127,-0.415401,-0.444278,15.802929,-12.715709,0.314021,-0.389969,0.000000
26189.000000,0.000000,123.310593,1.000000,0.000000,0.000000,-0.004204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.513077,124.461823,113.532280,141.479507,133.000000,125.000000,114.000000,138.000000,1.000000,1.000000,1.000000,1.000000,-0.006321,-0.415335,-0.444279,15.809487,-12.717425,0.985813,0.861673,0.000000
26199.000000,0.000000,123.295380,1.000000,0.000000,0.000000,-0.003479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.513672,124.461823,116.531738,141.479172,131.000000,122.000000,117.000000,141.000000,1.000000,1.000000,1.000000,1.000000,-0.005979,-0.415298,-0.444282,15.809487,-12.717425,0.985813,0.861673,0.000000
26209.000000,0.000000,123.291687,1.000000,0.000000,0.000000,-0.002167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.513077,125.461433,116.531166,140.479538,133.000000,125.000000,117.000000,140.000000,1.000000,1.000000,1.000000,1.000000,-0.005903,-0.415697,-0.444283,15.818100,-12.720481,0.985813,0.861673,0.000000
26219.000000,0.000000,123.288261,1.000000,0.000000,0.000000,-0.001174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.512985,122.461983,116.531166,140.479538,133.000000,119.000000,116.000000,138.000000,1.000000,1.000000,1.000000,1.000000,-0.005747,-0.416134,-0.444285,15.818100,-12.720481,0.985813,0.861673,0.000000
26229.000000,0.000000,123.290604,1.000000,0.000000,0.000000,-0.000055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.513062,124.463371,116.531166,140.479538,133.000000,124.000000,119.000000,143.000000,1.000000,1.000000,1.000000,1.000000,-0.005673,-0.416181,-0.444288,15.826006,-12.731923,0.985813,0.861673,0.000000
26239.000000,0.000000,123.311012,1.000000,0.000000,0.000000,0.001930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.512985,124.463371,118.530212,143.479660,131.000000,125.000000,121.000000,143.000000,1.000000,1.000000,1.000000,1.000000,-0.005823,-0.416125,-0.444290,15.826006,-12.731923,0.985813,0.861673,0.000000
26249.000000,0.000000,123.344559,1.000000,0.000000,0.000000,0.004181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.513062,124.463371,118.530540,143.479660,134.000000,119.000000,119.000000,141.000000,1.000000,1.000000,1.000000,1.000000,-0.005869,-0.416149,-0.444293,15.838149,-12.741174,0.985813,0.861673,0.000000
26259.000000,0.000000,123.381927,1.000000,0.000000,0.000000,0.005999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.512772,122.463448,118.530540,142.479797,135.000000,122.000000,119.000000,142.000000,1.000000,1.000000,1.000000,1.000000,-0.005703,-0.416236,-0.444294,15.838149,-12.741174,0.985813,0.861673,0.000000
26269.000000,0.000000,123.413414,1.000000,0.000000,0.000000,0.006870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.512772,119.463173,118.530190,142.479736,133.000000,119.000000,117.000000,142.000000,1.000000,1.000000,1.000000,1.000000,-0.005825,-0.416012,-0.444295,15.846948,-12.745225,0.985813,0.861673,0.000000
26279.000000,0.000000,123.445732,1.000000,0.000000,0.000000,0.007491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.512878,122.463448,116.530685,142.479736,136.000000,126.000000,116.000000,142.000000,1.000000,1.000000,1.000000,1.000000,-0.005792,-0.415843,-0.444295,15.846948,-12.745225,0.985813,0.861673,0.000000
26289.000000,0.000000,123.481071,1.000000,0.000000,0.000000,0.008049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.513626,124.462349,116.530685,142.479492,134.000000,124.000000,117.000000,141.000000,1.000000,1.000000,1.000000,1.000000,-0.005828,-0.415472,-0.444297,15.850453,-12.745639,0.985813,0.861673,0.000000
26299.000000,0.000000,123.512726,1.000000,0.000000,0.000000,0.008107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.513626,124.462349,115.530861,141.479141,129.000000,122.000000,115.000000,141.000000,1.000000,1.000000,1.000000,1.000000,-0.005946,-0.415060,-0.444298,15.850453,-12.745639,0.985813,0.861673,0.000000
26309.000000,0.000000,123.521950,1.000000,0.000000,0.000000,0.006592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.514130,122.461761,114.532372,141.478882,130.000000,120.000000,115.000000,138.000000,1.000000,1.000000,1.000000,1.000000,-0.006026,-0.414860,-0.444299,15.855952,-12.743203,0.985813,0.861673,0.000000
26319.000000,0.000000,123.514473,1.000000,0.000000,0.000000,0.004343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.514130,122.461517,114.532028,141.477707,132.000000,122.000000,112.000000,141.000000,1.000000,1.000000,1.000000,1.000000,-0.005640,-0.414437,-0.444302,15.855952,-12.743203,0.985813,0.861673,0.000000
26329.000000,0.000000,123.486435,1.000000,0.000000,0.000000,0.001329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.515152,120.461845,114.532372,138.478851,132.000000,120.000000,116.000000,137.000000,1.000000,1.000000,1.000000,1.000000,-0.005217,-0.414131,-0.444304,15.864868,-12.737941,0.985813,0.861673,0.000000
26339.000000,0.000000,123.460083,1.000000,0.000000,0.000000,-0.000782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.516129,122.461517,115.531990,141.477707,136.000000,123.000000,120.000000,142.000000,1.000000,1.000000,1.000000,1.000000,-0.005433,-0.414061,-0.444305,15.864868,-12.737941,0.985813,0.861673,0.000000
26349.000000,0.000000,123.435265,1.000000,0.000000,0.000000,-0.002264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.516129,122.461685,115.531990,141.477310,132.000000,122.000000,115.000000,141.000000,1.000000,1.000000,1.000000,1.000000,-0.005447,-0.414339,-0.444306,15.872525,-12.730532,0.117791,1.043316,0.000000
26359.000000,0.000000,123.422920,1.000000,0.000000,0.000000,-0.002582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.515503,123.461197,114.532120,141.477310,136.000000,123.000000,113.000000,137.000000,1.000000,1.000000,1.000000,1.000000,-0.005587,-0.414108,-0.444307,15.872525,-12.730532,0.117791,1.043316,0.000000
26369.000000,0.000000,123.406113,1.000000,0.000000,0.000000,-0.003153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.515274,122.461685,113.533165,141.477310,133.000000,120.000000,114.000000,142.000000,1.000000,1.000000,1.000000,1.000000,-0.005872,-0.413994,-0.444308,15.877185,-12.728042,0.117791,1.043316,0.000000
26379.000000,0.000000,123.388954,1.000000,0.000000,0.000000,-0.003603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.515320,123.460449,113.533165,141.477524,133.000000,123.000000,118.000000,141.000000,1.000000,1.000000,1.000000,1.000000,-0.005930,-0.413892,-0.444309,15.877185,-12.728042,0.117791,1.043316,0.000000
26389.000000,0.000000,123.368965,1.000000,0.000000,0.000000,-0.004102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.515320,120.460724,115.533569,141.477859,136.000000,118.000000,116.000000,141.000000,1.000000,1.000000,1.000000,1.000000,-0.006128,-0.413928,-0.444311,15.882964,-12.729908,0.597998,3.072929,0.000000
26399.000000,0.000000,123.363686,1.000000,0.000000,0.000000,-0.003485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.514862,122.460091,117.533257,141.477524,135.000000,122.000000,120.000000,138.000000,1.000000,1.000000,1.000000,1.000000,-0.006195,-0.413902,-0.444312,15.882964,-12.729908,0.597998,3.072929,0.000000
