flight,variant,kp,ki,min_g,max_g,band_g,ref,axis,rms_diff_deg,p95_abs_diff_deg,mean_diff_deg,final_diff_deg,acc_used_pct,acc_weight_mean
5,mahony_kp0.60_ki0.05_band0.35,0.6,0.05,0.3,3,0.35,madgwick_imu,pitch,1.32094,2.07354,-0.186236,0.0641258,86.1472,0.593111
5,mahony_kp0.70_ki0.00_band0.35,0.7,0,0.3,3,0.35,quat_ekf,roll,2.33531,4.84506,0.439331,1.19665,86.1472,0.593111
5,mahony_kp0.70_ki0.00_band0.35,0.7,0,0.3,3,0.35,quat_ekf,pitch,2.36277,4.97873,-1.31961,-0.500079,86.1472,0.593111
5,mahony_kp0.70_ki0.00_band0.35,0.7,0,0.3,3,0.35,madgwick_imu,roll,0.889535,1.89376,0.252669,0.0482612,86.1472,0.593111
5,mahony_kp0.70_ki0.00_band0.35,0.7,0,0.3,3,0.35,madgwick_imu,pitch,1.26086,1.88574,-0.216226,-0.132786,86.1472,0.593111
5,mahony_kp0.70_ki0.01_band0.35,0.7,0.01,0.3,3,0.35,quat_ekf,roll,2.32679,4.81741,0.401295,1.1744,86.1472,0.593111
5,mahony_kp0.70_ki0.01_band0.35,0.7,0.01,0.3,3,0.35,quat_ekf,pitch,2.34118,4.93841,-1.28776,-0.452766,86.1472,0.593111
5,mahony_kp0.70_ki0.01_band0.35,0.7,0.01,0.3,3,0.35,madgwick_imu,roll,0.874314,1.85972,0.214633,0.0260049,86.1472,0.593111
5,mahony_kp0.70_ki0.01_band0.35,0.7,0.01,0.3,3,0.35,madgwick_imu,pitch,1.25419,1.85326,-0.184378,-0.0854741,86.1472,0.593111
5,mahony_kp0.70_ki0.02_band0.35,0.7,0.02,0.3,3,0.35,quat_ekf,roll,2.31982,4.79167,0.367543,1.15842,86.1472,0.593111
5,mahony_kp0.70_ki0.02_band0.35,0.7,0.02,0.3,3,0.35,quat_ekf,pitch,2.3224,4.90029,-1.25973,-0.414289,86.1472,0.593111
5,mahony_kp0.70_ki0.02_band0.35,0.7,0.02,0.3,3,0.35,madgwick_imu,roll,0.862169,1.82347,0.180881,0.0100239,86.1472,0.593111
5,mahony_kp0.70_ki0.02_band0.35,0.7,0.02,0.3,3,0.35,madgwick_imu,pitch,1.24902,1.83196,-0.156348,-0.046997,86.1472,0.593111
5,mahony_kp0.70_ki0.05_band0.35,0.7,0.05,0.3,3,0.35,quat_ekf,roll,2.30574,4.74102,0.288344,1.13586,86.1472,0.593111
5,mahony_kp0.70_ki0.05_band0.35,0.7,0.05,0.3,3,0.35,quat_ekf,pitch,2.28003,4.81866,-1.19522,-0.338347,86.1472,0.593111
5,mahony_kp0.70_ki0.05_band0.35,0.7,0.05,0.3,3,0.35,madgwick_imu,roll,0.839054,1.75766,0.101682,-0.012536,86.1472,0.593111
5,mahony_kp0.70_ki0.05_band0.35,0.7,0.05,0.3,3,0.35,madgwick_imu,pitch,1.23959,1.77442,-0.0918365,0.0289451,86.1472,0.593111
5,mahony_kp0.80_ki0.00_band0.35,0.8,0,0.3,3,0.35,quat_ekf,roll,2.35404,4.82065,0.411502,1.1894,86.1472,0.593111
5,mahony_kp0.80_ki0.00_band0.35,0.8,0,0.3,3,0.35,quat_ekf,pitch,2.31776,4.87782,-1.22004,-0.482024,86.1472,0.593111
5,mahony_kp0.80_ki0.00_band0.35,0.8,0,0.3,3,0.35,madgwick_imu,roll,0.827422,1.85569,0.22484,0.0410066,86.1472,0.593111
5,mahony_kp0.80_ki0.00_band0.35,0.8,0,0.3,3,0.35,madgwick_imu,pitch,1.20323,1.65688,-0.116661,-0.114732,86.1472,0.593111
5,mahony_kp0.80_ki0.01_band0.35,0.8,0.01,0.3,3,0.35,quat_ekf,roll,2.34777,4.78978,0.381664,1.17114,86.1472,0.593111
5,mahony_kp0.80_ki0.01_band0.35,0.8,0.01,0.3,3,0.35,quat_ekf,pitch,2.30185,4.84028,-1.1953,-0.447286,86.1472,0.593111
5,mahony_kp0.80_ki0.01_band0.35,0.8,0.01,0.3,3,0.35,madgwick_imu,roll,0.815907,1.81191,0.195002,0.0227418,86.1472,0.593111
5,mahony_kp0.80_ki0.01_band0.35,0.8,0.01,0.3,3,0.35,madgwick_imu,pitch,1.2001,1.64731,-0.0919192,-0.0799934,86.1472,0.593111
5,mahony_kp0.80_ki0.02_band0.35,0.8,0.02,0.3,3,0.35,quat_ekf,roll,2.34252,4.76781,0.354932,1.15744,86.1472,0.593111
5,mahony_kp0.80_ki0.02_band0.35,0.8,0.02,0.3,3,0.35,quat_ekf,pitch,2.28786,4.80989,-1.17331,-0.418572,86.1472,0.593111
5,mahony_kp0.80_ki0.02_band0.35,0.8,0.02,0.3,3,0.35,madgwick_imu,roll,0.806512,1.77644,0.16827,0.00904745,86.1472,0.593111
5,mahony_kp0.80_ki0.02_band0.35,0.8,0.02,0.3,3,0.35,madgwick_imu,pitch,1.19777,1.63447,-0.0699302,-0.0512796,86.1472,0.593111
5,mahony_kp0.80_ki0.05_band0.35,0.8,0.05,0.3,3,0.35,quat_ekf,roll,2.33141,4.72091,0.290864,1.1356,86.1472,0.593111
5,mahony_kp0.80_ki0.05_band0.35,0.8,0.05,0.3,3,0.35,quat_ekf,pitch,2.25552,4.73186,-1.12158,-0.359862,86.1472,0.593111
5,mahony_kp0.80_ki0.05_band0.35,0.8,0.05,0.3,3,0.35,madgwick_imu,roll,0.787749,1.71179,0.104202,-0.0127901,86.1472,0.593111
5,mahony_kp0.80_ki0.05_band0.35,0.8,0.05,0.3,3,0.35,madgwick_imu,pitch,1.19392,1.61371,-0.0182018,0.0074306,86.1472,0.593111
5,mahony_kp0.90_ki0.00_band0.35,0.9,0,0.3,3,0.35,quat_ekf,roll,2.3886,4.94208,0.388461,1.18358,86.1472,0.593111
5,mahony_kp0.90_ki0.00_band0.35,0.9,0,0.3,3,0.35,quat_ekf,pitch,2.30274,4.79369,-1.14246,-0.468607,86.1472,0.593111
5,mahony_kp0.90_ki0.00_band0.35,0.9,0,0.3,3,0.35,madgwick_imu,roll,0.807547,1.86803,0.201798,0.0351899,86.1472,0.593111
5,mahony_kp0.90_ki0.00_band0.35,0.9,0,0.3,3,0.35,madgwick_imu,pitch,1.18001,1.6598,-0.0390812,-0.101315,86.1472,0.593111
5,mahony_kp0.90_ki0.01_band0.35,0.9,0.01,0.3,3,0.35,quat_ekf,roll,2.38387,4.92785,0.364425,1.16839,86.1472,0.593111
5,mahony_kp0.90_ki0.01_band0.35,0.9,0.01,0.3,3,0.35,quat_ekf,pitch,2.29072,4.76347,-1.1227,-0.442177,86.1472,0.593111
5,mahony_kp0.90_ki0.01_band0.35,0.9,0.01,0.3,3,0.35,madgwick_imu,roll,0.798976,1.83599,0.177762,0.0200007,86.1472,0.593111
5,mahony_kp0.90_ki0.01_band0.35,0.9,0.01,0.3,3,0.35,madgwick_imu,pitch,1.17893,1.65729,-0.0193207,-0.0748851,86.1472,0.593111
5,mahony_kp0.90_ki0.02_band0.35,0.9,0.02,0.3,3,0.35,quat_ekf,roll,2.37984,4.90902,0.342711,1.15663,86.1472,0.593111
5,mahony_kp0.90_ki0.02_band0.35,0.9,0.02,0.3,3,0.35,quat_ekf,pitch,2.28004,4.73723,-1.10499,-0.420016,86.1472,0.593111
5,mahony_kp0.90_ki0.02_band0.35,0.9,0.02,0.3,3,0.35,madgwick_imu,roll,0.791865,1.80632,0.156049,0.00824099,86.1472,0.593111
5,mahony_kp0.90_ki0.02_band0.35,0.9,0.02,0.3,3,0.35,madgwick_imu,pitch,1.17827,1.64616,-0.00160863,-0.0527233,86.1472,0.593111
5,mahony_kp0.90_ki0.05_band0.35,0.9,0.05,0.3,3,0.35,quat_ekf,roll,2.371,4.86784,0.289727,1.13627,86.1472,0.593111
5,mahony_kp0.90_ki0.05_band0.35,0.9,0.05,0.3,3,0.35,quat_ekf,pitch,2.25486,4.68118,-1.06254,-0.373282,86.1472,0.593111
5,mahony_kp0.90_ki0.05_band0.35,0.9,0.05,0.3,3,0.35,madgwick_imu,roll,0.77715,1.74786,0.103065,-0.0121237,86.1472,0.593111
5,mahony_kp0.90_ki0.05_band0.35,0.9,0.05,0.3,3,0.35,madgwick_imu,pitch,1.17778,1.64726,0.0408461,-0.00598929,86.1472,0.593111
5,mahony_kp1.00_ki0.00_band0.35,1,0,0.3,3,0.35,quat_ekf,roll,2.43554,5.10919,0.368782,1.17883,86.1472,0.593111
5,mahony_kp1.00_ki0.00_band0.35,1,0,0.3,3,0.35,quat_ekf,pitch,2.31009,4.81563,-1.0804,-0.458185,86.1472,0.593111
5,mahony_kp1.00_ki0.00_band0.35,1,0,0.3,3,0.35,madgwick_imu,roll,0.826073,1.88026,0.18212,0.0304394,86.1472,0.593111
5,mahony_kp1.00_ki0.00_band0.35,1,0,0.3,3,0.35,madgwick_imu,pitch,1.18398,1.71884,0.0229862,-0.0908925,86.1472,0.593111
5,mahony_kp1.00_ki0.01_band0.35,1,0.01,0.3,3,0.35,quat_ekf,roll,2.4319,5.11036,0.349002,1.16605,86.1472,0.593111
5,mahony_kp1.00_ki0.01_band0.35,1,0.01,0.3,3,0.35,quat_ekf,pitch,2.30081,4.79558,-1.06426,-0.437473,86.1472,0.593111
5,mahony_kp1.00_ki0.01_band0.35,1,0.01,0.3,3,0.35,madgwick_imu,roll,0.819835,1.85458,0.162339,0.0176613,86.1472,0.593111
5,mahony_kp1.00_ki0.01_band0.35,1,0.01,0.3,3,0.35,madgwick_imu,pitch,1.18408,1.71512,0.0391266,-0.070181,86.1472,0.593111
5,mahony_kp1.00_ki0.02_band0.35,1,0.02,0.3,3,0.35,quat_ekf,roll,2.42875,5.1089,0.331003,1.15591,86.1472,0.593111
5,mahony_kp1.00_ki0.02_band0.35,1,0.02,0.3,3,0.35,quat_ekf,pitch,2.29251,4.77647,-1.04968,-0.419885,86.1472,0.593111
5,mahony_kp1.00_ki0.02_band0.35,1,0.02,0.3,3,0.35,madgwick_imu,roll,0.814592,1.83413,0.144341,0.00751859,86.1472,0.593111
5,mahony_kp1.00_ki0.02_band0.35,1,0.02,0.3,3,0.35,madgwick_imu,pitch,1.18438,1.71318,0.053702,-0.0525924,86.1472,0.593111
5,mahony_kp1.00_ki0.05_band0.35,1,0.05,0.3,3,0.35,quat_ekf,roll,2.42166,5.09856,0.286405,1.13725,86.1472,0.593111
5,mahony_kp1.00_ki0.05_band0.35,1,0.05,0.3,3,0.35,quat_ekf,pitch,2.27257,4.72777,-1.01417,-0.381785,86.1472,0.593111
5,mahony_kp1.00_ki0.05_band0.35,1,0.05,0.3,3,0.35,madgwick_imu,roll,0.803444,1.7794,0.0997429,-0.0111428,86.1472,0.593111
5,mahony_kp1.00_ki0.05_band0.35,1,0.05,0.3,3,0.35,madgwick_imu,pitch,1.18583,1.69916,0.0892082,-0.0144923,86.1472,0.593111
5,mahony_kp1.10_ki0.00_band0.35,1.1,0,0.3,3,0.35,quat_ekf,roll,2.49208,5.30082,0.351556,1.17489,86.1472,0.593111
5,mahony_kp1.10_ki0.00_band0.35,1.1,0,0.3,3,0.35,quat_ekf,pitch,2.33426,4.87068,-1.02969,-0.449839,86.1472,0.593111
5,mahony_kp1.10_ki0.00_band0.35,1.1,0,0.3,3,0.35,madgwick_imu,roll,0.875371,1.88679,0.164894,0.0264926,86.1472,0.593111
5,mahony_kp1.10_ki0.00_band0.35,1.1,0,0.3,3,0.35,madgwick_imu,pitch,1.2091,1.82329,0.0736878,-0.0825471,86.1472,0.593111
5,mahony_kp1.10_ki0.01_band0.35,1.1,0.01,0.3,3,0.35,quat_ekf,roll,2.48923,5.29391,0.33499,1.16403,86.1472,0.593111
5,mahony_kp1.10_ki0.01_band0.35,1.1,0.01,0.3,3,0.35,quat_ekf,pitch,2.32698,4.8531,-1.01626,-0.4332,86.1472,0.593111
5,mahony_kp1.10_ki0.01_band0.35,1.1,0.01,0.3,3,0.35,madgwick_imu,roll,0.870904,1.86982,0.148328,0.0156325,86.1472,0.593111
5,mahony_kp1.10_ki0.01_band0.35,1.1,0.01,0.3,3,0.35,madgwick_imu,pitch,1.20985,1.83304,0.087118,-0.0659081,86.1472,0.593111
5,mahony_kp1.10_ki0.02_band0.35,1.1,0.02,0.3,3,0.35,quat_ekf,roll,2.48675,5.28321,0.319821,1.15523,86.1472,0.593111
5,mahony_kp1.10_ki0.02_band0.35,1.1,0.02,0.3,3,0.35,quat_ekf,pitch,2.32041,4.83839,-1.00406,-0.418911,86.1472,0.593111
5,mahony_kp1.10_ki0.02_band0.35,1.1,0.02,0.3,3,0.35,madgwick_imu,roll,0.86711,1.85587,0.133159,0.00683772,86.1472,0.593111
5,mahony_kp1.10_ki0.02_band0.35,1.1,0.02,0.3,3,0.35,madgwick_imu,pitch,1.21066,1.84113,0.099326,-0.0516187,86.1472,0.593111
5,mahony_kp1.10_ki0.05_band0.35,1.1,0.05,0.3,3,0.35,quat_ekf,roll,2.481,5.27218,0.281731,1.13827,86.1472,0.593111
5,mahony_kp1.10_ki0.05_band0.35,1.1,0.05,0.3,3,0.35,quat_ekf,pitch,2.3044,4.7994,-0.973895,-0.387226,86.1472,0.593111
5,mahony_kp1.10_ki0.05_band0.35,1.1,0.05,0.3,3,0.35,madgwick_imu,roll,0.858869,1.82961,0.0950688,-0.010121,86.1472,0.593111
5,mahony_kp1.10_ki0.05_band0.35,1.1,0.05,0.3,3,0.35,madgwick_imu,pitch,1.21318,1.85659,0.129487,-0.0199333,86.1472,0.593111
5,mahony_kp1.20_ki0.00_band0.35,1.2,0,0.3,3,0.35,quat_ekf,roll,2.55597,5.52705,0.336178,1.17156,86.1472,0.593111
5,mahony_kp1.20_ki0.00_band0.35,1.2,0,0.3,3,0.35,quat_ekf,pitch,2.37108,4.98613,-0.987572,-0.443006,86.1472,0.593111
5,mahony_kp1.20_ki0.00_band0.35,1.2,0,0.3,3,0.35,madgwick_imu,roll,0.946656,2.0386,0.149515,0.0231648,86.1472,0.593111
5,mahony_kp1.20_ki0.00_band0.35,1.2,0,0.3,3,0.35,madgwick_imu,pitch,1.25019,2.05706,0.11581,-0.0757136,86.1472,0.593111
5,mahony_kp1.20_ki0.01_band0.35,1.2,0.01,0.3,3,0.35,quat_ekf,roll,2.55372,5.52296,0.322098,1.16224,86.1472,0.593111
5,mahony_kp1.20_ki0.01_band0.35,1.2,0.01,0.3,3,0.35,quat_ekf,pitch,2.36528,4.97064,-0.976222,-0.429354,86.1472,0.593111
5,mahony_kp1.20_ki0.01_band0.35,1.2,0.01,0.3,3,0.35,madgwick_imu,roll,0.943475,2.03064,0.135436,0.0138499,86.1472,0.593111
5,mahony_kp1.20_ki0.01_band0.35,1.2,0.01,0.3,3,0.35,madgwick_imu,pitch,1.25126,2.06256,0.12716,-0.062062,86.1472,0.593111
5,mahony_kp1.20_ki0.02_band0.35,1.2,0.02,0.3,3,0.35,quat_ekf,roll,2.55173,5.51498,0.309135,1.15457,86.1472,0.593111
5,mahony_kp1.20_ki0.02_band0.35,1.2,0.02,0.3,3,0.35,quat_ekf,pitch,2.36001,4.95647,-0.965844,-0.417514,86.1472,0.593111
5,mahony_kp1.20_ki0.02_band0.35,1.2,0.02,0.3,3,0.35,madgwick_imu,roll,0.940751,2.01997,0.122473,0.00618055,86.1472,0.593111
5,mahony_kp1.20_ki0.02_band0.35,1.2,0.02,0.3,3,0.35,madgwick_imu,pitch,1.25234,2.06208,0.137538,-0.0502214,86.1472,0.593111
5,mahony_kp1.20_ki0.05_band0.35,1.2,0.05,0.3,3,0.35,quat_ekf,roll,2.54704,5.49824,0.276204,1.13922,86.1472,0.593111
5,mahony_kp1.20_ki0.05_band0.35,1.2,0.05,0.3,3,0.35,quat_ekf,pitch,2.34699,4.9207,-0.939885,-0.390716,86.1472,0.593111
5,mahony_kp1.20_ki0.05_band0.35,1.2,0.05,0.3,3,0.35,madgwick_imu,roll,0.934728,1.99483,0.0895415,-0.00917602,86.1472,0.593111
5,mahony_kp1.20_ki0.05_band0.35,1.2,0.05,0.3,3,0.35,madgwick_imu,pitch,1.25536,2.06515,0.163497,-0.0234237,86.1472,0.593111
5,mahony_kp1.40_ki0.00_band0.35,1.4,0,0.3,3,0.35,quat_ekf,roll,2.69891,5.87113,0.309418,1.16627,86.1472,0.593111
5,mahony_kp1.40_ki0.00_band0.35,1.4,0,0.3,3,0.35,quat_ekf,pitch,2.47051,5.16542,-0.921825,-0.432502,86.1472,0.593111
5,mahony_kp1.40_ki0.00_band0.35,1.4,0,0.3,3,0.35,madgwick_imu,roll,1.12647,2.54793,0.122756,0.0178728,86.1472,0.593111
5,mahony_kp1.40_ki0.00_band0.35,1.4,0,0.3,3,0.35,madgwick_imu,pitch,1.36397,2.54684,0.181557,-0.0652099,86.1472,0.593111
5,mahony_kp1.40_ki0.01_band0.35,1.4,0.01,0.3,3,0.35,quat_ekf,roll,2.69745,5.86564,0.29888,1.15925,86.1472,0.593111
5,mahony_kp1.40_ki0.01_band0.35,1.4,0.01,0.3,3,0.35,quat_ekf,pitch,2.46668,5.15508,-0.913405,-0.422829,86.1472,0.593111
5,mahony_kp1.40_ki0.01_band0.35,1.4,0.01,0.3,3,0.35,madgwick_imu,roll,1.12484,2.54005,0.112218,0.0108519,86.1472,0.593111
5,mahony_kp1.40_ki0.01_band0.35,1.4,0.01,0.3,3,0.35,madgwick_imu,pitch,1.3652,2.54939,0.189977,-0.055537,86.1472,0.593111
5,mahony_kp1.40_ki0.02_band0.35,1.4,0.02,0.3,3,0.35,quat_ekf,roll,2.69615,5.86,0.289087,1.15331,86.1472,0.593111
5,mahony_kp1.40_ki0.02_band0.35,1.4,0.02,0.3,3,0.35,quat_ekf,pitch,2.46316,5.14677,-0.90563,-0.414299,86.1472,0.593111
5,mahony_kp1.40_ki0.02_band0.35,1.4,0.02,0.3,3,0.35,madgwick_imu,roll,1.12342,2.53137,0.102425,0.00491997,86.1472,0.593111
5,mahony_kp1.40_ki0.02_band0.35,1.4,0.02,0.3,3,0.35,madgwick_imu,pitch,1.36638,2.55235,0.197752,-0.0470063,86.1472,0.593111
5,mahony_kp1.40_ki0.05_band0.35,1.4,0.05,0.3,3,0.35,quat_ekf,roll,2.69297,5.84468,0.263726,1.14073,86.1472,0.593111
5,mahony_kp1.40_ki0.05_band0.35,1.4,0.05,0.3,3,0.35,quat_ekf,pitch,2.45427,5.1237,-0.885773,-0.394327,86.1472,0.593111
5,mahony_kp1.40_ki0.05_band0.35,1.4,0.05,0.3,3,0.35,madgwick_imu,roll,1.12021,2.51505,0.0770641,-0.00765881,86.1472,0.593111
5,mahony_kp1.40_ki0.05_band0.35,1.4,0.05,0.3,3,0.35,madgwick_imu,pitch,1.36957,2.55604,0.217609,-0.0270351,86.1472,0.593111
5,mahony_kp1.60_ki0.00_band0.35,1.6,0,0.3,3,0.35,quat_ekf,roll,2.85363,6.32911,0.286411,1.16226,86.1472,0.593111
5,mahony_kp1.60_ki0.00_band0.35,1.6,0,0.3,3,0.35,quat_ekf,pitch,2.59027,5.46174,-0.873095,-0.424839,86.1472,0.593111
5,mahony_kp1.60_ki0.00_band0.35,1.6,0,0.3,3,0.35,madgwick_imu,roll,1.32611,3.00626,0.0997492,0.0138677,86.1472,0.593111
5,mahony_kp1.60_ki0.00_band0.35,1.6,0,0.3,3,0.35,madgwick_imu,pitch,1.50066,3.09732,0.230287,-0.0575471,86.1472,0.593111
5,mahony_kp1.60_ki0.01_band0.35,1.6,0.01,0.3,3,0.35,quat_ekf,roll,2.85265,6.32474,0.278223,1.15682,86.1472,0.593111
5,mahony_kp1.60_ki0.01_band0.35,1.6,0.01,0.3,3,0.35,quat_ekf,pitch,2.58762,5.45404,-0.866594,-0.41761,86.1472,0.593111
5,mahony_kp1.60_ki0.01_band0.35,1.6,0.01,0.3,3,0.35,madgwick_imu,roll,1.32525,3.00247,0.0915605,0.00842502,86.1472,0.593111
5,mahony_kp1.60_ki0.01_band0.35,1.6,0.01,0.3,3,0.35,madgwick_imu,pitch,1.5018,3.0999,0.236788,-0.0503179,86.1472,0.593111
5,mahony_kp1.60_ki0.02_band0.35,1.6,0.02,0.3,3,0.35,quat_ekf,roll,2.85176,6.32211,0.270556,1.15213,86.1472,0.593111
5,mahony_kp1.60_ki0.02_band0.35,1.6,0.02,0.3,3,0.35,quat_ekf,pitch,2.58516,5.44714,-0.860542,-0.411149,86.1472,0.593111
5,mahony_kp1.60_ki0.02_band0.35,1.6,0.02,0.3,3,0.35,madgwick_imu,roll,1.3245,3.0008,0.0838935,0.00373649,86.1472,0.593111
5,mahony_kp1.60_ki0.02_band0.35,1.6,0.02,0.3,3,0.35,madgwick_imu,pitch,1.50287,3.10244,0.24284,-0.0438564,86.1472,0.593111
5,mahony_kp1.60_ki0.05_band0.35,1.6,0.05,0.3,3,0.35,quat_ekf,roll,2.84956,6.30787,0.250395,1.14176,86.1472,0.593111
5,mahony_kp1.60_ki0.05_band0.35,1.6,0.05,0.3,3,0.35,quat_ekf,pitch,2.57885,5.43087,-0.844828,-0.395612,86.1472,0.593111
5,mahony_kp1.60_ki0.05_band0.35,1.6,0.05,0.3,3,0.35,madgwick_imu,roll,1.32276,2.98962,0.0637331,-0.0066322,86.1472,0.593111
5,mahony_kp1.60_ki0.05_band0.35,1.6,0.05,0.3,3,0.35,madgwick_imu,pitch,1.50576,3.10529,0.258554,-0.0283192,86.1472,0.593111
5,mahony_kp2.00_ki0.00_band0.35,2,0,0.3,3,0.35,quat_ekf,roll,3.17234,7.1036,0.247636,1.15665,86.1472,0.593111
5,mahony_kp2.00_ki0.00_band0.35,2,0,0.3,3,0.35,quat_ekf,pitch,2.85086,6.1385,-0.806131,-0.414513,86.1472,0.593111
5,mahony_kp2.00_ki0.00_band0.35,2,0,0.3,3,0.35,madgwick_imu,roll,1.72207,3.91052,0.0609742,0.00825839,86.1472,0.593111
5,mahony_kp2.00_ki0.00_band0.35,2,0,0.3,3,0.35,madgwick_imu,pitch,1.7917,4.06306,0.29725,-0.0472204,86.1472,0.593111
5,mahony_kp2.00_ki0.01_band0.35,2,0.01,0.3,3,0.35,quat_ekf,roll,3.17186,7.09983,0.242272,1.15315,86.1472,0.593111
5,mahony_kp2.00_ki0.01_band0.35,2,0.01,0.3,3,0.35,quat_ekf,pitch,2.84945,6.13345,-0.801907,-0.41,86.1472,0.593111
5,mahony_kp2.00_ki0.01_band0.35,2,0.01,0.3,3,0.35,madgwick_imu,roll,1.72182,3.90613,0.0556103,0.00475284,86.1472,0.593111
5,mahony_kp2.00_ki0.01_band0.35,2,0.01,0.3,3,0.35,madgwick_imu,pitch,1.79253,4.06199,0.301475,-0.0427077,86.1472,0.593111
5,mahony_kp2.00_ki0.02_band0.35,2,0.02,0.3,3,0.35,quat_ekf,roll,3.17142,7.09542,0.237194,1.15004,86.1472,0.593111
5,mahony_kp2.00_ki0.02_band0.35,2,0.02,0.3,3,0.35,quat_ekf,pitch,2.84813,6.1294,-0.797927,-0.405885,86.1472,0.593111
5,mahony_kp2.00_ki0.02_band0.35,2,0.02,0.3,3,0.35,madgwick_imu,roll,1.72161,3.90294,0.0505315,0.00164876,86.1472,0.593111
5,mahony_kp2.00_ki0.02_band0.35,2,0.02,0.3,3,0.35,madgwick_imu,pitch,1.79332,4.0633,0.305455,-0.0385928,86.1472,0.593111
5,mahony_kp2.00_ki0.05_band0.35,2,0.05,0.3,3,0.35,quat_ekf,roll,3.1703,7.08848,0.22353,1.14277,86.1472,0.593111
5,mahony_kp2.00_ki0.05_band0.35,2,0.05,0.3,3,0.35,quat_ekf,pitch,2.84463,6.1185,-0.787326,-0.395592,86.1472,0.593111
5,mahony_kp2.00_ki0.05_band0.35,2,0.05,0.3,3,0.35,madgwick_imu,roll,1.72113,3.89603,0.0368677,-0.00562796,86.1472,0.593111
5,mahony_kp2.00_ki0.05_band0.35,2,0.05,0.3,3,0.35,madgwick_imu,pitch,1.79545,4.06305,0.316056,-0.0282994,86.1472,0.593111
5,mahony_kp0.40_ki0.02_band0.20,0.4,0.02,0.3,3,0.2,quat_ekf,roll,2.54797,5.44381,0.573776,1.17509,78.8515,0.48626
5,mahony_kp0.40_ki0.02_band0.20,0.4,0.02,0.3,3,0.2,quat_ekf,pitch,3.38281,7.13457,-2.36251,-0.336189,78.8515,0.48626
5,mahony_kp0.40_ki0.02_band0.20,0.4,0.02,0.3,3,0.2,madgwick_imu,roll,1.60095,3.47453,0.387114,0.0266963,78.8515,0.48626
5,mahony_kp0.40_ki0.02_band0.20,0.4,0.02,0.3,3,0.2,madgwick_imu,pitch,2.34908,4.87435,-1.25912,0.0311031,78.8515,0.48626
5,mahony_kp0.50_ki0.02_band0.20,0.5,0.02,0.3,3,0.2,quat_ekf,roll,2.50172,5.37294,0.566411,1.17105,78.8515,0.48626
5,mahony_kp0.50_ki0.02_band0.20,0.5,0.02,0.3,3,0.2,quat_ekf,pitch,3.10755,6.47899,-2.07382,-0.371817,78.8515,0.48626
5,mahony_kp0.50_ki0.02_band0.20,0.5,0.02,0.3,3,0.2,madgwick_imu,roll,1.45768,3.20023,0.379749,0.0226583,78.8515,0.48626
5,mahony_kp0.50_ki0.02_band0.20,0.5,0.02,0.3,3,0.2,madgwick_imu,pitch,2.04469,4.16706,-0.970441,-0.00452452,78.8515,0.48626
5,mahony_kp0.60_ki0.02_band0.20,0.6,0.02,0.3,3,0.2,quat_ekf,roll,2.46764,5.32002,0.553228,1.16722,78.8515,0.48626
5,mahony_kp0.60_ki0.02_band0.20,0.6,0.02,0.3,3,0.2,quat_ekf,pitch,2.92079,6.05517,-1.87209,-0.393536,78.8515,0.48626
5,mahony_kp0.60_ki0.02_band0.20,0.6,0.02,0.3,3,0.2,madgwick_imu,roll,1.32789,2.9835,0.366565,0.0188279,78.8515,0.48626
5,mahony_kp0.60_ki0.02_band0.20,0.6,0.02,0.3,3,0.2,madgwick_imu,pitch,1.8253,3.60935,-0.768713,-0.026244,78.8515,0.48626
5,mahony_kp0.80_ki0.02_band0.20,0.8,0.02,0.3,3,0.2,quat_ekf,roll,2.43737,5.19401,0.524268,1.16179,78.8515,0.48626
5,mahony_kp0.80_ki0.02_band0.20,0.8,0.02,0.3,3,0.2,quat_ekf,pitch,2.69594,5.67748,-1.60727,-0.41241,78.8515,0.48626
5,mahony_kp0.80_ki0.02_band0.20,0.8,0.02,0.3,3,0.2,madgwick_imu,roll,1.11512,2.53207,0.337606,0.0133983,78.8515,0.48626
5,mahony_kp0.80_ki0.02_band0.20,0.8,0.02,0.3,3,0.2,madgwick_imu,pitch,1.53292,2.77364,-0.503889,-0.045118,78.8515,0.48626
5,mahony_kp1.00_ki0.02_band0.20,1,0.02,0.3,3,0.2,quat_ekf,roll,2.45033,5.0726,0.497864,1.15838,78.8515,0.48626
5,mahony_kp1.00_ki0.02_band0.20,1,0.02,0.3,3,0.2,quat_ekf,pitch,2.58546,5.57589,-1.43994,-0.416543,78.8515,0.48626
5,mahony_kp1.00_ki0.02_band0.20,1,0.02,0.3,3,0.2,madgwick_imu,roll,0.972996,2.25304,0.311202,0.00998698,78.8515,0.48626
5,mahony_kp1.00_ki0.02_band0.20,1,0.02,0.3,3,0.2,madgwick_imu,pitch,1.36161,2.29398,-0.336554,-0.0492503,78.8515,0.48626
5,mahony_kp0.40_ki0.02_band0.30,0.4,0.02,0.3,3,0.3,quat_ekf,roll,2.41725,5.13761,0.447623,1.16544,84.8468,0.566643
5,mahony_kp0.40_ki0.02_band0.30,0.4,0.02,0.3,3,0.3,quat_ekf,pitch,2.85783,5.6926,-1.88524,-0.35372,84.8468,0.566643
5,mahony_kp0.40_ki0.02_band0.30,0.4,0.02,0.3,3,0.3,madgwick_imu,roll,1.339,2.89233,0.260961,0.017045,84.8468,0.566643
