flight,axis,left,right,rms_diff_deg,p95_abs_diff_deg,mean_diff_deg,final_diff_deg
3,pitch,mahony_kp0p8_ki0p00,madgwick_imu,0.8370037548674463,1.8248593598301388,-0.09169465159174438,-0.05456547717281435
3,roll,mahony_kp0p8_ki0p02,quat_ekf,2.6691387165719065,6.112574030598896,0.7599562341195586,0.5312532568231836
3,pitch,mahony_kp0p8_ki0p02,quat_ekf,2.9181503124292596,6.097946915683328,-2.010356778235787,0.6582687023205276
3,roll,mahony_kp0p8_ki0p02,madgwick_imu,1.3711581769236336,2.585023513281073,0.2307608901309554,0.006427595506728778
3,pitch,mahony_kp0p8_ki0p02,madgwick_imu,0.8242882112833815,1.7833141568110364,-0.023962307248456816,0.0013195202274665085
3,roll,mahony_kp1p0_ki0p00,quat_ekf,2.720387948431162,6.100125736854952,0.7778798679872159,0.5355014613573452
3,pitch,mahony_kp1p0_ki0p00,quat_ekf,2.9155682161754806,5.910448411360908,-1.9653374106188979,0.6441015291758254
3,roll,mahony_kp1p0_ki0p00,madgwick_imu,1.3871364136686322,2.6785302950068215,0.24868452399861252,0.010675800040890415
3,pitch,mahony_kp1p0_ki0p00,madgwick_imu,0.7973813676557878,1.705257915474828,0.021057060368432433,-0.012847652917235663
3,roll,mahony_kp1p0_ki0p02,quat_ekf,2.7141702036623907,6.08469948775454,0.765862462700023,0.5364095563808031
3,pitch,mahony_kp1p0_ki0p02,quat_ekf,2.8738895035151386,5.823294788356083,-1.9188570190100682,0.679226328781362
3,roll,mahony_kp1p0_ki0p02,madgwick_imu,1.3786060084485428,2.652801128836042,0.2366671187114197,0.011583895064348315
3,pitch,mahony_kp1p0_ki0p02,madgwick_imu,0.7975501925500241,1.7002931287903924,0.06753745197726213,0.02227714668830094
3,roll,mahony_kp1p2_ki0p00,quat_ekf,2.7731441666054875,6.045415059628735,0.7780258928161563,0.5360096078351111
3,pitch,mahony_kp1p2_ki0p00,quat_ekf,2.89101821888988,5.769054586083829,-1.886048169124546,0.6630873128044024
3,roll,mahony_kp1p2_ki0p00,madgwick_imu,1.4173838202278155,2.771601987555892,0.24883054882755298,0.011183946518656285
3,pitch,mahony_kp1p2_ki0p00,madgwick_imu,0.830378030368032,1.7440717648879558,0.10034630186278419,0.006138130711341283
3,roll,mahony_kp1p2_ki0p02,quat_ekf,2.7687268585134666,6.039462352881425,0.769693226525265,0.5355803688546947
3,pitch,mahony_kp1p2_ki0p02,quat_ekf,2.8615039102184916,5.7074925834661006,-1.852021509398315,0.6863111703315452
3,roll,mahony_kp1p2_ki0p02,madgwick_imu,1.4110839922810936,2.75286024719187,0.24049788253666174,0.010754707538239927
3,pitch,mahony_kp1p2_ki0p02,madgwick_imu,0.8359738673765655,1.768124171221126,0.13437296158901538,0.029361988238484127
3,roll,mahony_kp0p6_band0p20,quat_ekf,2.706945372803136,6.110894927820117,0.8522160314189309,0.4843929648006675
3,pitch,mahony_kp0p6_band0p20,quat_ekf,3.2398946057981175,6.69582714434623,-2.3888553902837537,0.5888212910671999
3,roll,mahony_kp0p6_band0p20,madgwick_imu,1.506274398783854,2.888815062576532,0.3230206874303277,-0.04043269651578729
3,pitch,mahony_kp0p6_band0p20,madgwick_imu,1.1721608222669757,2.39485589610365,-0.40246091929642336,-0.06812789102586114
3,roll,mahony_kp0p6_band0p50,quat_ekf,2.5933431495223744,5.947153402155455,0.688348591167497,0.5058848365845332
3,pitch,mahony_kp0p6_band0p50,quat_ekf,2.9358207803646046,6.15931263340674,-2.068444213219983,0.6051624481583211
3,roll,mahony_kp0p6_band0p50,madgwick_imu,1.3556743514820986,2.484887643609518,0.15915324717889384,-0.0189408247319216
3,pitch,mahony_kp0p6_band0p50,madgwick_imu,0.8885994110924554,1.886441889367287,-0.08204974223265246,-0.05178673393473998
3,roll,bf_gate_kp0p25_ki0,quat_ekf,2.996291550911131,6.192276626167215,1.489749752935587,-0.04041122407329589
3,pitch,bf_gate_kp0p25_ki0,quat_ekf,5.729455428736537,10.182103394922269,-5.013737829331453,-0.5267860329246745
3,roll,bf_gate_kp0p25_ki0,madgwick_imu,2.125462395389354,4.072956539229803,0.9605544089469835,-0.5652368853897507
3,pitch,bf_gate_kp0p25_ki0,madgwick_imu,3.6651538857928703,6.646674586375957,-3.027343358344123,-1.1837352150177356
3,roll,madgwick_imu,quat_ekf,2.6043758409075957,5.7107292898630035,0.5291953439886031,0.5248256613164548
3,pitch,madgwick_imu,quat_ekf,2.864537665050191,5.5666214460322925,-1.9863944709873305,0.6569491820930611
4,roll,mahony_kp0p3_ki0p00,quat_ekf,2.6714927925733147,5.756203594828597,0.8551766135779061,1.9358566306006026
4,pitch,mahony_kp0p3_ki0p00,quat_ekf,3.056678872615653,6.853830357934326,-2.040585686780749,-1.8144631838818048
4,roll,mahony_kp0p3_ki0p00,madgwick_imu,1.4370678495360043,2.565863219081723,0.32903254999332554,0.9000008825628631
4,pitch,mahony_kp0p3_ki0p00,madgwick_imu,1.1891628900775542,2.4957268785301197,0.002259782370049239,0.9942804537866579
