tick,gx_raw,gy_raw,gz_raw,ax_raw,ay_raw,az_raw,gx_f,gy_f,gz_f,ax_f,ay_f,az_f,roll_log,pitch_log,yaw_log,acc_roll,acc_pitch,gyro_mag_f,acc_mag_f,roll_cur,pitch_cur,yaw_cur,int_x_dps,int_y_dps,zbias_dps,acc_weight_final,is_static,roll_oldsim,pitch_oldsim,yaw_oldsim
242350,-0.064692,-0.173041,0.073356,0.069336,-0.038086,-1.005859,-0.123395,-0.066559,0.030069,0.07475,-0.042934,-0.993701,2.436131,4.26694,0.341567,2.4739916696173223,4.2979114828373195,0.14338957865549365,0.9974329893566785,2.436121857567524,4.267025980155241,0.34222372870171847,0.10330150811847999,0.06574027084301902,0.03919387679517395,0.9926656838762241,1,2.331939838321652,4.200947042435035,1.3220823242762847
242400,-0.064692,-0.05109,-0.048595,0.069336,-0.041992,-1.007813,-0.069239,-0.0837,0.035954,0.074126,-0.042533,-0.993584,2.437891,4.266911,0.341646,2.451201359116149,4.262738727157087,0.1144221099132506,0.9972526685955772,2.43790262142537,4.266992502422008,0.34230259277787184,0.10332843315353116,0.06574992470203096,0.03894014009038025,0.992150481701649,1,2.3337143471669806,4.20090843290014,1.3224050693408267
242450,-0.125668,-0.05109,0.073356,0.068359,-0.041504,-1.005371,-0.091514,-0.020798,0.042965,0.074338,-0.042223,-0.992942,2.438691,4.266575,0.341687,2.43492886067318,4.277690378829238,0.10321511626210571,0.9966156407246476,2.438715331381445,4.266638230975261,0.34234421063176723,0.1033380055335828,0.06574015712189182,0.0375331209729109,0.9903304020704217,1,2.3345188302067763,4.200548542250332,1.3226902304153239
242500,-0.186644,-0.112065,0.012381,0.068359,-0.042969,-1.002441,-0.078237,-0.128643,0.057029,0.074015,-0.042639,-0.993886,2.438423,4.267123,0.341698,2.456556965684085,4.255073399020614,0.1610042125504796,0.9975498411317603,2.438431342844276,4.267192358210908,0.3423550257765367,0.10333792552987658,0.06574602902789714,0.036349430174323995,0.9929995460907436,1,2.3342242182352346,4.20109545787624,1.3229447758692845
242550,-0.064692,-0.173041,0.073356,0.068848,-0.039551,-1.00293,-0.125653,-0.068532,0.012119,0.073991,-0.042236,-0.993665,2.438239,4.267342,0.34169,2.433907555963078,4.254712866101692,0.1436390670883099,0.9973107238980237,2.4382533315862984,4.267375634944906,0.342346106511091,0.103334647942153,0.06574811518870687,0.03624341753764441,0.9923163539943534,1,2.334039525403883,4.201274060832076,1.3231804168037462
242600,-0.125668,-0.05109,0.073356,0.068359,-0.04248,-1.006348,-0.118944,-0.075528,-0.008036,0.07397,-0.041986,-0.994086,2.436573,4.267017,0.341648,2.4184946740289477,4.251763242591312,0.14112664955989,0.9977180766589328,2.4365970641576586,4.267047344056809,0.34230392542273935,0.10332783925666397,0.0657493550732988,0.037124902073953484,0.9934802190255222,1,2.3323862548487586,4.200946848010035,1.3233845712087735
242650,-0.064692,-0.05109,0.012381,0.071289,-0.04248,-1.005371,-0.125578,-0.076579,0.052618,0.074204,-0.042469,-0.99418,2.43674,4.266248,0.341647,2.446052013603132,4.264675312967804,0.1562140558624607,0.9978495487682498,2.436725134048212,4.266258958336702,0.3423013421212672,0.10333472006249272,0.06574688472365098,0.037124097219759296,0.993855853623571,1,2.332511583908891,4.200155966830582,1.3236276033220191
242700,-0.125668,-0.05109,0.012381,0.069336,-0.041992,-1.006836,-0.158813,-0.129073,0.035647,0.074278,-0.04189,-0.99351,2.436405,4.266665,0.341676,2.414368682332379,4.271880635345583,0.20773087615229469,0.9971630325498434,2.4364361789909377,4.266657875608266,0.342330076585808,0.1033455180630648,0.06576034683196533,0.03748340335950788,0.9918943787138382,1,2.3322245776749657,4.200555696088158,1.3239013617710724
242750,-0.125668,-0.112065,-0.048595,0.067383,-0.041992,-1.004883,-0.100314,-0.05897,0.041931,0.074049,-0.042306,-0.994167,2.435242,4.266152,0.341646,2.4367069985796688,4.2558848002516685,0.12368738115507176,0.9978181577451876,2.4352592993372544,4.266138149131019,0.34229951755965093,0.1033350630526978,0.06574592286004988,0.038027877439963574,0.9937661649862501,1,2.3310438009613392,4.200032595908136,1.3241158160341224
242800,-0.125668,-0.112065,-0.048595,0.066895,-0.039063,-1.003906,-0.149063,-0.081157,0.037144,0.07448,-0.041982,-0.994001,2.435791,4.267167,0.341692,2.4184710854554874,4.281334002063114,0.17374093747300895,0.9976711616183962,2.4358413989184258,4.267156260325306,0.34234579726080244,0.10333707178506896,0.06574811231767774,0.036853862468595455,0.9933461760525606,1,2.3316252184446644,4.20105015795915,1.3244053656929322
242850,-0.064692,-0.112065,0.073356,0.068359,-0.043457,-1.006836,-0.069832,-0.026929,0.054904,0.073649,-0.042628,-0.993997,2.436444,4.26671,0.341678,2.455650081559725,4.2336407699214575,0.09282310316402917,0.9976328771617343,2.436449255904734,4.266672042759295,0.3423301849718782,0.10333313958254717,0.06573884572125098,0.03709449766162131,0.9932367918906695,1,2.3322337065288856,4.200565631058016,1.3246351573458062
242900,-0.125668,0.009886,0.012381,0.068848,-0.042969,-1.005371,-0.047421,-0.085864,0.02228,0.07442,-0.042528,-0.994323,2.437694,4.265094,0.341706,2.449094210302584,4.276420835864959,0.10058715691876374,0.998010618937995,2.4376700350769855,4.2650435398313,0.34235835198845016,0.10334973104422508,0.06572221994530422,0.036424013418677854,0.9943160541085573,1,2.333451660759103,4.198936198074823,1.324908591627743
242950,-0.003717,-0.05109,0.012381,0.068359,-0.041504,-1.007324,-0.13122,-0.115902,0.057484,0.074292,-0.042405,-0.993989,2.436966,4.264987,0.34167,2.442839070748396,4.270541781373802,0.18427254885088012,0.9976630781030237,2.4369515377251276,4.264966807450075,0.342323512186956,0.10334272306725706,0.06572470758439208,0.038134696950944694,0.9933230802943533,1,2.3327365260170807,4.198862623690604,1.3251197014603433
243000,-0.064692,-0.05109,0.012381,0.067871,-0.041016,-1.004883,-0.09902,-0.062853,0.046363,0.074415,-0.041785,-0.994088,2.436744,4.265735,0.341638,2.4069254028141374,4.277274686891786,0.12611497840462885,0.9977447219574754,2.4366880763376955,4.26571156457405,0.3422916146539024,0.10333287804191199,0.06573725243715667,0.038223302311650394,0.9935563484499298,1,2.332473675657615,4.199608326396269,1.3253331584547983
243050,-0.125668,-0.112065,0.012381,0.069336,-0.043457,-1.005371,-0.068511,-0.096362,0.050267,0.07411,-0.042256,-0.9941,2.436995,4.266158,0.341596,2.4339944410270498,4.259672371656365,0.12847631475879126,0.9977538131402957,2.4369435877031624,4.266169348788082,0.3422502069832963,0.10331760505130755,0.06573899289738425,0.03779260555611716,0.9935823232579876,1,2.3327232341282698,4.2000617442453025,1.3255364684889785
243100,-0.003717,-0.112065,0.134332,0.069336,-0.043457,-1.005859,-0.112524,-0.043859,0.046718,0.0746,-0.042515,-0.993653,2.437336,4.266483,0.341584,2.4499953392387135,4.2896025164049005,0.12949067140531784,0.9973559894210291,2.4372658237411287,4.2664626456289545,0.34223695432419177,0.10332757961369882,0.06576855530473998,0.037224655419444995,0.9924456840600832,1,2.333044692054182,4.200353541169857,1.3257696212029906
243150,-0.125668,-0.05109,0.012381,0.065918,-0.041504,-1.007813,-0.13513,-0.05762,0.036152,0.074305,-0.042223,-0.993976,2.437418,4.266071,0.341589,2.4323989295083126,4.271374964083046,0.15128499067653736,0.9976433748238897,2.4373310188707453,4.266053414253286,0.34224259074469426,0.10332854493426327,0.06575943404879514,0.037311276344452055,0.9932667852111133,1,2.333112442997316,4.199944521126277,1.326020197698497
243200,-0.064692,-0.05109,0.073356,0.067871,-0.044434,-1.004395,-0.074351,-0.074212,0.015799,0.074389,-0.042142,-0.993437,2.436858,4.266242,0.34153,2.4290538570566724,4.278507790926359,0.1062313538744565,0.9971091938468926,2.4367762684119914,4.266245970656728,0.342185130185718,0.1033108878770639,0.06575921000630311,0.03641010838166302,0.9917405538482644,1,2.3325578078054527,4.200135684874231,1.3262082653628076
243250,-0.064692,-0.112065,0.012381,0.067383,-0.04248,-1.004395,-0.086707,-0.097676,0.081981,0.074399,-0.042342,-0.993901,2.438159,4.266747,0.341552,2.439429902537301,4.27705774027949,0.1542063201882465,0.9975807004779113,2.438081941982039,4.26680304782309,0.342209700788977,0.103317782636648,0.06577093297724913,0.035524209868679595,0.993087715651175,1,2.33385890810847,4.200688189503091,1.326477025178378
243300,-0.125668,-0.05109,0.195308,0.070313,-0.041992,-1.007324,-0.118322,-0.051649,0.080745,0.074145,-0.04259,-0.993756,2.439153,4.266998,0.341582,2.4540579831336404,4.263082988969747,0.15227432452649398,0.9974278804309612,2.439074509297216,4.2670139568844005,0.3422383548321517,0.10333059154655252,0.06578420117182897,0.035743932049010704,0.9926510869456034,1,2.3348463598482896,4.2008939385616415,1.3267502326770537
243350,-0.003717,0.009886,-0.10957,0.066895,-0.041504,-1.005859,-0.096446,-0.08122,0.036579,0.074292,-0.042496,-0.994319,2.439307,4.266768,0.341602,2.4472634748215483,4.2691156669677515,0.131288013759825,0.9979957339793591,2.439219169660813,4.266781951220992,0.3422582745443099,0.10333999391771467,0.065786729998737,0.03602887788917902,0.9942735256553118,1,2.3349951066575017,4.200662663235235,1.327015383686066
243400,-0.125668,-0.05109,0.012381,0.070313,-0.042969,-1.007813,-0.12611,-0.051369,0.076978,0.074357,-0.042651,-0.994,2.440034,4.26731,0.341597,2.456966001585609,4.2741723009344605,0.1564228843392168,0.9976893661105144,2.439999047871964,4.267350702730406,0.3422541296343182,0.10333745590542379,0.06579558645972879,0.035955431275044,0.993398188887184,1,2.3357776632330824,4.201231128444391,1.3272561460320356
243450,-0.186644,-0.112065,0.012381,0.070313,-0.043945,-1.006348,-0.091267,-0.0506,0.062533,0.073522,-0.042627,-0.993947,2.439664,4.266451,0.341651,2.4557159216891065,4.226578402128158,0.121656900248198,0.9975736486204916,2.439632087084427,4.266486318820816,0.34230821004443457,0.10334801340544501,0.0657715259091356,0.035898215317369,0.9930675674871188,1,2.3354047765496366,4.2003613359291965,1.3275533975518667
243500,-0.064692,0.009886,0.012381,0.070313,-0.043945,-1.005371,-0.108267,-0.10817,0.042693,0.074084,-0.042034,-0.994385,2.438593,4.265656,0.341613,2.4205291233496804,4.257009753527452,0.15888733252843035,0.998026464797903,2.4386061963789643,4.2656981424862925,0.3422708162279428,0.10334051041029453,0.06576012041204296,0.034769180805838774,0.9943613279940087,1,2.3343780860965895,4.199572256383819,1.327761608739363
243550,-0.186644,-0.05109,0.012381,0.067871,-0.040527,-1.001953,-0.155806,-0.088718,0.071494,0.074613,-0.042424,-0.994306,2.437636,4.265354,0.341576,2.44315406448842,4.287561905608888,0.19302275823332338,0.9980036659156118,2.4376058469497934,4.265363390233488,0.34223301995733696,0.10333569797038791,0.0657626820325753,0.03477561202797985,0.9942961883303195,1,2.3333804906125626,4.1992388819145425,1.3279699339687088
243600,-0.186644,-0.173041,0.195308,0.069824,-0.040527,-1.003906,-0.062953,-0.046634,0.0152,0.074236,-0.042322,-0.993897,2.437132,4.265437,0.341515,2.4382888440092456,4.267742556344494,0.07980507606036097,0.9975637232723532,2.4370845484462365,4.265406597845159,0.3421705368877862,0.1033198318084652,0.06576497130827685,0.03544963319993069,0.9930392093495806,1,2.3328639837831755,4.199284018631916,1.328153659297815
243650,-0.125668,0.009886,0.012381,0.066895,-0.043457,-1.000977,-0.06809,-0.131094,0.029858,0.074266,-0.041942,-0.994719,2.437816,4.264934,0.341501,2.414427569037111,4.266020749415449,0.15070960520152654,0.9983688992957463,2.4378096866285386,4.26491199836673,0.3421571595114982,0.10331988852565038,0.06576144945732744,0.034599425050699774,0.995339712273561,1,2.3335889169657844,4.198788208646729,1.3283856102079232
243700,-0.125668,-0.05109,0.012381,0.070313,-0.043945,-1.003906,-0.08839,-0.060219,0.022515,0.073825,-0.042324,-0.993481,2.437485,4.264966,0.341455,2.4394237294841874,4.245968320910752,0.10929796560778246,0.9971188238931206,2.437466046030425,4.2649535204193665,0.34211051513648433,0.10330627536363333,0.06576024333662048,0.03606416754713436,0.9917680682660588,1,2.333244803131759,4.19882800484057,1.3285842418098073
243750,0.057259,-0.112065,0.134332,0.068359,-0.04248,-1.003906,-0.089468,-0.073693,-0.000797,0.074721,-0.042239,-0.993837,2.437931,4.265695,0.341454,2.433659475689078,4.295793696752298,0.11591296942965443,0.9975366376885613,2.4379485875532594,4.265686736531374,0.342110678843342,0.10330320281600588,0.06576942982940656,0.0354677535864832,0.9929618219673179,1,2.3337221508545705,4.199556838595657,1.3288284009095974
243800,-0.125668,-0.05109,0.073356,0.067383,-0.041504,-1.006836,-0.097742,-0.046259,0.057219,0.074242,-0.042224,-0.994162,2.438481,4.266154,0.341454,2.432001921441989,4.266972570333551,0.12234135689128185,0.9978240440999606,2.4384851640174947,4.266145720448545,0.34211016402138217,0.10330260257091832,0.06577779040129234,0.03488290677233556,0.9937829831427446,1,2.3342600914529164,4.2000147473410046,1.3290726264053212
243850,-0.003717,-0.05109,-0.048595,0.068848,-0.041504,-1.005859,-0.1036,-0.113333,0.031363,0.073663,-0.042452,-0.994073,2.439032,4.264078,0.341445,2.445336930507891,4.234152557543827,0.15671938826450288,0.9977021294965747,2.4390425690116078,4.264082209551558,0.3421008429275335,0.10331287365541407,0.06575892017044171,0.03347523215315596,0.9934346557044991,1,2.3348174309248324,4.197949559699305,1.3293093729111851
243900,-0.125668,-0.112065,0.073356,0.070801,-0.041504,-1.005371,-0.087385,-0.062286,0.044142,0.074399,-0.042341,-0.99412,2.438968,4.264935,0.34146,2.4388356261812634,4.276120901895769,0.11603534024166949,0.9977988504112439,2.4389682653199425,4.264910770527073,0.3421149033104206,0.10331080994807591,0.06576528267390473,0.03405869710435545,0.9937110011749827,1,2.334746760735692,4.198779941312482,1.3295674681561682
243950,-0.186644,-0.05109,0.012381,0.069336,-0.041992,-1.003906,-0.07114,-0.002382,0.056317,0.074267,-0.042254,-0.993735,2.43948,4.265862,0.341528,2.434772268294298,4.270222681259363,0.09076440939597415,0.9974017435467014,2.4394551049205324,4.265789430672001,0.34218017779809135,0.10331903521082912,0.06576672019773545,0.03361393040999793,0.9925764101334326,1,2.3352340757291694,4.199658235564869,1.3298754861724866
244000,-0.125668,-0.05109,0.012381,0.069336,-0.041992,-1.008301,-0.146807,-0.05495,0.053638,0.073897,-0.042525,-0.994369,2.439681,4.26696,0.341556,2.448808506816339,4.246283014083218,0.16567689275514555,0.9980174599650048,2.4396737157229333,4.266906768375511,0.34220919516999604,0.10332230964120169,0.0657812146386008,0.03382189674920054,0.9943355999000137,1,2.3354456061069317,4.200770010824485,1.3301478227943442
244050,-0.064692,-0.112065,0.073356,0.069336,-0.041016,-1.003906,-0.111743,-0.054127,0.076036,0.074307,-0.042207,-0.993524,2.438468,4.2662,0.341511,2.4325831651266894,4.273425026390662,0.14559431126936245,0.9971925088336755,2.4384711063769067,4.2661695768065115,0.3421652839787761,0.10331073496391506,0.06576673746207497,0.03481747557520581,0.9919785966676443,1,2.3342489904301935,4.200035566318856,1.330349790916406
244100,0.057259,-0.05109,-0.10957,0.068359,-0.04248,-1.003418,-0.048781,-0.049245,0.092145,0.07482,-0.042019,-0.99415,2.437786,4.266804,0.341471,2.420237662290171,4.300157303096411,0.11530549427932739,0.997846607079966,2.437756098483463,4.266783157079405,0.34212604955708237,0.10330404629891642,0.06578563097326769,0.03509860631953714,0.9938474487999028,1,2.333532783074196,4.200647094709082,1.3305562319116073
244150,-0.064692,0.009886,0.012381,0.066406,-0.042969,-1.006348,-0.065216,-0.061726,0.057987,0.07432,-0.04227,-0.994582,2.438165,4.266661,0.34145,2.4336213392885493,4.269636732751703,0.10689114977864163,0.9982502542068296,2.438133447168179,4.266654226317359,0.34210504452617413,0.10330561733442145,0.0657956412523585,0.0345923906653807,0.9950007263052273,1,2.333911800565084,4.200516730281501,1.3307811680445227
244200,-0.125668,-0.05109,0.012381,0.067871,-0.04248,-1.002441,-0.133159,-0.04688,0.055477,0.07441,-0.042152,-0.993788,2.436811,4.267234,0.341421,2.4287724609121173,4.278206058530896,0.15167976532814126,0.9974608905355637,2.4367714647519954,4.2672375963321985,0.34207661916461585,0.10329015441546843,0.06579347798406936,0.03572221187274113,0.9927454015301821,1,2.332554156661049,4.20110029850564,1.3309974553573942
244250,-0.125668,-0.112065,-0.048595,0.067871,-0.041504,-1.007813,-0.148988,-0.090371,0.076844,0.073691,-0.04192,-0.994567,2.435669,4.26667,0.341359,2.41353098587571,4.233759249774407,0.19044511577092232,0.9981739163943325,2.4356508787907347,4.266726937755465,0.3420183562454354,0.10327474486886197,0.06578351362971277,0.03636751212116477,0.9947826182695214,1,2.331433617438289,4.200586780747249,1.3311849416666852
244300,-0.125668,-0.05109,0.134332,0.069824,-0.040039,-1.003906,-0.100829,-0.10608,0.069724,0.074887,-0.042653,-0.994582,2.435238,4.265678,0.341346,2.4556450223392545,4.30201835574311,0.16211381747710463,0.9983089180719563,2.435221361733577,4.265717387810768,0.34200420273955107,0.10327558731794474,0.06577144963242022,0.037078304304780776,0.9951683373484467,1,2.3310124404080432,4.199580469859712,1.3314168482076283
244350,-0.064692,-0.05109,0.012381,0.068848,-0.040039,-1.00293,-0.069167,-0.060007,0.025243,0.074684,-0.042209,-0.994247,2.435666,4.267031,0.341378,2.4309314007627387,4.291919154906695,0.09498485661935802,0.997941078694529,2.4356905617624918,4.2670505528901,0.3420361286768741,0.10328753836133411,0.06580411040518688,0.03781421967075406,0.9941173676986542,1,2.331488541838551,4.200915908473985,1.3316939389982683
244400,-0.003717,-0.112065,0.134332,0.067871,-0.043945,-1.003906,-0.12492,-0.051465,0.022825,0.074319,-0.04253,-0.993608,2.435345,4.267195,0.341363,2.4509695473258053,4.273694331793594,0.1370205577641545,0.997290816324406,2.435368497160777,4.2671825164569555,0.34201902336872897,0.10328776584937227,0.0658151589794937,0.03822578009853452,0.9922594752125885,1,2.3311652063124333,4.201043749374348,1.331922289511773
244450,-0.186644,0.009886,0.012381,0.069336,-0.041504,-1.005371,-0.102117,-0.032646,0.060651,0.074138,-0.042703,-0.993972,2.434793,4.267123,0.341379,2.4600270625988383,4.261740105347905,0.12317543101609184,0.997647395644874,2.4348051582206516,4.267086764466095,0.34203368293338177,0.10329114419180556,0.0658123091714287,0.039802868900354324,0.9932782732710687,1,2.3306071583146926,4.2009482737627035,1.332181908626968
244500,-0.064692,-0.05109,0.012381,0.069824,-0.041016,-1.005859,-0.075076,-0.046577,-0.016085,0.074711,-0.042459,-0.994091,2.435526,4.266912,0.341415,2.4456954264768815,4.294089282615945,0.08980283920901388,0.9977982844658533,2.435526128416508,4.266856393611989,0.34206970408981635,0.10330330767524035,0.06581218716705503,0.03986942663695038,0.9937093841881522,1,2.3313366631533987,4.2007209078017285,1.3324631159652678
244550,-0.003717,-0.112065,0.073356,0.067871,-0.041992,-1.005859,-0.087448,-0.067911,0.072539,0.074626,-0.042248,-0.994502,2.43645,4.267887,0.341469,2.43255167864732,4.287497800127646,0.1323667750834778,0.9981924470681993,2.436456889232637,4.267869995569171,0.34212566319026844,0.10331240435319816,0.0658221989380749,0.03932954172602247,0.994835563051998,1,2.3322701942172297,4.201734068694943,1.332762728555374
244600,-0.064692,-0.05109,0.134332,0.069336,-0.044922,-1.004883,-0.109556,-0.065555,0.016148,0.07399,-0.042585,-0.99444,2.437936,4.267578,0.341538,2.4520845306925962,4.251294610748827,0.12868851178329788,0.9980976484918698,2.4379386283107505,4.2675768810661445,0.3421949702638185,0.1033350786252524,0.06582368539273385,0.040763087100815484,0.9945647099767708,1,2.333757630646965,4.2014425076497535,1.33307669837054
244650,-0.064692,0.009886,0.012381,0.070313,-0.040527,-1.006348,-0.105419,-0.086084,0.035727,0.074169,-0.042203,-0.99418,2.437715,4.267315,0.34154,2.430749865000699,4.26271949908501,0.14071261189388817,0.9978356609031368,2.4376919432272546,4.267316907032024,0.34219732397140346,0.10332604629311322,0.06580154627368956,0.040814515470825215,0.9938161740089623,1,2.3335062717131905,4.20117848075132,1.3333225781395197
244700,-0.064692,-0.05109,0.012381,0.066895,-0.041016,-1.005371,-0.116303,-0.079656,0.004773,0.07458,-0.042515,-0.994427,2.437732,4.268166,0.34158,2.448090736490362,4.2851374197444985,0.14104696974412462,0.9981256233330551,2.437697393452265,4.268153260104433,0.342236278705071,0.10333153135797007,0.06580964869081517,0.03940217666573216,0.9946446380944431,1,2.333513750330932,4.202015386466396,1.3336054988810233
244750,-0.186644,-0.05109,-0.10957,0.070313,-0.041504,-1.007324,-0.123547,-0.055321,0.06289,0.074269,-0.042916,-0.994509,2.43841,4.269071,0.341692,2.4709490517703703,4.266911058469647,0.1492629436598381,0.9982012915729973,2.4384023345040853,4.269078514433351,0.3423495222827227,0.10335178473843201,0.065810676449428,0.03788913392740099,0.9948608330657066,1,2.3342158200962118,4.202938300006917,1.3339608048138436
244800,-0.064692,0.009886,0.073356,0.068359,-0.041992,-1.005371,-0.041887,-0.068493,0.032404,0.074421,-0.042091,-0.994033,2.438939,4.269269,0.341672,2.424664835626339,4.27779841168152,0.08657846749625452,0.9977032337378686,2.438943845093986,4.269251060661096,0.3423289227802011,0.10335047425235874,0.0658214648501763,0.03813300993518877,0.9934378106796247,1,2.3347542794941933,4.2031082551186945,1.334185767630024
244850,-0.125668,0.009886,0.134332,0.066895,-0.04248,-1.003418,-0.099867,-0.09096,0.039298,0.074712,-0.042448,-0.994344,2.4384,4.269753,0.341652,2.4444412159666564,4.2930620279137175,0.14068216693312624,0.9980499516477118,2.438408710754565,4.2697217851512015,0.3423076335676238,0.10334099340945725,0.06582419818167756,0.037368784627243086,0.9944284332791766,1,2.3342176726887396,4.20357687059269,1.3344093636493308
244900,-0.125668,-0.05109,0.073356,0.070313,-0.041992,-1.005371,-0.108967,-0.048478,0.027696,0.074597,-0.042413,-0.993553,2.439185,4.270337,0.341657,2.4443702617041376,4.2898787031693475,0.12243770656542043,0.9972517930728427,2.439210900853917,4.270287375112878,0.34231155245733796,0.10334332855832935,0.06583776317747406,0.0374641726681029,0.9921479802081221,1,2.335018428866163,4.204140074412582,1.3346582952270174
244950,-0.064692,-0.173041,0.012381,0.069336,-0.042969,-1.001953,-0.129711,-0.107654,0.022251,0.07482,-0.042364,-0.994134,2.439629,4.27106,0.341658,2.440124499736596,4.300163145259977,0.1700277454946692,0.9978452539607531,2.439606807193362,4.270986122037924,0.34231226981284085,0.1033468406880661,0.06585755170859678,0.03629239335109985,0.9938435827450088,1,2.3354129393338323,4.204835751363086,1.3349043067246218
245000,-0.125668,-0.173041,0.073356,0.070313,-0.040527,-1.005859,-0.062017,-0.089377,0.077199,0.074124,-0.042472,-0.994051,2.439325,4.270607,0.341631,2.4465416580219523,4.260643719400993,0.13339431029470483,0.9977152042346553,2.4392747843946285,4.2705438622287755,0.34228473644115776,0.10334788039428912,0.06586341765853312,0.03673602454405535,0.9934720120990151,1,2.335078050571086,4.20438856033476,1.335122894925663
245050,-0.186644,-0.173041,0.073356,0.069824,-0.040527,-1.007324,-0.103895,-0.056508,0.051089,0.074419,-0.042737,-0.994778,2.440336,4.270692,0.341749,2.4599909958759922,4.274380159383718,0.1288309396457233,0.9984727878184764,2.4403041755636603,4.270631635356875,0.34240317600612974,0.10337147636707497,0.06585117191207537,0.037081390098646055,0.9956365366242182,1,2.3361113786391976,4.204477121139667,1.3354840236090357
245100,-0.186644,0.009886,0.073356,0.069336,-0.041016,-1.007813,-0.094167,-0.075246,0.026822,0.073991,-0.042079,-0.993991,2.439814,4.270386,0.341752,2.424076696837082,4.253353410012583,0.12348604815524707,0.9976288981394835,2.439797641748036,4.270333924532187,0.3424065501093932,0.10337622576676135,0.06585197460466946,0.03722776905979324,0.9932254232556672,1,2.335607348940297,4.204179726140808,1.335733017463007
245150,-0.125668,0.009886,0.073356,0.072266,-0.04248,-1.007324,-0.133164,-0.095967,0.029148,0.074366,-0.042333,-0.994296,2.438209,4.270355,0.34169,2.4379442883639157,4.273480283806898,0.16670909360019925,0.9979714026268488,2.438208690790055,4.270295923922441,0.34234430525018067,0.10336349069945899,0.0658579905705516,0.03445909543232789,0.9942040075052823,1,2.334020026561099,4.204141176190369,1.3359173713538102
245200,-0.125668,-0.112065,0.012381,0.069824,-0.044922,-1.00293,-0.083786,-0.056978,0.038535,0.074371,-0.042369,-0.993995,2.437938,4.271564,0.341721,2.4407530005319282,4.275047030232663,0.10840448563136122,0.9976734124085896,2.4379467585106607,4.271531339928918,0.3423756056904852,0.10336690021741611,0.06587401282608084,0.03390836305833226,0.9933526068816847,1,2.333760416569912,4.205376167204745,1.3361930529700783
245250,-0.186644,0.070862,0.073356,0.070313,-0.041992,-1.004395,-0.106029,-0.10371,0.02086,0.07464,-0.042396,-0.993557,2.438298,4.270814,0.341742,2.4433818706309958,4.292328214037726,0.14977667555731097,0.9972582727984762,2.4383157780225555,4.270780534239582,0.34239657926329753,0.1033805968770626,0.06587324022418052,0.03427893847356863,0.992166493709932,1,2.3341222942730737,4.204618781881229,1.3364592301988159
245300,-0.186644,-0.112065,0.073356,0.068359,-0.040039,-1.004395,-0.150779,-0.065385,-0.028183,0.074345,-0.042322,-0.993725,2.436636,4.271328,0.341683,2.4387103684625044,4.274721329993402,0.1667446747425536,0.9974004744003283,2.436629293394001,4.271247864877248,0.34233536384695623,0.10336467848071182,0.06588328120819938,0.03312277243579136,0.9925727840009381,1,2.332428796268414,4.205079201911719,1.3366437317471338
245350,-0.125668,-0.05109,0.073356,0.069336,-0.041992,-1.007324,-0.105302,-0.074508,0.001525,0.074007,-0.042409,-0.994252,2.436713,4.271006,0.3417,2.4424237618102493,4.253099443420139,0.1290049568543783,0.997904103024935,2.436690402917589,4.270952587058056,0.3423527683158426,0.10337229014592365,0.06588260274158075,0.03262958867594669,0.9940117229283858,1,2.332484489559551,4.204777941896225,1.3369060391198457
245400,-0.125668,-0.05109,0.012381,0.068359,-0.042969,-1.006348,-0.146071,-0.04266,0.063057,0.074291,-0.042462,-0.993993,2.437408,4.271492,0.341768,2.4461088713770605,4.270457023736169,0.16472036270601156,0.9976694132697465,2.4373734194265997,4.271463480335126,0.34242196576926326,0.10338500131224812,0.06588273856223616,0.032576968037008366,0.9933411807707041,1,2.333168474008491,4.2052877386257785,1.3372189492143405
245450,-0.247619,-0.112065,0.012381,0.069336,-0.04248,-1.003906,-0.127896,-0.079985,0.043338,0.074199,-0.042095,-0.993786,2.437777,4.271749,0.341855,2.425496956301777,4.26613830929129,0.15694957561267886,0.997440772388015,2.4377393161109,4.271738078994397,0.34250983916535555,0.10340604087537195,0.06588404258638031,0.03365780502532439,0.9926879211086143,1,2.3335251796032646,4.205555337773416,1.3375499180389765
245500,-0.186644,-0.112065,0.012381,0.067383,-0.041504,-1.00293,-0.079463,-0.068364,0.003713,0.073969,-0.04254,-0.994511,2.437985,4.272383,0.341913,2.4493218847791343,4.249798848736375,0.10488942384244467,0.9981649130689778,2.437963199259587,4.272337621703576,0.3425665179008819,0.10340946479797068,0.06587550344844455,0.03373119919480563,0.9947568944827937,1,2.333747781190586,4.2061533344455455,1.3378498884719354
245550,-0.125668,0.009886,0.012381,0.069336,-0.041016,-1.006836,-0.072256,-0.011548,-0.013134,0.074164,-0.042761,-0.994079,2.43883,4.271927,0.341979,2.4630993800919705,4.262762195824601,0.0743423687812004,0.9977584177835837,2.438815905365449,4.271845084158457,0.3426303146934916,0.10342518352594009,0.06586340738644847,0.03319501134371559,0.9935954793816676,1,2.33459564886132,4.205657831581632,1.3381576622545373
