I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
2002.000000,128238.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.846697,-11.653193,0.000000,0.000000,-4.452735,-53.180153,7.848661,4.452735,10.048027,-45.000000,55.048027,3.440502,3.440502,0.000000,0.000000,-7.039279,20.195642,4.578321,7.039279,15.884812,20.195642,-4.310830,-0.297299,-0.297299,3.660502,-2.097299,3.890415,-0.868866,1.000000,0.000000,0.000000
2002.000000,128258.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.387094,-12.257779,0.000000,0.000000,-4.783116,-53.740734,5.934359,4.783116,10.793564,-45.000000,55.793564,3.487098,3.487098,0.000000,0.000000,-7.044961,19.702684,5.218501,7.044961,15.897635,19.702684,-3.805050,-0.262417,-0.262417,3.707098,-2.062417,3.865828,-0.759139,1.000000,0.000000,0.000000
2002.000000,128278.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.303635,-13.481683,0.000000,0.000000,-4.836283,-53.884369,1.520519,4.836283,10.913539,-45.000000,55.913540,3.494596,3.494596,0.000000,0.000000,-7.125877,19.094648,6.436722,7.125877,16.080231,19.094648,-3.014418,-0.207891,-0.207891,3.714596,-2.007891,3.825367,-0.715237,1.000000,0.000000,0.000000
2002.000000,128298.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.460364,-13.899422,0.000000,0.000000,-4.648469,-53.659931,-2.375919,4.648469,10.489719,-45.000000,55.489719,3.468107,3.468107,0.000000,0.000000,-7.224014,18.454796,6.773544,7.224014,16.301685,18.454796,-2.153111,-0.148490,-0.148490,3.688107,-1.948490,3.847228,-0.649602,1.000000,0.000000,0.000000
2002.000000,128318.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.214135,-14.077546,0.000000,0.000000,-4.337088,-53.241047,-4.434334,4.337088,9.787057,-45.000000,54.787056,3.424191,3.424191,0.000000,0.000000,-7.322678,17.807386,6.853532,7.322678,16.524330,17.807386,-1.283056,-0.088487,-0.088487,3.644191,-1.888487,3.965428,-0.513347,1.000000,0.000000,0.000000
2002.000000,128338.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351647,-16.111149,0.000000,0.000000,-4.015617,-52.798134,-4.688735,4.015617,9.061629,-45.000000,54.061630,3.378852,3.378852,0.000000,0.000000,-7.536793,16.977196,8.788471,7.536793,17.007504,16.977196,0.030308,0.002090,0.002090,3.598852,-1.797910,4.073849,-0.326280,1.000000,0.000000,0.000000
2002.000000,128358.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345426,-19.520189,0.000000,0.000000,-3.720104,-52.386173,-4.361044,3.720104,8.394773,-45.000000,53.394775,3.337173,3.337173,0.000000,0.000000,-7.939227,15.845202,11.983397,7.939227,17.915632,15.845202,2.070430,0.142788,0.142788,3.557173,-1.657212,4.146564,-0.201054,1.000000,0.000000,0.000000
2002.000000,128378.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.110823,-22.815495,0.000000,0.000000,-3.400570,-51.929829,-4.830926,3.400570,7.673714,-45.000000,52.673714,3.292107,3.292107,0.000000,0.000000,-8.502763,14.439938,14.876267,8.502763,19.187305,14.439938,4.747368,0.327405,0.327405,3.512107,-1.472595,4.216109,-0.253995,1.000000,0.000000,0.000000
2002.000000,128398.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.403423,-24.215996,0.000000,0.000000,-2.964064,-51.287098,-6.803993,2.964064,6.688697,-45.000000,51.688698,3.230544,3.230544,0.000000,0.000000,-9.070374,13.006433,15.713233,9.070374,20.468176,13.006433,7.461742,0.514603,0.514603,3.450544,-1.285397,4.246278,-0.290846,1.000000,0.000000,0.000000
2002.000000,128418.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.544225,-23.660666,0.000000,0.000000,-2.304857,-50.294449,-10.508289,2.304857,5.201133,-45.000000,50.201134,3.137571,3.137571,0.000000,0.000000,-9.565139,11.628183,14.590291,9.565139,21.584660,11.628183,9.956476,0.686654,0.686654,3.357571,-1.113346,4.194652,-0.311676,1.000000,0.000000,0.000000
