I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20
273322.000000,1000.000000,1013.193726,-46.799999,-22.575127,-3.391482,-0.340503,0.000000,-3.731986,79.000000,79.000000,4.854440,0.530344,0.000000,5.384784,44.325432,-3.511986,3.584784,-2.180217,2.812093,-1.735487
273341.000000,1000.000000,1012.866943,-46.799999,-23.547022,-3.255417,-0.344922,0.000000,-3.600338,79.000000,79.000000,4.596555,0.536582,0.000000,5.133137,46.167461,-3.380338,3.333137,-2.270710,2.724836,-1.950861
273362.000000,1000.000000,1012.668701,-44.400002,-22.998627,-2.996192,-0.348854,0.000000,-3.345047,68.200005,68.200005,3.417374,0.537579,0.000000,3.954953,43.790192,-3.125046,2.154953,-2.297432,2.683759,-2.149618
273381.000000,1000.000000,1010.907715,-44.400002,-22.701515,-3.037788,-0.352977,0.000000,-3.390765,65.800003,65.800003,3.546581,0.541389,0.000000,4.087970,40.467281,-3.170765,2.287970,-2.380700,2.519392,-2.333303
273402.000000,1000.000000,1010.101807,-39.000000,-22.300180,-2.337975,-0.354214,0.000000,-2.692189,62.000000,62.000000,3.502265,0.544023,0.000000,4.046288,36.983818,-2.472188,2.246288,-2.522852,2.452263,-2.534676
273421.000000,1000.000000,1009.007080,-39.000000,-21.197071,-2.492410,-0.357774,0.000000,-2.850184,64.400002,64.400002,4.400989,0.549262,0.000000,4.950251,32.964367,-2.630184,3.150251,-2.481756,2.330505,-2.727597
273442.000000,1000.000000,1010.049561,-38.400002,-20.870373,-2.454148,-0.361280,0.000000,-2.815428,69.800003,69.800003,5.689113,0.552272,0.000000,6.241385,29.163481,-2.595428,4.441384,-2.471595,2.092636,-2.915439
273462.000000,1000.000000,1009.569092,-34.000000,-20.986685,-1.821864,-0.362585,0.000000,-2.184449,69.800003,69.800003,6.187928,0.561554,0.000000,6.749482,25.600517,-1.964449,4.949482,-2.312692,1.916231,-3.107496
273482.000000,1000.000000,1007.853516,-22.800001,-21.052961,-0.244586,-0.362641,0.000000,-0.607226,52.600002,52.600002,4.310927,0.562200,0.000000,4.873127,21.807669,-0.387226,3.073127,-2.103737,1.783328,-3.286326
273501.000000,1000.000000,1007.036804,-15.600000,-20.605947,0.700833,-0.362363,0.000000,0.338470,42.799999,42.799999,3.487355,0.563217,0.000000,4.050571,17.890322,0.558470,2.250571,-1.975700,1.726472,-3.476281
273522.000000,1000.000000,1005.937866,0.000000,-19.076464,2.670705,-0.361823,0.000000,2.308881,16.600000,16.600000,0.278872,0.563250,0.000000,0.842122,14.608061,2.528881,-0.957878,-1.666277,1.788640,-3.663761
273541.000000,1000.000000,1005.155823,0.000000,-17.717983,2.480518,-0.358457,0.000000,2.122061,6.800000,6.800000,-0.635123,0.563083,0.000000,-0.072040,11.336592,2.342061,-1.872040,-1.337817,1.899620,-3.839433
273561.000000,1000.000000,1004.659607,0.000000,-16.966862,2.375361,-0.355064,0.000000,2.020297,0.000000,0.000000,-1.143133,0.562603,0.000000,-0.580530,8.165237,2.240297,-2.380530,-0.894497,1.912212,-4.015617
273581.000000,1000.000000,1003.047668,0.000000,-16.465281,2.305139,-0.351771,0.000000,1.953369,0.000000,0.000000,-0.819811,0.561432,0.000000,-0.258379,5.855790,2.173369,-2.058379,-0.397601,1.674052,-4.188668
273602.000000,1000.000000,1000.418518,0.000000,-18.246090,2.554453,-0.348121,0.000000,2.206331,0.000000,0.000000,-0.957169,0.560064,0.000000,-0.397104,6.836919,2.426331,-2.197104,0.102831,1.184864,-4.365870
273621.000000,1000.000000,997.854980,0.000000,-20.620770,2.886908,-0.343997,0.000000,2.542911,0.000000,0.000000,-0.855051,0.558843,0.000000,-0.296208,6.107509,2.762911,-2.096208,0.691813,0.568062,-4.550087
273642.000000,1000.000000,997.254089,0.000000,-24.819004,3.474661,-0.339033,0.000000,3.135627,0.000000,0.000000,-0.815821,0.557678,0.000000,-0.258144,5.827294,3.355627,-2.058144,1.323754,-0.150937,-4.747334
273662.000000,1000.000000,996.405762,0.000000,-28.960293,4.054441,-0.332952,0.000000,3.721489,0.000000,0.000000,-0.912262,0.556309,0.000000,-0.355953,6.516159,3.941489,-2.155953,1.896528,-0.909572,-4.956728
273682.000000,1000.000000,995.018311,0.000000,-32.123440,4.497282,-0.326848,0.000000,4.170433,0.000000,0.000000,-1.250522,0.554612,0.000000,-0.695910,8.932302,4.390433,-2.495910,2.468109,-1.500747,-5.172135
273701.000000,1000.000000,993.496887,0.000000,-35.124039,4.917366,-0.319824,0.000000,4.597542,0.000000,0.000000,-1.822421,0.552009,0.000000,-1.270412,13.017290,4.817542,-3.070412,3.013633,-1.947566,-5.382393
273721.000000,1000.000000,988.792969,0.000000,-37.227928,5.211910,-0.312378,0.000000,4.899532,0.000000,0.000000,-2.463823,0.548489,0.000000,-1.915334,17.598736,5.119532,-3.715334,3.489259,-2.282459,-5.603458
273741.000000,1000.000000,987.121643,0.000000,-38.562317,5.398725,-0.304665,0.000000,5.094059,0.000000,0.000000,-2.974810,0.544239,0.000000,-2.430571,21.248640,5.314059,-4.230571,4.028444,-2.573846,-5.835255
273761.000000,1000.000000,986.776001,0.000000,-39.788078,5.570331,-0.296708,0.000000,5.273623,0.000000,0.000000,-3.418044,0.539356,0.000000,-2.878688,24.414598,5.493623,-4.678688,4.485012,-2.912090,-6.066705
273781.000000,1000.000000,985.108948,0.000000,-41.558300,5.818162,-0.288396,0.000000,5.529766,0.000000,0.000000,-3.821118,0.533897,0.000000,-3.287221,27.293701,5.749765,-5.087221,4.971435,-3.230371,-6.305597
273801.000000,1000.000000,984.362061,0.000000,-42.858414,6.000178,-0.279825,0.000000,5.720353,0.000000,0.000000,-4.268928,0.527799,0.000000,-3.741129,30.492344,5.940353,-5.541129,5.478393,-3.567313,-6.565578
273821.000000,1000.000000,985.612610,0.000000,-42.518215,5.952550,-0.271321,0.000000,5.681229,0.000000,0.000000,-4.788112,0.520959,0.000000,-4.267153,34.200802,5.901229,-6.067153,5.928329,-3.919423,-6.847857
273841.000000,1000.000000,985.638611,0.000000,-40.973202,5.736248,-0.263126,0.000000,5.473122,0.000000,0.000000,-5.222085,0.513499,0.000000,-4.708586,37.300606,5.693122,-6.508586,6.412909,-4.259386,-7.140508
273862.000000,1000.000000,984.950073,0.000000,-40.053104,5.607435,-0.254715,0.000000,5.352720,0.000000,0.000000,-5.494148,0.505257,0.000000,-4.988891,39.243916,5.572720,-6.788891,6.803843,-4.661612,-7.449884
273881.000000,1000.000000,984.223511,0.000000,-39.196869,5.487562,-0.247268,0.000000,5.240294,0.000000,0.000000,-5.714866,0.497501,0.000000,-5.217365,40.820473,5.460294,-7.017365,7.150605,-5.021998,-7.768498
273901.000000,1000.000000,983.964417,0.000000,-38.835052,5.436907,-0.239501,0.000000,5.197407,0.000000,0.000000,-5.938625,0.489018,0.000000,-5.449607,42.418751,5.417407,-7.249607,7.502213,-5.428561,-8.108713
273921.000000,1000.000000,983.555725,0.000000,-34.204044,4.788566,-0.232660,0.000000,4.555906,0.000000,0.000000,-5.353035,0.481371,0.000000,-4.871665,38.235966,4.775906,-6.671665,7.779675,-5.829948,-8.447357
273941.000000,1000.000000,983.755493,0.000000,-31.913887,4.467944,-0.226277,0.000000,4.241667,0.000000,0.000000,-4.858954,0.474429,0.000000,-4.384525,34.706818,4.461667,-6.184525,7.967094,-6.212991,-8.779619
273961.000000,1000.000000,984.880798,0.000000,-28.712700,4.019778,-0.220535,0.000000,3.799243,0.000000,0.000000,-4.447484,0.468076,0.000000,-3.979408,31.767742,4.019243,-5.779408,8.047164,-6.575311,-9.118434
273981.000000,1000.000000,987.447266,0.000000,-24.771521,3.468013,-0.215580,0.000000,3.252433,0.000000,0.000000,-4.175387,0.462111,0.000000,-3.713276,29.824192,3.472433,-5.513276,8.142579,-6.836112,-9.460668
274001.000000,1000.000000,989.015625,0.000000,-21.569790,3.019771,-0.211266,0.000000,2.808504,0.000000,0.000000,-4.000731,0.456395,0.000000,-3.544336,28.576653,3.028504,-5.344336,8.121042,-6.989473,-9.772076
274021.000000,1000.000000,989.879944,0.000000,-19.329250,2.706095,-0.207400,0.000000,2.498695,0.000000,0.000000,-3.858117,0.450884,0.000000,-3.407233,27.557981,2.718695,-5.207233,7.940557,-6.961507,-10.062012
274041.000000,1000.000000,990.404114,0.000000,-18.069670,2.529754,-0.203786,0.000000,2.325967,0.000000,0.000000,-3.589615,0.445756,0.000000,-3.143859,25.640106,2.545967,-4.943859,7.688867,-6.757216,-10.344233
274062.000000,1000.000000,991.438538,0.000000,-16.963243,2.374854,-0.200224,0.000000,2.174630,0.000000,0.000000,-3.235483,0.440903,0.000000,-2.794580,23.110594,2.394630,-4.594581,7.216658,-6.529889,-10.610922
274081.000000,1000.000000,994.137268,0.000000,-15.309423,2.143319,-0.197315,0.000000,1.946004,0.000000,0.000000,-2.871775,0.437005,0.000000,-2.434770,20.512682,2.166004,-4.234770,6.775024,-6.281482,-10.875930
274101.000000,1000.000000,995.587219,0.000000,-12.604623,1.764647,-0.194794,0.000000,1.569853,0.000000,0.000000,-2.486040,0.433454,0.000000,-2.052586,17.757429,1.789853,-3.852586,6.362013,-6.064538,-11.127283
274121.000000,1000.000000,998.636230,0.000000,-6.822810,0.955193,-0.193430,0.000000,0.761763,0.000000,0.000000,-2.264726,0.430218,0.000000,-1.834507,16.176613,0.981763,-3.634507,5.993249,-5.806974,-11.373984
274141.000000,1000.000000,1002.175232,0.000000,0.028265,-0.003957,-0.193436,0.000000,-0.197393,0.000000,0.000000,-2.114314,0.427198,0.000000,-1.687116,15.102242,0.022607,-3.487116,5.649194,-5.525630,-11.621745
274161.000000,1000.000000,1004.321777,0.000000,7.768512,-1.087592,-0.194989,0.000000,-1.282581,0.000000,0.000000,-1.845817,0.424561,0.000000,-1.421256,13.184408,-1.062581,-3.221256,5.309706,-5.258753,-11.844385
274181.000000,1000.000000,1007.354736,0.000000,9.558136,-1.338139,-0.196901,0.000000,-1.535040,0.000000,0.000000,-1.937107,0.421794,0.000000,-1.515313,13.836475,-1.315040,-3.315313,4.923495,-4.978367,-12.058933
274201.000000,1000.000000,1008.890991,0.000000,10.876122,-1.522657,-0.199076,0.000000,-1.721733,0.000000,0.000000,-1.681504,0.419392,0.000000,-1.262113,12.010745,-1.501733,-3.062113,4.540535,-4.726285,-12.285187
274221.000000,1000.000000,1010.684021,0.000000,9.155651,-1.281791,-0.200907,0.000000,-1.482698,0.000000,0.000000,-1.293769,0.417543,0.000000,-0.876225,9.241206,-1.262698,-2.676225,4.097598,-4.450834,-12.499827
274241.000000,1000.000000,1014.115417,0.000000,7.588878,-1.062443,-0.202425,0.000000,-1.264868,0.000000,0.000000,-0.956208,0.416177,0.000000,-0.540031,6.830058,-1.044868,-2.340031,3.559615,-4.227696,-12.704755
274262.000000,1000.000000,1018.556152,0.000000,5.816785,-0.814350,-0.203647,0.000000,-1.017997,0.000000,0.000000,-0.754918,0.415045,0.000000,-0.339873,5.392274,-0.797997,-2.139873,3.047928,-4.006022,-12.910187
274281.000000,1000.000000,1022.122620,0.000000,4.787849,-0.670299,-0.204556,0.000000,-0.874855,0.000000,0.000000,-0.444830,0.414441,0.000000,-0.030389,3.177357,-0.654855,-1.830389,2.578019,-3.764140,-13.106098
274301.000000,1000.000000,1026.289917,0.000000,4.344410,-0.608217,-0.205425,0.000000,-0.813643,0.000000,0.000000,-0.118449,0.414272,0.000000,0.295823,0.846064,-0.593643,-1.504177,2.153085,-3.560800,-13.296831
274321.000000,1000.000000,1028.627686,0.000000,4.578187,-0.640946,-0.206341,0.000000,-0.847287,0.000000,0.000000,-0.197521,0.413990,0.000000,0.216468,1.410867,-0.627287,-1.583531,1.808582,-3.321112,-13.474470
274341.000000,1000.000000,1030.045654,0.000000,5.634262,-0.788797,-0.207468,0.000000,-0.996264,0.000000,0.000000,-0.324086,0.413527,0.000000,0.089441,2.314900,-0.776264,-1.710559,1.568794,-3.029959,-13.636686
274361.000000,1000.000000,1031.187134,0.000000,5.551455,-0.777204,-0.208578,0.000000,-0.985782,0.000000,0.000000,-0.387173,0.412974,0.000000,0.025801,2.765521,-0.765782,-1.774199,1.380430,-2.720377,-13.791751
274381.000000,1000.000000,1031.879395,0.000000,1.485011,-0.207901,-0.208875,0.000000,-0.416776,0.000000,0.000000,-0.343191,0.412484,0.000000,0.069293,2.451364,-0.196776,-1.730707,1.299485,-2.520216,-13.947085
274401.000000,1000.000000,1031.700317,0.000000,-4.680835,0.655317,-0.207939,0.000000,0.447378,0.000000,0.000000,-0.412823,0.411894,0.000000,-0.000929,2.948733,0.667378,-1.800929,1.296202,-2.415035,-14.091459
274421.000000,1000.000000,1033.666992,0.000000,-10.795549,1.511377,-0.205780,0.000000,1.305597,0.000000,0.000000,-0.615349,0.411015,0.000000,-0.204334,4.395349,1.525597,-2.004334,1.338686,-2.235568,-14.226696
274441.000000,1000.000000,1035.024048,0.000000,-15.803073,2.212430,-0.202619,0.000000,2.009811,0.000000,0.000000,-0.757887,0.409932,0.000000,-0.347955,5.413478,2.229811,-2.147955,1.355834,-2.070040,-14.345632
274462.000000,1000.000000,1034.251221,0.000000,-19.818916,2.774648,-0.198457,0.000000,2.576191,0.000000,0.000000,-0.773657,0.408772,0.000000,-0.364885,5.526121,2.796191,-2.164885,1.379739,-1.927819,-14.439473
274481.000000,1000.000000,1033.462280,0.000000,-22.462296,3.144721,-0.194189,0.000000,2.950532,0.000000,0.000000,-0.648904,0.407891,0.000000,-0.241013,4.635030,3.170532,-2.041013,1.365039,-1.849395,-14.510970
274501.000000,1000.000000,1034.602417,0.000000,-22.775623,3.188587,-0.189634,0.000000,2.998953,0.000000,0.000000,-0.571323,0.407075,0.000000,-0.164248,4.080875,3.218953,-1.964248,1.390896,-1.864588,-14.570857
274521.000000,1000.000000,1036.380127,0.000000,-22.397591,3.135663,-0.185155,0.000000,2.950508,0.000000,0.000000,-0.613605,0.406198,0.000000,-0.207407,4.382893,3.170508,-2.007407,1.584054,-1.959494,-14.619493
274541.000000,1000.000000,1036.228638,0.000000,-21.200106,2.968015,-0.180915,0.000000,2.787100,0.000000,0.000000,-0.769361,0.405099,0.000000,-0.364262,5.495435,3.007100,-2.164262,1.907273,-2.020722,-14.654693
274561.000000,1000.000000,1035.135010,0.000000,-21.505583,3.010782,-0.176613,0.000000,2.834168,0.000000,0.000000,-0.873129,0.403852,0.000000,-0.469277,6.236632,3.054168,-2.269277,2.307071,-2.122658,-14.682327
274581.000000,1000.000000,1035.769775,0.000000,-22.073668,3.090313,-0.172199,0.000000,2.918115,0.000000,0.000000,-1.004350,0.402417,0.000000,-0.601933,7.173929,3.138115,-2.401933,2.703076,-2.167564,-14.703110
274601.000000,1000.000000,1032.955444,0.000000,-21.960135,3.074419,-0.167807,0.000000,2.906612,0.000000,0.000000,-1.104702,0.400839,0.000000,-0.703863,7.890725,3.126612,-2.503863,3.139904,-2.141401,-14.706479
274621.000000,1000.000000,1031.352661,0.000000,-20.496229,2.869472,-0.163707,0.000000,2.705765,0.000000,0.000000,-1.161408,0.399180,0.000000,-0.762228,8.295773,2.925765,-2.562228,3.534346,-2.174825,-14.691518
274641.000000,1000.000000,1030.143555,0.000000,-18.483437,2.587681,-0.160011,0.000000,2.427670,0.000000,0.000000,-1.192765,0.397476,0.000000,-0.795290,8.519752,2.647670,-2.595289,3.868897,-2.256991,-14.648020
274662.000000,1000.000000,1028.731567,0.000000,-16.081816,2.251454,-0.156634,0.000000,2.094820,0.000000,0.000000,-1.331316,0.395479,0.000000,-0.935837,9.509398,2.314821,-2.735837,4.136450,-2.376626,-14.599764
274681.000000,1000.000000,1027.739380,0.000000,-13.254713,1.855660,-0.154115,0.000000,1.701545,0.000000,0.000000,-1.394434,0.393586,0.000000,-1.000847,9.960240,1.921545,-2.800847,4.350597,-2.516920,-14.532321
274701.000000,1000.000000,1026.511353,0.000000,-9.726860,1.361760,-0.152170,0.000000,1.209591,0.000000,0.000000,-1.545938,0.391378,0.000000,-1.154560,11.042411,1.429591,-2.954560,4.479507,-2.644939,-14.442059
274721.000000,1000.000000,1027.065063,0.000000,-5.546861,0.776560,-0.151060,0.000000,0.625500,0.000000,0.000000,-1.689445,0.388964,0.000000,-1.300481,12.067465,0.845500,-3.100481,4.629170,-2.688691,-14.333272
274741.000000,1000.000000,1025.734619,0.000000,-5.057832,0.708097,-0.150049,0.000000,0.558048,0.000000,0.000000,-1.671651,0.386576,0.000000,-1.285075,11.940366,0.778048,-3.085075,4.663707,-2.679159,-14.224250
274761.000000,1000.000000,1028.076660,0.000000,-4.764929,0.667090,-0.149096,0.000000,0.517994,0.000000,0.000000,-1.618816,0.384264,0.000000,-1.234552,11.562970,0.737994,-3.034552,4.515447,-2.704953,-14.086565
274781.000000,1000.000000,1027.228516,0.000000,-4.109807,0.575373,-0.148274,0.000000,0.427099,0.000000,0.000000,-1.581352,0.382005,0.000000,-1.199348,11.295375,0.647099,-2.999348,4.241467,-2.788419,-13.937965
274801.000000,1000.000000,1025.466064,0.000000,-2.604243,0.364594,-0.147753,0.000000,0.216841,0.000000,0.000000,-1.544689,0.379798,0.000000,-1.164891,11.033494,0.436841,-2.964891,3.910740,-2.759749,-13.773457
274821.000000,1000.000000,1025.342407,0.000000,-1.166592,0.163323,-0.147520,0.000000,0.015803,0.000000,0.000000,-1.465443,0.377704,0.000000,-1.087739,10.467452,0.235803,-2.887739,3.684272,-2.794811,-13.610147
274841.000000,1000.000000,1016.337097,0.000000,-0.048655,0.006812,-0.147510,0.000000,-0.140698,0.000000,0.000000,-1.327798,0.375808,0.000000,-0.951990,9.484268,0.079302,-2.751990,3.442062,-2.839936,-13.436750
274862.000000,1000.000000,1016.412109,0.000000,0.464125,-0.064977,-0.147607,0.000000,-0.212585,0.000000,0.000000,-1.257392,0.373921,0.000000,-0.883470,8.981369,0.007415,-2.683470,3.246630,-2.930170,-13.247609
274881.000000,1000.000000,1018.146301,0.000000,0.627128,-0.087798,-0.147727,0.000000,-0.235525,0.000000,0.000000,-1.241075,0.372237,0.000000,-0.868838,8.864820,-0.015525,-2.668838,2.967808,-2.898028,-13.037062
274901.000000,1000.000000,1019.363892,0.000000,1.200675,-0.168094,-0.147967,0.000000,-0.316061,0.000000,0.000000,-1.166894,0.370570,0.000000,-0.796323,8.334954,-0.096061,-2.596323,2.619943,-2.775511,-12.824644
274921.000000,1000.000000,1017.916077,0.000000,1.996961,-0.279575,-0.148366,0.000000,-0.427941,0.000000,0.000000,-0.893536,0.369294,0.000000,-0.524242,6.382397,-0.207941,-2.324242,2.241196,-2.750077,-12.604166
274941.000000,1000.000000,1014.828857,0.000000,2.875056,-0.402508,-0.148941,0.000000,-0.551449,0.000000,0.000000,-0.640603,0.368379,0.000000,-0.272225,4.575739,-0.331449,-2.072225,1.895774,-2.794043,-12.366899
274961.000000,1000.000000,1013.968079,0.000000,2.543139,-0.356039,-0.149450,0.000000,-0.505489,0.000000,0.000000,-0.615155,0.367500,0.000000,-0.247655,4.393965,-0.285489,-2.047655,1.633088,-2.886481,-12.120683
274981.000000,1000.000000,1015.571289,0.000000,1.539006,-0.215461,-0.149758,0.000000,-0.365218,0.000000,0.000000,-0.701514,0.366498,0.000000,-0.335016,5.010812,-0.145218,-2.135016,1.370674,-2.960447,-11.869217
275001.000000,1000.000000,1016.349121,0.000000,1.516651,-0.212331,-0.150061,0.000000,-0.362392,0.000000,0.000000,-1.061246,0.364982,0.000000,-0.696265,7.580330,-0.142392,-2.496265,1.165659,-2.979258,-11.616284
275021.000000,1000.000000,1016.917297,0.000000,2.819070,-0.394670,-0.150625,0.000000,-0.545294,0.000000,0.000000,-1.374975,0.363017,0.000000,-1.011958,9.821250,-0.325294,-2.811958,0.989755,-2.904663,-11.361384
275041.000000,1000.000000,1014.355225,0.000000,3.896481,-0.545507,-0.151404,0.000000,-0.696911,0.000000,0.000000,-1.541216,0.360816,0.000000,-1.180400,11.008686,-0.476911,-2.980401,0.811246,-2.845996,-11.084715
275062.000000,1000.000000,1013.433350,0.000000,4.842988,-0.678018,-0.152421,0.000000,-0.830439,0.000000,0.000000,-1.580388,0.358445,0.000000,-1.221943,11.288486,-0.610439,-3.021943,0.692390,-2.783489,-10.810464
275081.000000,1000.000000,1014.856812,0.000000,3.877868,-0.542901,-0.153158,0.000000,-0.696059,0.000000,0.000000,-1.574197,0.356309,0.000000,-1.217888,11.244263,-0.476059,-3.017888,0.649090,-2.688226,-10.538777
275101.000000,1000.000000,1013.219910,0.000000,1.804318,-0.252604,-0.153519,0.000000,-0.406123,0.000000,0.000000,-1.411126,0.354293,0.000000,-1.056834,10.079473,-0.186123,-2.856833,0.507976,-2.657224,-10.259428
275121.000000,1000.000000,1011.914124,0.000000,0.755459,-0.105764,-0.153670,0.000000,-0.259434,0.000000,0.000000,-1.099729,0.352722,0.000000,-0.747007,7.855204,-0.039434,-2.547007,0.319692,-2.550634,-9.970278
275141.000000,1000.000000,1009.299316,0.000000,0.138176,-0.019345,-0.153697,0.000000,-0.173042,0.000000,0.000000,-0.756584,0.351641,0.000000,-0.404944,5.404175,0.046958,-2.204944,0.260004,-2.476923,-9.682769
275161.000000,1000.000000,1008.398071,0.000000,-0.513817,0.071934,-0.153595,0.000000,-0.081660,0.000000,0.000000,-0.402382,0.351066,0.000000,-0.051316,2.874158,0.138340,-1.851316,0.216053,-2.439407,-9.409057
275181.000000,1000.000000,1011.967590,0.000000,-2.231808,0.312453,-0.153148,0.000000,0.159305,0.000000,0.000000,-0.263254,0.350690,0.000000,0.087435,1.880389,0.379305,-1.712564,0.228586,-2.458584,-9.124816
275201.000000,1000.000000,1011.038879,0.000000,-2.122695,0.297177,-0.152724,0.000000,0.144454,0.000000,0.000000,-0.209562,0.350391,0.000000,0.140829,1.496869,0.364454,-1.659171,0.102616,-2.510889,-8.825153
