I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
60454.000000,542.256165,561.091370,551.673767,0.542062,0.010000,-0.083475,0.064646,-0.914408,-7.277455,-2.020630,9.754519
60464.000000,534.334106,564.074402,549.204224,-0.246954,0.010000,-0.085904,0.057230,-0.938977,-7.265940,-2.036357,9.756587
60474.000000,536.351135,560.144897,548.248047,-0.095618,0.010000,-0.147461,0.031968,-1.006657,-7.235147,-2.043373,9.759889
60484.000000,536.341003,564.099854,550.220459,0.197244,0.010000,-0.156332,0.027146,-1.025371,-7.246245,-2.034039,9.759491
60494.000000,535.342468,560.126831,547.734619,-0.248587,0.010000,-0.142895,0.033301,-1.007051,-7.254035,-2.027689,9.759487
60504.000000,539.301758,562.103149,550.702454,0.296783,0.010000,-0.144203,0.031932,-1.011868,-7.260140,-2.024290,9.759020
60514.000000,536.325073,561.109070,548.717041,-0.198537,0.010000,-0.162451,0.025792,-1.029617,-7.265133,-2.014090,9.754818
60524.000000,541.315918,558.170105,549.743042,0.102597,0.010000,-0.173254,0.011413,-1.078053,-7.235932,-2.017203,9.771830
60534.000000,535.370178,558.172974,546.771606,-0.297141,0.010000,-0.184844,0.015037,-1.110997,-7.236904,-2.005306,9.770734
60544.000000,535.368347,559.162476,547.265381,0.049376,0.010000,-0.165518,0.025153,-1.060439,-7.243656,-1.986319,9.769701
60554.000000,533.405823,559.183777,546.294800,-0.097060,0.010000,-0.163792,0.030479,-0.988598,-7.230362,-1.971978,9.770866
60564.000000,535.393188,561.171387,548.282288,0.198752,0.010000,-0.145958,0.033065,-0.964709,-7.232256,-1.951031,9.770252
60574.000000,538.383545,560.196472,549.290039,0.100774,0.010000,-0.127631,0.035865,-0.958047,-7.223387,-1.934345,9.770475
60584.000000,542.371521,558.236145,550.303833,0.101382,0.010000,-0.121791,0.033208,-0.978122,-7.208715,-1.920400,9.774061
60594.000000,536.437256,559.243286,547.840271,-0.246358,0.010000,-0.123724,0.029334,-0.985157,-7.200377,-1.904145,9.775288
60604.000000,538.431274,555.288208,546.859741,-0.098056,0.010000,-0.131538,0.023450,-0.970381,-7.192870,-1.897800,9.770653
60614.000000,534.462952,554.294617,544.378784,-0.248092,0.010000,-0.100165,0.033762,-0.920611,-7.196483,-1.890460,9.769359
60624.000000,536.452820,554.301575,545.377197,0.099838,0.010000,-0.099858,0.036725,-0.931465,-7.189137,-1.896575,9.771416
60634.000000,537.436401,561.234314,549.335327,0.395817,0.010000,-0.122683,0.038741,-0.974851,-7.193727,-1.904933,9.776412
60644.000000,536.439697,554.287964,545.363831,-0.397152,0.010000,-0.126608,0.037674,-0.986128,-7.196642,-1.910544,9.778415
60654.000000,532.466492,557.255432,544.860962,-0.050288,0.010000,-0.128823,0.034279,-0.991008,-7.201544,-1.914228,9.778915
60664.000000,538.412354,556.260193,547.336304,0.247538,0.010000,-0.124077,0.032147,-0.992647,-7.204062,-1.915961,9.782274
60674.000000,537.430847,560.236938,548.833862,0.149757,0.010000,-0.136790,0.022103,-1.015435,-7.195529,-1.916112,9.790030
60684.000000,536.453430,555.293762,545.873596,-0.296026,0.010000,-0.156752,0.009951,-1.028349,-7.181391,-1.924114,9.806211
60694.000000,536.442749,559.249084,547.845947,0.197232,0.010000,-0.202410,0.000708,-1.049929,-7.193262,-1.913388,9.805901
60704.000000,540.370117,558.217224,549.293701,0.144780,0.010000,-0.185448,0.009993,-1.025765,-7.227803,-1.906280,9.804847
60714.000000,533.393616,564.128235,548.760925,-0.053281,0.010000,-0.124945,0.026405,-0.975034,-7.258760,-1.904076,9.804592
60724.000000,540.324036,558.169556,549.246826,0.048590,0.010000,-0.104838,0.035222,-0.960694,-7.265164,-1.910351,9.804483
60734.000000,535.344482,556.163452,545.753967,-0.349283,0.010000,-0.130041,0.036558,-0.968067,-7.282446,-1.916119,9.801268
60744.000000,537.304138,558.122192,547.713135,0.195914,0.010000,-0.135107,0.037296,-0.979885,-7.300598,-1.920390,9.802069
60754.000000,536.275940,561.057617,548.666748,0.095361,0.010000,-0.131691,0.045382,-0.961008,-7.331253,-1.920429,9.797103
60764.000000,535.216248,555.039001,545.127625,-0.353914,0.010000,-0.090472,0.068015,-0.889531,-7.391751,-1.905736,9.771420
60774.000000,539.181519,559.004395,549.092957,0.396538,0.010000,-0.042822,0.073178,-0.872753,-7.388980,-1.914273,9.773225
60784.000000,538.214905,554.073853,546.144409,-0.294858,0.010000,-0.065664,0.056072,-0.924268,-7.366889,-1.921729,9.772369
60794.000000,538.281738,559.099243,548.690491,0.254607,0.010000,-0.170968,0.020730,-1.099342,-7.308094,-1.935212,9.788235
