I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
-3.000000,42.000000,-27.081579,34.810616,4.674438,1.743166,-0.174317,0.542865,0.000000,-0.131452,1.720286,0.809000
-1.000000,41.000000,-9.894701,-106.359413,2.699595,2.427387,-0.242739,0.541894,0.000000,-0.200845,1.810092,0.809000
1.000000,41.000000,9.073355,-73.915649,-2.057655,-0.781169,0.078117,0.542207,0.000000,0.120323,1.850891,0.809000
-3.000000,45.000000,-21.335537,-3.692464,5.802148,3.928473,-0.392847,0.540635,0.000000,-0.352212,1.832241,0.808000
0.000000,35.000000,6.530037,37.161701,1.311184,2.056089,-0.205609,0.539813,0.000000,-0.165796,1.665011,0.808000
0.000000,33.000000,11.393055,40.267433,-1.414910,-0.427031,0.042703,0.539984,0.000000,0.082687,1.437798,0.810000
-1.000000,33.000000,8.682055,30.072926,-2.482517,-1.897506,0.189751,0.540743,0.000000,0.230493,1.181648,0.812000
0.000000,36.000000,17.894625,132.413513,-4.842853,-4.004579,0.400458,0.542344,0.000000,0.442802,0.942354,0.813000
-2.000000,30.000000,-1.880122,-21.676388,-2.542638,-2.958720,0.295872,0.543528,0.000000,0.339400,0.831489,0.812000
2.000000,39.000000,25.862274,-97.957840,-11.201197,-8.855309,0.885531,0.547070,0.000000,0.932601,0.822439,0.813000
2.000000,38.000000,23.560350,-146.518997,-15.318087,-13.478718,1.347872,0.552461,0.000000,1.400333,0.901549,0.814000
-4.000000,38.000000,-26.610809,0.720883,-1.441766,-4.867598,0.486760,0.554408,0.000000,0.541168,0.886257,0.814000
0.000000,38.000000,3.403192,41.652874,-3.845136,-4.136138,0.413614,0.556063,0.000000,0.469677,0.840045,0.815000
3.000000,38.000000,23.861832,10.538191,-9.906312,-8.264065,0.826406,0.559369,0.000000,0.885775,0.863358,0.815000
0.000000,41.000000,-1.445895,-131.830566,-7.196705,-7.500486,0.750049,0.562369,0.000000,0.812417,0.900809,0.816000
2.000000,34.000000,19.570627,-97.316452,-12.483958,-11.065615,1.106562,0.566795,0.000000,1.173357,0.946884,0.819000
0.000000,39.000000,8.722920,16.873888,-10.126572,-10.393832,1.039383,0.570953,0.000000,1.110336,0.824463,0.819000
2.000000,37.000000,25.086004,-26.144699,-15.167509,-13.808875,1.380888,0.576476,0.000000,1.457364,0.749385,0.819000
1.000000,38.000000,10.852663,-118.904404,-14.586672,-14.365303,1.436530,0.582222,0.000000,1.518753,0.888465,0.819000
0.000000,33.000000,-1.767222,-133.692963,-11.397246,-12.241983,1.224198,0.587119,0.000000,1.311317,1.067818,0.818000
0.000000,34.000000,-0.658428,81.806282,-7.226572,-8.654006,0.865401,0.590581,0.000000,0.955981,1.039422,0.820000
0.000000,31.000000,-1.196485,67.285629,-4.756860,-5.866025,0.646603,0.593167,0.600000,0.739770,1.009348,0.822000
3.000000,39.000000,19.574823,-65.550339,-10.896369,-9.464685,1.026469,0.597273,0.800000,1.123742,1.128099,0.822000
0.000000,41.000000,-6.705085,-84.177216,-5.792235,-6.837449,0.763745,0.600328,0.800000,0.864073,1.288484,0.824000
0.000000,44.000000,-7.874493,-7.659511,-2.531100,-3.756728,0.435673,0.602071,0.600000,0.537743,1.431524,0.822000
4.000000,37.000000,23.385944,-172.352753,-12.058432,-9.695687,1.029569,0.606189,0.600000,1.135758,1.669042,0.822000
9.000000,37.000000,69.264709,-101.529007,-28.987801,-23.497082,2.349708,0.615588,0.000000,2.465296,1.795438,0.822000
1.000000,37.000000,9.617597,21.004530,-19.039173,-20.307936,2.030794,0.623711,0.000000,2.154505,1.728180,0.822000
-1.000000,38.000000,-4.062255,-77.201393,-14.077698,-15.850883,1.585088,0.630051,0.000000,1.715140,1.697824,0.822000
0.000000,40.000000,5.136708,4.549476,-12.572939,-13.505873,1.350587,0.635454,0.000000,1.486041,1.635794,0.822000
1.000000,36.000000,12.144969,117.106575,-11.458110,-12.040923,1.204092,0.640270,0.000000,1.344362,1.536470,0.822000
0.000000,40.000000,1.549043,179.771271,-6.376561,-7.988693,0.798869,0.643465,0.000000,0.942335,1.511058,0.821000
1.000000,43.000000,8.940556,225.093674,-5.122940,-5.938560,0.593856,0.645841,0.000000,0.739697,1.498971,0.821000
0.000000,47.000000,0.218080,154.895370,-2.053881,-3.159498,0.315950,0.647105,0.000000,0.463054,1.348286,0.823000
0.000000,48.000000,3.120073,90.553993,-1.879915,-2.244096,0.224410,0.648002,0.000000,0.372412,1.152320,0.821000
0.000000,47.000000,9.306114,-169.169907,-6.731080,-5.454041,0.545404,0.650184,0.000000,0.695588,1.050083,0.825000
-1.000000,40.000000,13.387185,-136.582123,-9.746135,-8.524564,0.852456,0.653594,0.000000,1.006050,0.845882,0.823000
-4.000000,35.000000,-7.512026,-45.908783,-4.356310,-5.542635,0.554264,0.655811,0.000000,0.710074,0.603168,0.824000
-2.000000,38.000000,6.811628,235.719833,-2.623255,-3.454139,0.345414,0.657192,0.000000,0.502606,0.270743,0.823000
-1.000000,34.000000,7.062005,140.256699,-2.572905,-2.823713,0.282371,0.658322,0.000000,0.440693,0.019000,0.824000
-2.000000,39.000000,-12.029658,20.470541,1.918886,0.569097,-0.056910,0.658094,0.000000,0.101184,0.055600,0.825000
1.000000,42.000000,6.599943,-41.396103,-2.161160,-1.384103,0.138410,0.658648,0.000000,0.297058,0.151869,0.824000
-1.000000,38.000000,-11.559238,-161.881989,0.232552,-0.227564,0.022756,0.658739,0.000000,0.181495,0.326267,0.824000
-8.000000,48.000000,-65.629265,-159.718552,17.293427,12.306786,-1.230679,0.653816,0.000000,-1.076862,0.455769,0.820000
-3.000000,44.000000,-15.077795,-85.941681,11.934905,12.040746,-1.204075,0.649000,0.000000,-1.055075,0.344700,0.818000
-1.000000,43.000000,10.584894,4.304524,5.313316,7.228007,-0.722801,0.646109,0.000000,-0.576692,0.045189,0.821000
-5.000000,34.000000,-20.828335,-74.117821,10.270456,9.404546,-0.940455,0.642347,0.000000,-0.798108,-0.156111,0.822000
-3.000000,36.000000,-3.785183,25.471081,8.075332,8.453639,-0.845364,0.638965,0.000000,-0.706398,-0.380965,0.822000
0.000000,38.000000,16.774429,-37.307858,0.362908,2.665607,-0.266561,0.637899,0.000000,-0.128662,-0.517567,0.819000
