tick_ms,gx_dps,gy_dps,gz_dps,ax_g,ay_g,az_g,imu_shock_flag
2807.000000,0.000233,-0.142366,-0.711925,-0.040180,-0.011790,-0.999293,0
2808.000000,0.003830,-0.134789,-0.654420,-0.040326,-0.011593,-0.999293,0
2809.000000,0.007420,-0.122910,-0.589018,-0.040501,-0.011391,-0.999288,0
2810.000000,0.011002,-0.106511,-0.515334,-0.040702,-0.011187,-0.999280,0
2811.000000,0.014580,-0.085716,-0.433549,-0.040926,-0.010982,-0.999270,0
2812.000000,0.018156,-0.061203,-0.344821,-0.041171,-0.010778,-0.999259,0
2813.000000,0.021734,-0.034084,-0.251146,-0.041436,-0.010575,-0.999247,0
2814.000000,0.025316,-0.005484,-0.154606,-0.041718,-0.010375,-0.999235,0
2815.000000,0.028900,0.023825,-0.056680,-0.042016,-0.010180,-0.999224,0
2816.000000,0.032485,0.053484,0.041915,-0.042328,-0.009989,-0.999214,0
2817.000000,0.036069,0.083362,0.140916,-0.042652,-0.009804,-0.999206,0
2818.000000,0.039654,0.113348,0.240125,-0.042986,-0.009626,-0.999201,0
2819.000000,0.043240,0.143267,0.339235,-0.043329,-0.009456,-0.999199,0
2820.000000,0.046826,0.172946,0.437926,-0.043679,-0.009292,-0.999200,0
2821.000000,0.050414,0.202306,0.536036,-0.044036,-0.009137,-0.999204,0
2822.000000,0.053977,0.231186,0.632971,-0.044398,-0.008991,-0.999211,0
2823.000000,0.057406,0.258828,0.726115,-0.044761,-0.008856,-0.999222,0
2824.000000,0.060520,0.283866,0.810903,-0.045121,-0.008733,-0.999236,0
2825.000000,0.063166,0.305114,0.883436,-0.045476,-0.008624,-0.999251,0
2826.000000,0.065270,0.321974,0.941784,-0.045821,-0.008530,-0.999268,0
2827.000000,0.066805,0.334217,0.985211,-0.046154,-0.008454,-0.999286,0
2828.000000,0.067786,0.341993,1.014183,-0.046472,-0.008397,-0.999304,0
2829.000000,0.068302,0.346035,1.031026,-0.046772,-0.008359,-0.999321,0
2830.000000,0.068494,0.347502,1.039472,-0.047053,-0.008341,-0.999338,0
2831.000000,0.068503,0.347532,1.043209,-0.047314,-0.008344,-0.999355,0
2832.000000,0.068424,0.346882,1.044710,-0.047552,-0.008367,-0.999370,0
2833.000000,0.068302,0.345888,1.045094,-0.047768,-0.008412,-0.999383,0
2834.000000,0.068153,0.344673,1.044758,-0.047960,-0.008479,-0.999395,0
2835.000000,0.067990,0.343353,1.044081,-0.048127,-0.008566,-0.999405,0
2836.000000,0.067836,0.342113,1.043648,-0.048269,-0.008675,-0.999413,0
2837.000000,0.067713,0.341128,1.044033,-0.048386,-0.008805,-0.999419,0
2838.000000,0.067630,0.340473,1.045481,-0.048477,-0.008955,-0.999423,0
2839.000000,0.067533,0.339972,1.047165,-0.048544,-0.009125,-0.999424,0
2840.000000,0.067191,0.338977,1.045816,-0.048586,-0.009311,-0.999423,0
2841.000000,0.066229,0.336486,1.036222,-0.048606,-0.009512,-0.999419,0
2842.000000,0.064337,0.331701,1.014146,-0.048605,-0.009725,-0.999414,0
2843.000000,0.061368,0.324262,0.977611,-0.048584,-0.009945,-0.999408,0
2844.000000,0.057267,0.314035,0.925891,-0.048546,-0.010171,-0.999400,0
2845.000000,0.052066,0.301087,0.859387,-0.048491,-0.010400,-0.999390,0
2846.000000,0.045935,0.285820,0.780342,-0.048420,-0.010629,-0.999380,0
2847.000000,0.039154,0.268911,0.692480,-0.048336,-0.010858,-0.999369,0
2848.000000,0.032002,0.251060,0.599586,-0.048239,-0.011083,-0.999357,0
2849.000000,0.024674,0.232754,0.504278,-0.048131,-0.011305,-0.999344,0
2850.000000,0.017259,0.214229,0.407787,-0.048012,-0.011521,-0.999331,0
2851.000000,0.009789,0.195567,0.310557,-0.047884,-0.011729,-0.999318,0
2852.000000,0.002292,0.176837,0.212963,-0.047747,-0.011930,-0.999304,0
2853.000000,-0.005188,0.158143,0.115582,-0.047604,-0.012122,-0.999291,0
2854.000000,-0.012608,0.139593,0.019000,-0.047454,-0.012304,-0.999277,0
2855.000000,-0.019947,0.121239,-0.076508,-0.047298,-0.012476,-0.999263,0
2856.000000,-0.027167,0.103016,-0.171017,-0.047138,-0.012637,-0.999250,0
2857.000000,-0.034078,0.084664,-0.264641,-0.046978,-0.012789,-0.999238,0
2858.000000,-0.040337,0.065799,-0.357288,-0.046822,-0.012932,-0.999229,0
2859.000000,-0.045649,0.046121,-0.448746,-0.046672,-0.013067,-0.999224,0
2860.000000,-0.049864,0.025500,-0.538837,-0.046534,-0.013196,-0.999224,0
2861.000000,-0.052925,0.003917,-0.627164,-0.046411,-0.013318,-0.999230,0
2862.000000,-0.054869,-0.018482,-0.712470,-0.046305,-0.013434,-0.999241,0
2863.000000,-0.055879,-0.041355,-0.792788,-0.046220,-0.013542,-0.999257,0
2864.000000,-0.056246,-0.064150,-0.866337,-0.046156,-0.013640,-0.999275,0
2865.000000,-0.055829,-0.086348,-0.932160,-0.046112,-0.013726,-0.999295,0
2866.000000,-0.053832,-0.106845,-0.990423,-0.046087,-0.013790,-0.999314,0
2867.000000,-0.050487,-0.122163,-1.040347,-0.046080,-0.013831,-0.999334,0
2868.000000,-0.047159,-0.129923,-1.079374,-0.046093,-0.013850,-0.999349,0
2869.000000,-0.044161,-0.133916,-1.107946,-0.046123,-0.013845,-0.999363,0
2870.000000,-0.042400,-0.138068,-1.129038,-0.046167,-0.013816,-0.999383,0
2871.000000,-0.044304,-0.140337,-1.141399,-0.046228,-0.013765,-0.999410,0
2872.000000,-0.049639,-0.138639,-1.141069,-0.046310,-0.013691,-0.999446,0
2873.000000,-0.055289,-0.134528,-1.127516,-0.046412,-0.013595,-0.999489,0
2874.000000,-0.058760,-0.128701,-1.103933,-0.046535,-0.013476,-0.999535,0
2875.000000,-0.058477,-0.119622,-1.074098,-0.046674,-0.013333,-0.999583,0
2876.000000,-0.053435,-0.107328,-1.040703,-0.046823,-0.013166,-0.999632,0
2877.000000,-0.043598,-0.094545,-1.007160,-0.046984,-0.012977,-0.999681,0
2878.000000,-0.030124,-0.083923,-0.977670,-0.047156,-0.012769,-0.999726,0
2879.000000,-0.016859,-0.076549,-0.952234,-0.047330,-0.012547,-0.999768,0
2880.000000,-0.008850,-0.071520,-0.926093,-0.047507,-0.012315,-0.999811,0
2881.000000,-0.007054,-0.065696,-0.894837,-0.047688,-0.012078,-0.999857,0
2882.000000,-0.008427,-0.055344,-0.855690,-0.047873,-0.011837,-0.999904,0
2883.000000,-0.010433,-0.038231,-0.805577,-0.048058,-0.011591,-0.999950,0
2884.000000,-0.011967,-0.014778,-0.741917,-0.048245,-0.011341,-0.999994,0
2885.000000,-0.011607,0.011525,-0.666410,-0.048434,-0.011096,-1.000038,0
2886.000000,-0.007551,0.035720,-0.585373,-0.048621,-0.010857,-1.000081,0
2887.000000,-0.000642,0.054909,-0.503760,-0.048805,-0.010621,-1.000122,0
2888.000000,0.004471,0.069735,-0.420744,-0.048985,-0.010389,-1.000164,0
2889.000000,0.004482,0.081508,-0.333163,-0.049156,-0.010162,-1.000206,0
2890.000000,0.001079,0.089685,-0.242994,-0.049313,-0.009939,-1.000248,0
2891.000000,-0.003214,0.095019,-0.155992,-0.049452,-0.009721,-1.000287,0
2892.000000,-0.008670,0.102785,-0.072436,-0.049576,-0.009509,-1.000327,0
2893.000000,-0.015383,0.117846,0.011266,-0.049682,-0.009306,-1.000365,0
2894.000000,-0.020096,0.138692,0.093772,-0.049769,-0.009113,-1.000397,0
2895.000000,-0.018715,0.159936,0.170150,-0.049836,-0.008933,-1.000421,0
2896.000000,-0.010811,0.178573,0.238897,-0.049885,-0.008771,-1.000442,0
2897.000000,0.000309,0.196099,0.303092,-0.049918,-0.008625,-1.000461,0
2898.000000,0.011058,0.214230,0.366722,-0.049932,-0.008495,-1.000477,0
2899.000000,0.020116,0.230795,0.431179,-0.049923,-0.008383,-1.000489,0
2900.000000,0.028485,0.243588,0.494090,-0.049885,-0.008293,-1.000496,0
2901.000000,0.036766,0.255663,0.551718,-0.049820,-0.008224,-1.000497,0
2902.000000,0.043566,0.272827,0.601943,-0.049730,-0.008174,-1.000492,0
2903.000000,0.047720,0.296812,0.643749,-0.049617,-0.008142,-1.000479,0
2904.000000,0.048982,0.322423,0.676125,-0.049481,-0.008128,-1.000459,0
2905.000000,0.047150,0.342413,0.699431,-0.049320,-0.008131,-1.000434,0
2906.000000,0.043893,0.353946,0.715442,-0.049137,-0.008154,-1.000406,0
2907.000000,0.041913,0.358629,0.725589,-0.048933,-0.008196,-1.000375,0
2908.000000,0.040333,0.358168,0.731178,-0.048706,-0.008257,-1.000343,0
2909.000000,0.035440,0.351709,0.732642,-0.048450,-0.008338,-1.000308,0
2910.000000,0.026389,0.338262,0.728196,-0.048168,-0.008440,-1.000268,0
2911.000000,0.016428,0.321134,0.716461,-0.047860,-0.008562,-1.000224,0
2912.000000,0.008064,0.306533,0.698172,-0.047532,-0.008707,-1.000181,0
2913.000000,0.000809,0.297462,0.674658,-0.047186,-0.008874,-1.000138,0
2914.000000,-0.005186,0.291403,0.646940,-0.046829,-0.009067,-1.000097,0
2915.000000,-0.007398,0.284310,0.615953,-0.046465,-0.009280,-1.000054,0
2916.000000,-0.004007,0.275841,0.583806,-0.046094,-0.009510,-1.000002,0
2917.000000,0.004271,0.268763,0.552936,-0.045716,-0.009755,-0.999946,0
2918.000000,0.014098,0.263207,0.521014,-0.045340,-0.010015,-0.999890,0
2919.000000,0.019798,0.255583,0.481345,-0.044966,-0.010290,-0.999832,0
2920.000000,0.017556,0.243457,0.431347,-0.044594,-0.010574,-0.999769,0
2921.000000,0.009151,0.227616,0.374479,-0.044223,-0.010863,-0.999705,0
2922.000000,-0.000844,0.209802,0.313846,-0.043853,-0.011155,-0.999642,0
2923.000000,-0.009060,0.190707,0.249705,-0.043487,-0.011447,-0.999581,0
2924.000000,-0.013927,0.170316,0.181442,-0.043131,-0.011734,-0.999521,0
2925.000000,-0.015865,0.149023,0.110009,-0.042791,-0.012015,-0.999460,0
2926.000000,-0.017708,0.126966,0.039471,-0.042464,-0.012287,-0.999398,0
2927.000000,-0.021824,0.103535,-0.027076,-0.042152,-0.012553,-0.999333,0
2928.000000,-0.027657,0.079517,-0.091038,-0.041855,-0.012812,-0.999261,0
2929.000000,-0.034371,0.058348,-0.153982,-0.041576,-0.013069,-0.999186,0
2930.000000,-0.041960,0.043288,-0.216588,-0.041317,-0.013324,-0.999110,0
2931.000000,-0.048641,0.034010,-0.280277,-0.041077,-0.013573,-0.999031,0
2932.000000,-0.051164,0.027696,-0.343541,-0.040861,-0.013812,-0.998948,0
2933.000000,-0.047924,0.022646,-0.403223,-0.040671,-0.014039,-0.998865,0
2934.000000,-0.040196,0.018625,-0.459871,-0.040508,-0.014252,-0.998786,0
2935.000000,-0.030624,0.014532,-0.515450,-0.040371,-0.014445,-0.998711,0
2936.000000,-0.021192,0.007327,-0.568221,-0.040260,-0.014616,-0.998640,0
2937.000000,-0.012681,-0.006637,-0.613780,-0.040178,-0.014761,-0.998571,0
2938.000000,-0.004927,-0.027893,-0.650591,-0.040124,-0.014879,-0.998506,0
2939.000000,0.003210,-0.052233,-0.682332,-0.040100,-0.014970,-0.998446,0
2940.000000,0.012350,-0.074951,-0.713030,-0.040104,-0.015036,-0.998394,0
2941.000000,0.020204,-0.093940,-0.741864,-0.040137,-0.015077,-0.998349,0
2942.000000,0.022669,-0.107593,-0.765518,-0.040197,-0.015094,-0.998312,0
2943.000000,0.018103,-0.113993,-0.782187,-0.040284,-0.015086,-0.998282,0
2944.000000,0.009535,-0.113262,-0.790758,-0.040399,-0.015054,-0.998260,0
2945.000000,0.000711,-0.107713,-0.790243,-0.040541,-0.015000,-0.998250,0
2946.000000,-0.008315,-0.099280,-0.781534,-0.040709,-0.014925,-0.998254,0
2947.000000,-0.017723,-0.089301,-0.767400,-0.040906,-0.014832,-0.998270,0
2948.000000,-0.025027,-0.080596,-0.749417,-0.041134,-0.014722,-0.998300,0
2949.000000,-0.028662,-0.076176,-0.725500,-0.041390,-0.014594,-0.998347,0
2950.000000,-0.029109,-0.075360,-0.693712,-0.041667,-0.014448,-0.998402,0
2951.000000,-0.027867,-0.074100,-0.655487,-0.041964,-0.014287,-0.998462,0
2952.000000,-0.027530,-0.068984,-0.610716,-0.042287,-0.014108,-0.998526,0
2953.000000,-0.029344,-0.059038,-0.557047,-0.042634,-0.013910,-0.998592,0
2954.000000,-0.031148,-0.044476,-0.496724,-0.043004,-0.013695,-0.998658,0
2955.000000,-0.029595,-0.025860,-0.436725,-0.043389,-0.013465,-0.998722,0
2956.000000,-0.023977,-0.004755,-0.381260,-0.043788,-0.013222,-0.998783,0
2957.000000,-0.017488,0.016612,-0.329299,-0.044197,-0.012965,-0.998841,0
2958.000000,-0.012991,0.036149,-0.279302,-0.044617,-0.012697,-0.998899,0
2959.000000,-0.009233,0.052633,-0.230631,-0.045045,-0.012422,-0.998956,0
2960.000000,-0.004507,0.067227,-0.182182,-0.045473,-0.012140,-0.999012,0
2961.000000,0.000025,0.082468,-0.133425,-0.045897,-0.011851,-0.999069,0
2962.000000,0.002880,0.099878,-0.083546,-0.046319,-0.011553,-0.999137,0
2963.000000,0.004268,0.119658,-0.030921,-0.046735,-0.011251,-0.999210,0
2964.000000,0.005162,0.140494,0.024274,-0.047138,-0.010952,-0.999283,0
2965.000000,0.006577,0.160772,0.080298,-0.047523,-0.010658,-0.999357,0
2966.000000,0.009858,0.180161,0.137345,-0.047895,-0.010369,-0.999431,0
2967.000000,0.016322,0.197323,0.197519,-0.048254,-0.010089,-0.999501,0
2968.000000,0.026232,0.210130,0.260565,-0.048595,-0.009821,-0.999561,0
2969.000000,0.038226,0.220191,0.322492,-0.048921,-0.009568,-0.999609,0
2970.000000,0.049950,0.231183,0.378943,-0.049235,-0.009335,-0.999649,0
2971.000000,0.059454,0.243376,0.428018,-0.049533,-0.009121,-0.999685,0
2972.000000,0.065102,0.254472,0.469749,-0.049814,-0.008927,-0.999720,0
2973.000000,0.065357,0.263089,0.504363,-0.050076,-0.008754,-0.999756,0
2974.000000,0.060767,0.268573,0.532381,-0.050314,-0.008601,-0.999790,0
2975.000000,0.053713,0.270830,0.555870,-0.050526,-0.008464,-0.999822,0
2976.000000,0.045027,0.271549,0.578160,-0.050712,-0.008344,-0.999849,0
2977.000000,0.034914,0.271393,0.601020,-0.050866,-0.008246,-0.999871,0
2978.000000,0.025685,0.268525,0.622924,-0.050990,-0.008171,-0.999890,0
2979.000000,0.019293,0.264259,0.641240,-0.051084,-0.008122,-0.999907,0
2980.000000,0.015669,0.263647,0.653178,-0.051148,-0.008103,-0.999919,0
2981.000000,0.013996,0.268282,0.655336,-0.051183,-0.008117,-0.999926,0
2982.000000,0.012585,0.275019,0.646557,-0.051191,-0.008159,-0.999930,0
2983.000000,0.010861,0.281170,0.628307,-0.051169,-0.008226,-0.999931,0
2984.000000,0.012027,0.285537,0.601189,-0.051113,-0.008316,-0.999925,0
2985.000000,0.017529,0.285521,0.566587,-0.051028,-0.008431,-0.999917,0
2986.000000,0.021479,0.278877,0.529808,-0.050914,-0.008569,-0.999910,0
2987.000000,0.018356,0.266725,0.494855,-0.050770,-0.008727,-0.999905,0
2988.000000,0.010305,0.251998,0.459193,-0.050601,-0.008904,-0.999901,0
2989.000000,0.001526,0.238940,0.418816,-0.050407,-0.009101,-0.999903,0
2990.000000,-0.006557,0.231013,0.373716,-0.050188,-0.009315,-0.999907,0
2991.000000,-0.012935,0.226685,0.325407,-0.049948,-0.009543,-0.999909,0
2992.000000,-0.015424,0.222576,0.274053,-0.049695,-0.009789,-0.999905,0
2993.000000,-0.011455,0.217359,0.219302,-0.049431,-0.010050,-0.999897,0
2994.000000,0.000629,0.210031,0.160641,-0.049157,-0.010322,-0.999886,0
2995.000000,0.019150,0.199271,0.097710,-0.048874,-0.010603,-0.999872,0
2996.000000,0.037247,0.184151,0.031393,-0.048581,-0.010892,-0.999853,0
2997.000000,0.046659,0.165765,-0.037684,-0.048275,-0.011189,-0.999828,0
2998.000000,0.044256,0.149135,-0.108870,-0.047957,-0.011488,-0.999799,0
2999.000000,0.031984,0.137087,-0.178488,-0.047628,-0.011784,-0.999766,0
3000.000000,0.013255,0.124062,-0.242558,-0.047289,-0.012072,-0.999732,0
3001.000000,-0.007941,0.104539,-0.300283,-0.046943,-0.012351,-0.999698,0
3002.000000,-0.027859,0.080768,-0.352135,-0.046593,-0.012620,-0.999664,0
3003.000000,-0.043827,0.057161,-0.398780,-0.046242,-0.012877,-0.999630,0
3004.000000,-0.053323,0.035516,-0.441980,-0.045889,-0.013124,-0.999595,0
3005.000000,-0.054016,0.015846,-0.484972,-0.045536,-0.013358,-0.999559,0
3006.000000,-0.047194,-0.002664,-0.531459,-0.045188,-0.013576,-0.999524,0
3007.000000,-0.039772,-0.019403,-0.581168,-0.044848,-0.013778,-0.999488,0
3008.000000,-0.038431,-0.031688,-0.627773,-0.044514,-0.013968,-0.999454,0
3009.000000,-0.042103,-0.038691,-0.666038,-0.044193,-0.014143,-0.999419,0
3010.000000,-0.044511,-0.042871,-0.698025,-0.043888,-0.014305,-0.999381,0
3011.000000,-0.042738,-0.045953,-0.727320,-0.043599,-0.014451,-0.999343,0
3012.000000,-0.037669,-0.046791,-0.752285,-0.043326,-0.014580,-0.999304,0
3013.000000,-0.028711,-0.044284,-0.769863,-0.043070,-0.014688,-0.999267,0
3014.000000,-0.014796,-0.040291,-0.780671,-0.042837,-0.014772,-0.999233,0
3015.000000,0.002080,-0.039056,-0.787033,-0.042629,-0.014832,-0.999202,0
3016.000000,0.017315,-0.043042,-0.788992,-0.042447,-0.014865,-0.999175,0
3017.000000,0.024879,-0.049043,-0.784065,-0.042290,-0.014866,-0.999148,0
3018.000000,0.021030,-0.052085,-0.771838,-0.042156,-0.014842,-0.999121,0
3019.000000,0.008806,-0.051702,-0.756351,-0.042043,-0.014802,-0.999097,0
3020.000000,-0.005645,-0.049321,-0.741001,-0.041950,-0.014749,-0.999076,0
3021.000000,-0.018117,-0.044563,-0.724373,-0.041878,-0.014680,-0.999057,0
3022.000000,-0.025413,-0.037802,-0.702800,-0.041829,-0.014592,-0.999042,0
3023.000000,-0.025212,-0.031242,-0.674323,-0.041805,-0.014485,-0.999031,0
3024.000000,-0.018356,-0.026038,-0.639940,-0.041810,-0.014357,-0.999018,0
3025.000000,-0.008850,-0.020929,-0.601445,-0.041844,-0.014210,-0.999001,0
3026.000000,-0.000895,-0.013729,-0.558624,-0.041903,-0.014046,-0.998989,0
3027.000000,0.003608,-0.002596,-0.511334,-0.041983,-0.013864,-0.998983,0
3028.000000,0.004267,0.013041,-0.461501,-0.042081,-0.013665,-0.998980,0
3029.000000,0.001779,0.031409,-0.409673,-0.042199,-0.013453,-0.998982,0
3030.000000,-0.000736,0.049718,-0.355241,-0.042335,-0.013230,-0.998990,0
3031.000000,-0.000491,0.066607,-0.298998,-0.042486,-0.012996,-0.999002,0
3032.000000,0.001426,0.082277,-0.240368,-0.042648,-0.012753,-0.999015,0
3033.000000,0.002260,0.096927,-0.177600,-0.042817,-0.012502,-0.999025,0
3034.000000,0.000495,0.109560,-0.111804,-0.042993,-0.012240,-0.999033,0
3035.000000,-0.004166,0.118935,-0.045863,-0.043176,-0.011967,-0.999041,0
3036.000000,-0.011159,0.125874,0.018290,-0.043367,-0.011692,-0.999055,0
3037.000000,-0.019267,0.132328,0.078262,-0.043564,-0.011417,-0.999076,0
3038.000000,-0.026135,0.138800,0.131261,-0.043765,-0.011144,-0.999101,0
3039.000000,-0.028924,0.145707,0.177519,-0.043978,-0.010875,-0.999128,0
3040.000000,-0.027795,0.154501,0.218955,-0.044204,-0.010618,-0.999157,0
3041.000000,-0.025703,0.165098,0.256042,-0.044433,-0.010373,-0.999185,0
3042.000000,-0.024071,0.175264,0.290455,-0.044658,-0.010139,-0.999217,0
3043.000000,-0.022808,0.183599,0.326666,-0.044880,-0.009915,-0.999253,0
3044.000000,-0.022115,0.191263,0.368414,-0.045107,-0.009704,-0.999291,0
3045.000000,-0.019723,0.199077,0.415510,-0.045337,-0.009510,-0.999330,0
3046.000000,-0.011823,0.205426,0.464076,-0.045564,-0.009333,-0.999369,0
3047.000000,-0.000520,0.209698,0.510721,-0.045788,-0.009175,-0.999410,0
3048.000000,0.008302,0.213662,0.554784,-0.046005,-0.009034,-0.999454,0
3049.000000,0.013673,0.218471,0.594278,-0.046214,-0.008911,-0.999500,0
3050.000000,0.017355,0.224047,0.624359,-0.046414,-0.008805,-0.999546,0
3051.000000,0.019150,0.229773,0.642938,-0.046600,-0.008716,-0.999591,0
3052.000000,0.019511,0.234325,0.653575,-0.046772,-0.008642,-0.999637,0
3053.000000,0.021018,0.236905,0.660200,-0.046930,-0.008585,-0.999683,0
3054.000000,0.025796,0.238087,0.662330,-0.047076,-0.008552,-0.999723,0
3055.000000,0.033346,0.239156,0.657947,-0.047211,-0.008546,-0.999755,0
3056.000000,0.040970,0.241418,0.647524,-0.047330,-0.008566,-0.999782,0
3057.000000,0.046335,0.244014,0.631804,-0.047429,-0.008606,-0.999799,0
3058.000000,0.048332,0.244641,0.610044,-0.047508,-0.008669,-0.999808,0
3059.000000,0.046173,0.243903,0.582851,-0.047568,-0.008754,-0.999813,0
3060.000000,0.040250,0.242775,0.551333,-0.047612,-0.008856,-0.999814,0
3061.000000,0.032127,0.238964,0.515706,-0.047641,-0.008974,-0.999813,0
3062.000000,0.022505,0.231471,0.478568,-0.047654,-0.009109,-0.999812,0
3063.000000,0.011179,0.221780,0.442855,-0.047655,-0.009259,-0.999811,0
3064.000000,-0.001124,0.209729,0.405908,-0.047649,-0.009422,-0.999812,0
3065.000000,-0.011965,0.195885,0.363656,-0.047636,-0.009592,-0.999816,0
3066.000000,-0.018573,0.184141,0.317899,-0.047612,-0.009772,-0.999822,0
3067.000000,-0.019594,0.175730,0.271661,-0.047578,-0.009962,-0.999828,0
3068.000000,-0.015787,0.167066,0.223742,-0.047534,-0.010164,-0.999834,0
3069.000000,-0.009748,0.155842,0.173259,-0.047481,-0.010375,-0.999843,0
3070.000000,-0.004432,0.143897,0.121842,-0.047421,-0.010595,-0.999855,0
3071.000000,-0.001237,0.133761,0.069760,-0.047359,-0.010823,-0.999869,0
3072.000000,0.000740,0.124443,0.015158,-0.047298,-0.011058,-0.999884,0
3073.000000,0.003158,0.113136,-0.043003,-0.047241,-0.011296,-0.999898,0
3074.000000,0.006387,0.099771,-0.103052,-0.047184,-0.011534,-0.999905,0
3075.000000,0.010310,0.086289,-0.161306,-0.047125,-0.011773,-0.999900,0
3076.000000,0.015545,0.073498,-0.214861,-0.047067,-0.012010,-0.999883,0
3077.000000,0.021365,0.060763,-0.264449,-0.047010,-0.012244,-0.999858,0
3078.000000,0.025992,0.047603,-0.313039,-0.046960,-0.012474,-0.999827,0
3079.000000,0.029244,0.035953,-0.361876,-0.046917,-0.012701,-0.999793,0
3080.000000,0.030821,0.029659,-0.411176,-0.046878,-0.012919,-0.999756,0
3081.000000,0.030372,0.029334,-0.461479,-0.046847,-0.013125,-0.999718,0
3082.000000,0.030433,0.030668,-0.510971,-0.046827,-0.013320,-0.999678,0
3083.000000,0.033286,0.029212,-0.555725,-0.046812,-0.013500,-0.999635,0
3084.000000,0.036305,0.023439,-0.592927,-0.046802,-0.013665,-0.999593,0
3085.000000,0.034392,0.013428,-0.621825,-0.046797,-0.013816,-0.999551,0
3086.000000,0.025837,-0.000555,-0.642772,-0.046795,-0.013953,-0.999515,0
3087.000000,0.012662,-0.016228,-0.656002,-0.046793,-0.014080,-0.999488,0
3088.000000,-0.003476,-0.029645,-0.663741,-0.046794,-0.014193,-0.999469,0
3089.000000,-0.020861,-0.039218,-0.671424,-0.046799,-0.014286,-0.999452,0
3090.000000,-0.035485,-0.043757,-0.681219,-0.046809,-0.014358,-0.999431,0
3091.000000,-0.044801,-0.041013,-0.689184,-0.046820,-0.014412,-0.999406,0
3092.000000,-0.050747,-0.033058,-0.691546,-0.046833,-0.014450,-0.999380,0
3093.000000,-0.056037,-0.025180,-0.687865,-0.046851,-0.014472,-0.999358,0
3094.000000,-0.060819,-0.019077,-0.679321,-0.046876,-0.014474,-0.999339,0
3095.000000,-0.064673,-0.012741,-0.667040,-0.046909,-0.014458,-0.999327,0
3096.000000,-0.069484,-0.004970,-0.649513,-0.046943,-0.014424,-0.999327,0
3097.000000,-0.076509,0.003382,-0.623892,-0.046982,-0.014370,-0.999338,0
3098.000000,-0.081551,0.011407,-0.592325,-0.047028,-0.014295,-0.999352,0
3099.000000,-0.078982,0.018962,-0.561085,-0.047075,-0.014201,-0.999365,0
3100.000000,-0.068998,0.025942,-0.532311,-0.047123,-0.014088,-0.999379,0
