I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
32234.000000,-0.592153,-1.254997,-0.642972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.570716,3.458480,0.236491,2.300000,3.000000,0.000000
32235.000000,-0.576176,-2.026312,-0.601144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.570524,3.460129,0.235738,2.300000,3.000000,0.000000
32236.000000,-0.431404,-2.587398,-0.445484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.570531,3.460953,0.235118,2.300000,3.000000,0.000000
32239.000000,-0.234284,-2.757893,-0.184974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.570799,3.461412,0.234753,2.300000,3.000000,0.000000
32240.000000,-0.097403,-2.131889,0.300196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.571759,3.462777,0.234820,2.300000,3.000000,0.000000
32241.000000,-0.433985,-1.476833,0.408553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.572404,3.465647,0.235396,2.300000,3.000000,0.000000
32242.000000,-0.684298,-1.644789,0.332201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.572406,3.467098,0.235609,2.300000,3.000000,0.000000
32243.000000,-0.836341,-2.166306,0.228877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.572273,3.468024,0.235548,2.300000,3.000000,0.000000
32244.000000,-0.813399,-2.816153,0.161256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.572181,3.468171,0.235459,2.300000,3.000000,0.000000
32245.000000,-0.664899,-3.308150,0.192048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.572243,3.467651,0.235348,2.300000,3.000000,0.000000
32246.000000,-0.505521,-3.341434,0.312159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.572485,3.466913,0.235468,2.300000,3.000000,0.000000
