I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
4726.000000,-0.119229,0.032977,-0.018255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.860187,2.563314,0.344630,2.300000,3.000000,0.000000
4727.000000,-0.121132,0.033118,-0.024266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.860450,2.563369,0.344645,2.300000,3.000000,0.000000
4728.000000,-0.127055,0.033682,-0.029603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.860706,2.563423,0.344661,2.300000,3.000000,0.000000
4729.000000,-0.137392,0.033844,-0.032237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.860953,2.563478,0.344676,2.300000,3.000000,0.000000
4732.000000,-0.150141,0.032445,-0.031399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.861188,2.563532,0.344692,2.300000,3.000000,0.000000
4733.000000,-0.162749,0.029593,-0.026443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.861411,2.563581,0.344707,2.300000,3.000000,0.000000
4734.000000,-0.209585,0.025111,0.014240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.861986,2.563718,0.344753,2.300000,3.000000,0.000000
4735.000000,-0.220714,0.027976,0.028892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.862149,2.563765,0.344768,2.300000,3.000000,0.000000
4736.000000,-0.223624,0.034206,0.038778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.862309,2.563820,0.344784,2.300000,3.000000,0.000000
4737.000000,-0.219752,0.042121,0.042615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.862474,2.563883,0.344800,2.300000,3.000000,0.000000
