I0,I1,I2,I3
-1.000000,2.000000,-0.127427,5.394334
-1.000000,3.000000,-0.771097,0.985389
-1.000000,3.000000,-0.097669,4.854126
-1.000000,3.000000,-0.098285,4.327032
-2.000000,1.000000,-0.852199,1.121367
-2.000000,1.000000,-0.108699,4.347447
-2.000000,1.000000,-0.109381,4.351544
-2.000000,2.000000,-0.881035,0.923333
-2.000000,2.000000,-0.113546,4.331718
-2.000000,2.000000,-0.114251,4.335657
0.000000,1.000000,-0.628547,0.852098
0.000000,1.000000,-0.084455,4.330991
0.000000,1.000000,-0.084958,3.971485
0.000000,1.000000,-0.450868,0.696157
0.000000,1.000000,-0.063997,3.954129
0.000000,1.000000,-0.064358,3.955485
0.000000,0.000000,-0.305227,0.735728
0.000000,0.000000,-0.047125,3.961623
0.000000,0.000000,-0.047370,3.963011
0.000000,0.000000,-0.353688,0.851525
0.000000,0.000000,-0.053468,3.978388
0.000000,0.000000,-0.053751,3.979869
0.000000,0.000000,-0.298770,0.591044
0.000000,0.000000,-0.047400,3.949884
0.000000,0.000000,-0.047639,3.951157
1.000000,-1.000000,-0.220349,0.622184
1.000000,-1.000000,-0.038404,3.956192
1.000000,-1.000000,-0.038581,3.957489
2.000000,0.000000,-0.046623,0.615803
2.000000,0.000000,-0.017771,3.958016
2.000000,0.000000,-0.017808,3.959309
1.000000,0.000000,0.200785,0.361168
1.000000,0.000000,0.012041,3.929842
1.000000,0.000000,0.012202,3.930931
2.000000,0.000000,0.369679,0.425196
2.000000,0.000000,0.032765,3.939754
2.000000,0.000000,0.033061,3.940894
2.000000,0.000000,0.582825,0.376051
2.000000,0.000000,0.059105,3.936098
2.000000,0.000000,0.059571,3.937199
0.000000,-1.000000,0.375091,0.164491
0.000000,-1.000000,0.034943,3.912743
0.000000,-1.000000,0.035243,3.913674
1.000000,0.000000,0.385280,0.022612
1.000000,0.000000,0.036774,3.897467
1.000000,0.000000,0.037082,3.898285
0.000000,-1.000000,0.212133,0.081592
0.000000,-1.000000,0.016474,3.906228
0.000000,-1.000000,0.016644,3.907093
0.000000,-1.000000,-0.002504,0.038353
0.000000,-1.000000,-0.009115,3.902735
0.000000,-1.000000,-0.009117,3.903566
1.000000,0.000000,0.098778,-0.131297
1.000000,0.000000,0.003116,3.883903
1.000000,0.000000,0.003195,3.763798
1.000000,0.000000,0.145911,-0.324997
1.000000,0.000000,0.008968,3.740294
1.000000,0.000000,0.009085,3.451385
2.000000,-1.000000,0.401278,-0.172804
2.000000,-1.000000,0.040050,3.467590
2.000000,-1.000000,0.040371,2.770436
2.000000,0.000000,0.677669,-0.085790
2.000000,0.000000,0.074080,2.250571
2.000000,0.000000,0.074622,1.838786
0.000000,-1.000000,0.531267,-0.375261
0.000000,-1.000000,0.057479,1.790949
0.000000,-1.000000,0.057904,1.187529
0.000000,0.000000,0.494305,-0.161536
0.000000,0.000000,0.053864,1.196247
0.000000,0.000000,0.054259,1.179317
0.000000,-1.000000,0.530941,-0.348289
0.000000,-1.000000,0.059080,1.139828
0.000000,-1.000000,0.059505,1.074430
-1.000000,-4.000000,0.429316,-0.715850
-1.000000,-4.000000,0.047653,0.734151
-1.000000,-4.000000,0.047997,0.762858
0.000000,-4.000000,0.452061,-0.861927
0.000000,-4.000000,0.051088,0.725919
0.000000,-4.000000,0.051450,1.201867
0.000000,-2.000000,0.364169,-0.772153
0.000000,-2.000000,0.041194,1.244822
0.000000,-2.000000,0.041485,1.938895
1.000000,-6.000000,0.621504,-1.517948
1.000000,-6.000000,0.072863,1.837625
1.000000,-6.000000,0.073360,2.556463
1.000000,-4.000000,0.633446,-1.261180
1.000000,-4.000000,0.075300,2.994084
1.000000,-4.000000,0.075806,3.038355
0.000000,-3.000000,0.620359,-1.360666
0.000000,-3.000000,0.074732,3.022608
0.000000,-3.000000,0.075229,3.430288
0.000000,-1.000000,0.536494,-1.332878
0.000000,-1.000000,0.065594,3.432556
0.000000,-1.000000,0.066023,3.431490
1.000000,0.000000,0.524117,-1.090096
1.000000,0.000000,0.064957,3.459752
1.000000,0.000000,0.065376,3.579679
1.000000,-1.000000,0.521638,-1.071840
1.000000,-1.000000,0.065496,3.581813
1.000000,-1.000000,0.065914,3.581755
2.000000,-1.000000,0.626747,-1.081553
2.000000,-1.000000,0.079028,3.580524
2.000000,-1.000000,0.079529,3.580459
1.000000,0.000000,0.582507,-1.001615
1.000000,0.000000,0.074687,3.590050
1.000000,0.000000,0.075153,3.590049
2.000000,-1.000000,0.640861,-1.131953
2.000000,-1.000000,0.082668,3.574303
2.000000,-1.000000,0.083181,3.574197
0.000000,0.000000,0.237973,-0.888843
0.000000,0.000000,0.035024,3.603459
0.000000,0.000000,0.035215,3.603549
4.000000,0.000000,0.872877,-0.922634
4.000000,0.000000,0.112102,3.599555
4.000000,0.000000,0.112800,3.672097
5.000000,-1.000000,1.542013,-1.309179
5.000000,-1.000000,0.194330,3.625945
5.000000,-1.000000,0.195563,3.626177
3.000000,-1.000000,1.616323,-1.447078
3.000000,-1.000000,0.205774,3.609752
3.000000,-1.000000,0.207067,3.609874
1.000000,0.000000,1.432037,-1.208669
1.000000,0.000000,0.186098,3.638796
1.000000,0.000000,0.187244,3.639109
1.000000,-1.000000,1.117059,-1.120571
1.000000,-1.000000,0.150340,3.650064
1.000000,-1.000000,0.151233,3.650448
1.000000,0.000000,1.018802,-1.222446
1.000000,0.000000,0.140257,3.638525
1.000000,0.000000,0.141073,3.638827
0.000000,0.000000,0.574492,-0.900199
0.000000,0.000000,0.088215,3.678056
0.000000,0.000000,0.088675,3.678616
5.000000,-1.000000,1.307626,-1.303064
5.000000,-1.000000,0.177697,3.630510
5.000000,-1.000000,0.178743,3.630748
4.000000,-1.000000,1.616142,-1.314409
4.000000,-1.000000,0.217058,3.629615
4.000000,-1.000000,0.218351,3.629843
2.000000,-1.000000,1.482031,-1.374004
2.000000,-1.000000,0.203443,3.622873
2.000000,-1.000000,0.204628,3.623054
1.000000,-1.000000,1.302453,-1.312093
1.000000,-1.000000,0.184121,3.630713
1.000000,-1.000000,0.185163,3.630944
0.000000,-2.000000,0.970757,-1.207327
0.000000,-2.000000,0.146136,3.571350
0.000000,-2.000000,0.146913,3.571184
0.000000,-1.000000,0.875481,-1.132229
0.000000,-1.000000,0.136180,3.580090
0.000000,-1.000000,0.136881,3.579984
0.000000,0.000000,0.785852,-1.086171
0.000000,0.000000,0.126754,3.585442
0.000000,0.000000,0.127383,3.585373
0.000000,-1.000000,0.719271,-0.972728
0.000000,-1.000000,0.119968,3.599008
0.000000,-1.000000,0.120544,3.599030
0.000000,-2.000000,0.681021,-0.806919
0.000000,-2.000000,0.116498,3.619082
0.000000,-2.000000,0.117043,3.619236
0.000000,-2.000000,0.653816,-1.323020
0.000000,-2.000000,0.114302,3.557045
0.000000,-2.000000,0.114825,3.556787
0.000000,-3.000000,0.533812,-1.674763
0.000000,-3.000000,0.100851,3.393238
0.000000,-3.000000,0.101278,3.391898
0.000000,-4.000000,0.239519,-1.504163
0.000000,-4.000000,0.066155,3.411167
0.000000,-4.000000,0.066346,3.193699
0.000000,-2.000000,0.181913,-1.481154
0.000000,-2.000000,0.059579,2.715003
0.000000,-2.000000,0.059725,2.352262
0.000000,-1.000000,0.185772,-1.105788
0.000000,-1.000000,0.060336,2.389381
0.000000,-1.000000,0.060485,1.163804
0.000000,0.000000,0.060419,-0.803115
0.000000,0.000000,0.045491,0.667724
0.000000,0.000000,0.045539,0.205829
0.000000,-1.000000,0.025993,-0.953666
0.000000,-1.000000,0.041429,0.165240
0.000000,-1.000000,0.041450,-0.798376
1.000000,-2.000000,0.115916,-0.991774
1.000000,-2.000000,0.052333,-0.831903
1.000000,-2.000000,0.052426,-0.909176
0.000000,-5.000000,-0.002715,-1.388605
0.000000,-5.000000,0.038188,-0.986386
0.000000,-5.000000,0.038186,-1.403889
0.000000,-7.000000,-0.138089,-1.954732
0.000000,-7.000000,0.021830,-1.504588
0.000000,-7.000000,0.021720,-1.537352
0.000000,-3.000000,-0.226583,-1.788052
0.000000,-3.000000,0.010919,-1.549981
0.000000,-3.000000,0.010738,-1.921658
0.000000,-6.000000,-0.251583,-2.066658
0.000000,-6.000000,0.007537,-1.990344
0.000000,-6.000000,0.007336,-2.025597
0.000000,-3.000000,-0.392435,-1.430618
0.000000,-3.000000,-0.009881,-1.984017
0.000000,-3.000000,-0.010195,-2.018761
0.000000,-4.000000,-0.433784,-1.538846
0.000000,-4.000000,-0.015504,-2.380988
0.000000,-4.000000,-0.015851,-2.418059
0.000000,-4.000000,-0.398000,-1.529213
0.000000,-4.000000,-0.011875,-2.453967
0.000000,-4.000000,-0.012193,-2.781022
0.000000,-6.000000,-0.496452,-1.666525
0.000000,-6.000000,-0.024405,-2.885073
0.000000,-6.000000,-0.024802,-2.924646
1.000000,-4.000000,-0.369216,-1.857817
1.000000,-4.000000,-0.009829,-2.987327
1.000000,-4.000000,-0.010124,-3.027054
0.000000,-2.000000,-0.437330,-1.721878
0.000000,-2.000000,-0.018648,-3.050358
0.000000,-2.000000,-0.018998,-3.089975
0.000000,-4.000000,-0.599747,-1.354489
0.000000,-4.000000,-0.038968,-3.085213
0.000000,-4.000000,-0.039448,-3.124537
-2.000000,-6.000000,-1.076944,-1.557792
-2.000000,-6.000000,-0.097573,-3.188418
-2.000000,-6.000000,-0.098434,-3.227905
-2.000000,-3.000000,-1.256575,-1.082289
-2.000000,-3.000000,-0.120995,-3.209950
-2.000000,-3.000000,-0.122001,-3.249056
-1.000000,-1.000000,-1.114795,-0.942074
-1.000000,-1.000000,-0.105879,-3.271224
-1.000000,-1.000000,-0.106771,-3.310217
-1.000000,-1.000000,-0.928596,-0.795206
-1.000000,-1.000000,-0.085170,-3.331470
-1.000000,-1.000000,-0.085912,-2.884900
-2.000000,0.000000,-0.972931,-0.320410
-2.000000,0.000000,-0.092011,-2.863381
-2.000000,0.000000,-0.092789,-2.898838
-5.000000,0.000000,-1.610016,0.124606
-5.000000,0.000000,-0.170528,-2.880536
-5.000000,0.000000,-0.171816,-2.915636
-5.000000,0.000000,-2.138642,0.373571
-5.000000,0.000000,-0.236962,-2.920661
-5.000000,0.000000,-0.238673,-2.955563
-2.000000,0.000000,-2.203655,0.669791
-2.000000,0.000000,-0.248237,-2.954680
-2.000000,0.000000,-0.250000,-2.989345
-1.000000,0.000000,-1.955704,0.871667
-1.000000,0.000000,-0.221810,-2.999622
-1.000000,0.000000,-0.223375,-3.034124
0.000000,-2.000000,-1.487816,0.605022
0.000000,-2.000000,-0.168419,-3.100838
0.000000,-2.000000,-0.169609,-2.751610
-1.000000,0.000000,-1.196819,0.350746
-1.000000,0.000000,-0.135647,-2.814642
-1.000000,0.000000,-0.136604,-2.847161
-1.000000,1.000000,-0.996428,0.389264
-1.000000,1.000000,-0.113355,-2.873288
-1.000000,1.000000,-0.114152,-2.873288
-1.000000,0.000000,-1.089646,0.663504
-1.000000,0.000000,-0.726312,-2.840380
-1.000000,0.000000,-0.731184,-2.840380
0.000000,-1.000000,-1.017493,0.654580
0.000000,-1.000000,-0.727339,-2.841450
0.000000,-1.000000,-0.732153,-2.889451
-2.000000,-1.000000,-1.107692,0.746776
-2.000000,-1.000000,-0.796184,-2.878387
-2.000000,-1.000000,-1.110986,-3.238387
2.000000,1.000000,-0.451356,0.858250
2.000000,1.000000,-1.038987,-3.225010
2.000000,1.000000,-1.045748,-3.225010
-9.000000,3.000000,-1.868141,0.881450
-9.000000,3.000000,-1.223656,-3.222226
-9.000000,3.000000,-1.231551,-3.222226
-5.000000,3.000000,-2.364631,1.342590
-5.000000,3.000000,-1.299422,-3.166889
-5.000000,3.000000,-1.307713,-3.166889
-2.000000,2.000000,-2.272878,1.735607
-2.000000,2.000000,-1.304921,-3.119727
-2.000000,2.000000,-1.313139,-3.119727
-2.000000,2.000000,-2.132656,1.938755
-2.000000,2.000000,-1.304419,-3.095349
-2.000000,2.000000,-1.240045,-3.143349
-2.000000,4.000000,-2.059667,2.396049
-2.000000,4.000000,-1.238854,-3.088474
-2.000000,4.000000,-1.246422,-3.088474
0.000000,6.000000,-1.631634,3.047024
0.000000,6.000000,-1.202283,-3.010357
0.000000,6.000000,-1.281989,-3.010357
1.000000,3.000000,-1.113514,2.935508
1.000000,3.000000,-1.559218,-3.023739
1.000000,3.000000,-1.568749,-3.023739
-3.000000,3.000000,-1.517941,2.999832
-3.000000,3.000000,-1.627134,-3.016020
-3.000000,3.000000,-1.636989,-3.016020
-3.000000,5.000000,-1.682333,3.239473
-3.000000,5.000000,-1.739182,-2.987263
-3.000000,5.000000,-2.032342,-2.987263
-3.000000,5.000000,-1.807841,3.664880
-3.000000,5.000000,-2.059890,-2.936214
-3.000000,5.000000,-2.072376,-2.936214
-1.000000,4.000000,-1.503695,3.678630
-1.000000,4.000000,-2.048121,-2.886564
-1.000000,4.000000,-2.060364,-2.886564
-5.000000,7.000000,-1.728841,4.100559
-5.000000,7.000000,-2.099805,-2.835933
-5.000000,7.000000,-2.112228,-2.475933
-4.000000,6.000000,-1.956291,4.664321
-4.000000,6.000000,-2.152127,-2.408281
-4.000000,6.000000,-2.164732,-2.360281
-2.000000,3.000000,-1.550692,4.055262
-2.000000,3.000000,-2.128341,-2.433369
-2.000000,3.000000,-1.771634,-2.433369
-4.000000,7.000000,-1.740376,4.827664
-4.000000,7.000000,-1.804429,-2.340680
-4.000000,7.000000,-1.814461,-2.340680
-4.000000,5.000000,-1.884045,4.793011
-4.000000,5.000000,-1.841848,-2.344839
-4.000000,5.000000,-1.803676,-2.344839
-3.000000,7.000000,-1.798155,5.245768
-3.000000,7.000000,-1.803128,-2.218508
-3.000000,7.000000,-1.740406,-1.930508
-3.000000,6.000000,-1.931509,5.427833
-3.000000,6.000000,-1.765794,-1.908660
-3.000000,6.000000,-1.775179,-1.908660
-1.000000,5.000000,-1.769616,5.280781
-1.000000,5.000000,-1.765008,-1.926306
-1.000000,5.000000,-1.774263,-1.926306
-3.000000,8.000000,-2.041023,5.784766
-3.000000,8.000000,-1.816305,-1.865828
-3.000000,8.000000,-1.825778,-1.577828
-1.000000,4.000000,-1.931259,5.452885
-1.000000,4.000000,-1.479158,-1.569654
-1.000000,4.000000,-1.486303,-1.569654
-1.000000,8.000000,-1.946264,6.247063
-1.000000,8.000000,-1.495260,-1.474353
-1.000000,8.000000,-1.429938,-1.474353
0.000000,7.000000,-1.703240,6.280303
0.000000,7.000000,-1.407257,-1.470364
0.000000,7.000000,-1.413740,-1.470364
-2.000000,11.000000,-1.780677,6.759868
-2.000000,11.000000,-1.429577,-1.412816
-2.000000,11.000000,-1.436121,-1.412816
0.000000,9.000000,-1.688125,7.122244
0.000000,9.000000,-1.383166,-0.769331
0.000000,9.000000,-1.389316,-0.409331
-1.000000,8.000000,-1.691287,6.989529
-1.000000,8.000000,-1.395849,-0.425257
-1.000000,8.000000,-0.916587,0.678743
-1.000000,8.000000,-1.702150,7.275093
-1.000000,8.000000,-0.920852,1.193011
-1.000000,8.000000,-0.681533,1.241011
-2.000000,11.000000,-1.921436,7.534959
-2.000000,11.000000,-0.709385,1.272195
-2.000000,11.000000,-0.710922,1.968195
0.000000,5.000000,-1.671010,7.011683
0.000000,5.000000,-0.682207,2.386044
0.000000,5.000000,-0.683544,2.843520
-1.000000,11.000000,-1.768094,7.331186
-1.000000,11.000000,-0.696609,2.887725
-1.000000,11.000000,-0.698023,2.893590
0.000000,9.000000,-1.708648,7.568792
0.000000,9.000000,-0.692257,3.048958
0.000000,9.000000,-0.693623,3.055813
-1.000000,12.000000,-1.802510,7.941357
-1.000000,12.000000,-0.706329,3.107674
-1.000000,12.000000,-0.707771,3.114827
0.000000,10.000000,-1.695923,7.787032
0.000000,10.000000,-0.696337,3.103337
0.000000,10.000000,-0.697694,3.110367
-1.000000,14.000000,-1.788519,8.266817
-1.000000,14.000000,-0.710236,3.175354
-1.000000,14.000000,-0.711667,3.182768
0.000000,13.000000,-1.624460,8.637384
0.000000,13.000000,-0.693280,3.234946
0.000000,13.000000,-0.694579,3.242656
-2.000000,8.000000,-1.804155,8.180950
-2.000000,8.000000,-0.717586,3.195229
-2.000000,8.000000,-0.719029,3.845389
0.000000,12.000000,-1.594888,8.497617
0.000000,12.000000,-0.695193,4.414897
0.000000,12.000000,-0.696469,4.780843
-1.000000,12.000000,-1.664682,8.872310
-1.000000,12.000000,-0.706176,4.843945
-1.000000,12.000000,-0.707508,5.902805
-1.000000,10.000000,-1.726153,8.938472
-1.000000,10.000000,-0.716265,6.326965
-1.000000,10.000000,-0.717646,6.627412
-2.000000,13.000000,-1.937996,9.164601
-2.000000,13.000000,-0.744618,6.684599
-2.000000,13.000000,-0.746168,7.055416
-3.000000,11.000000,-2.293274,8.971288
-3.000000,11.000000,-0.790636,7.064516
-3.000000,11.000000,-0.792471,7.096813
-2.000000,15.000000,-2.425475,9.594519
-2.000000,15.000000,-0.810275,7.204396
-2.000000,15.000000,-0.812216,6.805243
-1.000000,8.000000,-2.344043,8.554954
-1.000000,8.000000,-0.804319,6.207006
-1.000000,8.000000,-0.806194,5.805865
-3.000000,11.000000,-2.624712,8.786967
-3.000000,11.000000,-0.841974,5.857216
-3.000000,11.000000,-0.844074,5.578213
-1.000000,12.000000,-2.481009,8.877853
-1.000000,12.000000,-0.828814,5.610781
-1.000000,12.000000,-0.830799,5.632443
-2.000000,12.000000,-2.521909,8.792307
-2.000000,12.000000,-0.837725,5.643771
-2.000000,12.000000,-0.839742,6.750918
-2.000000,12.000000,-2.629797,8.921034
-2.000000,12.000000,-0.854793,7.420547
-2.000000,12.000000,-0.856897,7.453923
-2.000000,13.000000,-2.666891,9.297054
-2.000000,13.000000,-0.863481,7.532723
-2.000000,13.000000,-0.865615,7.951429
-3.000000,9.000000,-2.788371,8.967132
-3.000000,9.000000,-0.882423,7.947972
-3.000000,9.000000,-0.884654,7.378700
-2.000000,12.000000,-2.683463,9.235085
-2.000000,12.000000,-0.874212,7.443362
-2.000000,12.000000,-0.876358,5.452520
-1.000000,12.000000,-2.438753,9.321074
-1.000000,12.000000,-0.848944,4.288008
-1.000000,12.000000,-0.850895,4.003982
-3.000000,11.000000,-2.601821,9.127398
-3.000000,11.000000,-0.872545,3.990123
-3.000000,11.000000,-0.874626,3.999505
-3.000000,12.000000,-2.717917,9.516582
-3.000000,12.000000,-0.890732,3.737135
-3.000000,12.000000,-0.892907,3.744749
-3.000000,9.000000,-2.704867,9.034664
-3.000000,9.000000,-0.893504,3.694146
-3.000000,9.000000,-0.895668,3.701374
-4.000000,8.000000,-2.957709,9.116504
-4.000000,8.000000,-0.928375,3.718488
-4.000000,8.000000,-0.930742,3.725781
-4.000000,3.000000,-3.102512,7.858199
-4.000000,3.000000,-0.950600,3.581071
-4.000000,3.000000,-0.953082,3.587358
-1.000000,16.000000,-2.700178,9.921454
-1.000000,16.000000,-0.906962,3.842885
-1.000000,16.000000,-0.909122,3.923303
-1.000000,7.000000,-2.338271,9.539968
-1.000000,7.000000,-0.867564,3.885636
-1.000000,7.000000,-0.869434,3.893748
-2.000000,8.000000,-2.289497,9.906030
-2.000000,8.000000,-0.865413,3.946080
-2.000000,8.000000,-0.988045,4.002805
-3.000000,8.000000,-2.409953,9.676094
-3.000000,8.000000,-1.005228,3.983754
-3.000000,8.000000,-3.070186,3.992295
-5.000000,9.000000,-2.759313,9.696189
-5.000000,9.000000,-4.098954,4.358358
-5.000000,9.000000,-4.704419,4.369315
-3.000000,7.000000,-2.622759,9.282442
-3.000000,7.000000,-4.715251,4.330292
-3.000000,7.000000,-5.583832,4.340918
-5.000000,10.000000,-2.820288,9.590922
-5.000000,10.000000,-6.214962,4.388808
-5.000000,10.000000,-6.681535,4.399681
-7.000000,7.000000,-3.240061,9.169869
-7.000000,7.000000,-6.772420,4.359690
-7.000000,7.000000,-8.360289,4.370226
-4.000000,7.000000,-2.872419,8.825141
-4.000000,7.000000,-9.021728,4.339119
-4.000000,7.000000,-9.633610,4.349379
-10.000000,6.000000,-3.479480,8.301534
-10.000000,6.000000,-9.766361,4.296387
-10.000000,6.000000,-10.473490,4.306229
-11.000000,6.000000,-4.007937,7.669775
-11.000000,6.000000,-10.896906,4.191433
-11.000000,6.000000,-10.964112,4.200449
-13.000000,6.000000,-4.670125,7.575649
-13.000000,6.000000,-11.111311,4.198094
-13.000000,6.000000,-11.609046,4.134555
-11.000000,5.000000,-4.835019,7.085539
-11.000000,5.000000,-11.699901,4.083810
-11.000000,5.000000,-11.770968,4.091878
-12.000000,7.000000,-5.002902,7.123217
-12.000000,7.000000,-11.862316,4.104498
-12.000000,7.000000,-11.525251,4.112597
-11.000000,7.000000,-4.927693,7.107739
-11.000000,7.000000,-10.831280,4.118826
-11.000000,7.000000,-10.569188,4.126912
-13.000000,6.000000,-5.210929,6.924188
-13.000000,6.000000,-10.665586,4.112825
-13.000000,6.000000,-9.567568,4.120765
-9.000000,4.000000,-4.768986,6.378169
-9.000000,4.000000,-8.681549,4.062745
-9.000000,4.000000,-8.114977,4.070247
-13.000000,4.000000,-5.229298,6.211666
-13.000000,4.000000,-8.215837,4.057636
-13.000000,4.000000,-6.466162,4.065006
-10.000000,6.000000,-5.244735,6.057034
-10.000000,6.000000,-5.704520,4.005375
-10.000000,6.000000,-4.843725,4.012301
-7.000000,5.000000,-4.986063,5.855006
-7.000000,5.000000,-4.835554,3.994822
-7.000000,5.000000,-4.409106,4.001585
-4.000000,10.000000,-4.544829,6.613836
-4.000000,10.000000,-3.856034,4.100016
-4.000000,10.000000,-3.089777,4.107388
-4.000000,6.000000,-4.471177,6.575511
-4.000000,6.000000,-3.092035,4.110129
-4.000000,6.000000,-1.964416,5.095824
-2.000000,7.000000,-4.282457,6.671846
-2.000000,7.000000,-1.945195,5.878368
-2.000000,7.000000,-1.948621,6.340194
0.000000,5.000000,-3.951895,6.290269
0.000000,5.000000,-1.912115,6.316236
0.000000,5.000000,-1.915277,6.684314
1.000000,5.000000,-3.653560,6.075491
1.000000,5.000000,-1.882400,6.682601
1.000000,5.000000,-1.885322,6.706661
5.000000,10.000000,-2.746616,6.872870
5.000000,10.000000,-1.778686,6.827045
5.000000,10.000000,-1.780884,7.599704
1.000000,5.000000,-2.812111,6.194904
1.000000,5.000000,-1.790993,8.101248
1.000000,5.000000,-1.793242,8.756180
5.000000,12.000000,-2.172936,6.856029
5.000000,12.000000,-1.718280,8.873480
5.000000,12.000000,-1.720018,10.341392
3.000000,9.000000,-1.957468,6.888387
3.000000,9.000000,-1.695728,10.932022
3.000000,9.000000,-1.697294,11.355997
1.000000,8.000000,-2.105771,6.648197
1.000000,8.000000,-1.716775,11.381291
1.000000,8.000000,-1.718459,11.435410
3.000000,5.000000,-1.737525,5.997090
3.000000,5.000000,-1.675660,10.964242
3.000000,5.000000,-1.677050,10.520830
2.000000,11.000000,-1.585364,6.345329
2.000000,11.000000,-1.660059,10.610735
2.000000,11.000000,-1.661327,9.438846
-2.000000,2.000000,-2.176926,4.356691
-2.000000,2.000000,-1.734056,8.389098
-2.000000,2.000000,-1.735798,7.625493
-1.000000,-1.000000,-2.424175,2.502074
-1.000000,-1.000000,-1.767407,7.429580
-1.000000,-1.000000,-1.769346,5.558488
-6.000000,-2.000000,-3.409281,0.928090
-6.000000,-2.000000,-1.890286,3.665718
-6.000000,-2.000000,-1.893014,3.739741
-4.000000,0.000000,-3.756616,0.258388
-4.000000,0.000000,-1.937699,3.660863
-4.000000,0.000000,-1.940705,3.662350
-1.000000,1.000000,-3.489611,0.224422
-1.000000,1.000000,-1.911456,3.659733
