I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23
3401.000000,0.000000,120.213905,122.000000,121.000000,113.000000,147.000000,117.497681,123.219002,112.753418,145.472351,-0.998891,-0.096432,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,60.241074,0.000000,-0.227409,0.000000
3411.000000,0.000000,120.048981,119.000000,119.000000,117.000000,141.000000,117.497650,121.219894,112.753418,145.472351,-0.999135,-0.093014,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,60.241074,0.000000,-0.431099,0.000000
3421.000000,0.000000,120.086426,119.000000,120.000000,114.000000,147.000000,117.498123,120.218414,113.754936,148.471588,-0.999508,-0.088382,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,58.243347,0.000000,0.903854,0.000000
3431.000000,0.000000,120.060356,120.000000,118.000000,113.000000,147.000000,117.498123,119.219635,113.754936,148.471527,-0.999671,-0.085946,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,58.243408,0.000000,-0.274879,0.000000
3441.000000,0.000000,120.039970,120.000000,117.000000,118.000000,142.000000,118.497841,118.218498,113.754936,148.471527,-0.999565,-0.086243,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,58.243408,0.000000,0.030281,0.000000
3451.000000,0.000000,119.913452,122.000000,121.000000,116.000000,143.000000,118.498077,118.218498,115.752861,144.472626,-0.999796,-0.083910,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,64.240234,0.000000,-0.474701,0.000000
3461.000000,0.000000,119.870453,120.000000,120.000000,114.000000,142.000000,118.497841,120.222267,115.752861,143.473282,-0.999898,-0.081963,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,65.239578,0.000000,0.370903,0.000000
3471.000000,0.000000,119.892174,116.000000,120.000000,121.000000,146.000000,118.496758,120.222397,115.752861,144.472626,-0.999955,-0.080622,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,64.240234,0.000000,0.295784,0.000000
3481.000000,0.000000,120.185493,118.000000,120.000000,120.000000,150.000000,116.496567,120.222267,119.750504,147.473465,-0.999604,-0.083422,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,65.237045,0.000000,1.238022,0.000000
3491.000000,0.000000,120.413933,120.000000,123.000000,114.000000,145.000000,116.496567,120.222397,119.750504,147.473465,-0.999595,-0.082840,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,65.237045,0.000000,-0.253967,0.000000
3501.000000,0.000000,120.481201,120.000000,123.000000,112.000000,143.000000,118.496002,123.220734,113.751755,146.473694,-0.999437,-0.083510,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,60.238068,0.000000,-0.699089,0.000000
3511.000000,0.000000,120.423035,121.000000,118.000000,114.000000,143.000000,118.496254,123.220734,113.751755,144.474213,-0.999525,-0.081497,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,62.237549,0.000000,-0.556778,0.000000
3521.000000,0.000000,120.377739,116.000000,123.000000,120.000000,143.000000,118.496254,123.220734,113.751801,144.474213,-0.999782,-0.077945,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,62.237595,0.000000,0.054741,0.000000
3531.000000,0.000000,120.121094,118.000000,118.000000,117.000000,142.000000,116.492783,118.224091,116.748878,144.474213,-1.000048,-0.074688,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,65.234665,0.000000,-0.956512,0.000000
3541.000000,0.000000,120.087303,121.000000,120.000000,119.000000,142.000000,116.492783,120.223457,118.749031,143.478043,-0.999694,-0.077703,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,68.230988,0.000000,0.984024,0.000000
3551.000000,0.000000,119.950401,120.000000,118.000000,117.000000,148.000000,118.491905,118.224091,116.749481,143.478043,-0.999365,-0.080333,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,66.231445,0.000000,-0.462898,0.000000
3561.000000,0.000000,120.120163,123.000000,119.000000,115.000000,145.000000,119.491692,119.222542,116.749481,146.477737,-0.999337,-0.079741,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,63.231750,0.000000,1.378349,0.000000
3571.000000,0.000000,120.086571,121.000000,118.000000,114.000000,143.000000,119.491409,118.223473,114.750526,146.477737,-0.999830,-0.073947,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,61.232788,0.000000,-0.893059,0.000000
3581.000000,0.000000,120.170952,125.000000,118.000000,118.000000,145.000000,121.491409,118.222473,114.750526,146.477737,-0.999904,-0.072346,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,61.232788,0.000000,0.535423,0.000000
3591.000000,0.000000,120.291885,123.000000,118.000000,116.000000,147.000000,121.490631,118.222473,115.749458,146.478104,-0.999812,-0.072593,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,62.231354,0.000000,0.180389,0.000000
3601.000000,0.000000,120.386131,122.000000,122.000000,115.000000,141.000000,121.490631,118.223564,115.749458,146.478104,-0.999559,-0.074451,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,62.231354,0.000000,-0.102348,0.000000
