t_s,target_mm,logged_h_mm,tof_obs_mm,tof_spread_mm,acc_up_mps2,logged_vz_mps,logged_throttle,logged_polluted,logged_gate_reason,A_trimmed_lpf_h_mm,A_trimmed_lpf_vz_mps,A_trimmed_lpf_accepted,A_trimmed_lpf_polluted,B_huber_ab_h_mm,B_huber_ab_vz_mps,B_huber_ab_accepted,B_huber_ab_polluted,C_physical_gate_ab_h_mm,C_physical_gate_ab_vz_mps,C_physical_gate_ab_accepted,C_physical_gate_ab_polluted,D_pollution_fsm_h_mm,D_pollution_fsm_vz_mps,D_pollution_fsm_accepted,D_pollution_fsm_polluted,E_recommended_mcu_h_mm,E_recommended_mcu_vz_mps,E_recommended_mcu_accepted,E_recommended_mcu_polluted,F_ported_c_logic_h_mm,F_ported_c_logic_vz_mps,F_ported_c_logic_accepted,F_ported_c_logic_polluted
314.816,1000.0,993.887451,,419.85903500000006,-0.078458,0.0,4291.0,1.0,0.0,289.6100814464003,2.0768622094809536e-05,0,0,444.13044097419896,0.24092415124720923,0,0,461.2564848922931,0.3002230349554605,0,0,690.7765226930176,-0.003273268500305357,0,1,828.4502819407218,-0.003097659283023188,0,1,993.8897634207193,0.0,0,0
314.826,1000.0,993.869141,,423.292201,0.594261,0.0,4293.0,1.0,0.0,289.6100814464003,1.6174602887437667e-05,0,0,446.51245777898396,0.2382016804785011,0,0,464.24057815835215,0.2984093266059059,0,0,690.7505080571146,-0.0026014635902870354,0,1,828.4259180314614,-0.0024363909260417963,0,1,993.871484131972,0.0,0,0
314.836,1000.0,993.849243,,427.659977,-0.350138,0.0,4295.0,1.0,0.0,289.6100814464003,1.2596780728736454e-05,0,0,448.85349226169717,0.23410344827132357,0,0,467.18782773175064,0.2947249573398468,0,0,690.7232531953659,-0.002725486174869813,0,1,828.4002148527566,-0.0025703178704792884,0,1,993.8516067337295,0.0,0,0
314.846,1000.0,993.829041,,427.95464699999997,0.314045,0.0,4297.0,1.0,0.0,289.6100814464003,9.81037283153995e-06,0,0,451.1641219021697,0.2310629640472537,0,0,470.1118857094151,0.29240579776644837,0,0,690.7001459853221,-0.002310721004377624,0,1,828.3785662247741,-0.002164862798250531,0,1,993.831378951134,0.0,0,0
314.856,1000.0,993.809814,,440.453892,0.561237,0.0,4299.0,1.0,0.0,289.6100814464003,7.640318361203314e-06,0,0,453.44851065303516,0.2284388750865449,0,0,473.01792784730293,0.29060421378878387,0,0,690.682915103881,-0.0017230881441149663,0,1,828.3627064104705,-0.0015859814303554988,0,1,993.8121562900902,0.0,0,0
314.866,1000.0,993.791321,,443.621311,-0.166512,0.0,4302.0,1.0,0.0,289.6100814464003,5.95027993970514e-06,0,0,455.69613589263764,0.2247625239602467,0,0,475.89157932381187,0.287365147650896,0,0,690.6653859793263,-0.0017529124554680681,0,1,828.3464660890252,-0.0016240321445341688,0,1,993.7936299139134,0.0,0,0
314.876,1000.0,993.773621,,446.120548,0.02421,0.0,4305.0,1.0,0.0,289.6100814464003,4.634078017042363e-06,0,0,457.9104099036461,0.22142740110084302,0,0,478.7369784855557,0.284539916174387,0,0,690.6491022822449,-0.0016283697081399839,0,1,828.3313938668665,-0.0015072222158621184,0,1,993.7759019924721,0.0,0,0
314.886,1000.0,993.75592,,451.03140599999995,-0.449195,0.0,4308.0,1.0,0.0,289.6100814464003,3.609019959672592e-06,0,0,460.0847318794894,0.21743219758433038,0,0,481.54493975568215,0.2807961270126431,0,0,690.6302020469884,-0.001890023525651585,0,1,828.3136324180374,-0.0017761448829103914,0,1,993.7581989868875,0.0,0,0
314.896,1000.0,993.738037,,457.59971999999993,-0.240032,0.0,4311.0,1.0,0.0,289.6100814464003,2.810704744593015e-06,0,0,462.2228385456951,0.21381066662056541,0,0,484.32002077310733,0.27750810174251667,0,0,690.6105155698473,-0.0019686477141124896,0,1,828.295016400138,-0.0018616017899357677,0,1,993.7403244151667,0.0,0,0
314.906,1000.0,993.720459,,458.185658,0.125925,0.0,4314.0,1.0,0.0,289.6100814464003,2.18897685508904e-06,0,0,464.33076248690764,0.21079239412125694,0,0,487.06986948035825,0.2749848707250915,0,0,690.5930176813346,-0.0017497888512657401,0,1,828.2785247433126,-0.0016491656825396216,0,1,993.7227843128775,0.0,0,0
314.916,1000.0,993.703125,,463.86674099999993,-0.133817,0.0,4317.0,1.0,0.0,289.6100814464003,1.7047751747433442e-06,0,0,466.405060314002,0.2074297827094381,0,0,489.78954336053664,0.27196738801784054,0,0,690.5754991301327,-0.0017518551201897957,0,1,828.2619520498966,-0.0016572693415872442,0,1,993.7054850559683,0.0,0,0
314.926,1000.0,993.687317,,462.66934599999996,0.624113,0.0,4319.0,1.0,0.0,289.6100814464003,1.3276789060901164e-06,0,0,468.45760536869,0.20525450546879653,0,0,492.4945027619133,0.27049594013766215,0,0,690.5640245960029,-0.0011474534129784079,0,1,828.2513666220857,-0.0010585427810920094,0,1,993.6896961413206,0.0,0,0
314.936,1000.0,993.673828,,470.985752,0.558414,0.0,4321.0,1.0,0.0,289.6100814464003,1.0339963320629826e-06,0,0,470.48773845755767,0.20301330888676458,0,0,495.18358084927615,0.26890780873628556,0,0,690.557705845921,-0.0006318750081997033,0,1,828.2458836319435,-0.0005482990142264888,0,1,993.6762106258427,0.0,0,0
314.946,1000.0,993.661743,,476.19530900000007,-0.256999,0.0,4323.0,1.0,0.0,289.6100814464003,8.052763434106509e-07,0,0,472.4835645650923,0.19958261075346312,0,0,497.8406281757654,0.2657047326489227,0,0,690.5497102288439,-0.000799561707707721,0,1,828.2386736292098,-0.0007210002733728995,0,1,993.6641355587327,0.0,0,0
314.956,1000.0,993.649719,,477.02068700000007,-0.663756,0.0,4326.0,1.0,0.0,289.6100814464003,6.271492162482149e-07,0,0,474.43949694101394,0.19559323759216118,0,0,500.45782990898977,0.26172017332243347,0,0,690.5368843007914,-0.0012825928052452578,0,1,828.2265861786401,-0.0012087450569705255,0,1,993.6520787190534,0.0,0,0
314.966,1000.0,993.635742,,479.248966,-1.196037,0.0,4328.0,1.0,0.0,289.6100814464003,4.884238096141097e-07,0,0,476.34814977629674,0.19086528352827875,0,0,503.02493888488186,0.2567108975892091,0,0,690.515259632422,-0.0021624668369305423,0,1,828.2056556791046,-0.002093049953552294,0,1,993.6380787344668,0.0,0,0
314.976,1000.0,993.617798,,479.981144,-1.539008,0.0,4331.0,1.0,0.0,289.6100814464003,3.8038446292746863e-07,0,0,478.2050876990503,0.18569379227535454,0,0,505.535596611015,0.25106577261331703,0,0,690.4826203801549,-0.0032639252267147095,0,1,828.1736689455412,-0.0031986733563391565,0,1,993.6201186071403,0.0,0,0
314.986,1000.0,993.593262,,486.038852,-2.218902,0.0,4334.0,1.0,0.0,289.6100814464003,2.9624341972791256e-07,0,0,480.00088802296256,0.17958003239122422,0,0,507.9767697198869,0.24411731088718386,0,0,690.4341882670238,-0.004843211313111827,0,1,828.1258501999916,-0.004781874554958807,0,1,993.5955711680285,0.0,0,0
314.996,1000.0,993.56012,,491.70486800000003,-2.299701,0.0,4337.0,1.0,0.0,289.6100814464003,2.307143752840983e-07,0,0,481.7352558270161,0.17343678040535584,0,0,510.34753707767,0.237076735778312,0,0,690.3702644726806,-0.006392379434325118,0,1,828.062502971175,-0.006334722881661279,0,1,993.5624575851258,0.0,0,0
315.006,1000.0,993.518921,,493.07075899999995,-1.28506,0.0,4341.0,1.0,0.0,289.6100814464003,1.7968035547125578e-07,0,0,483.42433221400887,0.1689076386992755,0,0,512.6688955618753,0.23213584842052887,0,0,690.2998956259979,-0.007036884668265611,0,1,827.9926760960874,-0.006982687508761602,0,1,993.5212384095021,0.0,0,0
315.016,1000.0,993.469604,,495.674946,-1.523121,0.0,4345.0,1.0,0.0,289.6100814464003,1.39935060841014e-07,0,0,485.06522564019673,0.16408934261878635,0,0,514.9365780412385,0.22676824793632358,0,0,690.2215639421162,-0.007833168388169673,0,1,827.914853865505,-0.007782223058235905,0,1,993.4719371023812,0.0,0,0
315.026,1000.0,993.413452,,500.590396,-0.913302,0.0,4350.0,1.0,0.0,289.6100814464003,1.0898142538298171e-07,0,0,486.6678061349918,0.16025804947950456,0,0,517.1633176558081,0.22267396145696033,0,0,690.1406257432674,-0.008093819884879493,0,1,827.8343945527577,-0.008045931274741751,0,1,993.4157572408197,0.0,0,0
315.036,1000.0,993.353271,,504.549542,0.177314,0.0,4355.0,1.0,0.0,289.6100814464003,8.487473408826615e-08,0,0,488.2490076323649,0.158120149737312,0,0,519.371336154232,0.22080184984239073,0,0,690.0659623483496,-0.007466339491786723,0,1,827.7601813107751,-0.007421324198257246,0,1,993.355601176129,0.0,0,0
315.046,1000.0,993.29071,,506.8696709999999,-0.162733,0.0,4361.0,1.0,0.0,289.6100814464003,6.610044290794168e-08,0,0,489.8040501122774,0.15550424799125231,0,0,521.5540198076717,0.21826836534396682,0,0,689.9944768931267,-0.007148545522279519,0,1,827.6891189993115,-0.007106231146361811,0,1,993.2930446634347,0.0,0,0
315.056,1000.0,993.22522,,510.45001599999995,-1.14029,0.0,4366.0,1.0,0.0,289.6100814464003,5.147902493670498e-08,0,0,491.31866260499123,0.15146124927138352,0,0,523.692070824577,0.21380510169052713,0,0,689.9181582452173,-0.007631864790942747,0,1,827.6131981065357,-0.007592089277580102,0,1,993.227543242822,0.0,0,0
315.066,1000.0,993.156921,,513.509571,-0.867316,0.0,4371.0,1.0,0.0,289.6100814464003,4.009186462070584e-08,0,0,492.7975461703144,0.14788835653231275,0,0,525.7913950113132,0.20993241867362183,0,0,689.8394801881825,-0.007867805703486183,0,1,827.5348939393265,-0.007830416720925295,0,1,993.1592204700405,0.0,0,0
315.076,1000.0,993.087402,,515.1096229999999,-0.025249,0.0,4375.0,1.0,0.0,289.6100814464003,3.1223544166605705e-08,0,0,494.25386774715764,0.14563215768432805,0,0,527.8692209761821,0.2077825964868856,0,0,689.7653208225697,-0.0074159365612770116,0,1,827.4610860301498,-0.007380790917669777,0,1,993.089694363544,0.0,0,0
315.086,1000.0,993.018982,,521.3812909999999,0.587955,0.0,4377.0,1.0,0.0,289.6100814464003,2.4316896196952523e-08,0,0,495.6971638253483,0.14432960781906312,0,0,529.9380277814023,0.20688068052201675,0,0,689.7003146588937,-0.00650061636760039,0,1,827.3964102355237,-0.00646757946260959,0,1,993.0212505257816,0.0,0,0
315.096,1000.0,992.952087,,523.6331829999999,-0.097023,0.0,4378.0,1.0,0.0,289.6100814464003,1.8937998758186626e-08,0,0,497.11735511736606,0.14201912920177717,0,0,531.9842060585703,0.20461782771679657,0,0,689.6384326810382,-0.006188197785544366,0,1,827.3348388045752,-0.006157143094853014,0,1,992.9543356813698,0.0,0,0
315.106,1000.0,992.885498,,524.761471,-0.932808,0.0,4379.0,1.0,0.0,289.6100814464003,1.4748913432875745e-08,0,0,498.5022514200036,0.1384896302637505,0,0,533.9912663929666,0.20070603343962862,0,0,689.5728011578541,-0.006563152318411703,0,1,827.2694991954835,-0.006533960909161833,0,1,992.8877775669564,0.0,0,0
315.116,1000.0,992.817993,,532.282955,-1.193076,0.0,4379.0,1.0,0.0,289.6100814464003,1.148645378152363e-08,0,0,499.84847813810154,0.13462267180979423,0,0,535.954394604019,0.19631282110523232,0,0,689.501562918061,-0.0071238239793070006,0,1,827.1985353549373,-0.007096384054612123,0,1,992.8202526965913,0.0,0,0
315.126,1000.0,992.749695,,533.3251989999999,-0.531821,0.0,4380.0,1.0,0.0,289.6100814464003,8.945650205050603e-09,0,0,501.16653414042804,0.1318056002326473,0,0,537.8872551129607,0.19328605089418,0,0,689.4303444046556,-0.00712185134054858,0,1,827.127574776824,-0.007096057811335395,0,1,992.751975170901,0.0,0,0
315.136,1000.0,992.680664,,533.338139,-0.633316,0.0,4380.0,1.0,0.0,289.6100814464003,6.96687237969341e-09,0,0,502.45531956271964,0.12887854222915762,0,0,539.788120696813,0.1900865583852382,0,0,689.3583324740544,-0.007201193060115665,0,1,827.0558053053974,-0.007176947142655271,0,1,992.6829321106488,0.0,0,0
315.146,1000.0,992.609802,,534.2586779999999,-1.23509,0.0,4380.0,1.0,0.0,289.6100814464003,5.425800209305228e-09,0,0,503.7062468536768,0.12509272909572025,0,0,541.645275824827,0.18571551280138582,0,0,689.2807605392893,-0.007757193476508724,0,1,826.9784612822564,-0.007734402314095954,0,1,992.6120593482106,0.0,0,0
315.156,1000.0,992.535461,,539.9732779999999,-1.727694,0.0,4379.0,1.0,0.0,289.6100814464003,4.2256132030069116e-09,0,0,504.9124948252697,0.12062479715928444,0,0,543.4493055215606,0.18040296967337197,0,0,689.1940213686102,-0.0086739170679182,0,1,826.8919363485039,-0.008652493375250196,0,1,992.5377304080342,0.0,0,0
315.166,1000.0,992.456543,,538.737621,-1.709479,0.0,4378.0,1.0,0.0,289.6100814464003,3.2909075625017826e-09,0,0,506.0750068922886,0.11625120670189516,0,0,545.201105341327,0.17517998197663825,0,0,689.0988107161717,-0.009521065243843108,0,1,826.7969270787765,-0.009500926972735184,0,1,992.4588326965644,0.0,0,0
315.176,1000.0,992.373718,,539.172291,-0.90855,0.0,4376.0,1.0,0.0,289.6100814464003,2.5629588096763882e-09,0,0,507.2064530283023,0.11314461360136674,0,0,546.9172161628957,0.17161108215687187,0,0,689.0020443028795,-0.00967664132921252,0,1,826.7003499652328,-0.009657711354371072,0,1,992.3760296759028,0.0,0,0
315.186,1000.0,992.289856,,542.544483,0.394771,0.0,4374.0,1.0,0.0,289.6100814464003,1.996032320975971e-09,0,0,508.32684903727574,0.11203960089734623,0,0,548.6240612962487,0.17068451333530316,0,0,688.9142420423849,-0.008780226049459768,0,1,826.6127256465018,-0.008762431873108807,0,1,992.2921652361825,0.0,0,0
315.196,1000.0,992.207092,,551.94022,0.42658,0.0,4372.0,1.0,0.0,289.6100814464003,1.5545099715760863e-09,0,0,509.43683780611457,0.11099887688388603,0,0,550.3223695782682,0.1698308282019501,0,0,688.83512055752,-0.00791214848649218,0,1,826.5337714268945,-0.007895421960722277,0,1,992.209391686101,0.0,0,0
315.206,1000.0,992.126343,,556.474888,0.047586,0.0,4370.0,1.0,0.0,289.6100814464003,1.210652365863456e-09,0,0,510.53089053342086,0.10940527273062774,0,0,552.0046464974675,0.16822769191993062,0,0,688.761127049747,-0.007399350777302649,0,1,826.4599351484637,-0.00738362784307894,0,1,992.1285995245213,0.0,0,0
315.216,1000.0,992.045654,,557.81113,-1.379711,0.0,4368.0,1.0,0.0,289.6100814464003,9.428560625344595e-10,0,0,511.5878368048175,0.10569462713966832,0,0,553.6425064274748,0.1637859930007313,0,0,688.6805354644404,-0.00805915853066449,0,1,826.3794913587387,-0.008044378972494205,0,1,992.0478886189679,0.0,0,0
315.226,1000.0,991.962158,,560.4572029999999,-2.21096,0.0,4366.0,1.0,0.0,289.6100814464003,7.342963015018371e-10,0,0,512.5957644821433,0.10079276773257329,0,0,555.2197685581821,0.157726213070724,0,0,688.5870916942521,-0.00934437701882462,0,1,826.2861865163973,-0.009330484234144553,0,1,991.9643958789987,0.0,0,0
315.236,1000.0,991.874329,,559.256214,-1.939551,0.0,4365.0,1.0,0.0,289.6100814464003,5.718699596096308e-10,0,0,513.5594799793091,0.09637154971658468,0,0,556.7424670475822,0.15226984894001674,0,0,688.4837381422751,-0.010335355197695142,0,1,826.1829635565963,-0.01032229598009588,0,1,991.8765425221403,0.0,0,0
315.246,1000.0,991.782593,,558.322033,-1.061653,0.0,4364.0,1.0,0.0,289.6100814464003,4.453723245439804e-10,0,0,514.4928149490174,0.09333349697083591,0,0,558.2287054920884,0.14862384445061658,0,0,688.3780925794168,-0.010564556285833433,0,1,826.0774407503834,-0.010552280621290126,0,1,991.784784168358,0.0,0,0
