I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23
379929.000000,1000.000000,1081.297974,8192.000000,1110.000000,1062.000000,1102.000000,8192.000000,1106.901001,1059.933105,1106.442261,-1.010398,0.157625,-0.114817,-0.049733,-105.518745,4104.000000,1.000000,14.000000,3.000000,46.450806,0.000000,-0.074097,0.000000
379939.000000,1000.000000,1080.934448,132.000000,1106.000000,1062.000000,1102.000000,125.147255,1104.171387,1061.083618,1106.442261,-1.072779,0.759510,-0.113817,-0.046773,-106.927429,4102.000000,0.000000,15.000000,0.000000,958.776367,0.000000,0.000000,0.000000
379949.000000,1000.000000,1080.575562,119.000000,1105.000000,1063.000000,1094.000000,125.147255,1102.614624,1061.247437,1106.442261,-1.042661,0.396693,-0.113817,-0.044366,-108.651001,4101.000000,0.000000,15.000000,0.000000,958.940186,0.000000,0.000000,0.000000
379959.000000,1000.000000,1080.223022,119.000000,1111.000000,1056.000000,1092.000000,112.026176,1102.614624,1061.247437,1098.568726,-1.056318,0.517701,-0.112806,-0.042350,-109.392632,4099.000000,0.000000,15.000000,0.000000,972.061279,0.000000,0.000000,0.000000
379969.000000,1000.000000,1078.978027,8192.000000,1107.000000,1056.000000,1112.000000,8192.000000,1102.687256,1055.777466,1098.568726,-1.076547,0.734629,-0.112806,-0.060522,-96.701370,4099.000000,1.000000,14.000000,3.000000,50.168701,0.000000,-4.073364,0.000000
379979.000000,1000.000000,1077.852295,8192.000000,1103.000000,1046.000000,1089.000000,8192.000000,1102.687256,1055.614014,1096.615112,-1.097065,0.933592,-0.110569,-0.072035,-87.097298,4112.000000,1.000000,14.000000,3.000000,51.958862,0.000000,0.391846,0.000000
379989.000000,1000.000000,1075.730591,8192.000000,1089.000000,1043.000000,1084.000000,8192.000000,1098.447876,1045.911377,1093.671509,-1.000399,-0.026880,-0.110569,-0.103033,-65.402931,4122.000000,1.000000,14.000000,3.000000,46.386353,0.000000,-4.624023,0.000000
379999.000000,1000.000000,1074.078125,8192.000000,1109.000000,1049.000000,1099.000000,8192.000000,1098.447876,1045.911377,1093.671509,-0.955615,-0.464322,-0.106023,-0.116795,-52.581463,4144.000000,1.000000,14.000000,3.000000,46.386353,0.000000,1.907227,0.000000
380009.000000,1000.000000,1072.457642,8192.000000,8192.000000,1046.000000,1106.000000,8192.000000,8192.000000,1046.240356,1103.701172,-0.964223,-0.356986,-0.106023,-0.126805,-45.562973,4157.000000,0.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000
380019.000000,1000.000000,1070.865845,117.000000,1093.000000,1040.000000,1084.000000,109.332794,1087.470581,1046.240356,1103.701172,-0.966577,-0.334443,-0.101441,-0.133966,-37.324619,4164.000000,0.000000,15.000000,0.000000,959.747559,0.000000,0.000000,0.000000
