I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19
2054.000000,0.000000,-2.418243,0.683498,-0.035042,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2055.000000,0.000000,-2.428770,0.667763,-0.033852,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2056.000000,0.000000,-2.424331,0.653651,-0.024938,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2057.000000,0.000000,-2.410309,0.637231,-0.005609,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2058.000000,0.000000,-2.400832,0.630283,0.009624,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2059.000000,0.000000,-2.389370,0.624461,0.023841,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2063.000000,0.000000,-2.373323,0.618114,0.044785,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2064.000000,0.000000,-2.365867,0.621284,0.062428,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2065.000000,0.000000,-2.364268,0.635566,0.083797,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2066.000000,0.000000,-2.358917,0.649534,0.104804,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2067.000000,0.000000,-2.342008,0.663837,0.133007,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2068.000000,0.000000,-2.327281,0.678768,0.158919,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2069.000000,0.000000,-2.315319,0.686832,0.178965,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2070.000000,0.000000,-2.297526,0.690717,0.198736,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2071.000000,0.000000,-2.284739,0.693875,0.213225,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2072.000000,0.000000,-2.268393,0.689058,0.221431,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
