I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
5106.000000,0.000000,2.561812,2.141126,0.225185,2.300000,3.000000,0.000000,0.607725,1.192386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.062215,-7.619315
5108.000000,0.000000,2.562006,2.141231,0.225191,2.300000,3.000000,0.000000,0.607725,1.192386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.061781,-7.615078
5112.000000,0.000000,2.562225,2.141334,0.225197,2.300000,3.000000,0.000000,0.607725,1.192386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.061390,-7.610797
5113.000000,0.000000,2.562469,2.141430,0.225202,2.300000,3.000000,0.000000,0.607725,1.192386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.061040,-7.606465
5114.000000,0.000000,2.562720,2.141529,0.225207,2.300000,3.000000,0.000000,0.607725,1.192386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.060730,-7.602076
5116.000000,0.000000,2.562968,2.141630,0.225212,2.300000,3.000000,0.000000,0.607725,1.192386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.060461,-7.597616
5118.000000,0.000000,2.563221,2.141722,0.225216,2.300000,3.000000,0.000000,0.607725,1.192386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.060232,-7.593076
5122.000000,0.000000,2.563474,2.141788,0.225219,2.300000,3.000000,0.000000,-2.184523,-1.407914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.060029,-7.588458
5123.000000,0.000000,2.563725,2.141847,0.225222,2.300000,3.000000,0.000000,-2.184523,-1.407914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.059837,-7.583763
5124.000000,0.000000,2.563977,2.141923,0.225226,2.300000,3.000000,0.000000,-2.184523,-1.407914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.059649,-7.578984
5126.000000,0.000000,2.564236,2.142013,0.225230,2.300000,3.000000,0.000000,-2.184523,-1.407914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.059466,-7.574114
5128.000000,0.000000,2.564489,2.142099,0.225234,2.300000,3.000000,0.000000,-2.184523,-1.407914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.059282,-7.569150
5132.000000,0.000000,2.564734,2.142198,0.225238,2.300000,3.000000,0.000000,-2.184523,-1.407914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.059088,-7.564097
5133.000000,0.000000,2.564995,2.142319,0.225244,2.300000,3.000000,0.000000,-2.184523,-1.407914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.058875,-7.558968
5134.000000,0.000000,2.565299,2.142455,0.225250,2.300000,3.000000,0.000000,-2.184523,-1.407914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.058643,-7.553784
5136.000000,0.000000,2.565655,2.142590,0.225256,2.300000,3.000000,0.000000,-2.184523,-1.407914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.058398,-7.548570
5138.000000,0.000000,2.566056,2.142721,0.225263,2.300000,3.000000,0.000000,-2.184523,-1.407914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.058151,-7.543356
5142.000000,0.000000,2.566480,2.142839,0.225269,2.300000,3.000000,0.000000,1.473817,1.861797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.057917,-7.538181
5143.000000,0.000000,2.566892,2.142934,0.225274,2.300000,3.000000,0.000000,1.473817,1.861797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.057708,-7.533084
5144.000000,0.000000,2.567261,2.143003,0.225279,2.300000,3.000000,0.000000,1.473817,1.861797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.057535,-7.528100
5146.000000,0.000000,2.567587,2.143048,0.225283,2.300000,3.000000,0.000000,1.473817,1.861797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.057397,-7.523257
5148.000000,0.000000,2.567884,2.143076,0.225286,2.300000,3.000000,0.000000,1.473817,1.861797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.057289,-7.518567
5152.000000,0.000000,2.568145,2.143103,0.225290,2.300000,3.000000,0.000000,1.473817,1.861797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.057203,-7.514025
5153.000000,0.000000,2.568387,2.143128,0.225293,2.300000,3.000000,0.000000,1.473817,1.861797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.057136,-7.509632
5154.000000,0.000000,2.568665,2.143146,0.225297,2.300000,3.000000,0.000000,1.473817,1.861797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.057079,-7.505391
5156.000000,0.000000,2.569015,2.143165,0.225301,2.300000,3.000000,0.000000,1.473817,1.861797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.057028,-7.501306
5158.000000,0.000000,2.569406,2.143200,0.225306,2.300000,3.000000,0.000000,1.473817,1.861797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.056978,-7.497381
5162.000000,0.000000,2.569801,2.143253,0.225312,2.300000,3.000000,0.000000,1.665578,0.613792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.056925,-7.493618
5163.000000,0.000000,2.570205,2.143312,0.225318,2.300000,3.000000,0.000000,1.665578,0.613792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.056866,-7.490008
5164.000000,0.000000,2.570639,2.143366,0.225325,2.300000,3.000000,0.000000,1.665578,0.613792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.056791,-7.486537
5166.000000,0.000000,2.571093,2.143416,0.225331,2.300000,3.000000,0.000000,1.665578,0.613792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.056688,-7.483190
5168.000000,0.000000,2.571544,2.143477,0.225338,2.300000,3.000000,0.000000,1.665578,0.613792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.056550,-7.479951
5172.000000,0.000000,2.571969,2.143556,0.225346,2.300000,3.000000,0.000000,1.665578,0.613792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.056383,-7.476813
5173.000000,0.000000,2.572368,2.143666,0.225355,2.300000,3.000000,0.000000,1.665578,0.613792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.056203,-7.473755
5174.000000,0.000000,2.572770,2.143822,0.225365,2.300000,3.000000,0.000000,1.665578,0.613792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.056031,-7.470735
5176.000000,0.000000,2.573187,2.144020,0.225377,2.300000,3.000000,0.000000,1.665578,0.613792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.055877,-7.467717
5178.000000,0.000000,2.573598,2.144224,0.225388,2.300000,3.000000,0.000000,1.665578,0.613792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.055742,-7.464679
5182.000000,0.000000,2.573984,2.144425,0.225400,2.300000,3.000000,0.000000,0.416393,1.773536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.055624,-7.461605
5183.000000,0.000000,2.574358,2.144622,0.225410,2.300000,3.000000,0.000000,0.416393,1.773536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.055519,-7.458479
