I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
0.118877,0.069987,-0.837626,9.342924,-12.472440,14.622632,-0.857647,8.138562,0.011459,-17.517105,13.371449
0.115711,0.097349,-0.860678,7.920563,9.982145,-22.710463,-0.904468,8.099331,0.007491,-14.305346,15.916901
0.109743,0.125227,-0.877743,-12.121882,6.684539,3.416722,-0.939643,8.029495,0.003913,-14.305346,15.916901
0.108564,0.152508,-0.908239,-6.874377,1.678909,-48.669773,-0.976797,7.959278,0.001437,-14.305346,15.916901
0.110567,0.175209,-0.942038,-13.279520,-8.566001,8.292719,-1.006232,7.951429,-0.000488,-14.305346,15.916901
0.121824,0.201269,-0.942548,5.202013,-11.493089,27.167242,-1.027767,7.950516,-0.001210,-14.305346,15.916901
0.141722,0.233089,-0.899728,27.013617,1.716083,27.505518,-1.061756,7.924853,-0.001346,-13.703279,16.217079
0.162198,0.255170,-0.828446,9.208033,6.181376,42.510582,-1.092326,7.811270,0.001103,-13.703279,16.217079
0.190778,0.259558,-0.709739,-10.212664,7.937738,-52.039955,-1.121742,7.717255,0.002652,-13.703279,16.217079
0.223511,0.247608,-0.561497,-38.432739,22.451548,-54.685589,-1.148576,7.691634,0.000477,-13.703279,16.217079
0.271195,0.224491,-0.377572,-27.430519,-3.276587,-14.178460,-1.185784,7.731400,-0.004454,-13.703279,16.217079
0.331584,0.197564,-0.182510,22.155470,-11.412745,43.318020,-1.237567,7.731993,-0.008176,-12.855084,14.432988
0.379290,0.164851,-0.023698,18.514370,4.436503,62.354858,-1.255750,7.594930,-0.000090,-12.855084,14.432988
0.405388,0.115852,0.120738,14.655613,-13.197222,20.625479,-1.280645,7.518128,-0.001342,-12.855084,14.432988
0.405926,0.062526,0.224408,3.774883,-9.268842,-10.399090,-1.302186,7.504244,-0.008070,-12.855084,14.432988
0.385132,0.045946,0.231000,6.065655,-2.210845,44.733791,-1.344142,7.521109,-0.021152,-12.855084,14.432988
0.352286,0.079726,0.121771,5.026969,11.261113,29.062113,-1.413013,7.497174,-0.037792,-12.093804,16.287477
0.307777,0.139412,-0.056956,-7.007491,26.608694,-11.711714,-1.455402,7.439112,-0.055417,-12.093804,16.287477
