I0,I1,I2,I3,I4,I5,I6,I7,I8
0.000000,0.000000,107.000000,-0.033402,0.049253,-0.003992,0.094518,-0.002798,-0.003610
0.000000,0.000000,129.000000,-0.008121,0.048517,-0.030788,0.073901,-0.000680,-0.003556
0.000000,0.000000,124.000000,-0.051038,0.100887,-0.026714,0.073285,-0.004276,-0.007395
0.000000,0.000000,122.000000,-0.006048,0.087959,-0.019821,0.076895,-0.000507,-0.006448
0.000000,0.000000,114.000000,0.013197,0.050376,0.004923,0.081110,0.001106,-0.003693
0.000000,0.000000,122.000000,0.042101,0.096621,-0.001904,0.084417,0.003527,-0.007083
0.000000,0.000000,129.000000,0.103168,0.180865,-0.003728,0.125452,0.008643,-0.013258
0.000000,0.000000,122.000000,-0.127828,-0.084605,0.060988,0.209162,-0.010709,0.006202
0.000000,0.000000,116.000000,0.002919,0.101365,-0.059742,0.007911,0.000245,-0.007430
0.000000,0.000000,107.000000,-0.062423,0.036969,-0.081530,-0.013976,-0.005230,-0.002710
0.000000,0.000000,122.000000,-0.094688,0.035986,-0.042427,0.086849,-0.007933,-0.002638
0.000000,-1.000000,123.000000,0.077136,0.221486,-0.023295,0.105160,0.006462,-0.016236
0.000000,0.000000,129.000000,0.023002,0.161907,0.010405,0.122286,0.001927,-0.011868
0.000000,0.000000,113.000000,-0.020929,0.089138,0.001018,0.136283,-0.001753,-0.006534
0.000000,0.000000,110.000000,-0.044433,0.077443,-0.018112,0.126993,-0.003722,-0.005677
0.000000,0.000000,126.000000,-0.002320,0.161423,-0.048091,0.068197,-0.000194,-0.011833
0.000000,0.000000,125.000000,-0.069770,0.035769,-0.078385,0.023971,-0.005845,-0.002622
0.000000,0.000000,122.000000,-0.018299,0.144051,-0.028838,0.073780,-0.001533,-0.010559
0.000000,0.000000,116.000000,0.090894,0.246188,0.038563,0.153322,0.007615,-0.018047
0.000000,0.000000,111.000000,0.132567,0.278291,0.153832,0.289516,0.011106,-0.020400
0.000000,0.000000,123.000000,0.054223,0.233327,0.079550,0.274461,0.004543,-0.017104
0.000000,0.000000,130.000000,0.082234,0.204073,0.078263,0.219185,0.006889,-0.014959
0.000000,0.000000,119.000000,-0.011691,0.008714,0.039750,0.076928,-0.000979,-0.000639
-1.000000,0.000000,117.000000,-0.092536,-0.030635,-0.026379,0.037180,-0.007752,0.002246
0.000000,-1.000000,115.000000,-0.077170,-0.003098,-0.099541,-0.040497,-0.006465,0.000227
0.000000,0.000000,123.000000,-0.068845,0.052630,-0.132695,-0.001258,-0.005768,-0.003858
0.000000,0.000000,127.000000,0.096741,0.246658,0.148759,0.289785,0.008105,-0.018081
0.000000,-1.000000,121.000000,0.084929,0.377561,0.148924,0.365486,0.007115,-0.027677
-1.000000,-1.000000,112.000000,0.106227,0.273361,-0.097735,0.086790,0.008899,-0.020038
0.000000,0.000000,106.000000,0.173114,0.306604,0.314409,0.535014,0.014503,-0.022475
0.000000,0.000000,126.000000,0.205768,0.413483,0.151232,0.283663,0.017238,-0.030310
0.000000,0.000000,119.000000,-0.111562,-0.122307,-0.026651,0.059365,-0.009346,0.008966
0.000000,0.000000,115.000000,-0.356304,-0.406546,-0.242008,-0.224419,-0.029850,0.029801
