I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
2929.000000,0.330000,0.926137,0.000000,0.004128,0.000000,-0.400000,-0.338467,0.000000,-0.226361,0.000000
2932.000000,0.330000,0.926404,0.000000,-0.012978,0.000000,-0.400000,-0.338522,0.000000,-0.211866,0.000000
2933.000000,0.330000,0.926912,0.000000,-0.057960,0.000000,-0.400000,-0.338643,0.000000,-0.143329,0.000000
2934.000000,0.330000,0.926986,0.000000,-0.063394,0.000000,-0.400000,-0.338663,0.000000,-0.113982,0.000000
2935.000000,0.330000,0.927018,0.000000,-0.066152,0.000000,-0.400000,-0.338665,0.000000,-0.081497,0.000000
2936.000000,0.330000,0.927005,0.000000,-0.070149,0.000000,-0.400000,-0.338649,0.000000,-0.046715,0.000000
2937.000000,0.330000,0.926944,0.000000,-0.077541,0.000000,-0.400000,-0.338619,0.000000,-0.015352,0.000000
2938.000000,0.330000,0.926833,0.000000,-0.086889,0.000000,-0.400000,-0.338582,0.000000,0.008570,0.000000
2939.000000,0.330000,0.926675,0.000000,-0.097060,0.000000,-0.400000,-0.338542,0.000000,0.027139,0.000000
2942.000000,0.330000,0.926472,0.000000,-0.107996,0.000000,-0.400000,-0.338502,0.000000,0.043077,0.000000
2943.000000,0.330000,0.925646,0.000000,-0.126696,0.000000,-0.400000,-0.338381,0.000000,0.076305,0.000000
2944.000000,0.330000,0.925324,0.000000,-0.127938,0.000000,-0.400000,-0.338344,0.000000,0.083285,0.000000
2945.000000,0.330000,0.924985,0.000000,-0.131452,0.000000,-0.400000,-0.338308,0.000000,0.089236,0.000000
2946.000000,0.330000,0.924632,0.000000,-0.137342,0.000000,-0.400000,-0.338273,0.000000,0.093095,0.000000
2947.000000,0.330000,0.924270,0.000000,-0.143369,0.000000,-0.400000,-0.338242,0.000000,0.092354,0.000000
2948.000000,0.330000,0.923908,0.000000,-0.145400,0.000000,-0.400000,-0.338218,0.000000,0.086808,0.000000
2949.000000,0.330000,0.923561,0.000000,-0.138209,0.000000,-0.400000,-0.338199,0.000000,0.079583,0.000000
2952.000000,0.330000,0.923243,0.000000,-0.120926,0.000000,-0.400000,-0.338185,0.000000,0.072061,0.000000
