I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
40628.000000,1000.000000,954.548401,34.000000,22.620731,0.000000,7.090722,0.000000,0.000000,132.313049,85.843475,1.000000
40648.000000,1000.000000,961.305725,34.000000,20.932686,0.000000,9.162722,0.000000,0.000000,132.313049,85.843475,1.000000
40668.000000,1000.000000,970.336609,34.000000,20.713676,0.000000,10.819052,0.000000,0.000000,132.313049,85.843475,1.000000
40688.000000,1000.000000,967.021484,33.000000,22.791796,0.000000,12.337970,0.000000,0.000000,130.786331,85.384613,1.000000
40708.000000,1000.000000,971.938843,33.000000,23.107697,0.000000,10.590250,0.000000,0.000000,130.786331,85.384613,1.000000
40728.000000,1000.000000,973.869751,33.000000,22.114878,0.000000,7.615855,0.000000,0.000000,130.786331,85.384613,1.000000
40748.000000,1000.000000,979.563049,33.000000,19.723288,0.000000,4.155313,0.000000,0.000000,130.786331,85.384613,1.000000
40768.000000,1000.000000,979.254517,32.600002,16.578844,0.000000,3.166920,0.000000,0.000000,129.396545,85.620689,1.000000
40788.000000,1000.000000,983.604797,30.000000,15.153731,0.000000,6.308818,0.000000,0.000000,129.396545,85.620689,1.000000
40808.000000,1000.000000,985.691162,30.000000,16.747746,0.000000,11.634234,0.000000,0.000000,129.396545,85.620689,1.000000
40828.000000,1000.000000,981.633362,30.000000,19.238016,0.000000,16.290850,0.000000,0.000000,129.396545,85.620689,1.000000
40848.000000,1000.000000,977.015503,29.600002,20.221903,0.000000,16.310099,0.000000,0.000000,129.396545,85.620689,1.000000
40868.000000,1000.000000,971.211182,26.200001,19.933916,0.000000,14.039988,0.000000,0.000000,127.838982,85.110168,1.000000
40888.000000,1000.000000,967.347656,25.600000,17.712875,0.000000,11.378551,0.000000,0.000000,127.838982,85.110168,1.000000
40908.000000,1000.000000,971.626099,22.800001,17.441376,0.000000,10.775563,0.000000,0.000000,127.838982,85.110168,1.000000
40928.000000,1000.000000,977.255737,22.200001,18.806036,0.000000,13.066708,0.000000,0.000000,127.838982,85.110168,1.000000
40948.000000,1000.000000,969.804077,22.200001,20.274321,0.000000,15.490795,0.000000,0.000000,126.641670,84.574997,1.000000
40968.000000,1000.000000,969.396179,22.200001,21.282337,0.000000,15.668018,0.000000,0.000000,126.641670,84.574997,1.000000
40988.000000,1000.000000,968.601746,19.400000,22.441412,0.000000,13.973554,0.000000,0.000000,126.641670,84.574997,1.000000
41008.000000,1000.000000,964.612671,19.400000,23.475208,0.000000,11.744522,0.000000,0.000000,126.641670,84.574997,1.000000
41028.000000,1000.000000,967.572815,19.400000,22.518438,0.000000,7.916198,0.000000,0.000000,124.862900,83.274193,1.000000
41048.000000,1000.000000,972.873413,16.800001,19.772926,0.000000,3.660429,0.000000,0.000000,124.862900,83.274193,1.000000
